taxonID,scientificName,vernacularName,scientificNameAuthority,primaryDiscipline,establishmentMeans,taxonRank,speciesGroup,ffgactstatus,epbcactStatus,vicadvisorystatus,restrictedFlag,modified,extractDate,status,sourceStatus
519887,Candalides noelkeri,Golden Rayed Blue Butterfly,"Braby & Douglas, 2004",Terrestrial fauna,,species,Invertebrates,Endangered,,,,2018-02-15,2023-01-16,Endangered,Endangered
61835,Canis lupus dingo,Dingo,,Terrestrial fauna,,species,Mammals,Vulnerable,,Data deficient,,2019-06-21,2023-01-16,Vulnerable,Vulnerable
11110,Chaeropus ecaudatus,Pig-footed Bandicoot,"(W. Ogilby, 1838)",Terrestrial fauna,,species,Mammals,Extinct,Extinct,Presumed extinct,,2018-10-03,2023-01-16,Extinct,Extinct
10141,Charadrius leschenaultii,Greater Sand Plover,,Terrestrial fauna,,species,Waders,Vulnerable,Vulnerable,Critically endangered,,2016-05-24,2023-01-16,Vulnerable,Vulnerable
10139,Charadrius mongolus,Lesser Sand Plover,,Terrestrial fauna,,species,Waders,Endangered,Endangered,Critically endangered,,2016-05-24,2023-01-16,Endangered,Endangered
10680,Chlamydera maculata,Spotted Bowerbird,"(Gould, 1837)",Terrestrial fauna,,species,Passerine birds,Extinct,,Critically endangered,,2019-12-12,2023-01-16,Extinct,Extinct
10561,Climacteris affinis,White-browed Treecreeper,,Terrestrial fauna,,species,Passerine birds,Endangered,,Vulnerable,,2010-12-02,2023-01-16,Endangered,Endangered
11426,Conilurus albipes,White-footed Rabbit-rat,"(M. Lichenstein, 1829)",Terrestrial fauna,,species,Mammals,Extinct,Extinct,Presumed extinct,,2018-10-03,2023-01-16,Extinct,Extinct
10423,Coracina maxima,Ground Cuckoo-shrike,"(Ruppell, 1839)",Terrestrial fauna,,species,Passerine birds,Endangered,,Vulnerable,,2010-12-02,2023-01-16,Endangered,Endangered
13135,Crinia sloanei,Sloane's Froglet,,Terrestrial fauna,,species,Amphibians,Endangered,Endangered,,,2010-09-16,2023-01-16,Endangered,Endangered
19008,Ctenotus olympicus,Saltbush Striped Skink,,Terrestrial fauna,,species,Reptiles,Critically Endangered,,Critically endangered,,2013-04-15,2023-01-16,Critically Endangered,Critically Endangered
12988,Cyclodomorphus michaeli,Eastern She-oak Skink,,Terrestrial fauna,,species,Reptiles,Critically Endangered,,Near threatened,,2010-12-02,2023-01-16,Critically Endangered,Critically Endangered
12987,Cyclodomorphus praealtus,Alpine She-oak Skink,,Terrestrial fauna,,species,Reptiles,Critically Endangered,Endangered,Critically endangered,rest,2018-08-03,2023-01-16,Critically Endangered,Critically Endangered
10519,Dasyornis brachypterus,Eastern Bristlebird,,Terrestrial fauna,,species,Passerine birds,Critically Endangered,Endangered,Endangered,,2018-10-18,2023-01-16,Critically Endangered,Critically Endangered
19010,Dasyornis broadbenti broadbenti,Rufous Bristlebird (Coorong),,Terrestrial fauna,,species,Passerine birds,Endangered,,Near threatened,,2013-07-02,2023-01-16,Endangered,Endangered
19011,Dasyornis broadbenti caryochrous,Rufous Bristlebird (Otway),,Terrestrial fauna,,species,Passerine birds,Vulnerable,,Near threatened,,2013-07-02,2023-01-16,Vulnerable,Vulnerable
11008,Dasyurus maculatus maculatus,Spot-tailed Quoll,"(Kerr, 1792)",Terrestrial fauna,,species,Mammals,Endangered,Endangered,Endangered,,2018-10-10,2023-01-16,Endangered,Endangered
11009,Dasyurus viverrinus,Eastern Quoll,"(Shaw, 1800)",Terrestrial fauna,,species,Mammals,Endangered (Extinct in Victoria),Endangered,Regionally extinct,,2018-10-03,2023-01-16,Endangered (Extinct in Victoria),Endangered (Extinct in Victoria)
12159,Delma impar,Striped Legless Lizard,,Terrestrial fauna,,species,Reptiles,Endangered,Vulnerable,Endangered,,2010-09-16,2023-01-16,Endangered,Endangered
19001,Denisonia devisi,De Vis' Banded Snake,,Terrestrial fauna,,species,Reptiles,Critically Endangered,,Critically endangered,,2021-08-04,2023-01-16,Critically Endangered,Critically Endangered
75214,Dinotoperla walkeri,Stonefly,"Dean & St Clair, 2006",Terrestrial fauna,,species,Invertebrates,Endangered,,Vulnerable,rest,2012-11-20,2023-01-16,Endangered,Endangered
10974,Diomedea epomophora,Southern Royal Albatross,,Terrestrial fauna,,species,Marine birds,Critically Endangered,Vulnerable,Vulnerable,,2018-10-11,2023-01-16,Critically Endangered,Critically Endangered
10086,Diomedea exulans,Wandering Albatross,,Terrestrial fauna,,species,Marine birds,Critically Endangered,Vulnerable,Endangered,,2010-12-02,2023-01-16,Critically Endangered,Critically Endangered
12666,Drysdalia mastersii,Masters' Snake,,Terrestrial fauna,,species,Reptiles,Critically Endangered,,Endangered,,2014-05-08,2023-01-16,Critically Endangered,Critically Endangered
60196,Dupetor flavicollis,Black Bittern,"(Latham, 1790)",Terrestrial fauna,,species,Other Non-passerine birds,Endangered,,Vulnerable,,2019-12-17,2023-01-16,Endangered,Endangered
12667,Echiopsis curta,Bardick,,Terrestrial fauna,,species,Reptiles,Endangered,,Vulnerable,,2010-12-02,2023-01-16,Endangered,Endangered
10185,Egretta garzetta,Little Egret,,Terrestrial fauna,,species,Other Non-passerine birds,Endangered,,Endangered,,2021-08-03,2023-01-16,Endangered,Endangered
12550,Eulamprus kosciuskoi,Alpine Water Skink,,Terrestrial fauna,,species,Reptiles,Endangered,,Critically endangered,,2014-02-19,2023-01-16,Endangered,Endangered
62958,Eulamprus tympanum marnieae,Corangamite Water Skink,,Terrestrial fauna,,species,Reptiles,Endangered,Endangered,Critically endangered,,2010-09-16,2023-01-16,Endangered,Endangered
10236,Falco hypoleucos,Grey Falcon,,Terrestrial fauna,,species,Other Non-passerine birds,Vulnerable,Vulnerable,Endangered,,2021-09-06,2023-01-16,Vulnerable,Vulnerable
10238,Falco subniger,Black Falcon,,Terrestrial fauna,,species,Other Non-passerine birds,Critically Endangered,,Vulnerable,,2019-04-04,2023-01-16,Critically Endangered,Critically Endangered
12669,Furina diadema,Red-naped Snake,,Terrestrial fauna,,species,Reptiles,Endangered,,Vulnerable,rest,2018-08-03,2023-01-16,Endangered,Endangered
10111,Gelochelidon macrotarsa,Australian Gull-billed Tern,,Terrestrial fauna,,species,Waders,Endangered,,Endangered,,2019-06-19,2023-01-16,Endangered,Endangered
15203,Geminoropa scindocataracta,Land Snail,"(Gabriel, 1930)",Terrestrial fauna,,species,Invertebrates,Endangered,,Vulnerable,,2010-12-02,2023-01-16,Endangered,Endangered
10031,Geopelia cuneata,Diamond Dove,,Terrestrial fauna,,species,Other Non-passerine birds,Vulnerable,,Near threatened,,2010-12-02,2023-01-16,Vulnerable,Vulnerable
10598,Grantiella picta,Painted Honeyeater,,Terrestrial fauna,,species,Passerine birds,Vulnerable,Vulnerable,Vulnerable,,2015-10-21,2023-01-16,Vulnerable,Vulnerable
11141,Gymnobelideus leadbeateri,Leadbeater's Possum,"McCoy, 1867",Terrestrial fauna,,species,Mammals,Critically Endangered,Critically Endangered,Endangered,,2022-04-27,2023-01-16,Critically Endangered,Critically Endangered
10226,Haliaeetus leucogaster,White-bellied Sea-Eagle,,Terrestrial fauna,,species,Other Non-passerine birds,Endangered,,Vulnerable,breed,2010-12-02,2023-01-16,Endangered,Endangered
13042,Heleioporus australiacus,Giant Burrowing Frog,,Terrestrial fauna,,species,Amphibians,Critically Endangered,Vulnerable,Critically endangered,rest,2021-03-29,2023-01-16,Critically Endangered,Critically Endangered
12445,Hemiergis millewae,Millewa Skink,,Terrestrial fauna,,species,Reptiles,Endangered,,Critically endangered,,2010-12-02,2023-01-16,Endangered,Endangered
65005,Hesperilla flavescens,Yellow Sedge-skipper Butterfly,"Waterhouse, 1927",Terrestrial fauna,,species,Invertebrates,Endangered,,Vulnerable,,2016-07-15,2023-01-16,Endangered,Endangered
65010,Heteronympha cordace wilsoni,Western Bright-eyed Brown Butterfly,"Burns, 1948",Terrestrial fauna,,species,Invertebrates,Critically Endangered,,Regionally extinct,,2010-12-02,2023-01-16,Critically Endangered,Critically Endangered
10225,Hieraaetus morphnoides,Little Eagle,,Terrestrial fauna,,species,Other Non-passerine birds,Vulnerable,,Vulnerable,,2021-02-01,2023-01-16,Vulnerable,Vulnerable
10334,Hirundapus caudacutus,White-throated Needletail,,Terrestrial fauna,,species,Other Non-passerine birds,Vulnerable,Vulnerable,Vulnerable,,2019-08-30,2023-01-16,Vulnerable,Vulnerable
10112,Hydroprogne caspia,Caspian Tern,,Terrestrial fauna,,species,Waders,Vulnerable,,Near threatened,,2013-05-13,2023-01-16,Vulnerable,Vulnerable
65155,Hypochrysops ignitus ignitus,Fiery Jewel Butterfly,"(Leach, 1814)",Terrestrial fauna,,species,Invertebrates,Endangered,,Vulnerable,,2010-12-02,2023-01-16,Endangered,Endangered
15264,Hypocysta adiante,Orange Ringlet Butterfly,"(HÂ¿bner, 1831)",Terrestrial fauna,,species,Invertebrates,Extinct,,Regionally extinct,,2010-12-02,2023-01-16,Extinct,Extinct
11826,Isoodon auratus auratus,Golden Bandicoot (mainland),"Ramsay, 1887",Terrestrial fauna,,species,Mammals,Extinct,Vulnerable,Presumed extinct,,2021-08-03,2023-01-16,Extinct,Extinct
61092,Isoodon obesulus obesulus,Southern Brown Bandicoot,"Shaw, 1797",Terrestrial fauna,,species,Mammals,Endangered,Endangered,Near threatened,,2018-10-04,2023-01-16,Endangered,Endangered
10195,Ixobrychus dubius,Australian Little Bittern,,Terrestrial fauna,,species,Other Non-passerine birds,Endangered,,Endangered,,2019-04-09,2023-01-16,Endangered,Endangered
75136,Jalmenus icilius,Amethyst Hairstreak Butterfly,"Hewitson, 1865",Terrestrial fauna,,species,Invertebrates,Endangered,,Vulnerable,,2010-12-02,2023-01-16,Endangered,Endangered
903818,Keyacris scurra,Key's Matchstick Grasshopper,"Rehn, 1952",Terrestrial fauna,,species,Invertebrates,Threatened,,,,2022-02-11,2023-01-16,Threatened,Threatened
11194,Lagorchestes leporides,Eastern Hare-wallaby,"(Gould, 1841)",Terrestrial fauna,,species,Mammals,Extinct,Extinct,Presumed extinct,,2018-10-03,2023-01-16,Extinct,Extinct
10309,Lathamus discolor,Swift Parrot,,Terrestrial fauna,,species,Other Non-passerine birds,Critically Endangered,Critically Endangered,Endangered,,2017-03-29,2023-01-16,Critically Endangered,Critically Endangered
10007,Leipoa ocellata,Malleefowl,,Terrestrial fauna,,species,Other Non-passerine birds,Vulnerable,Vulnerable,Endangered,,2010-12-02,2023-01-16,Vulnerable,Vulnerable
11430,Leporillus apicalis,Lesser Stick-nest Rat,"(Gould, 1853)",Terrestrial fauna,,species,Mammals,Extinct,Extinct,Presumed extinct,,2018-10-03,2023-01-16,Extinct,Extinct
12492,Lerista timida,Dwarf Burrowing Skink,"Hutchinson, M. 2008",Terrestrial fauna,,species,Reptiles,Endangered,,Endangered,,2012-12-12,2023-01-16,Endangered,Endangered
10045,Lewinia pectoralis,Lewin's Rail,,Terrestrial fauna,,species,Other Non-passerine birds,Vulnerable,,Vulnerable,,2018-10-17,2023-01-16,Vulnerable,Vulnerable
10620,Lichenostomus cratitius,Purple-gaped Honeyeater,,Terrestrial fauna,,species,Passerine birds,Vulnerable,,Vulnerable,,2010-12-02,2023-01-16,Vulnerable,Vulnerable
60618,Lichenostomus melanops cassidix,Helmeted Honeyeater,,Terrestrial fauna,,species,Passerine birds,Critically Endangered,Critically Endangered,Critically endangered,,2022-04-27,2023-01-16,Critically Endangered,Critically Endangered
13060,Limnodynastes interioris,Giant Bullfrog,,Terrestrial fauna,,species,Amphibians,Endangered,,Critically endangered,,2010-09-16,2023-01-16,Endangered,Endangered
10153,Limosa lapponica,Bar-tailed Godwit,,Terrestrial fauna,,species,Waders,Vulnerable,Vulnerable,,,2018-11-08,2023-01-16,Vulnerable,Vulnerable
528553,Limosa limosa,Black-tailed Godwit,,Terrestrial fauna,,species,Waders,Critically Endangered,,Vulnerable,,2014-02-07,2023-01-16,Critically Endangered,Critically Endangered
12432,Liopholis guthega,Guthega Skink,,Terrestrial fauna,,species,Reptiles,Critically Endangered,Endangered,Critically endangered,rest,2021-08-04,2023-01-16,Critically Endangered,Critically Endangered
12420,Liopholis multiscutata,Heath Skink,,Terrestrial fauna,,species,Reptiles,Critically Endangered,,Critically endangered,,2014-02-19,2023-01-16,Critically Endangered,Critically Endangered
12407,Lissolepis coventryi,Swamp Skink,,Terrestrial fauna,,species,Reptiles,Endangered,,Vulnerable,rest,2018-08-03,2023-01-16,Endangered,Endangered
13168,Litoria booroolongensis,Booroolong Tree Frog,,Terrestrial fauna,,species,Amphibians,Critically Endangered,Endangered,Critically endangered,rest,2020-04-14,2023-01-16,Critically Endangered,Critically Endangered
528551,Litoria dentata,Keferstein's Tree Frog,,Terrestrial fauna,,species,Amphibians,Critically Endangered,,Vulnerable,,2013-11-12,2023-01-16,Critically Endangered,Critically Endangered
13207,Litoria raniformis,Growling Grass Frog,,Terrestrial fauna,,species,Amphibians,Vulnerable,Vulnerable,Endangered,,2012-12-17,2023-01-16,Vulnerable,Vulnerable
13195,Litoria spenceri,Spotted Tree Frog,,Terrestrial fauna,,species,Amphibians,Critically Endangered,Critically Endangered,Critically endangered,rest,2020-04-14,2023-01-16,Critically Endangered,Critically Endangered
63907,Litoria verreauxii alpina,Alpine Tree Frog,"Fry, 1915",Terrestrial fauna,,species,Amphibians,Critically Endangered,Vulnerable,Critically endangered,,2019-08-14,2023-01-16,Critically Endangered,Critically Endangered
13936,Litoria watsoni,Watson's Tree Frog,,Terrestrial fauna,,species,Amphibians,Critically Endangered,Endangered,Endangered,rest,2021-07-16,2023-01-16,Critically Endangered,Critically Endangered
10270,Lophochroa leadbeateri,Major Mitchell's Cockatoo,,Terrestrial fauna,,species,Other Non-passerine birds,Critically Endangered,,Vulnerable,breed,2019-08-09,2023-01-16,Critically Endangered,Critically Endangered
10230,Lophoictinia isura,Square-tailed Kite,,Terrestrial fauna,,species,Other Non-passerine birds,Vulnerable,,Vulnerable,,2010-12-02,2023-01-16,Vulnerable,Vulnerable
10929,Macronectes giganteus,Southern Giant-Petrel,,Terrestrial fauna,,species,Marine birds,Endangered,Endangered,Vulnerable,,2010-12-02,2023-01-16,Endangered,Endangered
10937,Macronectes halli,Northern Giant-Petrel,,Terrestrial fauna,,species,Marine birds,Endangered,Vulnerable,Near threatened,,2010-12-02,2023-01-16,Endangered,Endangered
10967,Manorina melanotis,Black-eared Miner,,Terrestrial fauna,,species,Passerine birds,Critically Endangered,Endangered,Critically endangered,,2013-04-29,2023-01-16,Critically Endangered,Critically Endangered
75222,Marteena rubricincta,Large Yellow-spotted Cicada,"(Goding & Froggatt, 1904)",Terrestrial fauna,,species,Invertebrates,Critically Endangered,,Endangered,,2010-12-02,2023-01-16,Critically Endangered,Critically Endangered
11438,Mastacomys fuscus mordicus,Broad-toothed Rat,"Thomas, 1922",Terrestrial fauna,,species,Mammals,Vulnerable,Vulnerable,Endangered,,2022-02-10,2023-01-16,Vulnerable,Vulnerable
15004,Megascolides australis,Giant Gippsland Earthworm,"McCoy, 1878",Terrestrial fauna,,species,Invertebrates,Endangered,Vulnerable,Endangered,,2010-12-02,2023-01-16,Endangered,Endangered
10385,Melanodryas cucullata,Hooded Robin,,Terrestrial fauna,,species,Passerine birds,Vulnerable,,Near threatened,,2018-10-18,2023-01-16,Vulnerable,Vulnerable
15256,Michelea microphylla,Michelea Species 5256,"Poore, 1997",Terrestrial fauna,,species,Invertebrates,Critically Endangered,,Vulnerable,rest,2010-12-02,2023-01-16,Critically Endangered,Critically Endangered
61343,Miniopterus orianae bassanii,Southern Bent-winged Bat (southern ssp.),,Terrestrial fauna,,species,Bats,Critically Endangered,Critically Endangered,Critically endangered,breed,2022-01-21,2023-01-16,Critically Endangered,Critically Endangered
61342,Miniopterus orianae oceanensis,Eastern Bent-winged Bat,,Terrestrial fauna,,species,Bats,Critically Endangered,,Vulnerable,,2021-03-15,2023-01-16,Critically Endangered,Critically Endangered
13073,Mixophyes balbus,Southern Barred Frog,,Terrestrial fauna,,species,Amphibians,Critically Endangered,Vulnerable,Critically endangered,,2010-12-02,2023-01-16,Critically Endangered,Critically Endangered
62969,Morelia spilota metcalfei,Carpet Python,,Terrestrial fauna,,species,Reptiles,Endangered,,Endangered,breed,2022-02-10,2023-01-16,Endangered,Endangered
62968,Morelia spilota spilota,Diamond Python,,Terrestrial fauna,,species,Reptiles,Critically Endangered,,Endangered,breed,2022-02-10,2023-01-16,Critically Endangered,Critically Endangered
12525,Morethia adelaidensis,Samphire Skink,,Terrestrial fauna,,species,Reptiles,Endangered,,Endangered,rest,2018-08-03,2023-01-16,Endangered,Endangered
10305,Neophema chrysogaster,Orange-bellied Parrot,,Terrestrial fauna,,species,Other Non-passerine birds,Critically Endangered,Critically Endangered,Critically endangered,,2010-12-02,2023-01-16,Critically Endangered,Critically Endangered
10307,Neophema elegans,Elegant Parrot,,Terrestrial fauna,,species,Other Non-passerine birds,Vulnerable,,Vulnerable,,2010-12-02,2023-01-16,Vulnerable,Vulnerable
10302,Neophema pulchella,Turquoise Parrot,,Terrestrial fauna,,species,Other Non-passerine birds,Vulnerable,,Near threatened,,2010-12-02,2023-01-16,Vulnerable,Vulnerable
10303,Neophema splendida,Scarlet-chested Parrot,,Terrestrial fauna,,species,Other Non-passerine birds,Endangered,,Vulnerable,,2010-12-02,2023-01-16,Endangered,Endangered
11539,Neophoca cinerea,Sea-lion,"(Peron, 1816)",Terrestrial fauna,,species,Mammals,Endangered,Endangered,,,2021-09-06,2023-01-16,Endangered,Endangered
10246,Ninox connivens,Barking Owl,,Terrestrial fauna,,species,Other Non-passerine birds,Critically Endangered,,Endangered,breed,2018-10-16,2023-01-16,Critically Endangered,Critically Endangered
10248,Ninox strenua,Powerful Owl,,Terrestrial fauna,,species,Other Non-passerine birds,Vulnerable,,Vulnerable,,2010-12-02,2023-01-16,Vulnerable,Vulnerable
10149,Numenius madagascariensis,Eastern Curlew,"(Linnaeus, 1766)",Terrestrial fauna,,species,Waders,Critically Endangered,Critically Endangered,Vulnerable,,2019-12-12,2023-01-16,Critically Endangered,Critically Endangered
10150,Numenius phaeopus,Whimbrel,"(Linnaeus, 1758)",Terrestrial fauna,,species,Waders,Endangered,,Vulnerable,,2010-12-02,2023-01-16,Endangered,Endangered
61332,Nyctophilus corbeni,South-eastern Long-eared Bat,,Terrestrial fauna,,species,Bats,Endangered,Vulnerable,Endangered,,2013-04-04,2023-01-16,Endangered,Endangered
65145,Ogyris genoveva,Genoveva Blue,"Hewitson, 1853",Terrestrial fauna,,species,Invertebrates,Endangered,,Vulnerable,,2018-01-05,2023-01-16,Endangered,Endangered
65012,Ogyris halmaturia,Large Bronze Azure Butterfly,"(Tepper, 1890)",Terrestrial fauna,,species,Invertebrates,Critically Endangered,,Regionally extinct,,2016-07-15,2023-01-16,Critically Endangered,Critically Endangered
15013,Ogyris otanes,Small Brown Azure Butterfly,"Felder & Felder, 1865",Terrestrial fauna,,species,Invertebrates,Critically Endangered,,Critically endangered,,2010-12-02,2023-01-16,Critically Endangered,Critically Endangered
65211,Ogyris subterrestris subterrestris,Mildura Ogyris Butterfly,"Field, 1999",Terrestrial fauna,,species,Invertebrates,Endangered,,Vulnerable,,2023-01-11,2023-01-16,Endangered,Endangered
11201,Onychogalea fraenata,Bridled Nail-tailed Wallaby,"(Gould, 1840)",Terrestrial fauna,,species,Mammals,Extinct,Endangered,Regionally extinct,,2018-10-09,2023-01-16,Extinct,Extinct
