Taxon_Id,Kingdom,Class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,EPBC_status,Significant,Confidential,Endemicity,status
41541,plants,land plants,Polypodiaceae,Tomophyllum walleri,,(Maiden & Betche) Parris,V,V,Y,Y,Q,Vulnerable
9346,plants,land plants,Proteaceae,Alloxylon flammeum,,P.H.Weston & Crisp,V,V,Y,N,Q,Vulnerable
14337,plants,land plants,Proteaceae,Alloxylon pinnatum,,(Maiden & Betche) P.H.Weston & Crisp,NT,,Y,N,QA,Near threatened
17921,plants,land plants,Proteaceae,Austromuellera trinervia,,C.T.White,NT,,Y,N,Q,Near threatened
22215,plants,land plants,Proteaceae,Austromuellera valida,,B.Hyland,V,,Y,N,Q,Vulnerable
19751,plants,land plants,Proteaceae,Banksia conferta,,A.S.George,V,,Y,N,Q,Vulnerable
9792,plants,land plants,Proteaceae,Banksia plagiocarpa,,A.S.George,V,,Y,N,QA,Vulnerable
9296,plants,land plants,Proteaceae,Buckinghamia ferruginiflora,,Foreman & B.Hyland,V,,Y,N,Q,Vulnerable
17597,plants,land plants,Proteaceae,Conospermum burgessiorum,,L.A.S.Johnson & McGill.,NT,,Y,N,QA,Near threatened
6059,plants,land plants,Proteaceae,Eidothea zoexylocarya,,A.W.Douglas & B.Hyland,V,,Y,N,Q,Vulnerable
13202,plants,land plants,Proteaceae,Floydia praealta,ball nut,(F.Muell.) L.A.S.Johnson & B.G.Briggs,V,V,Y,N,QA,Vulnerable
13209,plants,land plants,Proteaceae,Grevillea glossadenia,,McGill.,V,V,Y,N,Q,Vulnerable
7052,plants,land plants,Proteaceae,Grevillea hockingsii,,Molyneux & Olde,V,,Y,N,Q,Vulnerable
6389,plants,land plants,Proteaceae,Grevillea hodgei,Coochin Hills grevillea,Olde & Marriott,CR,CE,Y,N,Q,Critically endangered
10699,plants,land plants,Proteaceae,Grevillea kennedyana,,F.Muell.,V,V,Y,N,QA,Vulnerable
14533,plants,land plants,Proteaceae,Grevillea linsmithii,,McGill.,E,,Y,N,QA,Endangered
6963,plants,land plants,Proteaceae,Grevillea quadricauda,,Olde & Marriott,V,V,Y,N,QA,Vulnerable
17042,plants,land plants,Proteaceae,Grevillea scortechinii subsp. scortechinii,black grevillea,F.Muell.,CR,CE,Y,N,Q,Critically endangered
13207,plants,land plants,Proteaceae,Grevillea venusta,grevillea,R.Br.,V,,Y,N,Q,Vulnerable
22355,plants,land plants,Proteaceae,Hakea maconochieana,,Haegi,V,V,Y,N,Q,Vulnerable
5874,plants,land plants,Proteaceae,Hakea macrorrhyncha,,W.R.Barker,V,,Y,N,QA,Vulnerable
14536,plants,land plants,Proteaceae,Hakea trineura,,(F.Muell.) F.Muell.,V,V,Y,N,QA,Vulnerable
14491,plants,land plants,Proteaceae,Helicia ferruginea,rusty oak,F.Muell.,V,,Y,N,QA,Vulnerable
13222,plants,land plants,Proteaceae,Helicia grayi,,Foreman,V,,Y,N,Q,Vulnerable
8946,plants,land plants,Proteaceae,Helicia lewisensis,,Foreman,V,,Y,N,Q,Vulnerable
13878,plants,land plants,Proteaceae,Hicksbeachia pinnatifolia,red bopple nut,F.Muell.,V,V,Y,N,QA,Vulnerable
34711,plants,land plants,Proteaceae,Hollandaea porphyrocarpa,,A.J.Ford & P.H.Weston,CR,,Y,N,Q,Critically endangered
6101,plants,land plants,Proteaceae,Hollandaea riparia,,B.Hyland,V,,Y,N,QA,Vulnerable
32251,plants,land plants,Proteaceae,Lasjia claudiensis,,(C.L.Gross & B.Hyland) P.H.Weston & A.R.Mast,V,,Y,N,Q,Vulnerable
32253,plants,land plants,Proteaceae,Lasjia grandis,,(C.L.Gross & B.Hyland) P.H.Weston & A.R.Mast,V,,Y,N,Q,Vulnerable
16746,plants,land plants,Proteaceae,Macadamia integrifolia,macadamia nut,Maiden & Betche,V,V,Y,N,QA,Vulnerable
8185,plants,land plants,Proteaceae,Macadamia jansenii,,C.L.Gross & P.H.Weston,CR,E,Y,Y,Q,Critically endangered
16747,plants,land plants,Proteaceae,Macadamia ternifolia,bopple nut,F.Muell.,V,V,Y,N,Q,Vulnerable
16748,plants,land plants,Proteaceae,Macadamia tetraphylla,,L.A.S.Johnson,V,V,Y,N,QAI,Vulnerable
6356,plants,land plants,Proteaceae,Megahertzia amplexicaulis,,A.S.George & B.Hyland,NT,,Y,N,Q,Near threatened
10601,plants,land plants,Proteaceae,Persoonia daphnoides,,A.Cunn. ex R.Br.,NT,,Y,N,QA,Near threatened
13162,plants,land plants,Proteaceae,Persoonia prostrata,,R.Br.,PE,EX,Y,N,Q,Extinct in the wild
9731,plants,land plants,Proteaceae,Stenocarpus cryptocarpus,giant-leaved stenocarpus,Foreman & B.Hyland,NT,,Y,N,Q,Near threatened
8987,plants,land plants,Proteaceae,Stenocarpus davallioides,fern-leaved stenocarpus,Foreman & B.Hyland,V,,Y,N,Q,Vulnerable
13085,plants,land plants,Proteaceae,Triunia robusta,,(C.T.White) Foreman,E,E,Y,N,Q,Endangered
8486,plants,land plants,Psilotaceae,Tmesipteris lanceolata,,P.A.Dang.,PE,EX,Y,Y,Q,Extinct in the wild
2427,plants,land plants,Pteridaceae,Antrophyum austroqueenslandicum,,D.L.Jones,CR,CE,Y,Y,Q,Critically endangered
14034,plants,land plants,Pteridaceae,Antrophyum plantagineum,,(Cav.) Kaulf.,NT,,Y,Y,QI,Near threatened
11744,plants,land plants,Pteridaceae,Antrophyum subfalcatum,,Brack.,V,,Y,Y,QI,Vulnerable
41200,plants,land plants,Pteridaceae,Haplopteris dareicarpa,,(Hook.) S.Linds. & C.W.Chen,PE,,Y,Y,Q,Extinct in the wild
13228,plants,land plants,Ranunculaceae,Clematis fawcettii,,F.Muell.,V,V,Y,N,QA,Vulnerable
29777,plants,land plants,Rhamnaceae,Cryptandra ciliata,,A.R.Bean,NT,,Y,N,Q,Near threatened
13643,plants,land plants,Rhamnaceae,Discaria pubescens,,(Brongn.) Druce,NT,,Y,N,QA,Near threatened
34656,plants,land plants,Rhamnaceae,Emmenosperma pancherianum,,Baill.,CR,,Y,N,QAI,Critically endangered
30919,plants,land plants,Rhamnaceae,Polianthion minutiflorum,,(E.M.Ross) K.R.Thiele,V,V,Y,N,Q,Vulnerable
9230,plants,land plants,Rhamnaceae,Pomaderris clivicola,,E.M.Ross,E,V,Y,N,Q,Endangered
18233,plants,land plants,Rhamnaceae,Pomaderris coomingalensis,,N.G.Walsh & Coates,E,,Y,N,Q,Endangered
18234,plants,land plants,Rhamnaceae,Pomaderris crassifolia,,N.G.Walsh & Coates,V,,Y,N,Q,Vulnerable
13145,plants,land plants,Rhamnaceae,Pomaderris notata,,S.T.Blake,V,,Y,N,QA,Vulnerable
29779,plants,land plants,Rhamnaceae,Stenanthemum argenteum,,A.R.Bean,V,,Y,N,Q,Vulnerable
35848,plants,land plants,Rhizophoraceae,Bruguiera x hainesii,Haines's orange mangrove,C.G.Rogers,CR,CE,Y,N,QI,Critically endangered
27435,plants,land plants,Rubiaceae,Cyclophyllum costatum,,(C.T.White) S.T.Reynolds & R.J.F.Hend.,V,V,Y,N,Q,Vulnerable
41447,plants,land plants,Rubiaceae,Dolichocarpa spathulata,,(Halford) K.L.Gibbons,V,,Y,N,QA,Vulnerable
9575,plants,land plants,Rubiaceae,Durringtonia paludosa,durringtonia,R.J.F.Hend. & Guymer,NT,,Y,N,QA,Near threatened
9718,plants,land plants,Rubiaceae,Gardenia actinocarpa,,Puttock,E,E,Y,N,Q,Endangered
9245,plants,land plants,Rubiaceae,Gardenia psidioides,,Puttock,V,V,Y,N,Q,Vulnerable
12263,plants,land plants,Rubiaceae,Hedyotis novoguineensis,,Merr. & L.M.Perry,E,,Y,N,QI,Endangered
27448,plants,land plants,Rubiaceae,Hydnophytum ferrugineum,,P.I.Forst.,V,,Y,Y,Q,Vulnerable
31524,plants,land plants,Rubiaceae,Lasianthus hirsutus,,(Roxb.) Merr.,V,,Y,N,QI,Vulnerable
12228,plants,land plants,Rubiaceae,Myrmecodia beccarii,,Hook.f.,V,V,Y,Y,Q,Vulnerable
8232,plants,land plants,Rubiaceae,Oldenlandia tenelliflora var. papuana,,Valeton,PE,,Y,N,QI,Extinct in the wild
29830,plants,land plants,Rubiaceae,Psydrax reticulata,,(C.T.White) S.T.Reynolds & R.J.F.Hend.,V,,Y,N,Q,Vulnerable
14248,plants,land plants,Rubiaceae,Randia audasii,,C.T.White,NT,,Y,N,Q,Near threatened
12191,plants,land plants,Rubiaceae,Randia moorei,spiny gardenia,F.Muell.,E,E,Y,N,QA,Endangered
41449,plants,land plants,Rubiaceae,Scleromitrion gibsonii,,(Halford) K.L.Gibbons,E,,Y,N,Q,Endangered
41466,plants,land plants,Rubiaceae,Scleromitrion polycladum,,(F.Muell.) K.L.Gibbons,NT,,Y,N,Q,Near threatened
20058,plants,land plants,Rubiaceae,Uncaria cordata,,(Lour.) Merr.,E,,Y,N,QI,Endangered
13367,plants,land plants,Rubiaceae,Uncaria cordata var. cordata,,(Lour.) Merr.,E,,Y,N,QI,Endangered
15925,plants,land plants,Rubiaceae,Wendlandia connata,,C.T.White,NT,,Y,N,Q,Near threatened
8509,plants,land plants,Rubiaceae,Wendlandia psychotrioides,,(F.Muell.) F.Muell.,PE,,Y,N,Q,Extinct in the wild
12324,plants,land plants,Rutaceae,Acronychia acuminata,,T.G.Hartley,NT,,Y,N,Q,Near threatened
9160,plants,land plants,Rutaceae,Acronychia eungellensis,,T.G.Hartley & B.Hyland,NT,,Y,N,Q,Near threatened
9477,plants,land plants,Rutaceae,Acronychia littoralis,scented acronychia,T.G.Hartley & J.B.Williams,E,E,Y,N,QA,Endangered
17830,plants,land plants,Rutaceae,Boronia amabilis,,S.T.Blake,NT,,Y,N,Q,Near threatened
17835,plants,land plants,Rutaceae,Boronia granitica,granite boronia,Maiden & Betche,E,E,Y,N,QA,Endangered
28273,plants,land plants,Rutaceae,Boronia grimshawii,Grimshaw's boronia,Duretto,CR,,Y,N,Q,Critically endangered
17836,plants,land plants,Rutaceae,Boronia keysii,Key's boronia,Domin,V,V,Y,N,Q,Vulnerable
17841,plants,land plants,Rutaceae,Boronia repanda,,(F.Muell. ex Maiden & Betche) Maiden & Betche,E,E,Y,N,Q,Endangered
17842,plants,land plants,Rutaceae,Boronia rivularis,Wide Bay boronia,C.T.White,NT,,Y,N,Q,Near threatened
18818,plants,land plants,Rutaceae,Citrus inodora,,F.M.Bailey,V,,Y,N,Q,Vulnerable
3491,plants,land plants,Rutaceae,Dinosperma longifolium,,T.G.Hartley,E,,Y,N,Q,Endangered
11957,plants,land plants,Rutaceae,Drummondita calida,,(F.Muell.) Paul G.Wilson,V,,Y,N,QA,Vulnerable
26465,plants,land plants,Rutaceae,Euodia hylandii,,T.G.Hartley,V,,Y,N,Q,Vulnerable
3494,plants,land plants,Rutaceae,Euodia pubifolia,,T.G.Hartley,V,,Y,N,Q,Vulnerable
11042,plants,land plants,Rutaceae,Flindersia oppositifolia,mountain silkwood,(F.Muell.) T.G.Hartley & Jessup,V,,Y,N,Q,Vulnerable
21803,plants,land plants,Rutaceae,Leionema ambiens,,(F.Muell.) Paul G.Wilson,NT,,Y,N,QA,Near threatened
41828,plants,land plants,Rutaceae,Leionema beckleri,,(F.Muell.) I.Telford & J.J.Bruhl,E,,Y,N,QA,Endangered
21781,plants,land plants,Rutaceae,Leionema ellipticum,,Paul G.Wilson,V,,Y,N,Q,Vulnerable
21778,plants,land plants,Rutaceae,Leionema gracile,,(C.T.White) Paul G.Wilson,V,,Y,N,Q,Vulnerable
21779,plants,land plants,Rutaceae,Leionema obtusifolium,,(Paul G.Wilson) Paul G.Wilson,V,V,Y,N,Q,Vulnerable
9768,plants,land plants,Rutaceae,Medicosma elliptica,,T.G.Hartley,V,V,Y,N,Q,Vulnerable
8945,plants,land plants,Rutaceae,Medicosma glandulosa,,T.G.Hartley,NT,,Y,N,Q,Near threatened
9216,plants,land plants,Rutaceae,Medicosma obovata,,T.G.Hartley,V,V,Y,N,Q,Vulnerable
36199,plants,land plants,Rutaceae,Murraya crenulata,,Oliv.,E,,Y,N,QI,Endangered
27676,plants,land plants,Rutaceae,Phebalium distans,Mt Berryman phebalium,P.I.Forst.,E,E,Y,N,Q,Endangered
11939,plants,land plants,Rutaceae,Phebalium glandulosum subsp. eglandulosum,,(Blakely) Paul G.Wilson,V,V,Y,N,QA,Vulnerable
16513,plants,land plants,Rutaceae,Phebalium whitei,,Paul G.Wilson,V,V,Y,N,Q,Vulnerable
2097,plants,land plants,Rutaceae,Philotheca acrolopha,,Paul G.Wilson,V,,Y,N,Q,Vulnerable
30648,plants,land plants,Rutaceae,Philotheca obovatifolia,,(Bayly) P.I.Forst.,V,,Y,N,QA,Vulnerable
21801,plants,land plants,Rutaceae,Philotheca sporadica,,(Bayly) Paul G.Wilson,NT,V,Y,N,Q,Near threatened
28656,plants,land plants,Rutaceae,Zieria actites,Mt Larcom stink bush,Duretto & P.I.Forst.,CR,,Y,N,Q,Critically endangered
2314,plants,land plants,Rutaceae,Zieria adenodonta,,(F.Muell.) J.A.Armstr.,NT,,Y,N,QA,Near threatened
31689,plants,land plants,Rutaceae,Zieria alata,Mt Lewis stink bush,Duretto & P.I.Forst.,CR,,Y,N,Q,Critically endangered
28662,plants,land plants,Rutaceae,Zieria bifida,,Duretto & P.I.Forst.,E,E,Y,N,Q,Endangered
31684,plants,land plants,Rutaceae,Zieria boolbunda,Boolbunda stink bush,Duretto & P.I.Forst.,CR,,Y,N,Q,Critically endangered
31683,plants,land plants,Rutaceae,Zieria cephalophila,Sydney Heads stink bush,Duretto & P.I.Forst.,CR,,Y,N,Q,Critically endangered
12312,plants,land plants,Rutaceae,Zieria collina,,C.T.White,V,V,Y,N,Q,Vulnerable
31682,plants,land plants,Rutaceae,Zieria eungellaensis,Eungella stink bush,Duretto & P.I.Forst.,CR,,Y,N,Q,Critically endangered
28663,plants,land plants,Rutaceae,Zieria exsul,banished stink bush,Duretto & P.I.Forst.,CR,CE,Y,N,Q,Critically endangered
41055,plants,land plants,Rutaceae,Zieria fordii,Ford's stink bush,Duretto,CR,,Y,N,Q,Critically endangered
2322,plants,land plants,Rutaceae,Zieria graniticola,,J.A.Armstr. ex Duretto & P.I.Forst.,E,,Y,N,Q,Endangered
41601,plants,land plants,Rutaceae,Zieria gymnocarpa,,(J.A.Armstr.) P.I.Forst.,CR,,Y,N,Q,Critically endangered
31681,plants,land plants,Rutaceae,Zieria hydroscopica,Coominglah stink bush,Duretto & P.I.Forst.,CR,,Y,N,Q,Critically endangered
28426,plants,land plants,Rutaceae,Zieria inexpectata,,Duretto & P.I.Forst.,E,,Y,N,Q,Endangered
31685,plants,land plants,Rutaceae,Zieria madida,Thornton Peak stink bush,Duretto & P.I.Forst.,CR,,Y,N,Q,Critically endangered
2321,plants,land plants,Rutaceae,Zieria montana,Mt Barney stink bush,J.A.Armstr.,CR,,Y,N,Q,Critically endangered
27791,plants,land plants,Rutaceae,Zieria obovata,,(C.T.White) J.A.Armstr.,V,V,Y,N,Q,Vulnerable
9476,plants,land plants,Rutaceae,Zieria rimulosa,,C.T.White,V,V,Y,N,Q,Vulnerable
31680,plants,land plants,Rutaceae,Zieria scopulus,Flinders Peak stink bush,Duretto & P.I.Forst.,CR,,Y,N,Q,Critically endangered
28217,plants,land plants,Rutaceae,Zieria vagans,Gurgeena stink bush,Duretto & P.I.Forst.,CR,,Y,N,Q,Critically endangered
3296,plants,land plants,Rutaceae,Zieria verrucosa,,J.A.Armstr.,V,V,Y,N,Q,Vulnerable
41054,plants,land plants,Rutaceae,Zieria wilhelminae,Mt Jukes stink bush,Duretto,CR,,Y,N,Q,Critically endangered
41972,plants,land plants,Salicaceae,Xylosma craynii,,W.E.Cooper,V,,Y,N,Q,Vulnerable
11249,plants,land plants,Salicaceae,Xylosma ovata,,Benth.,NT,,Y,N,QA,Near threatened
13930,plants,land plants,Santalaceae,Dendromyza reinwardtiana,,(Blume ex Korth.) Danser,V,,Y,N,QAI,Vulnerable
13501,plants,land plants,Santalaceae,Thesium australe,toadflax,R.Br.,V,V,Y,N,QA,Vulnerable
9658,plants,land plants,Sapindaceae,Alectryon ramiflorus,,S.T.Reynolds,E,E,Y,N,Q,Endangered
18006,plants,land plants,Sapindaceae,Alectryon repandodentatus,,Radlk.,E,,Y,N,QI,Endangered
12867,plants,land plants,Sapindaceae,Arytera dictyoneura,,S.T.Reynolds,NT,,Y,N,Q,Near threatened
9091,plants,land plants,Sapindaceae,Atalaya collina,,S.T.Reynolds,E,E,Y,N,Q,Endangered
13684,plants,land plants,Sapindaceae,Cossinia australiana,,S.T.Reynolds,E,E,Y,N,Q,Endangered
27699,plants,land plants,Sapindaceae,Cupaniopsis cooperorum,,P.I.Forst.,V,,Y,N,Q,Vulnerable
13637,plants,land plants,Sapindaceae,Cupaniopsis newmanii,long-leaved tuckeroo,S.T.Reynolds,NT,,Y,N,QA,Near threatened
14648,plants,land plants,Sapindaceae,Cupaniopsis shirleyana,wedge-leaf tuckeroo,(F.M.Bailey) Radlk.,V,V,Y,N,Q,Vulnerable
13688,plants,land plants,Sapindaceae,Cupaniopsis tomentella,Boonah tuckeroo,(F.Muell. ex Benth.) S.T.Reynolds,V,V,Y,N,Q,Vulnerable
14603,plants,land plants,Sapindaceae,Diploglottis campbellii,small-leaved tamarind,Cheel,E,E,Y,N,QA,Endangered
9708,plants,land plants,Sapindaceae,Diploglottis harpullioides,,S.T.Reynolds,NT,,Y,N,Q,Near threatened
14604,plants,land plants,Sapindaceae,Diploglottis pedleyi,,S.T.Reynolds,NT,,Y,N,Q,Near threatened
17374,plants,land plants,Sapindaceae,Dodonaea hirsuta,,(Maiden & Betche) Maiden & Betche,V,,Y,N,QA,Vulnerable
14609,plants,land plants,Sapindaceae,Dodonaea rupicola,,C.T.White,V,V,Y,N,Q,Vulnerable
13651,plants,land plants,Sapindaceae,Dodonaea uncinata,,J.G.West,NT,,Y,N,Q,Near threatened
13741,plants,land plants,Sapindaceae,Lepiderema hirsuta,,S.T.Reynolds,NT,,Y,N,Q,Near threatened
14094,plants,land plants,Sapindaceae,Lepiderema largiflorens,,S.T.Reynolds,NT,,Y,N,Q,Near threatened
13521,plants,land plants,Sapindaceae,Lepiderema pulchella,fine-leaved tuckeroo,Radlk.,V,,Y,N,QA,Vulnerable
27834,plants,land plants,Sapindaceae,Lepisanthes senegalensis,,(Poir.) Leenh.,E,,Y,N,QI,Endangered
11412,plants,land plants,Sapindaceae,Mischocarpus albescens,,S.T.Reynolds,NT,,Y,N,Q,Near threatened
13577,plants,land plants,Sapindaceae,Sarcopteryx montana,,S.T.Reynolds,NT,,Y,N,Q,Near threatened
41491,plants,land plants,Sapindaceae,Synima heterophylla,,(S.T.Reynolds) Callm. & Buerki,NT,,Y,N,Q,Near threatened
9877,plants,land plants,Sapindaceae,Toechima pterocarpum,orange tamarind,S.T.Reynolds,E,E,Y,N,Q,Endangered
28096,plants,land plants,Sapindaceae,Tristiropsis acutangula,,Radlk.,V,,Y,N,QI,Vulnerable
36038,plants,land plants,Sapotaceae,Donella lanceolata,,(Blume) Aubrev.,NT,,Y,N,QI,Near threatened
27452,plants,land plants,Sapotaceae,Niemeyera whitei,,(Aubrev.) Jessup,V,,Y,N,QA,Vulnerable
5210,plants,land plants,Sapotaceae,Planchonella eerwah,,(F.M.Bailey) P.Royen,E,E,Y,N,QA,Endangered
32242,plants,land plants,Sapotaceae,Planchonella xylocarpa,,"(C.T.White) Swenson, Bartish & Munzinger",NT,,Y,N,QI,Near threatened
3823,plants,land plants,Scrophulariaceae,Eremophila stenophylla,,Chinnock,V,,Y,N,Q,Vulnerable
13949,plants,land plants,Scrophulariaceae,Eremophila tetraptera,,C.T.White,NT,,Y,N,Q,Near threatened
19856,plants,land plants,Scrophulariaceae,Euphrasia orthocheila,,,NT,,Y,N,QA,Near threatened
33392,plants,land plants,Simaroubaceae,Samadera baileyana,,Oliv.,NT,,Y,N,Q,Near threatened
33391,plants,land plants,Simaroubaceae,Samadera bidwillii,,Hook.f.,V,V,Y,N,Q,Vulnerable
33473,plants,land plants,Simaroubaceae,Samadera sp. (Kennedy River J.R.Clarkson 5645),,,V,,Y,N,Q,Vulnerable
9000,plants,land plants,Solanaceae,Nicotiana wuttkei,,J.R.Clarkson & Symon,E,,Y,N,Q,Endangered
16156,plants,land plants,Solanaceae,Solanum adenophorum,,F.Muell.,E,,Y,N,Q,Endangered
35541,plants,land plants,Solanaceae,Solanum adoxum,,A.R.Bean,CR,,Y,N,Q,Critically endangered
22296,plants,land plants,Solanaceae,Solanum angustum,,Domin,CR,,Y,N,Q,Critically endangered
13789,plants,land plants,Solanaceae,Solanum callium,brush nightshade,C.T.White ex R.J.F.Hend.,V,,Y,N,QA,Vulnerable
9474,plants,land plants,Solanaceae,Solanum carduiforme,,F.Muell.,V,,Y,N,Q,Vulnerable
6198,plants,land plants,Solanaceae,Solanum dissectum,,Symon,E,E,Y,N,Q,Endangered
13540,plants,land plants,Solanaceae,Solanum dunalianum,,Gaudich.,V,V,Y,N,QI,Vulnerable
13541,plants,land plants,Solanaceae,Solanum elachophyllum,,F.Muell.,E,,Y,N,QA,Endangered
29793,plants,land plants,Solanaceae,Solanum graniticum,granite nightshade,A.R.Bean,E,E,Y,N,Q,Endangered
13792,plants,land plants,Solanaceae,Solanum hamulosum,,C.T.White,V,,Y,N,Q,Vulnerable
29787,plants,land plants,Solanaceae,Solanum johnsonianum,,A.R.Bean,E,E,Y,N,Q,Endangered
29798,plants,land plants,Solanaceae,Solanum lythrocarpum,,A.R.Bean,V,,Y,N,Q,Vulnerable
29791,plants,land plants,Solanaceae,Solanum mentiens,,A.R.Bean,E,,Y,N,Q,Endangered
33795,plants,land plants,Solanaceae,Solanum orgadophilum,Capella potato bush,A.R.Bean,CR,CE,Y,N,Q,Critically endangered
13793,plants,land plants,Solanaceae,Solanum papaverifolium,,Symon,E,,Y,N,QA,Endangered
16123,plants,land plants,Solanaceae,Solanum sporadotrichum,,F.Muell.,NT,,Y,N,Q,Near threatened
29794,plants,land plants,Solanaceae,Solanum stenopterum,,A.R.Bean,V,,Y,N,Q,Vulnerable
34296,plants,land plants,Solanaceae,Solanum unispinum,,A.R.Bean,E,,Y,N,Q,Endangered
12604,plants,land plants,Sparrmanniaceae,Corchorus cunninghamii,,F.Muell.,E,E,Y,N,QA,Endangered
12609,plants,land plants,Sparrmanniaceae,Corchorus hygrophilus,,A.Cunn. ex Benth.,V,,Y,N,QA,Vulnerable
29780,plants,land plants,Sparrmanniaceae,Corchorus subargenteus,,Halford,V,,Y,N,Q,Vulnerable
6182,plants,land plants,Sparrmanniaceae,Corchorus thozetii,,Halford,PE,,Y,N,Q,Extinct in the wild
6891,plants,land plants,Stackhousiaceae,Stackhousia sp. (McIvor River J.R.Clarkson 5201),,,E,,Y,N,Q,Endangered
13744,plants,land plants,Stackhousiaceae,Stackhousia tryonii,,F.M.Bailey,NT,,Y,N,Q,Near threatened
9839,plants,land plants,Stemonaceae,Stemona angusta,,I.Telford,NT,,Y,N,Q,Near threatened
7382,plants,land plants,Sterculiaceae,Argyrodendron sp. (Boonjie B.P.Hyland RFK2139),,,NT,,Y,N,Q,Near threatened
12648,plants,land plants,Sterculiaceae,Brachychiton compactus,,Guymer,NT,,Y,N,Q,Near threatened
17800,plants,land plants,Sterculiaceae,Brachychiton grandiflorus,,Guymer,NT,,Y,N,Q,Near threatened
41063,plants,land plants,Sterculiaceae,Brachychiton guymeri,,"J.A.Bever., Fensham & P.I.Forst.",CR,,Y,N,Q,Critically endangered
7389,plants,land plants,Sterculiaceae,Brachychiton sp. (Ormeau L.H.Bird AQ435851),Ormeau bottle tree,,CR,CE,Y,N,Q,Critically endangered
17114,plants,land plants,Sterculiaceae,Firmiana papuana,lacewood,Mildbr.,V,,Y,N,QI,Vulnerable
12558,plants,land plants,Sterculiaceae,Sterculia shillinglawii subsp. shillinglawii,,F.Muell.,NT,,Y,N,QI,Near threatened
34717,plants,land plants,Stylidiaceae,Stylidium elachophyllum,,A.R.Bean & M.T.Mathieson,E,,Y,N,Q,Endangered
26367,plants,land plants,Stylidiaceae,Stylidium longissimum,,A.R.Bean,V,,Y,N,Q,Vulnerable
18364,plants,land plants,Stylidiaceae,Stylidium trichopodum,,F.Muell.,NT,,Y,N,Q,Near threatened
13670,plants,land plants,Surianaceae,Cadellia pentastylis,ooline,F.Muell.,V,V,Y,N,QA,Vulnerable
14187,plants,land plants,Symplocaceae,Symplocos ampulliformis,,C.T.White,NT,,Y,N,Q,Near threatened
12565,plants,land plants,Symplocaceae,Symplocos baeuerlenii,small-leaved hazelwood,R.T.Baker,V,V,Y,N,QA,Vulnerable
13752,plants,land plants,Symplocaceae,Symplocos crassiramifera,,Noot.,V,,Y,N,Q,Vulnerable
7609,plants,land plants,Symplocaceae,Symplocos graniticola,,Jessup,V,,Y,N,Q,Vulnerable
7608,plants,land plants,Symplocaceae,Symplocos harroldii,hairy hazelwood,Jessup,NT,,Y,N,Q,Near threatened
34388,plants,land plants,Symplocaceae,Symplocos oresbia,,Jessup,NT,,Y,N,Q,Near threatened
34199,plants,land plants,Symplocaceae,Symplocos wooroonooran,,Jessup,NT,,Y,N,Q,Near threatened
12026,plants,land plants,Tectariaceae,Tectaria devexa var. devexa,,(Kunze ex Mett.) Copel.,E,E,Y,Y,Q,Endangered
12027,plants,land plants,Tectariaceae,Tectaria siifolia,,(Willd.) Copel.,V,,Y,Y,QAI,Vulnerable
41350,plants,land plants,Thelypteridaceae,Amblovenatum immersum,,(Blume) Parris,CR,,Y,Y,QI,Critically endangered
41354,plants,land plants,Thelypteridaceae,Amblovenatum tildeniae,,(Holttum) T.E.Almeida & A.R.Field,CR,,Y,Y,Q,Critically endangered
9553,plants,land plants,Thelypteridaceae,Chingia australis,,Holttum,E,E,Y,Y,Q,Endangered
42078,plants,land plants,Thelypteridaceae,Pakau pennigera,,(G.Forst.) S.E.Fawc. & A.R.Sm.,E,,Y,Y,QAI,Endangered
11646,plants,land plants,Thelypteridaceae,Plesioneuron tuberculatum,,(Ces.) Holttum,E,E,Y,Y,QI,Endangered
16042,plants,land plants,Thelypteridaceae,Thelypteris confluens,,(Thunb.) C.V.Morton,V,,Y,Y,QAI,Vulnerable
8937,plants,land plants,Thismiaceae,Thismia rodwayi,,F.Muell.,NT,,Y,N,Q,Near threatened
9672,plants,land plants,Thymelaeaceae,Jedda multicaulis,,J.R.Clarkson,V,,Y,N,Q,Vulnerable
27446,plants,land plants,Thymelaeaceae,Phaleria biflora,,(C.T.White) Herber,V,V,Y,N,Q,Vulnerable
36397,plants,land plants,Thymelaeaceae,Pimelea approximans,,A.R.Bean,E,,Y,N,Q,Endangered
36389,plants,land plants,Thymelaeaceae,Pimelea fugiens,,A.R.Bean,CR,,Y,N,Q,Critically endangered
12595,plants,land plants,Thymelaeaceae,Pimelea leptospermoides,,F.Muell.,NT,V,Y,N,Q,Near threatened
36428,plants,land plants,Thymelaeaceae,Pimelea leptospermoides subsp. bowmanni,,(Benth.) A.R.Bean,CR,,Y,N,Q,Critically endangered
36429,plants,land plants,Thymelaeaceae,Pimelea leptospermoides subsp. leptospermoides,,F.Muell.,NT,,Y,N,Q,Near threatened
13122,plants,land plants,Thymelaeaceae,Pimelea umbratica,,A.Cunn. ex Meisn.,NT,,Y,N,QA,Near threatened
12457,plants,land plants,Vitaceae,Cissus aristata,,Blume,V,,Y,N,QI,Vulnerable
9793,plants,land plants,Winteraceae,Bubbia queenslandiana subsp. australis,,Vink,V,,Y,N,Q,Vulnerable
12446,plants,land plants,Winteraceae,Bubbia queenslandiana subsp. queenslandiana,,Vink,NT,,Y,N,Q,Near threatened
