taxonID,kingdom,class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,Significant,Confidential,status,Endemicity,EPBC Status
18110,Plantae,Equisetopsida,Pteridaceae,Acrostichum speciosum,mangrove fern,Willd.,SL,Y,N,Special least concern,Not Endemic to Australia,
18116,Plantae,Equisetopsida,Pteridaceae,Adiantum aethiopicum,,L.,SL,Y,N,Special least concern,Not Endemic to Australia,
21888,Plantae,Equisetopsida,Pteridaceae,Adiantum atroviride,,Bostock,SL,Y,N,Special least concern,Intranational,
12107,Plantae,Equisetopsida,Pteridaceae,Adiantum capillus-veneris,,L.,SL,Y,N,Special least concern,Not Endemic to Australia,
35421,Plantae,Equisetopsida,Pteridaceae,Adiantum caudatum,,L.,SL,Y,N,Special least concern,Regional Endemic,
18030,Plantae,Equisetopsida,Pteridaceae,Adiantum diaphanum,,Blume,SL,Y,N,Special least concern,Not Endemic to Australia,
18031,Plantae,Equisetopsida,Pteridaceae,Adiantum hispidulum,,Sw.,SL,Y,N,Special least concern,Not Endemic to Australia,
9284,Plantae,Equisetopsida,Pteridaceae,Adiantum hispidulum var. hispidulum,,Sw.,SL,Y,N,Special least concern,Intranational,
9285,Plantae,Equisetopsida,Pteridaceae,Adiantum hispidulum var. hypoglaucum,,Domin,SL,Y,N,Special least concern,Intranational,
3255,Plantae,Equisetopsida,Pteridaceae,Adiantum hispidulum var. minus,,Bostock,SL,Y,N,Special least concern,Queensland Endemic,
12106,Plantae,Equisetopsida,Pteridaceae,Adiantum hispidulum var. whitei,,(F.M.Bailey) Bostock,SL,Y,N,Special least concern,Queensland Endemic,
18032,Plantae,Equisetopsida,Pteridaceae,Adiantum philippense,,L.,SL,Y,N,Special least concern,Not Endemic to Australia,
14887,Plantae,Equisetopsida,Pteridaceae,Adiantum silvaticum,,Tindale,SL,Y,N,Special least concern,Intranational,
2427,Plantae,Equisetopsida,Pteridaceae,Antrophyum austroqueenslandicum,,D.L.Jones,CR,Y,Y,Critically Endangered,Queensland Endemic,Critically Endangered
11743,Plantae,Equisetopsida,Pteridaceae,Antrophyum callifolium,,Blume,SL,Y,N,Special least concern,Regional Endemic,
2225,Plantae,Equisetopsida,Pteridaceae,Antrophyum jagoanum,,D.L.Jones & Bostock,SL,Y,N,Special least concern,Queensland Endemic,
14034,Plantae,Equisetopsida,Pteridaceae,Antrophyum plantagineum,,(Cav.) Kaulf.,NT,Y,Y,Near Threatened,Regional Endemic,
11744,Plantae,Equisetopsida,Pteridaceae,Antrophyum subfalcatum,,Brack.,V,Y,Y,Vulnerable,Regional Endemic,
35910,Plantae,Equisetopsida,Pteridaceae,Calciphilopteris ludens,,(Wall. ex Hook.) Yesilyurt & H.Schneid.,SL,Y,N,Special least concern,Regional Endemic,
17672,Plantae,Equisetopsida,Pteridaceae,Ceratopteris thalictroides,,(L.) Brongn.,SL,Y,N,Special least concern,Not Endemic to Australia,
17396,Plantae,Equisetopsida,Pteridaceae,Doryopteris concolor,,(Langsd. & Fisch.) Kuhn,SL,Y,N,Special least concern,Not Endemic to Australia,
41200,Plantae,Equisetopsida,Pteridaceae,Haplopteris dareicarpa,,(Hook.) S.Linds. & C.W.Chen,PE,Y,Y,Extinct in the wild,Queensland Endemic,
41182,Plantae,Equisetopsida,Pteridaceae,Haplopteris elongata,,(Sw.) E.H. Crane,SL,Y,N,Special least concern,Regional Endemic,
41170,Plantae,Equisetopsida,Pteridaceae,Haplopteris ensiformis,,(Sw.) E.H.Crane,SL,Y,N,Special least concern,Not Endemic to Australia,
19332,Plantae,Equisetopsida,Pteridaceae,Pellaea calidirupium,,Brownsey & Lovis,SL,Y,N,Special least concern,Not Endemic to Australia,
9723,Plantae,Equisetopsida,Pteridaceae,Pellaea falcata,,(R.Br.) Fee,SL,Y,N,Special least concern,Not Endemic to Australia,
41594,Plantae,Equisetopsida,Pteridaceae,Pellaea muelleri,,(Hook.) A.R.Field,SL,Y,N,Special least concern,Queensland Endemic,
21889,Plantae,Equisetopsida,Pteridaceae,Pellaea nana,,(Hook.) Bostock,SL,Y,N,Special least concern,Intranational,
13800,Plantae,Equisetopsida,Pteridaceae,Pellaea paradoxa,heart fern,(R.Br.) Hook.,SL,Y,N,Special least concern,Not Endemic to Australia,
11656,Plantae,Equisetopsida,Pteridaceae,Pteris ensiformis,slender bracken,Burm.f.,SL,Y,N,Special least concern,Regional Endemic,
41523,Plantae,Equisetopsida,Pteridaceae,Pteris epaleata,,D.J.Ohlsen,SL,Y,N,Special least concern,Intranational,
9833,Plantae,Equisetopsida,Pteridaceae,Pteris orientalis,,Alderw.,SL,Y,N,Special least concern,Queensland Endemic,
11658,Plantae,Equisetopsida,Pteridaceae,Pteris pacifica,comb bracken,Hieron.,SL,Y,N,Special least concern,Regional Endemic,
41591,Plantae,Equisetopsida,Pteridaceae,Pteris platyzomopsis,,Christenh. & H.Schneid.,SL,Y,N,Special least concern,Intranational,
16342,Plantae,Equisetopsida,Pteridaceae,Pteris tremula,,R.Br.,SL,Y,N,Special least concern,Not Endemic to Australia,
16343,Plantae,Equisetopsida,Pteridaceae,Pteris tripartita,lacy bracken,Sw.,SL,Y,N,Special least concern,Regional Endemic,
11657,Plantae,Equisetopsida,Pteridaceae,Pteris umbrosa,jungle bracken,R.Br.,SL,Y,N,Special least concern,Intranational,
16344,Plantae,Equisetopsida,Pteridaceae,Pteris vittata,Chinese bracken,L.,SL,Y,N,Special least concern,Not Endemic to Australia,
11638,Plantae,Equisetopsida,Pteridaceae,Taenitis blechnoides,,(Willd.) Sw.,SL,Y,N,Special least concern,Not Endemic to Australia,
16061,Plantae,Equisetopsida,Pteridaceae,Taenitis pinnata,morse fern,(J.Sm.) Holttum,SL,Y,N,Special least concern,Not Endemic to Australia,
13723,Plantae,Equisetopsida,Pteridaceae,Vaginularia acrocarpa,,Holttum,SL,Y,N,Special least concern,Regional Endemic,
13228,Plantae,Equisetopsida,Ranunculaceae,Clematis fawcettii,,F.Muell.,V,Y,N,Vulnerable,Intranational,Vulnerable
29777,Plantae,Equisetopsida,Rhamnaceae,Cryptandra ciliata,,A.R.Bean,NT,Y,N,Near Threatened,Queensland Endemic,
13643,Plantae,Equisetopsida,Rhamnaceae,Discaria pubescens,,(Brongn.) Druce,NT,Y,N,Near Threatened,Intranational,
34656,Plantae,Equisetopsida,Rhamnaceae,Emmenosperma pancherianum,,Baill.,CR,Y,N,Critically Endangered,Not Endemic to Australia,
30919,Plantae,Equisetopsida,Rhamnaceae,Polianthion minutiflorum,,(E.M.Ross) K.R.Thiele,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
9230,Plantae,Equisetopsida,Rhamnaceae,Pomaderris clivicola,,E.M.Ross,E,Y,N,Endangered,Queensland Endemic,Vulnerable
18233,Plantae,Equisetopsida,Rhamnaceae,Pomaderris coomingalensis,,N.G.Walsh & Coates,E,Y,N,Endangered,Queensland Endemic,
18234,Plantae,Equisetopsida,Rhamnaceae,Pomaderris crassifolia,,N.G.Walsh & Coates,V,Y,N,Vulnerable,Queensland Endemic,
13145,Plantae,Equisetopsida,Rhamnaceae,Pomaderris notata,,S.T.Blake,V,Y,N,Vulnerable,Intranational,
29779,Plantae,Equisetopsida,Rhamnaceae,Stenanthemum argenteum,,A.R.Bean,V,Y,N,Vulnerable,Queensland Endemic,
35848,Plantae,Equisetopsida,Rhizophoraceae,Bruguiera x hainesii,Haines's orange mangrove,C.G.Rogers,CR,Y,N,Critically Endangered,Regional Endemic,Critically Endangered
27435,Plantae,Equisetopsida,Rubiaceae,Cyclophyllum costatum,,(C.T.White) S.T.Reynolds & R.J.F.Hend.,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
41447,Plantae,Equisetopsida,Rubiaceae,Dolichocarpa spathulata,,(Halford) K.L.Gibbons,V,Y,N,Vulnerable,Intranational,
9575,Plantae,Equisetopsida,Rubiaceae,Durringtonia paludosa,durringtonia,R.J.F.Hend. & Guymer,NT,Y,N,Near Threatened,Intranational,
9718,Plantae,Equisetopsida,Rubiaceae,Gardenia actinocarpa,,Puttock,E,Y,N,Endangered,Queensland Endemic,Endangered
9245,Plantae,Equisetopsida,Rubiaceae,Gardenia psidioides,,Puttock,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
12263,Plantae,Equisetopsida,Rubiaceae,Hedyotis novoguineensis,,Merr. & L.M.Perry,E,Y,N,Endangered,Regional Endemic,
27448,Plantae,Equisetopsida,Rubiaceae,Hydnophytum ferrugineum,,P.I.Forst.,V,Y,Y,Vulnerable,Queensland Endemic,
18900,Plantae,Equisetopsida,Rubiaceae,Hydnophytum moseleyanum,,Becc.,SL,Y,Y,Special least concern,Regional Endemic,
31524,Plantae,Equisetopsida,Rubiaceae,Lasianthus hirsutus,,(Roxb.) Merr.,V,Y,N,Vulnerable,Regional Endemic,
12228,Plantae,Equisetopsida,Rubiaceae,Myrmecodia beccarii,,Hook.f.,V,Y,Y,Vulnerable,Queensland Endemic,Vulnerable
16610,Plantae,Equisetopsida,Rubiaceae,Myrmecodia platytyrea subsp. antoinii,,(Becc.) C.R.Huxley & Jebb,SL,Y,Y,Special least concern,Regional Endemic,
8188,Plantae,Equisetopsida,Rubiaceae,Myrmecodia tuberosa,,Jack,SL,Y,Y,Special least concern,Regional Endemic,
8232,Plantae,Equisetopsida,Rubiaceae,Oldenlandia tenelliflora var. papuana,,Valeton,PE,Y,N,Extinct in the wild,Regional Endemic,
29830,Plantae,Equisetopsida,Rubiaceae,Psydrax reticulata,,(C.T.White) S.T.Reynolds & R.J.F.Hend.,V,Y,N,Vulnerable,Queensland Endemic,
14248,Plantae,Equisetopsida,Rubiaceae,Randia audasii,,C.T.White,NT,Y,N,Near Threatened,Queensland Endemic,
12191,Plantae,Equisetopsida,Rubiaceae,Randia moorei,spiny gardenia,F.Muell.,E,Y,N,Endangered,Intranational,Endangered
41449,Plantae,Equisetopsida,Rubiaceae,Scleromitrion gibsonii,,(Halford) K.L.Gibbons,E,Y,N,Endangered,Queensland Endemic,
41466,Plantae,Equisetopsida,Rubiaceae,Scleromitrion polycladum,,(F.Muell.) K.L.Gibbons,NT,Y,N,Near Threatened,Queensland Endemic,
20058,Plantae,Equisetopsida,Rubiaceae,Uncaria cordata,,(Lour.) Merr.,E,Y,N,Endangered,Regional Endemic,
13367,Plantae,Equisetopsida,Rubiaceae,Uncaria cordata var. cordata,,(Lour.) Merr.,E,Y,N,Endangered,Regional Endemic,
15925,Plantae,Equisetopsida,Rubiaceae,Wendlandia connata,,C.T.White,NT,Y,N,Near Threatened,Queensland Endemic,
8509,Plantae,Equisetopsida,Rubiaceae,Wendlandia psychotrioides,,(F.Muell.) F.Muell.,PE,Y,N,Extinct in the wild,Queensland Endemic,
12324,Plantae,Equisetopsida,Rutaceae,Acronychia acuminata,,T.G.Hartley,NT,Y,N,Near Threatened,Queensland Endemic,
9160,Plantae,Equisetopsida,Rutaceae,Acronychia eungellensis,,T.G.Hartley & B.Hyland,NT,Y,N,Near Threatened,Queensland Endemic,
9477,Plantae,Equisetopsida,Rutaceae,Acronychia littoralis,scented acronychia,T.G.Hartley & J.B.Williams,E,Y,N,Endangered,Intranational,Endangered
17830,Plantae,Equisetopsida,Rutaceae,Boronia amabilis,,S.T.Blake,NT,Y,N,Near Threatened,Queensland Endemic,
17835,Plantae,Equisetopsida,Rutaceae,Boronia granitica,granite boronia,Maiden & Betche,E,Y,N,Endangered,Intranational,Endangered
28273,Plantae,Equisetopsida,Rutaceae,Boronia grimshawii,Grimshaw's boronia,Duretto,CR,Y,N,Critically Endangered,Queensland Endemic,
17836,Plantae,Equisetopsida,Rutaceae,Boronia keysii,Key's boronia,Domin,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
17841,Plantae,Equisetopsida,Rutaceae,Boronia repanda,,(F.Muell. ex Maiden & Betche) Maiden & Betche,E,Y,N,Endangered,Queensland Endemic,Endangered
17842,Plantae,Equisetopsida,Rutaceae,Boronia rivularis,Wide Bay boronia,C.T.White,NT,Y,N,Near Threatened,Queensland Endemic,
18818,Plantae,Equisetopsida,Rutaceae,Citrus inodora,,F.M.Bailey,V,Y,N,Vulnerable,Queensland Endemic,
3491,Plantae,Equisetopsida,Rutaceae,Dinosperma longifolium,,T.G.Hartley,E,Y,N,Endangered,Queensland Endemic,
11957,Plantae,Equisetopsida,Rutaceae,Drummondita calida,,(F.Muell.) Paul G.Wilson,V,Y,N,Vulnerable,Intranational,
26465,Plantae,Equisetopsida,Rutaceae,Euodia hylandii,,T.G.Hartley,V,Y,N,Vulnerable,Queensland Endemic,
3494,Plantae,Equisetopsida,Rutaceae,Euodia pubifolia,,T.G.Hartley,V,Y,N,Vulnerable,Queensland Endemic,
11042,Plantae,Equisetopsida,Rutaceae,Flindersia oppositifolia,mountain silkwood,(F.Muell.) T.G.Hartley & Jessup,V,Y,N,Vulnerable,Queensland Endemic,
21803,Plantae,Equisetopsida,Rutaceae,Leionema ambiens,,(F.Muell.) Paul G.Wilson,NT,Y,N,Near Threatened,Intranational,
41828,Plantae,Equisetopsida,Rutaceae,Leionema beckleri,,(F.Muell.) I.Telford & J.J.Bruhl,E,Y,N,Endangered,Intranational,
21781,Plantae,Equisetopsida,Rutaceae,Leionema ellipticum,,Paul G.Wilson,V,Y,N,Vulnerable,Queensland Endemic,
21778,Plantae,Equisetopsida,Rutaceae,Leionema gracile,,(C.T.White) Paul G.Wilson,V,Y,N,Vulnerable,Queensland Endemic,
21779,Plantae,Equisetopsida,Rutaceae,Leionema obtusifolium,,(Paul G.Wilson) Paul G.Wilson,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
9768,Plantae,Equisetopsida,Rutaceae,Medicosma elliptica,,T.G.Hartley,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
8945,Plantae,Equisetopsida,Rutaceae,Medicosma glandulosa,,T.G.Hartley,NT,Y,N,Near Threatened,Queensland Endemic,
9216,Plantae,Equisetopsida,Rutaceae,Medicosma obovata,,T.G.Hartley,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
36199,Plantae,Equisetopsida,Rutaceae,Murraya crenulata,,Oliv.,E,Y,N,Endangered,Regional Endemic,
27676,Plantae,Equisetopsida,Rutaceae,Phebalium distans,Mt Berryman phebalium,P.I.Forst.,E,Y,N,Endangered,Queensland Endemic,Endangered
11939,Plantae,Equisetopsida,Rutaceae,Phebalium glandulosum subsp. eglandulosum,,(Blakely) Paul G.Wilson,V,Y,N,Vulnerable,Intranational,Vulnerable
16513,Plantae,Equisetopsida,Rutaceae,Phebalium whitei,,Paul G.Wilson,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
2097,Plantae,Equisetopsida,Rutaceae,Philotheca acrolopha,,Paul G.Wilson,V,Y,N,Vulnerable,Queensland Endemic,
30648,Plantae,Equisetopsida,Rutaceae,Philotheca obovatifolia,,(Bayly) P.I.Forst.,V,Y,N,Vulnerable,Intranational,
21801,Plantae,Equisetopsida,Rutaceae,Philotheca sporadica,,(Bayly) Paul G.Wilson,NT,Y,N,Near Threatened,Queensland Endemic,Vulnerable
28656,Plantae,Equisetopsida,Rutaceae,Zieria actites,Mt Larcom stink bush,Duretto & P.I.Forst.,CR,Y,N,Critically Endangered,Queensland Endemic,
2314,Plantae,Equisetopsida,Rutaceae,Zieria adenodonta,,(F.Muell.) J.A.Armstr.,NT,Y,N,Near Threatened,Intranational,
31689,Plantae,Equisetopsida,Rutaceae,Zieria alata,Mt Lewis stink bush,Duretto & P.I.Forst.,CR,Y,N,Critically Endangered,Queensland Endemic,
28662,Plantae,Equisetopsida,Rutaceae,Zieria bifida,,Duretto & P.I.Forst.,E,Y,N,Endangered,Queensland Endemic,Endangered
31684,Plantae,Equisetopsida,Rutaceae,Zieria boolbunda,Boolbunda stink bush,Duretto & P.I.Forst.,CR,Y,N,Critically Endangered,Queensland Endemic,
31683,Plantae,Equisetopsida,Rutaceae,Zieria cephalophila,Sydney Heads stink bush,Duretto & P.I.Forst.,CR,Y,N,Critically Endangered,Queensland Endemic,
12312,Plantae,Equisetopsida,Rutaceae,Zieria collina,,C.T.White,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
31682,Plantae,Equisetopsida,Rutaceae,Zieria eungellaensis,Eungella stink bush,Duretto & P.I.Forst.,CR,Y,N,Critically Endangered,Queensland Endemic,
28663,Plantae,Equisetopsida,Rutaceae,Zieria exsul,banished stink bush,Duretto & P.I.Forst.,CR,Y,N,Critically Endangered,Queensland Endemic,Critically Endangered
41055,Plantae,Equisetopsida,Rutaceae,Zieria fordii,Ford's stink bush,Duretto,CR,Y,N,Critically Endangered,Queensland Endemic,
2322,Plantae,Equisetopsida,Rutaceae,Zieria graniticola,,J.A.Armstr. ex Duretto & P.I.Forst.,E,Y,N,Endangered,Queensland Endemic,
41601,Plantae,Equisetopsida,Rutaceae,Zieria gymnocarpa,,(J.A.Armstr.) P.I.Forst.,CR,Y,N,Critically Endangered,Queensland Endemic,
31681,Plantae,Equisetopsida,Rutaceae,Zieria hydroscopica,Coominglah stink bush,Duretto & P.I.Forst.,CR,Y,N,Critically Endangered,Queensland Endemic,
28426,Plantae,Equisetopsida,Rutaceae,Zieria inexpectata,,Duretto & P.I.Forst.,E,Y,N,Endangered,Queensland Endemic,
31685,Plantae,Equisetopsida,Rutaceae,Zieria madida,Thornton Peak stink bush,Duretto & P.I.Forst.,CR,Y,N,Critically Endangered,Queensland Endemic,
2321,Plantae,Equisetopsida,Rutaceae,Zieria montana,Mt Barney stink bush,J.A.Armstr.,CR,Y,N,Critically Endangered,Queensland Endemic,
27791,Plantae,Equisetopsida,Rutaceae,Zieria obovata,,(C.T.White) J.A.Armstr.,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
9476,Plantae,Equisetopsida,Rutaceae,Zieria rimulosa,,C.T.White,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
31680,Plantae,Equisetopsida,Rutaceae,Zieria scopulus,Flinders Peak stink bush,Duretto & P.I.Forst.,CR,Y,N,Critically Endangered,Queensland Endemic,
28217,Plantae,Equisetopsida,Rutaceae,Zieria vagans,Gurgeena stink bush,Duretto & P.I.Forst.,CR,Y,N,Critically Endangered,Queensland Endemic,
3296,Plantae,Equisetopsida,Rutaceae,Zieria verrucosa,,J.A.Armstr.,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
41054,Plantae,Equisetopsida,Rutaceae,Zieria wilhelminae,Mt Jukes stink bush,Duretto,CR,Y,N,Critically Endangered,Queensland Endemic,
41972,Plantae,Equisetopsida,Salicaceae,Xylosma craynii,,W.E.Cooper,V,Y,N,Vulnerable,Queensland Endemic,
11249,Plantae,Equisetopsida,Salicaceae,Xylosma ovata,,Benth.,NT,Y,N,Near Threatened,Intranational,
13930,Plantae,Equisetopsida,Santalaceae,Dendromyza reinwardtiana,,(Blume ex Korth.) Danser,V,Y,N,Vulnerable,Not Endemic to Australia,
16237,Plantae,Equisetopsida,Santalaceae,Santalum lanceolatum,,R.Br.,SL,Y,N,Special least concern,Intranational,
13501,Plantae,Equisetopsida,Santalaceae,Thesium australe,toadflax,R.Br.,V,Y,N,Vulnerable,Intranational,Vulnerable
9658,Plantae,Equisetopsida,Sapindaceae,Alectryon ramiflorus,,S.T.Reynolds,E,Y,N,Endangered,Queensland Endemic,Endangered
18006,Plantae,Equisetopsida,Sapindaceae,Alectryon repandodentatus,,Radlk.,E,Y,N,Endangered,Regional Endemic,
12867,Plantae,Equisetopsida,Sapindaceae,Arytera dictyoneura,,S.T.Reynolds,NT,Y,N,Near Threatened,Queensland Endemic,
9091,Plantae,Equisetopsida,Sapindaceae,Atalaya collina,,S.T.Reynolds,E,Y,N,Endangered,Queensland Endemic,Endangered
13684,Plantae,Equisetopsida,Sapindaceae,Cossinia australiana,,S.T.Reynolds,E,Y,N,Endangered,Queensland Endemic,Endangered
27699,Plantae,Equisetopsida,Sapindaceae,Cupaniopsis cooperorum,,P.I.Forst.,V,Y,N,Vulnerable,Queensland Endemic,
13637,Plantae,Equisetopsida,Sapindaceae,Cupaniopsis newmanii,long-leaved tuckeroo,S.T.Reynolds,NT,Y,N,Near Threatened,Intranational,
14648,Plantae,Equisetopsida,Sapindaceae,Cupaniopsis shirleyana,wedge-leaf tuckeroo,(F.M.Bailey) Radlk.,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
13688,Plantae,Equisetopsida,Sapindaceae,Cupaniopsis tomentella,Boonah tuckeroo,(F.Muell. ex Benth.) S.T.Reynolds,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
14603,Plantae,Equisetopsida,Sapindaceae,Diploglottis campbellii,small-leaved tamarind,Cheel,E,Y,N,Endangered,Intranational,Endangered
9708,Plantae,Equisetopsida,Sapindaceae,Diploglottis harpullioides,,S.T.Reynolds,NT,Y,N,Near Threatened,Queensland Endemic,
14604,Plantae,Equisetopsida,Sapindaceae,Diploglottis pedleyi,,S.T.Reynolds,NT,Y,N,Near Threatened,Queensland Endemic,
17374,Plantae,Equisetopsida,Sapindaceae,Dodonaea hirsuta,,(Maiden & Betche) Maiden & Betche,V,Y,N,Vulnerable,Intranational,
14609,Plantae,Equisetopsida,Sapindaceae,Dodonaea rupicola,,C.T.White,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
13651,Plantae,Equisetopsida,Sapindaceae,Dodonaea uncinata,,J.G.West,NT,Y,N,Near Threatened,Queensland Endemic,
13741,Plantae,Equisetopsida,Sapindaceae,Lepiderema hirsuta,,S.T.Reynolds,NT,Y,N,Near Threatened,Queensland Endemic,
14094,Plantae,Equisetopsida,Sapindaceae,Lepiderema largiflorens,,S.T.Reynolds,NT,Y,N,Near Threatened,Queensland Endemic,
13521,Plantae,Equisetopsida,Sapindaceae,Lepiderema pulchella,fine-leaved tuckeroo,Radlk.,V,Y,N,Vulnerable,Intranational,
27834,Plantae,Equisetopsida,Sapindaceae,Lepisanthes senegalensis,,(Poir.) Leenh.,E,Y,N,Endangered,Regional Endemic,
11412,Plantae,Equisetopsida,Sapindaceae,Mischocarpus albescens,,S.T.Reynolds,NT,Y,N,Near Threatened,Queensland Endemic,
13577,Plantae,Equisetopsida,Sapindaceae,Sarcopteryx montana,,S.T.Reynolds,NT,Y,N,Near Threatened,Queensland Endemic,
41491,Plantae,Equisetopsida,Sapindaceae,Synima heterophylla,,(S.T.Reynolds) Callm. & Buerki,NT,Y,N,Near Threatened,Queensland Endemic,
9877,Plantae,Equisetopsida,Sapindaceae,Toechima pterocarpum,orange tamarind,S.T.Reynolds,E,Y,N,Endangered,Queensland Endemic,Endangered
28096,Plantae,Equisetopsida,Sapindaceae,Tristiropsis acutangula,,Radlk.,V,Y,N,Vulnerable,Regional Endemic,
36038,Plantae,Equisetopsida,Sapotaceae,Donella lanceolata,,(Blume) Aubrev.,NT,Y,N,Near Threatened,Regional Endemic,
27452,Plantae,Equisetopsida,Sapotaceae,Niemeyera whitei,,(Aubrev.) Jessup,V,Y,N,Vulnerable,Intranational,
5210,Plantae,Equisetopsida,Sapotaceae,Planchonella eerwah,,(F.M.Bailey) P.Royen,E,Y,N,Endangered,Intranational,Endangered
32242,Plantae,Equisetopsida,Sapotaceae,Planchonella xylocarpa,,"(C.T.White) Swenson, Bartish & Munzinger",NT,Y,N,Near Threatened,Regional Endemic,
14050,Plantae,Equisetopsida,Schizaeaceae,Actinostachys digitata,,(L.) Wall.,SL,Y,N,Special least concern,Not Endemic to Australia,
18115,Plantae,Equisetopsida,Schizaeaceae,Actinostachys wagneri,,(Selling) C.F.Reed,SL,Y,N,Special least concern,Queensland Endemic,
16205,Plantae,Equisetopsida,Schizaeaceae,Schizaea bifida,forked comb fern,Willd.,SL,Y,N,Special least concern,Not Endemic to Australia,
16206,Plantae,Equisetopsida,Schizaeaceae,Schizaea dichotoma,branched comb fern,(L.) Sm.,SL,Y,N,Special least concern,Not Endemic to Australia,
9016,Plantae,Equisetopsida,Schizaeaceae,Schizaea malaccana var. malaccana,,Baker,SL,Y,N,Special least concern,Not Endemic to Australia,
3823,Plantae,Equisetopsida,Scrophulariaceae,Eremophila stenophylla,,Chinnock,V,Y,N,Vulnerable,Queensland Endemic,
13949,Plantae,Equisetopsida,Scrophulariaceae,Eremophila tetraptera,,C.T.White,NT,Y,N,Near Threatened,Queensland Endemic,
19856,Plantae,Equisetopsida,Scrophulariaceae,Euphrasia orthocheila,,,NT,Y,N,Near Threatened,Intranational,
33392,Plantae,Equisetopsida,Simaroubaceae,Samadera baileyana,,Oliv.,NT,Y,N,Near Threatened,Queensland Endemic,
33391,Plantae,Equisetopsida,Simaroubaceae,Samadera bidwillii,,Hook.f.,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
33473,Plantae,Equisetopsida,Simaroubaceae,Samadera sp. (Kennedy River J.R.Clarkson 5645),,,V,Y,N,Vulnerable,Queensland Endemic,
9000,Plantae,Equisetopsida,Solanaceae,Nicotiana wuttkei,,J.R.Clarkson & Symon,E,Y,N,Endangered,Queensland Endemic,
16156,Plantae,Equisetopsida,Solanaceae,Solanum adenophorum,,F.Muell.,E,Y,N,Endangered,Queensland Endemic,
