class,order,family,vernacularName,taxonID,genus,species,scientificName,sourceStatus,npwActStatusComments,epbcStatus,epbcActStatusComments,taxonRemarks,bdbsaCreatedDate,bdbsaModifiedDate,scientificNameAuthorship,subspeciesAuthor,status,majorGroup,subSpecies,NPW ACT STATUS,NPW ACT STATUS COMMENT,WEED OF NATIONAL SIGNIFICANCE,LANDSCAPE ACT Weed Status,DATE CREATED IN BDBSA,DATE TAXONOMY MODIFIED IN BDBSA
,,MYRTACEAE,Broad-leaf Box,Z02215,Eucalyptus,behriana,Eucalyptus behriana,,,,,,,,Eucalyptus behriana F.Muell.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Southern Blue Gum,S05453,Eucalyptus,bicostata,Eucalyptus bicostata,,,,,,,,Eucalyptus bicostata Labill.,,Vulnerable,Angiospermae,     ,V,,,,1995-01-24 00:00:00,2009-08-13 00:00:00
,,MYRTACEAE,Spafford's Square-fruit Mallee,A05340,Eucalyptus,calycogona,Eucalyptus calycogona ssp. spaffordii,,,,,,,,Eucalyptus calycogona Turcz. ssp. spaffordii D.Nicolle,,Endangered,Angiospermae,ssp. spaffordii    ,E,"EN B1ab(iii,v)+2ab(iii,v); C2a(i) - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.",,,1993-04-15 00:00:00,2005-02-01 00:00:00
,,MYRTACEAE,Beadell's Mallee,Q05656,Eucalyptus,canescens,Eucalyptus canescens ssp. beadellii,,,,,,,,Eucalyptus canescens D.Nicolle ssp. beadellii D.Nicolle,,Rare,Angiospermae,ssp. beadellii    ,R,,,,2002-10-29 00:00:00,
,,MYRTACEAE,Darke Peak Mallee,Z05099,Eucalyptus,cretata,Eucalyptus cretata,,,,,,,,Eucalyptus cretata P.J.Lang & Brooker,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Candlebark Gum,Y02264,Eucalyptus,dalrympleana,Eucalyptus dalrympleana ssp. dalrympleana,,,,,,,,Eucalyptus dalrympleana Maiden ssp. dalrympleana,,Rare,Angiospermae,ssp. dalrympleana    ,R,,,,1990-10-02 00:00:00,2005-01-31 00:00:00
,,MYRTACEAE,Coastal White Mallee,Q05884,Eucalyptus,diversifolia,Eucalyptus diversifolia ssp. hesperia,,,,,,,,Eucalyptus diversifolia Bonpl. ssp. hesperia,,Rare,Angiospermae,ssp. hesperia    ,R,,,,2005-02-23 00:00:00,
,,MYRTACEAE,Pink Gum,M02230,Eucalyptus,fasciculosa,Eucalyptus fasciculosa,,,,,,,,Eucalyptus fasciculosa F.Muell.,,Rare,Angiospermae,     ,R,RA a,,,1990-10-02 00:00:00,
,,MYRTACEAE,Mount Lindsay Mallee,S02241,Eucalyptus,gillenii,Eucalyptus gillenii,,,,,,,,Eucalyptus gillenii Ewart & L.R.Kerr,,Rare,Angiospermae,     ,R,not evaluated,,,1990-10-02 00:00:00,2004-10-18 00:00:00
,,MYRTACEAE,Long-leaf Box,Q05824,Eucalyptus,goniocalyx,Eucalyptus goniocalyx ssp. exposa,,,,,,,,Eucalyptus goniocalyx F.Muell. ex Miq. ssp. exposa D.Nicolle,,Vulnerable,Angiospermae,ssp. exposa    ,V,"VU D2, updated R to V, Apr 2007, updated V* to V, Sep 2007",,,2005-02-14 00:00:00,
,,MYRTACEAE,,G05811,Eucalyptus,leptopoda,Eucalyptus leptopoda ssp. elevata,,,,,,,,Eucalyptus leptopoda Benth. ssp. elevata L.A.S.Johnson & K.D.Hill,,Rare,Angiospermae,ssp. elevata    ,R,,,,2005-02-09 00:00:00,
,,MYRTACEAE,Large-fruit Blue Gum,A05104,Eucalyptus,leucoxylon,Eucalyptus leucoxylon ssp. megalocarpa,,,,,,,,Eucalyptus leucoxylon F.Muell. ssp. megalocarpa Boland,,Rare,Angiospermae,ssp. megalocarpa    ,R,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Red Stringybark,G02247,Eucalyptus,macrorhyncha,Eucalyptus macrorhyncha ssp. macrorhyncha,,,,,,,,Eucalyptus macrorhyncha F.Muell. ex Benth. ssp. macrorhyncha,,Rare,Angiospermae,ssp. macrorhyncha    ,R,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Snow Gum,Z02259,Eucalyptus,pauciflora,Eucalyptus pauciflora ssp. pauciflora,,,,,,,,Eucalyptus pauciflora Sieber ex Spreng. ssp. pauciflora,,Vulnerable,Angiospermae,ssp. pauciflora    ,V,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Ribbed White Mallee,Y05108,Eucalyptus,percostata,Eucalyptus percostata,,,,,,,,Eucalyptus percostata Brooker & P.J.Lang,,Rare,Angiospermae,     ,R,"RA d(i,ii)",,,1990-10-02 00:00:00,
,,MYRTACEAE,Kangaroo Island Mallee,Y05688,Eucalyptus,phenax,Eucalyptus phenax ssp. compressa,,,,,,,,Eucalyptus phenax Brooker & Slee ssp. compressa D.Nicolle,,Rare,Angiospermae,ssp. compressa    ,R,,,,2004-01-19 00:00:00,
,,MYRTACEAE,Manna Gum,G02271,Eucalyptus,viminalis,Eucalyptus viminalis ssp. viminalis,,,,,,,,Eucalyptus viminalis Labill. ssp. viminalis,,Rare,Angiospermae,ssp. viminalis    ,R,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Wimmera Mallee Box,E04594,Eucalyptus,wimmerensis,Eucalyptus wimmerensis,,,,,,,,Eucalyptus wimmerensis Rule,,Rare,Angiospermae,     ,R,"updated R* to R, Sep 2007",,,1990-10-02 00:00:00,
,,MYRTACEAE,Wyola Mallee,C04593,Eucalyptus,wyolensis,Eucalyptus wyolensis,,,,,,,,Eucalyptus wyolensis Boomsma,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Mount Compass Swamp Gum,S05509,Eucalyptus,paludicola,Eucalyptus X paludicola,,,EN,2006-11-27 00:00:00,,,,Eucalyptus X paludicola D.Nicolle,,Endangered,Angiospermae,     ,E,"EN B1ab(iii), updated V to E, Apr 2007",,,1996-11-11 00:00:00,
,,MYRTACEAE,Needle-leaf Honey-myrtle,G02299,Melaleuca,armillaris,Melaleuca armillaris ssp. akineta,,,,,,,,Melaleuca armillaris (Sol. ex Gaertn.)Sm. ssp. akineta F.C.Quinn,,Rare,Angiospermae,ssp. akineta    ,R,,,,1990-10-02 00:00:00,1997-12-31 00:00:00
,,MYRTACEAE,Western Swamp-paperbark,G04543,Melaleuca,cuticularis,Melaleuca cuticularis,,,,,,,,Melaleuca cuticularis Labill.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Wrinkled Honey-myrtle,A02288,Melaleuca,fulgens,Melaleuca fulgens ssp. corrugata,,,,,,,,Melaleuca fulgens R.Br. ssp. corrugata (J.M.Black ex Eardley)K.J.Cowley,,Rare,Angiospermae,ssp. corrugata    ,R,,,,1990-10-02 00:00:00,1997-12-31 00:00:00
,,MYRTACEAE,Pungent Honey-myrtle,W02295,Melaleuca,leiocarpa,Melaleuca leiocarpa,,,,,,,,Melaleuca leiocarpa F.Muell.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Dwarf-leaf Honey-myrtle,M03438,Melaleuca,nanophylla,Melaleuca nanophylla,,,,,,,,Melaleuca nanophylla Carrick,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Pointed-leaf Honey-myrtle,Z03439,Melaleuca,oxyphylla,Melaleuca oxyphylla,,,,,,,,Melaleuca oxyphylla Carrick,,Rare,Angiospermae,     ,R,RA d(i),,,1990-10-02 00:00:00,
,,MYRTACEAE,Swamp Honey-myrtle,Y02300,Melaleuca,squamea,Melaleuca squamea,,,,,,,,Melaleuca squamea Labill.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Bottlebrush Tea-tree,K02301,Melaleuca,squarrosa,Melaleuca squarrosa,,,,,,,,Melaleuca squarrosa Donn ex Sm.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Wilson's Honey-myrtle,Z02303,Melaleuca,wilsonii,Melaleuca wilsonii,,,,,,,,Melaleuca wilsonii F.Muell.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,MYRTACEAE,Fringed Heath-myrtle,Q02304,Micromyrtus,ciliata,Micromyrtus ciliata,,,,,,,,Micromyrtus ciliata (Sm.)Druce,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,HALORAGACEAE,Shade Raspwort,Y02336,Gonocarpus,humilis,Gonocarpus humilis,,,,,,,,Gonocarpus humilis Orchard,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,HALORAGACEAE,Creeping Raspwort,K02329,Gonocarpus,micranthus,Gonocarpus micranthus ssp. micranthus,,,,,,,,Gonocarpus micranthus Thunb. ssp. micranthus,,Rare,Angiospermae,ssp. micranthus    ,R,,,,1990-10-02 00:00:00,
,,HALORAGACEAE,Eichler's Raspwort,G02335,Haloragis,eichleri,Haloragis eichleri,,,,,,,,Haloragis eichleri Orchard,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,HALORAGACEAE,Prickly Raspwort,K03429,Haloragis,eyreana,Haloragis eyreana,,,EN,2000-07-16 00:00:00,,,,Haloragis eyreana Orchard,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,HALORAGACEAE,,A02340,Haloragis,myriocarpa,Haloragis myriocarpa,,,,,,,,Haloragis myriocarpa Orchard,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,HALORAGACEAE,Broad Milfoil,G02343,Myriophyllum,amphibium,Myriophyllum amphibium,,,,,,,,Myriophyllum amphibium Labill.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,HALORAGACEAE,Upright Milfoil,S04945,Myriophyllum,crispatum,Myriophyllum crispatum,,,,,,,,Myriophyllum crispatum Orchard,,Vulnerable,Angiospermae,     ,V,not evaluated,,,1990-10-02 00:00:00,
,,HALORAGACEAE,Clustered Milfoil,C04729,Myriophyllum,glomeratum,Myriophyllum glomeratum,,,,,,,,Myriophyllum glomeratum H.Schindl.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,HALORAGACEAE,Tiny Milfoil,K02345,Myriophyllum,integrifolium,Myriophyllum integrifolium,,,,,,,,Myriophyllum integrifolium (Hook.f.)Hook.f.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,HALORAGACEAE,Robust Milfoil,U04794,Myriophyllum,papillosum,Myriophyllum papillosum,,,,,,,,Myriophyllum papillosum Orchard,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,HALORAGACEAE,Varied Milfoil,Y02344,Myriophyllum,variifolium,Myriophyllum variifolium,,,,,,,,Myriophyllum variifolium Hook.f.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,UMBELLIFERAE,,Z04599,Centella,uniflora,Centella uniflora,,,,,,,,Centella uniflora (Colenso)Nannf.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,UMBELLIFERAE,Blue Devil,M02362,Eryngium,ovinum,Eryngium ovinum,,,,,,,,Eryngium ovinum A.Cunn.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,2008-05-30 00:00:00
,,UMBELLIFERAE,Prostrate Blue Devil,Q02364,Eryngium,vesiculosum,Eryngium vesiculosum,,,,,,,,Eryngium vesiculosum Labill.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,UMBELLIFERAE,Fringe-fruit Pennywort,M02370,Hydrocotyle,comocarpa,Hydrocotyle comocarpa,,,,,,,,Hydrocotyle comocarpa F.Muell.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,UMBELLIFERAE,Spreading Pennywort,Z02371,Hydrocotyle,crassiuscula,Hydrocotyle crassiuscula,,,,,,,,Hydrocotyle crassiuscula Tate,,Rare,Angiospermae,     ,R,not evaluated,,,1990-10-02 00:00:00,
,,UMBELLIFERAE,Kangaroo Island Pennywort,Q02372,Hydrocotyle,diantha,Hydrocotyle diantha,,,,,,,,Hydrocotyle diantha DC.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,UMBELLIFERAE,Australian Carraway,G02387,Oreomyrrhis,eriopoda,Oreomyrrhis eriopoda,,,,,,,,Oreomyrrhis eriopoda (DC.)Hook.f.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,UMBELLIFERAE,Kangaroo Island Platysace,K02125,Platysace,heterophylla,Platysace heterophylla var. tepperi,,,,,,,,Platysace heterophylla (Benth.)C.Norman var. tepperi (J.M.Black)H.Eichler,,Rare,Angiospermae,var. tepperi    ,R,,,,1990-10-02 00:00:00,
,,UMBELLIFERAE,Southern Xanthosia,U02402,Xanthosia,tasmanica,Xanthosia tasmanica,,,,,,,,Xanthosia tasmanica Domin,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,EPACRIDACEAE,Hairy Beard-heath,E02430,Leucopogon,hirsutus,Leucopogon hirsutus,,,,,,,,Leucopogon hirsutus Sond.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,EPACRIDACEAE,,S04549,Leucopogon,obovatus,Leucopogon obovatus ssp. obovatus,,,,,,,,Leucopogon obovatus (Labill.)R.Br. ssp. obovatus,,Rare,Angiospermae,ssp. obovatus    ,R,,,,1990-10-02 00:00:00,2012-03-15 11:41:42
,,EPACRIDACEAE,Pink Swamp-heath,U02438,Sprengelia,incarnata,Sprengelia incarnata,,,,,,,,Sprengelia incarnata Sm.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,EPACRIDACEAE,Cleland's Beard-heath,G02423,Styphelia,clelandii,Styphelia clelandii,,,,,,,,Styphelia clelandii (Cheel)J.H.Willis,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2021-12-16 15:27:39
,,PRIMULACEAE,Desert Samolus,Z03155,Samolus,eremaeus,Samolus eremaeus,,,,,,,,Samolus eremaeus S.W.L.Jacobs,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,LOGANIACEAE,Kangaroo Island Logania,W02455,Logania,insularis,Logania insularis,,,VU,2000-07-16 00:00:00,,,,Logania insularis J.M.Black,,Vulnerable,Angiospermae,     ,V,VU D2,,,1990-10-02 00:00:00,
,,LOGANIACEAE,Rock Logania,A00432,Logania,saxatilis,Logania saxatilis,,,,,,,,Logania saxatilis G.Perry ex B.J.Conn,,Rare,Angiospermae,     ,R,RA d(ii),,,1990-10-02 00:00:00,1997-12-22 00:00:00
,,LOGANIACEAE,Rough Logania,C05457,Logania,scabrella,Logania scabrella,,,,,,,,Logania scabrella B.J.Conn,,Rare,Angiospermae,     ,R,,,,1995-01-24 00:00:00,1997-12-22 00:00:00
,,LOGANIACEAE,Hairy Mitrewort,W02463,Mitrasacme,pilosa,Mitrasacme pilosa var. pilosa,,,,,,,,Mitrasacme pilosa Labill. var. pilosa,,Vulnerable,Angiospermae,var. pilosa    ,V,,,,1990-10-02 00:00:00,1997-12-22 00:00:00
,,LOGANIACEAE,Tiny Mitrewort,S02461,Phyllangium,distylis,Phyllangium distylis,,,,,,,,Phyllangium distylis (F.Muell.)Dunlop,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,1997-12-22 00:00:00
,,LOGANIACEAE,,S05585,Phyllangium,sulcatum,Phyllangium sulcatum,,,,,,,,Phyllangium sulcatum Dunlop,,Vulnerable,Angiospermae,     ,V,,,,1997-12-22 00:00:00,
,,GENTIANACEAE,Mountain Gentian,C02473,Gentianella,gunniana,Gentianella gunniana,,,,,,,,Gentianella gunniana (L.G.Adams)Glenny,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,2006-02-23 00:00:00
,,MENYANTHACEAE,Wavy Marshwort,Y02476,Nymphoides,crenata,Nymphoides crenata,,,,,,,,Nymphoides crenata (F.Muell.)Kuntze,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,MENYANTHACEAE,Entire Marshwort,K02477,Nymphoides,geminata,Nymphoides geminata,,,,,,,,Nymphoides geminata (R.Br.)Kuntze,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,MENYANTHACEAE,Beauglehole's Marsh-flower,U03618,Ornduffia,umbricola,Ornduffia umbricola var. beaugleholei,,,,,,,,Ornduffia umbricola (Aston)Tippery & Les var. beaugleholei (Aston)Tippery & Les,,Vulnerable,Angiospermae,var. beaugleholei    ,V,,,,1990-10-02 00:00:00,2018-06-14 13:51:49
,,RUBIACEAE,Water Woodruff,Y32096,Asperula,oblanceolata,Asperula oblanceolata,,,,,,,,Asperula oblanceolata I.Thomps.,,Rare,Angiospermae,     ,R,,,,2009-05-21 00:00:00,
,,RUBIACEAE,Water Woodruff,G32095,Asperula,subsimplex,Asperula subsimplex,,,,,,,,Asperula subsimplex Hook.f.,,Rare,Angiospermae,     ,R,,,,2009-05-21 00:00:00,
,,RUBIACEAE,Southern Flinders Woodruff,M04502,Asperula,syrticola,Asperula syrticola,,,,,,,,Asperula syrticola (Miq.)Toelken,,Rare,Angiospermae,     ,R,"RA d(i,ii)",,,1990-10-02 00:00:00,
,,RUBIACEAE,Mountain Woodruff,S06237,Asperula,tetraphylla,Asperula tetraphylla,,,,,,,,Asperula tetraphylla (Airy Shaw & Turrill)I.Thomps.,,Vulnerable,Angiospermae,     ,V,,,,2005-12-07 00:00:00,2009-05-22 00:00:00
,,RUBIACEAE,Tight Bedstraw,M03690,Galium,curvihirtum,Galium curvihirtum,,,,,,,,Galium curvihirtum Ehrend. & McGill.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,RUBIACEAE,Dwarf Nertera,S02509,Leptostigma,reptans,Leptostigma reptans,,,,,,,,Leptostigma reptans (F.Muell.)Fosberg,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,1993-01-04 00:00:00
,,RUBIACEAE,Matted Nertera,E03946,Nertera,granadensis,Nertera granadensis,,,,,,,,Nertera granadensis (L.f.)Druce,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,CONVOLVULACEAE,Tasmanian Dodder,A02536,Cuscuta,tasmanica,Cuscuta tasmanica,,,,,,,,Cuscuta tasmanica Engelm.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,BORAGINACEAE,Johnston's Slipper-plant,G02547,Embadium,johnstonii,Embadium johnstonii,,,,,,,,Embadium johnstonii Ising,,Rare,Angiospermae,     ,R,"RA d(ii), update V to R, Apr 2007",,,1990-10-02 00:00:00,
,,BORAGINACEAE,Arcoona Slipper-plant,Y02548,Embadium,stagnense,Embadium stagnense,,,,,,,,Embadium stagnense J.M.Black,,Rare,Angiospermae,     ,R,RA d(ii),,,1990-10-02 00:00:00,
,,BORAGINACEAE,,A04508,Plagiobothrys,orthostatus,Plagiobothrys orthostatus,,,,,,,,Plagiobothrys orthostatus J.M.Black,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,CALLITRICHACEAE,Matted Water Starwort,U02586,Callitriche,sonderi,Callitriche sonderi,,,,,,,,Callitriche sonderi Hegelm.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,CALLITRICHACEAE,Water Starwort,G03419,Callitriche,umbonata,Callitriche umbonata,,,,,,,,Callitriche umbonata Hegelm.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,LABIATAE,Slender Mint,S32269,Mentha,diemenica,Mentha diemenica,,,,,,,,Mentha diemenica Spreng.,,Rare,Angiospermae,     ,R,,,,2011-12-13 00:00:00,
,,LABIATAE,Native Pennyroyal,W02607,Mentha,satureioides,Mentha satureioides,,,,,,,,Mentha satureioides R.Br.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,LABIATAE,,G05555,Microcorys,macredieana,Microcorys macredieana,,,,,,,,Microcorys macredieana F.Muell.,,Rare,Angiospermae,     ,R,,,,1997-08-01 00:00:00,2010-10-15 17:53:54
,,LABIATAE,West Coast Mintbush,A02616,Prostanthera,calycina,Prostanthera calycina,,,VU,2000-07-16 00:00:00,,,,Prostanthera calycina F.Muell. ex Benth.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,LABIATAE,Green Mintbush,C02617,Prostanthera,chlorantha,Prostanthera chlorantha,,,,,,,,Prostanthera chlorantha (F.Muell.)F.Muell. ex Benth.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,LABIATAE,Monarto Mintbush,E02618,Prostanthera,eurybioides,Prostanthera eurybioides,,,EN,2000-07-16 00:00:00,,,,Prostanthera eurybioides F.Muell.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,LABIATAE,Mount Illbillee Mintbush,S02621,Prostanthera,nudula,Prostanthera nudula,,,VU,2000-07-16 00:00:00,,,,Prostanthera nudula J.M.Black ex E.L.Robertson,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,LABIATAE,Dwarf Skullcap,G02635,Scutellaria,humilis,Scutellaria humilis,,,,,,,,Scutellaria humilis R.Br.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,LABIATAE,,U04998,Teucrium,grandiusculum,Teucrium grandiusculum ssp. grandiusculum,,,,,,,,Teucrium grandiusculum F.Muell. & Tate ssp. grandiusculum,,Vulnerable,Angiospermae,ssp. grandiusculum    ,V,,,,1990-10-02 00:00:00,
,,LABIATAE,,Y04916,Teucrium,grandiusculum,Teucrium grandiusculum ssp. pilosum,,,,,,,,Teucrium grandiusculum F.Muell. & Tate ssp. pilosum Toelken,,Endangered,Angiospermae,ssp. pilosum    ,E,"EN B1ac(iv)+2ac(iv), updated V to E, Apr 2007",,,1990-10-02 00:00:00,
,,SOLANACEAE,Narrow-leaf Ray-flower,Z02647,Anthocercis,angustifolia,Anthocercis angustifolia,,,,,,,,Anthocercis angustifolia F.Muell.,,Rare,Angiospermae,     ,R,RA C(i),,,1990-10-02 00:00:00,
,,SOLANACEAE,Port Lincoln Ray-flower,G03727,Anthocercis,anisantha,Anthocercis anisantha ssp. anisantha,,,,,,,,Anthocercis anisantha Endl. ssp. anisantha,,Rare,Angiospermae,ssp. anisantha    ,R,,,,1990-10-02 00:00:00,
,,SOLANACEAE,,G04907,Nicotiana,burbidgeae,Nicotiana burbidgeae,,,,,,,,Nicotiana burbidgeae Symon,,Vulnerable,Angiospermae,     ,V,"VU B1ac(iv), updated R to V, Apr 2007",,,1990-10-02 00:00:00,2005-02-01 00:00:00
,,SOLANACEAE,,S05605,Nicotiana,truncata,Nicotiana truncata,,,,,,,,Nicotiana truncata Symon,,Rare,Angiospermae,     ,R,"RA diI,ii)",,,1998-05-25 00:00:00,
,,SOLANACEAE,Rare Nightshade,S02681,Solanum,eremophilum,Solanum eremophilum,,,,,,,,Solanum eremophilum F.Muell.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,SCROPHULARIACEAE,Small Monkey-flower,K02725,Elacholoma,prostrata,Elacholoma prostrata,,,,,,,,Elacholoma prostrata (Benth.)W.R.Barker & Beardsley,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2015-01-19 10:48:33
,,SCROPHULARIACEAE,Purple Eyebright,K02709,Euphrasia,collina,Euphrasia collina ssp. collina,,,,,,,,Euphrasia collina R.Br. ssp. collina,,Vulnerable,Angiospermae,ssp. collina    ,V,,,,1990-10-02 00:00:00,
,,SCROPHULARIACEAE,Mueller's Eyebright,W03695,Euphrasia,collina,Euphrasia collina ssp. muelleri,,,EN,2000-07-16 00:00:00,,,,Euphrasia collina R.Br. ssp. muelleri (Wettst.)W.R.Barker,,Endangered,Angiospermae,ssp. muelleri    ,E,,,,1990-10-02 00:00:00,
,,SCROPHULARIACEAE,Osborn's Eyebright,C03697,Euphrasia,collina,Euphrasia collina ssp. osbornii,,,EN,2000-07-16 00:00:00,,,,Euphrasia collina R.Br. ssp. osbornii W.R.Barker,,Endangered,Angiospermae,ssp. osbornii    ,E,,,,1990-10-02 00:00:00,
,,SCROPHULARIACEAE,Swamp Eyebright,E03698,Euphrasia,collina,Euphrasia collina ssp. paludosa,,,,,,,,Euphrasia collina R.Br. ssp. paludosa (R.Br.)W.R.Barker,,Endangered,Angiospermae,ssp. paludosa    ,E,,,,1990-10-02 00:00:00,
,,SCROPHULARIACEAE,,U03722,Euphrasia,collina,Euphrasia collina ssp. trichocalycina,,,,,,,,Euphrasia collina R.Br. ssp. trichocalycina (Gand.)W.R.Barker,,Endangered,Angiospermae,ssp. trichocalycina    ,E,,,,1990-10-02 00:00:00,
,,SCROPHULARIACEAE,,C02705,Glossostigma,sp. Long stout-pedicelled (W.R.Barker 2481),Glossostigma sp. Long stout-pedicelled (W.R.Barker 2481),,,,,,,,Glossostigma sp. Long stout-pedicelled (W.R.Barker 2481) W.R.Barker,,Vulnerable,Angiospermae,     ,V,"updated R to V, Apr 2007",,,1990-10-02 00:00:00,2005-03-14 00:00:00
,,SCROPHULARIACEAE,Stalked Brooklime,Y03728,Gratiola,pedunculata,Gratiola pedunculata,,,,,,,,Gratiola pedunculata R.Br.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,SCROPHULARIACEAE,Glandular Brooklime,A04672,Gratiola,pubescens,Gratiola pubescens,,,,,,,,Gratiola pubescens R.Br.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,SCROPHULARIACEAE,Dwarf Brooklime,E04818,Gratiola,pumilo,Gratiola pumilo,,,,,,,,Gratiola pumilo F.Muell.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,SCROPHULARIACEAE,Granite Mudwort,G04675,Limosella,granitica,Limosella granitica,,,VU,2000-07-16 00:00:00,,,,Limosella granitica W.R.Barker,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,SCROPHULARIACEAE,Swamp Mazus,E02722,Mazus,pumilio,Mazus pumilio,,,,,,,,Mazus pumilio R.Br.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,SCROPHULARIACEAE,Haegi's Stemodia,Y05416,Stemodia,sp. Haegii (J.Z.Weber 9055),Stemodia sp. Haegii (J.Z.Weber 9055),,,,updated from E to null Jun 07,,,,Stemodia sp. Haegii (J.Z.Weber 9055) W.R.Barker,,Rare,Angiospermae,     ,R,RA d(i),,,1993-07-01 00:00:00,2005-03-21 00:00:00
,,SCROPHULARIACEAE,Showy Speedwell,M04678,Veronica,decorosa,Veronica decorosa,,,,,,,,Veronica decorosa F.Muell.,,Rare,Angiospermae,     ,R,RA d(ii),,,1990-10-02 00:00:00,2011-02-25 16:40:42
,,SCROPHULARIACEAE,Kangaroo Island Speedwell,E05350,Veronica,derwentiana,Veronica derwentiana ssp. anisodonta,,,,,,,,Veronica derwentiana Andrews ssp. anisodonta (B.G.Briggs & Ehrend.)B.G.Briggs,,Rare,Angiospermae,ssp. anisodonta    ,R,,,,1993-04-19 00:00:00,2008-07-16 00:00:00
,,SCROPHULARIACEAE,Derwent Speedwell,Y05352,Veronica,derwentiana,Veronica derwentiana ssp. derwentiana,,,,,,,,Veronica derwentiana Andrews ssp. derwentiana,,Endangered,Angiospermae,ssp. derwentiana    ,E,,,,1993-04-19 00:00:00,2008-07-16 00:00:00
