id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,V B A Taxon Id,vernacular name,scientificNameAuthoritiy,family,F F G Status,F F G Desc,sourceStatus,status,sensiivityZoneId,V B A Restriction,speciesGroup,V B A_discipline,kingdom,taxonRank,modified,E P B C Status,E P B C Desc,identificationRemarks,V B A Treaty
4041222,Galaxias mcdowalli,Mcdowall's Galaxias,Galaxias mcdowalli,https://biodiversity.org.au/afd/taxa/ea57b0eb-be75-4151-9a28-d1e87c9075df,dr490,"[{'key': 'V B A Taxon Id', 'value': '528522'}, {'key': 'vernacular name', 'value': ""McDowall's Galaxias""}, {'key': 'scientificNameAuthoritiy', 'value': 'Raadik, 2014'}, {'key': 'family', 'value': 'Galaxiinae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'V B A_discipline', 'value': 'Aquatic fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",528522,McDowall's Galaxias,"Raadik, 2014",Galaxiinae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Fish,Aquatic fauna,Animalia,Species,23/06/2021,,,,
4041185,Galaxias mungadhan,Dargo Galaxias,Galaxias mungadhan,https://biodiversity.org.au/afd/taxa/4bfad4eb-5bc5-4087-873a-b8976be9d7bd,dr490,"[{'key': 'V B A Taxon Id', 'value': '528523'}, {'key': 'vernacular name', 'value': 'Dargo Galaxias'}, {'key': 'scientificNameAuthoritiy', 'value': 'Raadik, 2014'}, {'key': 'family', 'value': 'Galaxiinae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'V B A_discipline', 'value': 'Aquatic fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",528523,Dargo Galaxias,"Raadik, 2014",Galaxiinae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Fish,Aquatic fauna,Animalia,Species,23/06/2021,,,,
4041306,Engaeus sternalis,Freshwater Crayfish Or Yabby,Engaeus sternalis,https://biodiversity.org.au/afd/taxa/49bff2c9-3aec-4cf2-81af-d69bb868aeaa,dr490,"[{'key': 'V B A Taxon Id', 'value': '1693'}, {'key': 'vernacular name', 'value': 'Warragul Burrowing Crayfish'}, {'key': 'scientificNameAuthoritiy', 'value': '(Clark, 1936)'}, {'key': 'family', 'value': 'Parastacidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Mussels, decopod crustacea'}, {'key': 'V B A_discipline', 'value': 'Aquatic fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",1693,Warragul Burrowing Crayfish,"(Clark, 1936)",Parastacidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,"Mussels, decopod crustacea",Aquatic fauna,Animalia,Species,23/06/2021,,,,
4041248,Engaeus urostrictus,Dandenong Burrowing Crayfish,Engaeus urostrictus,https://biodiversity.org.au/afd/taxa/aa002c30-1ac6-43f0-8259-247b39732ab2,dr490,"[{'key': 'V B A Taxon Id', 'value': '1685'}, {'key': 'vernacular name', 'value': 'Dandenong Burrowing Crayfish'}, {'key': 'scientificNameAuthoritiy', 'value': 'Riek, 1969'}, {'key': 'family', 'value': 'Parastacidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Mussels, decopod crustacea'}, {'key': 'V B A_discipline', 'value': 'Aquatic fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",1685,Dandenong Burrowing Crayfish,"Riek, 1969",Parastacidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,"Mussels, decopod crustacea",Aquatic fauna,Animalia,Species,23/06/2021,,,,
4041301,Leptoperla kallistae,Kallista Flightless Stonefly,Leptoperla kallistae,https://biodiversity.org.au/afd/taxa/7129a62a-3f07-405d-b06e-737afc3024e0,dr490,"[{'key': 'V B A Taxon Id', 'value': '2455'}, {'key': 'vernacular name', 'value': 'Kallista Flightless Stonefly'}, {'key': 'scientificNameAuthoritiy', 'value': 'Hynes 1974'}, {'key': 'family', 'value': 'Paragripopteryginae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Invertebrates'}, {'key': 'V B A_discipline', 'value': 'Aquatic invertebrates'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",2455,Kallista Flightless Stonefly,Hynes 1974,Paragripopteryginae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Invertebrates,Aquatic invertebrates,Animalia,Species,23/06/2021,,,,
4041200,Riekoperla darlingtoni,Mt Donna Buang Wingless Stonefly,Riekoperla darlingtoni,https://biodiversity.org.au/afd/taxa/f9a42b9a-7cc6-456a-b8e7-c1fdca1a33e4,dr490,"[{'key': 'V B A Taxon Id', 'value': '2512'}, {'key': 'vernacular name', 'value': 'Mt Donna Buang Wingless Stonefly'}, {'key': 'scientificNameAuthoritiy', 'value': '(Illies, 1968)'}, {'key': 'family', 'value': 'Gripopterygidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Invertebrates'}, {'key': 'V B A_discipline', 'value': 'Aquatic invertebrates'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",2512,Mt Donna Buang Wingless Stonefly,"(Illies, 1968)",Gripopterygidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Invertebrates,Aquatic invertebrates,Animalia,Species,23/06/2021,,,,
4041237,Hyridella glenelgensis,Glenelg Freshwater Mussel,Hyridella (Protohyridella) glenelgensis,https://biodiversity.org.au/afd/taxa/316e9e64-7e12-4c4a-98a3-6d201260c70b,dr490,"[{'key': 'V B A Taxon Id', 'value': '621'}, {'key': 'vernacular name', 'value': 'Glenelg Freshwater Mussel / Bocara Timbonn'}, {'key': 'scientificNameAuthoritiy', 'value': '(Dennant, 1898)'}, {'key': 'family', 'value': 'Hyriidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'CR'}, {'key': 'E P B C Desc', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Mussels, decopod crustacea'}, {'key': 'V B A_discipline', 'value': 'Aquatic invertebrates'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",621,Glenelg Freshwater Mussel / Bocara Timbonn,"(Dennant, 1898)",Hyriidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,"Mussels, decopod crustacea",Aquatic invertebrates,Animalia,Species,23/06/2021,CR,Critically Endangered,,
4041283,Pedionomus torquatus,Plains-wanderer,Pedionomus torquatus,https://biodiversity.org.au/afd/taxa/30b4b2e5-0d5b-46cb-bddb-a2137a35fa2c,dr490,"[{'key': 'V B A Taxon Id', 'value': '10020'}, {'key': 'vernacular name', 'value': 'Plains-wanderer'}, {'key': 'family', 'value': 'Pedionomidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'CR'}, {'key': 'E P B C Desc', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Non-passerine birds'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",10020,Plains-wanderer,,Pedionomidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Non-passerine birds,Terrestrial fauna,Animalia,Species,23/06/2021,CR,Critically Endangered,,
4041312,Austropyrgus grampianensis,Hydrobiid Snail,Austropyrgus grampianensis,https://biodiversity.org.au/afd/taxa/1282c0ba-9a74-41be-8a80-dfce9bfff48c,dr490,"[{'key': 'V B A Taxon Id', 'value': '75154'}, {'key': 'vernacular name', 'value': 'Dairy Creek Austropyrgus Snail'}, {'key': 'scientificNameAuthoritiy', 'value': '(Gabriel, 1939)'}, {'key': 'family', 'value': 'Hydrobiidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Aquatic invertebrates'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",75154,Dairy Creek Austropyrgus Snail,"(Gabriel, 1939)",Hydrobiidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Aquatic invertebrates,Terrestrial fauna,Animalia,Species,23/06/2021,,,,
4041241,Litoria booroolongensis,Booroolong Frog,Litoria booroolongensis,https://biodiversity.org.au/afd/taxa/6377e038-68df-4ee3-838b-18090425b361,dr490,"[{'key': 'V B A Taxon Id', 'value': '13168'}, {'key': 'vernacular name', 'value': 'Booroolong Tree Frog'}, {'key': 'family', 'value': 'Hylidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Amphibians'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",13168,Booroolong Tree Frog,,Hylidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Amphibians,Terrestrial fauna,Animalia,Species,23/06/2021,EN,Endangered,,
4041289,Litoria spenceri,Spotted Tree Frog,Litoria spenceri,https://biodiversity.org.au/afd/taxa/6b2fcd91-fa20-4117-8714-a99a246c97c5,dr490,"[{'key': 'V B A Taxon Id', 'value': '13195'}, {'key': 'vernacular name', 'value': 'Spotted Tree Frog'}, {'key': 'family', 'value': 'Hylidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Amphibians'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",13195,Spotted Tree Frog,,Hylidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Amphibians,Terrestrial fauna,Animalia,Species,23/06/2021,EN,Endangered,,
4041260,Cyclodomorphus praealtus,Alpine She-oak Skink,Cyclodomorphus praealtus,https://biodiversity.org.au/afd/taxa/91f49257-08dd-4515-b26d-6cdeeada1a70,dr490,"[{'key': 'V B A Taxon Id', 'value': '12987'}, {'key': 'vernacular name', 'value': 'Alpine She-oak Skink'}, {'key': 'family', 'value': 'Scincidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Reptiles'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",12987,Alpine She-oak Skink,,Scincidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Reptiles,Terrestrial fauna,Animalia,Species,23/06/2021,EN,Endangered,,
4041254,Liopholis guthega,Guthega Skink,Liopholis guthega,https://biodiversity.org.au/afd/taxa/740f5037-a04b-46c1-9113-894a159dacd3,dr490,"[{'key': 'V B A Taxon Id', 'value': '12432'}, {'key': 'vernacular name', 'value': 'Guthega Skink'}, {'key': 'family', 'value': 'Scincidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Reptiles'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '4/08/2021'}]",12432,Guthega Skink,,Scincidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Reptiles,Terrestrial fauna,Animalia,Species,4/08/2021,EN,Endangered,,
4041184,Heleioporus australiacus,Giant Burrowing Frog,Heleioporus australiacus,https://biodiversity.org.au/afd/taxa/20119b25-a27c-4174-b3e0-8639e8a21131,dr490,"[{'key': 'V B A Taxon Id', 'value': '13042'}, {'key': 'vernacular name', 'value': 'Giant Burrowing Frog'}, {'key': 'family', 'value': 'Myobatrachidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Amphibians'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",13042,Giant Burrowing Frog,,Myobatrachidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Amphibians,Terrestrial fauna,Animalia,Species,23/06/2021,VU,Vulnerable,,
4041286,Philoria frosti,Baw Baw Frog,Philoria frosti,https://biodiversity.org.au/afd/taxa/c0bc8e92-27b5-44a4-af1a-f7605aee5e5d,dr490,"[{'key': 'V B A Taxon Id', 'value': '13106'}, {'key': 'vernacular name', 'value': 'Baw Baw Frog'}, {'key': 'family', 'value': 'Myobatrachidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Amphibians'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",13106,Baw Baw Frog,,Myobatrachidae,cr,Critically endangered,cr,Critically Endangered,VIC,Restricted viewing taxon,Amphibians,Terrestrial fauna,Animalia,Species,23/06/2021,EN,Endangered,,
4041195,Notopala sublineata,River Snail,Notopala sublineata,https://biodiversity.org.au/afd/taxa/c77bc925-6cd1-49ce-9cb3-b0e1ab5dbf35,dr490,"[{'key': 'V B A Taxon Id', 'value': '517'}, {'key': 'vernacular name', 'value': 'River Snail'}, {'key': 'scientificNameAuthoritiy', 'value': '(Conrad, 1850)'}, {'key': 'family', 'value': 'Viviparidae'}, {'key': 'sourceStatus', 'value': 'cr'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted viewing taxon'}, {'key': 'speciesGroup', 'value': 'Aquatic invertebrates'}, {'key': 'V B A_discipline', 'value': 'Aquatic invertebrates'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",517,River Snail,"(Conrad, 1850)",Viviparidae,,,cr,Critically Endangered,VIC,Restricted viewing taxon,Aquatic invertebrates,Aquatic invertebrates,Animalia,Species,23/06/2021,,,,
4041273,Polytelis anthopeplus monarchoides,Regent Parrot (eastern Subspecies),Polytelis anthopeplus monarchoides,https://biodiversity.org.au/afd/taxa/1958a1ff-0233-4257-9f8c-032dcadb6fea,dr490,"[{'key': 'V B A Taxon Id', 'value': '10278'}, {'key': 'vernacular name', 'value': 'Regent Parrot'}, {'key': 'scientificNameAuthoritiy', 'value': 'Schodde, 1993'}, {'key': 'family', 'value': 'Psittacidae'}, {'key': 'F F G Status', 'value': 'vu'}, {'key': 'F F G Desc', 'value': 'Vulnerable'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'vu'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted breeding taxon'}, {'key': 'speciesGroup', 'value': 'Non-passerine birds'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '3/08/2021'}]",10278,Regent Parrot,"Schodde, 1993",Psittacidae,vu,Vulnerable,vu,Vulnerable,VIC,Restricted breeding taxon,Non-passerine birds,Terrestrial fauna,Animalia,Species,3/08/2021,VU,Vulnerable,,
4041269,Haliaeetus leucogaster,White-bellied Sea-eagle,Haliaeetus (Pontoaetus) leucogaster,https://biodiversity.org.au/afd/taxa/dc420306-4746-4663-9c2d-cf367587f728,dr490,"[{'key': 'V B A Taxon Id', 'value': '10226'}, {'key': 'vernacular name', 'value': 'White-bellied Sea-Eagle'}, {'key': 'family', 'value': 'Accipitridae'}, {'key': 'F F G Status', 'value': 'en'}, {'key': 'F F G Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'vu'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted breeding taxon'}, {'key': 'speciesGroup', 'value': 'Non-passerine birds'}, {'key': 'V B A Treaty', 'value': 'CAMBA'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",10226,White-bellied Sea-Eagle,,Accipitridae,en,Endangered,vu,Vulnerable,VIC,Restricted breeding taxon,Non-passerine birds,Terrestrial fauna,Animalia,Species,23/06/2021,,,,CAMBA
4041308,Calyptorhynchus lathami,Glossy Black-cockatoo,Calyptorhynchus (Calyptorhynchus) lathami,https://biodiversity.org.au/afd/taxa/2b3630b3-6e95-47b8-ad3f-e3f46fa797dc,dr490,"[{'key': 'V B A Taxon Id', 'value': '10265'}, {'key': 'vernacular name', 'value': 'Glossy Black-Cockatoo'}, {'key': 'scientificNameAuthoritiy', 'value': '(Temminck, 1807)'}, {'key': 'family', 'value': 'Cacatuidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'vu'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted breeding taxon'}, {'key': 'speciesGroup', 'value': 'Non-passerine birds'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",10265,Glossy Black-Cockatoo,"(Temminck, 1807)",Cacatuidae,cr,Critically endangered,vu,Vulnerable,VIC,Restricted breeding taxon,Non-passerine birds,Terrestrial fauna,Animalia,Species,23/06/2021,,,,
4041206,Lophochroa leadbeateri,Major Mitchell's Cockatoo,Lophochroa leadbeateri,https://biodiversity.org.au/afd/taxa/5815e99d-01cd-4a92-99ba-36f480c4834d,dr490,"[{'key': 'V B A Taxon Id', 'value': '10270'}, {'key': 'vernacular name', 'value': ""Major Mitchell's Cockatoo""}, {'key': 'family', 'value': 'Cacatuidae'}, {'key': 'F F G Status', 'value': 'cr'}, {'key': 'F F G Desc', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'vu'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted breeding taxon'}, {'key': 'speciesGroup', 'value': 'Non-passerine birds'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",10270,Major Mitchell's Cockatoo,,Cacatuidae,cr,Critically endangered,vu,Vulnerable,VIC,Restricted breeding taxon,Non-passerine birds,Terrestrial fauna,Animalia,Species,23/06/2021,,,,
4041243,Polytelis swainsonii,Superb Parrot,Polytelis swainsonii,https://biodiversity.org.au/afd/taxa/46fca72f-4a32-44c5-a67c-770bd5333f55,dr490,"[{'key': 'V B A Taxon Id', 'value': '10277'}, {'key': 'vernacular name', 'value': 'Superb Parrot'}, {'key': 'family', 'value': 'Psittacidae'}, {'key': 'F F G Status', 'value': 'en'}, {'key': 'F F G Desc', 'value': 'Endangered'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'en'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted breeding taxon'}, {'key': 'speciesGroup', 'value': 'Non-passerine birds'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",10277,Superb Parrot,,Psittacidae,en,Endangered,en,Endangered,VIC,Restricted breeding taxon,Non-passerine birds,Terrestrial fauna,Animalia,Species,23/06/2021,VU,Vulnerable,,
4041305,Calyptorhynchus banksii graptogyne,Red-tailed Black Cockatoo (south-east),Calyptorhynchus (Calyptorhynchus) banksii graptogyne,https://biodiversity.org.au/afd/taxa/f8ecc7e3-47fc-494a-907c-c444ce843e73,dr490,"[{'key': 'V B A Taxon Id', 'value': '10264'}, {'key': 'vernacular name', 'value': 'Red-tailed Black-Cockatoo (south-eastern)'}, {'key': 'family', 'value': 'Cacatuidae'}, {'key': 'F F G Status', 'value': 'en'}, {'key': 'F F G Desc', 'value': 'Endangered'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'en'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sensiivityZoneId', 'value': 'VIC'}, {'key': 'V B A Restriction', 'value': 'Restricted breeding taxon'}, {'key': 'speciesGroup', 'value': 'Non-passerine birds'}, {'key': 'V B A_discipline', 'value': 'Terrestrial fauna'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'taxonRank', 'value': 'Species'}, {'key': 'modified', 'value': '23/06/2021'}]",10264,Red-tailed Black-Cockatoo (south-eastern),,Cacatuidae,en,Endangered,en,Endangered,VIC,Restricted breeding taxon,Non-passerine birds,Terrestrial fauna,Animalia,Species,23/06/2021,EN,Endangered,,
