id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,kingdom,class,family,vernacular name,scientificNameAuthorship,sourceStatus,significant,status,endemicity,epbcStatus
4040983,Karma tryoni,Tryon's Skink,Karma tryoni,ALA_DR652_333,dr493,"[{'key': 'taxonID', 'value': '18839'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Scincidae'}, {'key': 'vernacular name', 'value': ""Tryon's skink""}, {'key': 'scientificNameAuthorship', 'value': '(Longman, 1918)'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'endemicity', 'value': 'Australian endemic'}]",18839,Animalia,Reptilia,Scincidae,Tryon's skink,"(Longman, 1918)",E,Y,Endangered,Australian endemic,
4040370,Lerista allanae,Allan's Lerista,Lerista allanae,https://biodiversity.org.au/afd/taxa/906e5ef8-64f7-460f-b3b0-3518ae3390f3,dr493,"[{'key': 'taxonID', 'value': '161'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Scincidae'}, {'key': 'vernacular name', 'value': ""Allan's lerista""}, {'key': 'scientificNameAuthorship', 'value': '(Longman, 1937)'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Endangered'}]",161,Animalia,Reptilia,Scincidae,Allan's lerista,"(Longman, 1937)",E,Y,Endangered,Queensland endemic,Endangered
4041067,Magmellia luteilateralis,Orange-speckled Forest-skink,Magmellia luteilateralis,ALA_DR652_348,dr493,"[{'key': 'taxonID', 'value': '187'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Scincidae'}, {'key': 'vernacular name', 'value': 'orange-speckled forest-skink'}, {'key': 'scientificNameAuthorship', 'value': '(Covacevich & McDonald, 1980)'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",187,Animalia,Reptilia,Scincidae,orange-speckled forest-skink,"(Covacevich & McDonald, 1980)",V,Y,Vulnerable,Queensland endemic,
4041063,Nangura spinosa,Nangur Skink,Nangura spinosa,https://biodiversity.org.au/afd/taxa/f1af2c36-d96b-4118-ab31-4062a54de3e0,dr493,"[{'key': 'taxonID', 'value': '125'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Scincidae'}, {'key': 'vernacular name', 'value': 'Nangur skink'}, {'key': 'scientificNameAuthorship', 'value': 'Covacevich, Couper & James, 1993'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Critically endangered'}]",125,Animalia,Reptilia,Scincidae,Nangur skink,"Covacevich, Couper & James, 1993",CR,Y,Critically Endangered,Queensland endemic,Critically endangered
4040625,Saproscincus saltus,Cape Melville Shade Skink,Saproscincus saltus,https://biodiversity.org.au/afd/taxa/3b9bb3ae-e881-413b-8504-20c02705db20,dr493,"[{'key': 'taxonID', 'value': '34971'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Scincidae'}, {'key': 'vernacular name', 'value': 'Cape Melville shade skink'}, {'key': 'scientificNameAuthorship', 'value': 'Hoskin, 2013'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",34971,Animalia,Reptilia,Scincidae,Cape Melville shade skink,"Hoskin, 2013",C,N,Least concern,Queensland endemic,
4040315,Varanus semiremex,Rusty Monitor,Varanus semiremex,https://biodiversity.org.au/afd/taxa/81244b7e-7145-42fe-b28c-3d672310e739,dr493,"[{'key': 'taxonID', 'value': '70'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Varanidae'}, {'key': 'vernacular name', 'value': 'rusty monitor'}, {'key': 'scientificNameAuthorship', 'value': 'Peters, 1869'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",70,Animalia,Reptilia,Varanidae,rusty monitor,"Peters, 1869",C,N,Least concern,Queensland endemic,
4041158,Orraya occultus,Mcilwraith Leaf-tailed Gecko,Orraya occultus,https://biodiversity.org.au/afd/taxa/4dffd7cd-f901-4f31-b296-675fd1e91aec,dr493,"[{'key': 'taxonID', 'value': '389'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Carphodactylidae'}, {'key': 'vernacular name', 'value': 'McIlwraith leaf-tailed gecko'}, {'key': 'scientificNameAuthorship', 'value': '(Couper, Covacevich & Moritz, 1993)'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",389,Animalia,Reptilia,Carphodactylidae,McIlwraith leaf-tailed gecko,"(Couper, Covacevich & Moritz, 1993)",CR,Y,Critically Endangered,Queensland endemic,
4041139,Phyllurus amnicola,Mount Elliot Broad-tailed Gecko,Phyllurus amnicola,https://biodiversity.org.au/afd/taxa/6a182563-c6be-441f-a59c-c22b2eb3730b,dr493,"[{'key': 'taxonID', 'value': '22412'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Carphodactylidae'}, {'key': 'vernacular name', 'value': 'Mount Elliot broad-tailed gecko'}, {'key': 'scientificNameAuthorship', 'value': 'Hoskin, Couper, Schneider & Covacevich 2000'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",22412,Animalia,Reptilia,Carphodactylidae,Mount Elliot broad-tailed gecko,"Hoskin, Couper, Schneider & Covacevich 2000",V,Y,Vulnerable,Queensland endemic,
4040723,Phyllurus caudiannulatus,Ringed Thin-tail Gecko,Phyllurus caudiannulatus,https://biodiversity.org.au/afd/taxa/11ff2f1e-716f-4d1d-9a5b-df5ebabf97da,dr493,"[{'key': 'taxonID', 'value': '379'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Carphodactylidae'}, {'key': 'vernacular name', 'value': 'ringed thin-tailed gecko'}, {'key': 'scientificNameAuthorship', 'value': 'Covacevich, 1975'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",379,Animalia,Reptilia,Carphodactylidae,ringed thin-tailed gecko,"Covacevich, 1975",V,Y,Vulnerable,Queensland endemic,
4040385,Phyllurus championae,Connors' Range Broad-tailed Gecko,Phyllurus championae,https://biodiversity.org.au/afd/taxa/00ff5a7c-98fb-423b-811d-ccc3f502698b,dr493,"[{'key': 'taxonID', 'value': '22413'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Carphodactylidae'}, {'key': 'vernacular name', 'value': ""Connors' Range broad-tailed gecko""}, {'key': 'scientificNameAuthorship', 'value': 'Schneider, Couper, Hoskin & Covacevich 2000'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",22413,Animalia,Reptilia,Carphodactylidae,Connors' Range broad-tailed gecko,"Schneider, Couper, Hoskin & Covacevich 2000",V,Y,Vulnerable,Queensland endemic,
4040917,Phyllurus gulbaru,Gulbaru Gecko,Phyllurus gulbaru,https://biodiversity.org.au/afd/taxa/76c50a15-535b-43a5-9855-32bf65e41bf7,dr493,"[{'key': 'taxonID', 'value': '27779'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Carphodactylidae'}, {'key': 'vernacular name', 'value': 'Gulbaru gecko'}, {'key': 'scientificNameAuthorship', 'value': 'Hoskin, Couper & Schneider 2003'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Critically endangered'}]",27779,Animalia,Reptilia,Carphodactylidae,Gulbaru gecko,"Hoskin, Couper & Schneider 2003",CR,Y,Critically Endangered,Queensland endemic,Critically endangered
4040447,Phyllurus isis,Mount Jukes Broad-tailed Gecko,Phyllurus isis,https://biodiversity.org.au/afd/taxa/f7cad5d1-78d7-4955-bd96-37d939f85f53,dr493,"[{'key': 'taxonID', 'value': '380'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Carphodactylidae'}, {'key': 'vernacular name', 'value': 'Mount Jukes broad-tailed gecko'}, {'key': 'scientificNameAuthorship', 'value': 'Couper, Covaevich & Moritz, 1993'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",380,Animalia,Reptilia,Carphodactylidae,Mount Jukes broad-tailed gecko,"Couper, Covaevich & Moritz, 1993",V,Y,Vulnerable,Queensland endemic,
4040425,Phyllurus kabikabi,Oakview Leaf-tailed Gecko,Phyllurus kabikabi,https://biodiversity.org.au/afd/taxa/1fa8126e-b07b-4451-b7b7-8e35bd50f540,dr493,"[{'key': 'taxonID', 'value': '31986'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Carphodactylidae'}, {'key': 'vernacular name', 'value': 'Oakview leaf-tailed gecko'}, {'key': 'scientificNameAuthorship', 'value': 'Couper, Hamley & Hoskin 2008'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",31986,Animalia,Reptilia,Carphodactylidae,Oakview leaf-tailed gecko,"Couper, Hamley & Hoskin 2008",CR,Y,Critically Endangered,Queensland endemic,
4040415,Saltuarius eximius,Cape Melville Leaf-tailed Gecko,Saltuarius eximius,https://biodiversity.org.au/afd/taxa/5a7be811-ee62-4319-87f2-ed15a756c813,dr493,"[{'key': 'taxonID', 'value': '34950'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Carphodactylidae'}, {'key': 'vernacular name', 'value': 'Cape Melville leaf-tailed gecko'}, {'key': 'scientificNameAuthorship', 'value': 'Hoskin & Couper, 2013'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",34950,Animalia,Reptilia,Carphodactylidae,Cape Melville leaf-tailed gecko,"Hoskin & Couper, 2013",CR,Y,Critically Endangered,Queensland endemic,
4040260,Uvidicolus sphyrurus,Border Thick-tailed Gecko,Uvidicolus sphyrurus,https://biodiversity.org.au/afd/taxa/6406a15f-e067-4f14-a2be-ce4fe6bf6029,dr493,"[{'key': 'taxonID', 'value': '398'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Carphodactylidae'}, {'key': 'vernacular name', 'value': 'border thick-tailed gecko'}, {'key': 'scientificNameAuthorship', 'value': '(Ogilby, 1892)'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Australian endemic'}, {'key': 'epbcStatus', 'value': 'Vulnerable'}]",398,Animalia,Reptilia,Carphodactylidae,border thick-tailed gecko,"(Ogilby, 1892)",C,Y,Least concern,Australian endemic,Vulnerable
4040869,Oedura jowalbinna,Quinkan Velvet Gecko,Oedura jowalbinna,https://biodiversity.org.au/afd/taxa/818becc4-88d0-49d8-95ec-d63f664d29d6,dr493,"[{'key': 'taxonID', 'value': '32050'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Diplodactylidae'}, {'key': 'vernacular name', 'value': 'Quinkan velvet gecko'}, {'key': 'scientificNameAuthorship', 'value': 'Hoskin & Higgie, 2008'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",32050,Animalia,Reptilia,Diplodactylidae,Quinkan velvet gecko,"Hoskin & Higgie, 2008",C,N,Least concern,Queensland endemic,
4040737,Elseya irwini,Irwin's Turtle,Elseya (Pelocomastes) irwini,https://biodiversity.org.au/afd/taxa/00a639e3-ddd3-4273-b8a2-d966e52a33aa,dr493,"[{'key': 'taxonID', 'value': '18454'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Chelidae'}, {'key': 'vernacular name', 'value': ""Irwin's turtle""}, {'key': 'scientificNameAuthorship', 'value': 'Cann, 1997'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",18454,Animalia,Reptilia,Chelidae,Irwin's turtle,"Cann, 1997",C,N,Least concern,Queensland endemic,
4040534,Elusor macrurus,Mary River Turtle,Elusor macrurus,https://biodiversity.org.au/afd/taxa/d315deea-822c-4f2c-b439-da33d6af5fd6,dr493,"[{'key': 'taxonID', 'value': '56'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Chelidae'}, {'key': 'vernacular name', 'value': 'Mary River turtle'}, {'key': 'scientificNameAuthorship', 'value': 'Cann & Legler, 1994'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Endangered'}]",56,Animalia,Reptilia,Chelidae,Mary River turtle,"Cann & Legler, 1994",E,Y,Endangered,Queensland endemic,Endangered
4040967,Emydura macquarii emmotti,Cooper Creek Turtle,Emydura macquarii emmotti,https://biodiversity.org.au/afd/taxa/d4631294-b771-45c1-85fd-ad65ebce8428,dr493,"[{'key': 'taxonID', 'value': '27777'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Chelidae'}, {'key': 'vernacular name', 'value': ""Emmott's short-neck turtle""}, {'key': 'scientificNameAuthorship', 'value': 'Cann, McCord & Joseph-Ouni, 2003'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Australian endemic'}]",27777,Animalia,Reptilia,Chelidae,Emmott's short-neck turtle,"Cann, McCord & Joseph-Ouni, 2003",C,N,Least concern,Australian endemic,
4040597,Emydura subglobosa angkibaanya,Jardine River Turtle,Emydura subglobosa angkibaanya,ALA_DR652_302,dr493,"[{'key': 'taxonID', 'value': '29733'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Chelidae'}, {'key': 'vernacular name', 'value': 'Jardine River turtle'}, {'key': 'scientificNameAuthorship', 'value': 'Joseph-Ouni, Mccord, Cann, Smales & Freeman 2019'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",29733,Animalia,Reptilia,Chelidae,Jardine River turtle,"Joseph-Ouni, Mccord, Cann, Smales & Freeman 2019",CR,Y,Critically Endangered,Queensland endemic,
4041135,Rheodytes leukops,Fitzroy River Turtle,Rheodytes leukops,https://biodiversity.org.au/afd/taxa/364e7d1c-d626-4b67-98b7-3608828b0dae,dr493,"[{'key': 'taxonID', 'value': '48'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Chelidae'}, {'key': 'vernacular name', 'value': 'Fitzroy River turtle'}, {'key': 'scientificNameAuthorship', 'value': 'Legler & Cann, 1980'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Vulnerable'}]",48,Animalia,Reptilia,Chelidae,Fitzroy River turtle,"Legler & Cann, 1980",V,Y,Vulnerable,Queensland endemic,Vulnerable
4041028,Wollumbinia belli,Bell's Turtle,Wollumbinia belli,https://biodiversity.org.au/afd/taxa/1a85a82f-5a1f-4c56-9f04-918643461260,dr493,"[{'key': 'taxonID', 'value': '22659'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'family', 'value': 'Chelidae'}, {'key': 'vernacular name', 'value': ""Bell's turtle""}, {'key': 'scientificNameAuthorship', 'value': '(Gray, 1844)'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Australian endemic'}, {'key': 'epbcStatus', 'value': 'Vulnerable'}]",22659,Animalia,Reptilia,Chelidae,Bell's turtle,"(Gray, 1844)",V,Y,Vulnerable,Australian endemic,Vulnerable
4040384,Cophixalus concinnus,Elegant Frog,Cophixalus concinnus,https://biodiversity.org.au/afd/taxa/abfe518d-2c58-4c08-9c5b-172fa60e4aa5,dr493,"[{'key': 'taxonID', 'value': '29399'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Amphibia'}, {'key': 'family', 'value': 'Microhylidae'}, {'key': 'vernacular name', 'value': 'beautiful nurseryfrog'}, {'key': 'scientificNameAuthorship', 'value': 'Tyler, 1979'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Critically endangered'}]",29399,Animalia,Amphibia,Microhylidae,beautiful nurseryfrog,"Tyler, 1979",CR,Y,Critically Endangered,Queensland endemic,Critically endangered
4040827,Cophixalus kulakula,Kutini Boulder-frog,Cophixalus kulakula,https://biodiversity.org.au/afd/taxa/09e0fa40-8e7b-447d-89be-3e6aba2ed039,dr493,"[{'key': 'taxonID', 'value': '34088'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Amphibia'}, {'key': 'family', 'value': 'Microhylidae'}, {'key': 'vernacular name', 'value': 'Kutini boulder-frog'}, {'key': 'scientificNameAuthorship', 'value': 'Hoskin & Aland, 2011'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",34088,Animalia,Amphibia,Microhylidae,Kutini boulder-frog,"Hoskin & Aland, 2011",C,N,Least concern,Queensland endemic,
4040945,Cophixalus mcdonaldi,Mcdonald's Frog,Cophixalus mcdonaldi,https://biodiversity.org.au/afd/taxa/24b1b668-bb91-42ef-a906-2f215ef591bd,dr493,"[{'key': 'taxonID', 'value': '709'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Amphibia'}, {'key': 'family', 'value': 'Microhylidae'}, {'key': 'vernacular name', 'value': 'Mount Elliot nurseryfrog'}, {'key': 'scientificNameAuthorship', 'value': 'Zweifel, 1985'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Critically endangered'}]",709,Animalia,Amphibia,Microhylidae,Mount Elliot nurseryfrog,"Zweifel, 1985",CR,Y,Critically Endangered,Queensland endemic,Critically endangered
4040378,Cophixalus monticola,Mountain Nurseryfrog,Cophixalus monticola,https://biodiversity.org.au/afd/taxa/cfedc2d5-7752-4326-8c5c-ed9463576257,dr493,"[{'key': 'taxonID', 'value': '710'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Amphibia'}, {'key': 'family', 'value': 'Microhylidae'}, {'key': 'vernacular name', 'value': 'mountain nurseryfrog'}, {'key': 'scientificNameAuthorship', 'value': 'Richards, Dennis, Trenerry & Werren, 1994'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Critically endangered'}]",710,Animalia,Amphibia,Microhylidae,mountain nurseryfrog,"Richards, Dennis, Trenerry & Werren, 1994",CR,Y,Critically Endangered,Queensland endemic,Critically endangered
