id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,Grouping,SPECIESTYPE,NSXCODE,vernacular name,Clarifier,Threaten a species/environment;,Threaten someones privacy;,Reason
24319,Paracaleana minor,Small Duck Orchid,Caleana minor,https://id.biodiversity.org.au/taxon/apni/51399672,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Y00816'}, {'key': 'vernacular name', 'value': 'Small Duck-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,Y00816,Small Duck-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24238,Prasophyllum calcicola,Limestone Leek-orchid,Prasophyllum calcicola,https://id.biodiversity.org.au/taxon/apni/51409709,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'S00985'}, {'key': 'vernacular name', 'value': 'Limestone Leek-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,S00985,Limestone Leek-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24264,Prasophyllum catenemum,,Prasophyllum catenemum,https://id.biodiversity.org.au/taxon/apni/51409721,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'S06289'}, {'key': 'vernacular name', 'value': 'West Coast Leek-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,S06289,West Coast Leek-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24266,Prasophyllum frenchii,Maroon Leek-orchid,Prasophyllum frenchii,https://id.biodiversity.org.au/taxon/apni/51409767,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'S06069'}, {'key': 'vernacular name', 'value': 'Maroon Leek-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,S06069,Maroon Leek-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24312,Prasophyllum goldsackii,Goldsack's Leek-orchid,Prasophyllum goldsackii,https://id.biodiversity.org.au/taxon/apni/51409777,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'G06291'}, {'key': 'vernacular name', 'value': ""Goldsack's Leek-orchid""}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,G06291,Goldsack's Leek-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24325,Prasophyllum murfetii,Fleurieu Leek Orchid,Prasophyllum murfetii,https://id.biodiversity.org.au/taxon/apni/51409821,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Q06068'}, {'key': 'vernacular name', 'value': 'Maroon Leek-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,Q06068,Maroon Leek-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24280,Prasophyllum pallidum,Pale Leek-orchid,Prasophyllum pallidum,https://id.biodiversity.org.au/taxon/apni/51409839,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Z00827'}, {'key': 'vernacular name', 'value': 'Pale Leek-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,Z00827,Pale Leek-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24310,Prasophyllum pruinosum,Plum Leek-orchid,Prasophyllum pruinosum,https://id.biodiversity.org.au/taxon/apni/51409857,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E04746'}, {'key': 'vernacular name', 'value': 'Plum Leek-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,E04746,Plum Leek-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24243,Prasophyllum sp. Enigma (R.Bates 2350),,Prasophyllum sp. Enigma (R.Bates 2350) R.J.Bates,https://id.biodiversity.org.au/taxon/apni/51409917,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Y06292'}, {'key': 'vernacular name', 'value': ""Goldsack's Leek-orchid""}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,Y06292,Goldsack's Leek-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24305,Prasophyllum sp. Waterholes (R.Bates 9037),,Prasophyllum sp. Waterholes (R.Bates 9037) R.J.Bates,https://id.biodiversity.org.au/taxon/apni/51409956,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Q06288'}, {'key': 'vernacular name', 'value': 'Pretty Waterholes Leek-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,Q06288,Pretty Waterholes Leek-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24297,Prasophyllum spicatum,Dense Leek-orchid,Prasophyllum spicatum,https://id.biodiversity.org.au/taxon/apni/51409964,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'K05185'}, {'key': 'vernacular name', 'value': 'Dense Leek-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,K05185,Dense Leek-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24342,Prasophyllum validum,Sturdy Leek-orchid,Prasophyllum validum,https://id.biodiversity.org.au/taxon/apni/51409992,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'W04399'}, {'key': 'vernacular name', 'value': 'Mount Remarkable Leek-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,W04399,Mount Remarkable Leek-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
