"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Zyzomys pedunculatus","urn:lsid:biodiversity.org.au:afd.taxon:33ab483d-5bec-45a4-857a-f0a1bbd36bfe","Zyzomys pedunculatus","Muridae",,"Central Rock-rat","Critically Endangered","Endangered"
"Astus wittweri","https://id.biodiversity.org.au/node/apni/2906253","Astus wittweri","Myrtaceae",,,"Priority Two","Near Threatened"
"Christella dentata","https://id.biodiversity.org.au/node/apni/2900734","Christella dentata","Thelypteridaceae",,"Binung","Priority Two","Near Threatened"
"Calothamnus quadrifidus subsp. asper","https://id.biodiversity.org.au/taxon/apni/51302257","Calothamnus quadrifidus subsp. asper","Myrtaceae",,,"Priority Two","Near Threatened"
"Baeckea sp. Walkaway (A.S.George 11249)","https://id.biodiversity.org.au/node/apni/2908352","Baeckea sp. Walkaway (A.S.George 11249)","Myrtaceae",,,"Priority Three","Near Threatened"
"Conostylis setigera subsp. dasys","https://id.biodiversity.org.au/node/apni/2899869","Conostylis setigera subsp. dasys","Haemodoraceae",,"Boscabel Conostylis","Critically Endangered","Endangered"
"Paradraculoides gnophicola","urn:lsid:biodiversity.org.au:afd.taxon:d1007210-35c1-41e8-962a-c77f45b2026a","Paradraculoides gnophicola","Hubbardiidae",,"Mesa G Paradraculoides","Vulnerable","Endangered"
"Phlegmatospermum richardsii","https://id.biodiversity.org.au/node/apni/2918001","Phlegmatospermum richardsii","Brassicaceae",,"Nullarbor Cress","Priority One","Near Threatened"
"Typhonium sp. Kununurra (A.N.Start ANS 1467)","https://id.biodiversity.org.au/node/apni/2911496","Typhonium sp. Kununurra (A.N.Start ANS 1467)","Araceae",,,"Vulnerable","Endangered"
"Nedsia chevronia","urn:lsid:biodiversity.org.au:afd.taxon:f9d172b7-2dbd-4c95-8d18-e82b163277b9","Nedsia chevronia","Eriopisidae",,,"Priority Two","Near Threatened"
"Buchanania arborescens","https://id.biodiversity.org.au/node/apni/2897989","Buchanania arborescens","Anacardiaceae",,"Buchanania","Priority One","Near Threatened"
"Olearia occidentissima","https://id.biodiversity.org.au/node/apni/2895766","Olearia occidentissima","Asteraceae",,,"Priority Two","Near Threatened"
"Petrophile pilostyla subsp. syntoma","https://id.biodiversity.org.au/node/apni/2896048","Petrophile pilostyla subsp. syntoma","Proteaceae",,,"Priority Two","Near Threatened"
"Eragrostis sp. Mt Robinson (S. van Leeuwen 4109)","https://id.biodiversity.org.au/node/apni/2888071","Eragrostis sp. Mt Robinson (S.van Leeuwen 4109)","Poaceae",,,"Priority One","Near Threatened"
"Cereopsis novaehollandiae grisea","urn:lsid:biodiversity.org.au:afd.taxon:41f0f472-2cd0-49f1-926d-ebbbb5f89df1","Cereopsis novaehollandiae grisea","Anatidae",,"Recherche Cape Barren Goose","Vulnerable","Endangered"
"Grevillea elongata","https://id.biodiversity.org.au/node/apni/2895952","Grevillea elongata","Proteaceae",,"Ironstone Grevillea","Endangered","Endangered"
"Nymphoides beaglensis","https://id.biodiversity.org.au/node/apni/2897880","Nymphoides beaglensis","Menyanthaceae",,"Beagle Bay Marshwort","Priority Two","Near Threatened"
"Acacia ancistrophylla var. perarcuata","https://id.biodiversity.org.au/node/apni/2910813","Acacia ancistrophylla var. perarcuata","Fabaceae",,,"Priority Three","Near Threatened"
"Acacia wilcoxii","https://id.biodiversity.org.au/node/apni/2915034","Acacia wilcoxii","Fabaceae",,,"Priority One","Near Threatened"
"Hypoxis sp. Prince Regent River (M.D.Barrett 924 B)","https://id.biodiversity.org.au/node/apni/7461403","Pauridia sp. Prince Regent River (M.D.Barrett 924 B)","Hypoxidaceae",,,"Priority Two","Near Threatened"
"Epitriche demissus","https://id.biodiversity.org.au/node/apni/2886360","Epitriche demissus","Asteraceae",,,"Priority Two","Near Threatened"
"Pristis pristis","urn:lsid:biodiversity.org.au:afd.taxon:4fc5aabd-2174-4c12-87ff-5e69007ecea2","Pristis pristis","Pristidae",,"Freshwater Sawfish","Priority Three","Near Threatened"
"Lerista robusta","urn:lsid:biodiversity.org.au:afd.taxon:f416bf59-cdb2-49e1-a057-b05b7ba83b11","Lerista robusta","Scincidae",,"Broad-eyed Slider","Priority One","Near Threatened"
"Leucopogon wheelerae","https://id.biodiversity.org.au/node/apni/2887950","Leucopogon wheelerae","Ericaceae",,,"Priority Three","Near Threatened"
"Stylidium nonscandens","https://id.biodiversity.org.au/node/apni/2892412","Stylidium nonscandens","Stylidiaceae",,,"Priority Three","Near Threatened"
"Goodenia salmoniana","https://id.biodiversity.org.au/node/apni/7391081","Goodenia salmoniana","Goodeniaceae",,,"Priority One","Near Threatened"
"Genus sp. Hamersley Range hilltops (S. van Leeuwen 4345)","https://id.biodiversity.org.au/node/apni/7059670","Pleurocarpaea gracilis","Asteraceae",,,"Priority One","Near Threatened"
"Keraudrenia cacaobrunnea subsp. undulata","ALA_Keraudrenia_cacaobrunnea_subsp_undulata","Keraudrenia cacaobrunnea subsp. undulata",,,,"Priority One","Near Threatened"
"Baeckea sp. Youndegin Hill (A.S.George 15772)","https://id.biodiversity.org.au/node/apni/2896812","Baeckea sp. Youndegin Hill (A.S.George 15772)","Myrtaceae",,,"Priority One","Near Threatened"
"Tetratheca fasciculata","https://id.biodiversity.org.au/node/apni/2907427","Tetratheca fasciculata","Elaeocarpaceae",,"Cronin's Tetratheca","Extinct","Extinct"
"Thomasia x formosa","https://id.biodiversity.org.au/node/apni/2903500","Thomasia x formosa","Malvaceae",,,"Priority One","Near Threatened"
"Eremophila sp. Rudall River (P.G. Wilson 10512) PN","ALA_Eremophila_sp_Rudall_River_P_G_Wilson_10512_PN","Eremophila sp. Rudall River (P.G. Wilson 10512) PN",,,,"Priority Two","Near Threatened"
"Baeckea sp. Tampia Hill (J.C. Anway 327)","ALA_Baeckea_sp_Tampia_Hill_J_C_Anway_327","Baeckea sp. Tampia Hill (J.C. Anway 327)",,,,"Priority One","Near Threatened"
"Hypocalymma angustifolium subsp. Hutt River (S.Patrick 2982)","https://id.biodiversity.org.au/node/apni/2917460","Hypocalymma angustifolium subsp. Hutt River (S.Patrick 2982)","Myrtaceae",,,"Vulnerable","Endangered"
"Chorizema humile","https://id.biodiversity.org.au/node/apni/2898307","Chorizema humile","Fabaceae",,"Prostrate Flame Pea","Critically Endangered","Endangered"
"Frankenia glomerata","https://id.biodiversity.org.au/node/apni/2900072","Frankenia glomerata","Frankeniaceae",,,"Priority Three","Near Threatened"
"Verticordia staminosa var. cylindracea","https://id.biodiversity.org.au/node/apni/2909220","Verticordia staminosa var. cylindracea","Myrtaceae",,,"Vulnerable","Endangered"
"Acacia levata","https://id.biodiversity.org.au/node/apni/2891291","Acacia levata","Fabaceae",,"Woodstock Wattle","Priority Three","Near Threatened"
"Goodenia lyrata","https://id.biodiversity.org.au/node/apni/2920659","Goodenia lyrata","Goodeniaceae",,,"Priority Three","Near Threatened"
"Persoonia spathulata","https://id.biodiversity.org.au/node/apni/2886721","Persoonia spathulata","Proteaceae",,"Spoon-leaved Persoonia","Priority Two","Near Threatened"
"Enekbatus dualis","https://id.biodiversity.org.au/node/apni/2901488","Enekbatus dualis","Myrtaceae",,,"Priority One","Near Threatened"
"Tephrosia andrewii","https://id.biodiversity.org.au/node/apni/2905145","Tephrosia andrewii","Fabaceae",,,"Priority One","Near Threatened"
"Amytornis (Amytornis) textilis textilis","urn:lsid:biodiversity.org.au:afd.taxon:63e155a6-7aa8-4328-bc5d-8d59cfa6eaa4","Amytornis (Amytornis) textilis textilis","Maluridae",,"Thick-billed Grass-wren (western Ssp)","Priority Four","Near Threatened"
"Speleostrophus nesiotes","urn:lsid:biodiversity.org.au:afd.taxon:c12f07d9-0abc-4017-8162-7527520bfcbe","Speleostrophus nesiotes","Trigoniulidae",,"Barrow Island Millipede","Vulnerable","Endangered"
"Eucalyptus sp. Wagerup (L.Johnson 9127 & B.Briggs)","https://id.biodiversity.org.au/instance/apni/51290391","Eucalyptus drummondii x Eucalyptus rudis","Myrtaceae",,,"Priority Four","Near Threatened"
"Schoenus benthamii","https://id.biodiversity.org.au/node/apni/2891185","Schoenus benthamii","Cyperaceae",,,"Priority Three","Near Threatened"
"Stenanthemum mediale","https://id.biodiversity.org.au/node/apni/2902819","Stenanthemum mediale","Rhamnaceae",,,"Priority One","Near Threatened"
"Darwinia whicherensis","https://id.biodiversity.org.au/node/apni/2886683","Darwinia whicherensis","Myrtaceae",,"Abba Bell","Critically Endangered","Endangered"
"Chthonocephalus multiceps","https://id.biodiversity.org.au/node/apni/2905794","Chthonocephalus multiceps","Asteraceae",,,"Priority Two","Near Threatened"
"Drummondita fulva","https://id.biodiversity.org.au/node/apni/2914101","Drummondita fulva","Rutaceae",,,"Priority Three","Near Threatened"
"Physopsis chrysophylla","https://id.biodiversity.org.au/node/apni/2916059","Physopsis chrysophylla","Lamiaceae",,,"Priority Three","Near Threatened"
"Eucalyptus x missilis","https://id.biodiversity.org.au/node/apni/2892006","Eucalyptus x missilis","Myrtaceae",,"Bullet bush","Priority Four","Near Threatened"
"Tetratheca angulata","https://id.biodiversity.org.au/node/apni/2897873","Tetratheca angulata","Elaeocarpaceae",,,"Priority Three","Near Threatened"
"Acacia mutabilis subsp. stipulifera","https://id.biodiversity.org.au/node/apni/2894340","Acacia mutabilis subsp. stipulifera","Fabaceae",,,"Priority One","Near Threatened"
"Baeckea sp. Muntadgin (E.T.Bailey 231)","https://id.biodiversity.org.au/node/apni/2916024","Baeckea sp. Muntadgin (E.T.Bailey 231)","Myrtaceae",,,"Priority One","Near Threatened"
"Chamelaucium marchantii","https://id.biodiversity.org.au/node/apni/2919284","Chamelaucium marchantii","Myrtaceae",,,"Priority Three","Near Threatened"
"Utricularia dunlopii","https://id.biodiversity.org.au/node/apni/2916949","Utricularia dunlopii","Lentibulariaceae",,,"Priority One","Near Threatened"
"Calytrix harvestiana","https://id.biodiversity.org.au/node/apni/2913527","Calytrix harvestiana","Myrtaceae",,,"Priority Two","Near Threatened"
"Acacia startii","https://id.biodiversity.org.au/node/apni/2908414","Acacia startii","Fabaceae",,,"Priority Three","Near Threatened"
"Eucalyptus balanites","https://id.biodiversity.org.au/node/apni/2907011","Eucalyptus x balanites","Myrtaceae",,"Cadda Road mallee","Critically Endangered","Endangered"
"Tribonanthes minor","https://id.biodiversity.org.au/node/apni/2893229","Tribonanthes minor","Haemodoraceae",,,"Priority Three","Near Threatened"
"Pultenaea skinneri","https://id.biodiversity.org.au/node/apni/2907043","Pultenaea skinneri","Fabaceae",,"Skinner's Pea","Priority Four","Near Threatened"
"Mirbelia densiflora","https://id.biodiversity.org.au/node/apni/2917750","Mirbelia densiflora","Fabaceae",,,"Priority Three","Near Threatened"
"Throscodectes xederoides","urn:lsid:biodiversity.org.au:afd.taxon:22be8bd1-11f8-4a2d-8558-97c9f0e6d008","Throscodectes xederoides","Tettigoniidae",,"Mogumber Bush Cricket","Priority Three","Near Threatened"
"Stylidium emarginatum subsp. exappendiculatum","https://id.biodiversity.org.au/node/apni/7987657","Stylidium exappendiculatum","Stylidiaceae",,,"Priority Two","Near Threatened"
"Amanita carneiphylla","4649f5ba-e470-4aa1-be92-4a1c9f99507c","Amanita carneiphylla","Amanitaceae",,,"Priority Two","Near Threatened"
"Eucalyptus relicta","https://id.biodiversity.org.au/node/apni/2911101","Eucalyptus relicta","Myrtaceae",,,"Priority Two","Near Threatened"
"Falsistrellus mackenziei","urn:lsid:biodiversity.org.au:afd.taxon:28e32db7-9b48-4247-bbc6-c41878ad4f61","Falsistrellus mackenziei","Vespertilionidae",,"Western False Pipistrelle","Priority Four","Near Threatened"
"Nedsia urifimbriata","urn:lsid:biodiversity.org.au:afd.taxon:ba0d6581-5773-424a-8fe0-e1e612636ac1","Nedsia urifimbriata","Eriopisidae",,,"Vulnerable","Endangered"
"Acacia leptocarpa","https://id.biodiversity.org.au/node/apni/2912039","Acacia leptocarpa","Fabaceae",,,"Priority One","Near Threatened"
"Eucalyptus jimberlanica","https://id.biodiversity.org.au/node/apni/2904622","Eucalyptus jimberlanica","Myrtaceae",,,"Priority One","Near Threatened"
"Acacia ampliata","https://id.biodiversity.org.au/node/apni/2919087","Acacia ampliata","Fabaceae",,,"Priority One","Near Threatened"
"Tetratheca deltoidea","https://id.biodiversity.org.au/node/apni/2901540","Tetratheca deltoidea","Elaeocarpaceae",,"Granite Tetratheca","Critically Endangered","Endangered"
"Microcorys tenuifolia","https://id.biodiversity.org.au/node/apni/2915179","Microcorys tenuifolia","Lamiaceae",,,"Priority Three","Near Threatened"
"Darwinia polychroma","https://id.biodiversity.org.au/node/apni/2890139","Darwinia polychroma","Myrtaceae",,"Harlequin Bell","Endangered","Endangered"
"Glycine albicans","https://id.biodiversity.org.au/node/apni/2889762","Glycine albicans","Fabaceae",,,"Priority Two","Near Threatened"
"Hibbertia pachyphylla","https://id.biodiversity.org.au/node/apni/2900710","Hibbertia pachyphylla","Dilleniaceae",,,"Priority Three","Near Threatened"
"Heliotropium nesopelydum","https://id.biodiversity.org.au/node/apni/2886050","Heliotropium nesopelydum","Boraginaceae",,,"Priority One","Near Threatened"
"Grevillea bracteosa subsp. bracteosa","https://id.biodiversity.org.au/node/apni/2911887","Grevillea bracteosa subsp. bracteosa","Proteaceae",,,"Endangered","Endangered"
"Verticordia setacea","https://id.biodiversity.org.au/node/apni/2918191","Verticordia setacea","Myrtaceae",,,"Priority Two","Near Threatened"
"Cereopsis novaehollandiae grisea","urn:lsid:biodiversity.org.au:afd.taxon:41f0f472-2cd0-49f1-926d-ebbbb5f89df1","Cereopsis novaehollandiae grisea","Anatidae",,"Recherche Cape Barren Goose","Vulnerable","Endangered"
"Darwinia wittwerorum","https://id.biodiversity.org.au/node/apni/2904703","Darwinia wittwerorum","Myrtaceae",,"Wittwer's Mountain Bell","Endangered","Endangered"
"Parmeliopsis macrospora","https://id.biodiversity.org.au/name/apni/192866","Parmeliopsis macrospora","Parmeliaceae",,,"Priority Three","Near Threatened"
"Marsdenia hemiptera","https://id.biodiversity.org.au/node/apni/2911885","Marsdenia hemiptera","Apocynaceae",,"Rusty Vine","Priority One","Near Threatened"
"Grevillea thyrsoides subsp. thyrsoides","https://id.biodiversity.org.au/node/apni/2913558","Grevillea thyrsoides subsp. thyrsoides","Proteaceae",,,"Priority Three","Near Threatened"
"Eucalyptus insularis","https://id.biodiversity.org.au/taxon/apni/51289916","Eucalyptus insularis","Myrtaceae",,"North Twin Peak Island mallee","Endangered","Endangered"
"Occirhenea georgiana","urn:lsid:biodiversity.org.au:afd.taxon:7e40a25c-297f-4c2c-b7b1-161bdb753f4d","Occirhenea georgiana","Rhytididae",,"Albany Carinivorous Snail","Extinct","Extinct"
"Eucalyptus ligulata subsp. stirlingica","https://id.biodiversity.org.au/node/apni/2911344","Eucalyptus ligulata subsp. stirlingica","Myrtaceae",,,"Priority Four","Near Threatened"
"Patersonia spirifolia","https://id.biodiversity.org.au/node/apni/2894088","Patersonia spirifolia","Iridaceae",,"Spiral-leaved Patersonia","Endangered","Endangered"
"Acacia lentiginea","https://id.biodiversity.org.au/node/apni/2888977","Acacia lentiginea","Fabaceae",,,"Priority Two","Near Threatened"
"Gastrolobium crenulatum","https://id.biodiversity.org.au/node/apni/2917583","Gastrolobium crenulatum","Fabaceae",,,"Priority Two","Near Threatened"
"Verticordia hughanii","https://id.biodiversity.org.au/node/apni/2910452","Verticordia hughanii","Myrtaceae",,"Hughan's Featherflower","Endangered","Endangered"
"Cristilabrum rectum","urn:lsid:biodiversity.org.au:afd.taxon:84500c19-d999-472c-967c-7ea2d1969954","Cristilabrum rectum","Camaenidae",,,"Critically Endangered","Endangered"
"Acacia dictyoneura","https://id.biodiversity.org.au/node/apni/2886083","Acacia dictyoneura","Fabaceae",,,"Priority Four","Near Threatened"
"Eremophila sargentii","https://id.biodiversity.org.au/node/apni/2905231","Eremophila sargentii","Scrophulariaceae",,,"Priority Two","Near Threatened"
"Rhinonicteris aurantia","urn:lsid:biodiversity.org.au:afd.taxon:28ffb8fe-89ba-47d2-ab90-12c93a55f826","Rhinonicteris aurantia","Rhinonycteridae",,"Golden Horseshoe Bat","Vulnerable","Endangered"
"Goodenia filiformis","https://id.biodiversity.org.au/node/apni/2898188","Goodenia filiformis","Goodeniaceae",,"Thread-leaved Goodenia","Priority Three","Near Threatened"
"Leporillus apicalis","urn:lsid:biodiversity.org.au:afd.taxon:5ac0db97-0266-442f-86b3-f21c3f98f58a","Leporillus apicalis","Muridae",,"Lesser Stick-nest Rat","Extinct","Extinct"
"Thysanotus vernalis","https://id.biodiversity.org.au/node/apni/2898712","Thysanotus vernalis","Asparagaceae",,,"Priority Three","Near Threatened"
"Heliotropium uniflorum","https://id.biodiversity.org.au/node/apni/2895459","Heliotropium uniflorum","Boraginaceae",,,"Priority One","Near Threatened"
"Synaphea platyphylla","https://id.biodiversity.org.au/node/apni/2899689","Synaphea platyphylla","Proteaceae",,,"Priority Three","Near Threatened"
"Ctenotus gemmula (Swan Coastal Plain popn)","ALA_Ctenotus_gemmula_Swan_Coastal_Plain_popn","Ctenotus gemmula (Swan Coastal Plain popn)",,,,"Priority Three","Near Threatened"
"Boronia tetragona","https://id.biodiversity.org.au/node/apni/2895149","Boronia tetragona","Rutaceae",,,"Priority Three","Near Threatened"
"Eriachne sp. Theda (R.L. Barrett & M.D. Barrett RLB 3275)","ALA_Eriachne_sp_Theda_R_L_Barrett_M_D_Barrett_RLB_3275","Eriachne sp. Theda (R.L. Barrett & M.D. Barrett RLB 3275)",,,,"Priority One","Near Threatened"
"Calytrix warburtonensis","https://id.biodiversity.org.au/node/apni/2914358","Calytrix warburtonensis","Myrtaceae",,,"Priority Two","Near Threatened"
"Micromyrtus uniovula","https://id.biodiversity.org.au/node/apni/2915563","Micromyrtus uniovulum","Myrtaceae",,,"Priority Two","Near Threatened"
"Pimelea ciliata subsp. longituba","https://id.biodiversity.org.au/node/apni/2912365","Pimelea ciliata subsp. longituba","Thymelaeaceae",,,"Priority Three","Near Threatened"
"Gastrolobium pycnostachyum","https://id.biodiversity.org.au/node/apni/2914303","Gastrolobium pycnostachyum","Fabaceae",,"Mt Ragged Poison","Priority Two","Near Threatened"
"Eremophila aureivisca","https://id.biodiversity.org.au/node/apni/2902889","Eremophila aureivisca","Scrophulariaceae",,"Rason Poverty Bush","Priority One","Near Threatened"
