id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonRank,kingdom,class,order,family,genus,specificEpithet,vernacular name,establishmentMeans,sourceStatus,protectedInNSW,sensitivityClass,T S Profile I D,countryConservation,dcterms_modified,speciesID,taxonID,status
4028487,Falco hypoleucos,Grey Falcon,Falco (Hierofalco) hypoleucos,https://biodiversity.org.au/afd/taxa/4c73a934-63ae-417d-af40-56a82ae68371,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Falconiformes'}, {'key': 'family', 'value': 'Falconidae'}, {'key': 'genus', 'value': 'Falco'}, {'key': 'specificEpithet', 'value': 'hypoleucos'}, {'key': 'vernacular name', 'value': 'Grey Falcon'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Category 2'}, {'key': 'T S Profile I D', 'value': '10330.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:03+11:00'}, {'key': 'speciesID', 'value': '1931'}, {'key': 'taxonID', 'value': '1931'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Aves,Falconiformes,Falconidae,Falco,hypoleucos,Grey Falcon,"Alive in NSW, Native",Endangered,True,Category 2,10330.0,Not Listed,2011-11-11T11:23:03+11:00,1931,1931,Endangered
4028481,Anseranas semipalmata,Magpie Goose,Anseranas semipalmata,https://biodiversity.org.au/afd/taxa/8303d47d-200c-463a-aca0-a087260b00c1,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Anseriformes'}, {'key': 'family', 'value': 'Anseranatidae'}, {'key': 'genus', 'value': 'Anseranas'}, {'key': 'specificEpithet', 'value': 'semipalmata'}, {'key': 'vernacular name', 'value': 'Magpie Goose'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10056.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:00+11:00'}, {'key': 'speciesID', 'value': '1943'}, {'key': 'taxonID', 'value': '1943'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Anseriformes,Anseranatidae,Anseranas,semipalmata,Magpie Goose,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10056.0,Not Listed,2011-11-11T11:23:00+11:00,1943,1943,Vulnerable
4028894,Myrmecobius fasciatus,Numbat,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Dasyuromorphia'}, {'key': 'family', 'value': 'Myrmecobiidae'}, {'key': 'genus', 'value': 'Myrmecobius'}, {'key': 'specificEpithet', 'value': 'fasciatus'}, {'key': 'vernacular name', 'value': 'Numbat'}, {'key': 'establishmentMeans', 'value': 'Extinct in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Extinct'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20185.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2012-08-05T13:29:13.003+10:00'}, {'key': 'speciesID', 'value': '1951'}, {'key': 'taxonID', 'value': '1951'}, {'key': 'status', 'value': 'Extinct'}]",Species,Animalia,Mammalia,Dasyuromorphia,Myrmecobiidae,Myrmecobius,fasciatus,Numbat,"Extinct in NSW, Native",Extinct,True,Not Sensitive,20185.0,Vulnerable,2012-08-05T13:29:13.003+10:00,1951,1951,Extinct
4028440,Petroica phoenicea,Flame Robin,Petroica (Littlera) phoenicea,https://biodiversity.org.au/afd/taxa/fe74e658-4848-437a-a23d-f1001a198552,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Passeriformes'}, {'key': 'family', 'value': 'Petroicidae'}, {'key': 'genus', 'value': 'Petroica'}, {'key': 'specificEpithet', 'value': 'phoenicea'}, {'key': 'vernacular name', 'value': 'Flame Robin'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20129.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2012-08-05T13:29:13.003+10:00'}, {'key': 'speciesID', 'value': '1963'}, {'key': 'taxonID', 'value': '1963'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Passeriformes,Petroicidae,Petroica,phoenicea,Flame Robin,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,20129.0,Not Listed,2012-08-05T13:29:13.003+10:00,1963,1963,Vulnerable
4028345,Notomys cervinus,Fawn Hopping-mouse,Notomys cervinus,https://biodiversity.org.au/afd/taxa/1b91de2d-8394-4dd0-b3f0-48ca06fea2d6,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Rodentia'}, {'key': 'family', 'value': 'Muridae'}, {'key': 'genus', 'value': 'Notomys'}, {'key': 'specificEpithet', 'value': 'cervinus'}, {'key': 'vernacular name', 'value': 'Fawn Hopping-mouse'}, {'key': 'establishmentMeans', 'value': 'Extinct in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Extinct'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20202.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2020-01-22T14:16:22.687+11:00'}, {'key': 'speciesID', 'value': '1967'}, {'key': 'taxonID', 'value': '1967'}, {'key': 'status', 'value': 'Extinct'}]",Species,Animalia,Mammalia,Rodentia,Muridae,Notomys,cervinus,Fawn Hopping-mouse,"Extinct in NSW, Native",Extinct,True,Not Sensitive,20202.0,Not Listed,2020-01-22T14:16:22.687+11:00,1967,1967,Extinct
4028745,Oligosoma lichenigera,Lord Howe Island Skink,Oligosoma lichenigerum,https://biodiversity.org.au/afd/taxa/ae2cc133-0a60-4f2b-b9a7-c94628b4fc48,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'order', 'value': 'Squamata'}, {'key': 'family', 'value': 'Scincidae'}, {'key': 'genus', 'value': 'Oligosoma'}, {'key': 'specificEpithet', 'value': 'lichenigera'}, {'key': 'vernacular name', 'value': 'Lord Howe Island Skink'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10891.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2012-09-04T16:21:16.317+10:00'}, {'key': 'speciesID', 'value': '1971'}, {'key': 'taxonID', 'value': '1971'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Reptilia,Squamata,Scincidae,Oligosoma,lichenigera,Lord Howe Island Skink,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10891.0,Vulnerable,2012-09-04T16:21:16.317+10:00,1971,1971,Vulnerable
4029151,Turnix melanogaster,Black-breasted Button-quail,Turnix (Austroturnix) melanogaster,https://biodiversity.org.au/afd/taxa/e728bc3c-6c80-42ac-b2d8-9ee66e82fe85,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Turniciformes'}, {'key': 'family', 'value': 'Turnicidae'}, {'key': 'genus', 'value': 'Turnix'}, {'key': 'specificEpithet', 'value': 'melanogaster'}, {'key': 'vernacular name', 'value': 'Black-breasted Button-quail'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10814.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:08+11:00'}, {'key': 'speciesID', 'value': '1973'}, {'key': 'taxonID', 'value': '1973'}, {'key': 'status', 'value': 'Critically Endangered'}]",Species,Animalia,Aves,Turniciformes,Turnicidae,Turnix,melanogaster,Black-breasted Button-quail,"Alive in NSW, Native",Critically Endangered,True,Not Sensitive,10814.0,Vulnerable,2011-11-11T11:23:08+11:00,1973,1973,Critically Endangered
4028642,Litoria aurea,Green And Golden Bell Frog,Litoria aurea,https://biodiversity.org.au/afd/taxa/e7adefa4-f799-4b46-8344-c2c0aa805759,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Amphibia'}, {'key': 'order', 'value': 'Anura'}, {'key': 'family', 'value': 'Hylidae'}, {'key': 'genus', 'value': 'Litoria'}, {'key': 'specificEpithet', 'value': 'aurea'}, {'key': 'vernacular name', 'value': 'Green and Golden Bell Frog'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10483.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:05+11:00'}, {'key': 'speciesID', 'value': '1978'}, {'key': 'taxonID', 'value': '1978'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Amphibia,Anura,Hylidae,Litoria,aurea,Green and Golden Bell Frog,"Alive in NSW, Native",Endangered,True,Not Sensitive,10483.0,Vulnerable,2011-11-11T11:23:05+11:00,1978,1978,Endangered
4028752,Lerista xanthura,Yellow-tailed Plain Slider,Lerista xanthura,https://biodiversity.org.au/afd/taxa/7d4d0c2d-7cc7-4fbf-b653-73f38ca12d6b,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'order', 'value': 'Squamata'}, {'key': 'family', 'value': 'Scincidae'}, {'key': 'genus', 'value': 'Lerista'}, {'key': 'specificEpithet', 'value': 'xanthura'}, {'key': 'vernacular name', 'value': 'Yellow-tailed Plain Slider'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10470.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:05+11:00'}, {'key': 'speciesID', 'value': '1998'}, {'key': 'taxonID', 'value': '1998'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Reptilia,Squamata,Scincidae,Lerista,xanthura,Yellow-tailed Plain Slider,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10470.0,Not Listed,2011-11-11T11:23:05+11:00,1998,1998,Vulnerable
4029124,Todiramphus chloris,Collared Kingfisher,Todiramphus (Todiramphus) chloris,https://biodiversity.org.au/afd/taxa/54ba4302-6da2-4448-98e2-7a3838410544,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Coraciiformes'}, {'key': 'family', 'value': 'Alcedinidae'}, {'key': 'genus', 'value': 'Todiramphus'}, {'key': 'specificEpithet', 'value': 'chloris'}, {'key': 'vernacular name', 'value': 'Collared Kingfisher'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10810.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:08+11:00'}, {'key': 'speciesID', 'value': '2017'}, {'key': 'taxonID', 'value': '2017'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Coraciiformes,Alcedinidae,Todiramphus,chloris,Collared Kingfisher,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10810.0,Not Listed,2011-11-11T11:23:08+11:00,2017,2017,Vulnerable
4028913,Chthonicola sagittata,Speckled Warbler,Chthonicola sagittata,ALA_DR650_210,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Passeriformes'}, {'key': 'family', 'value': 'Acanthizidae'}, {'key': 'genus', 'value': 'Chthonicola'}, {'key': 'specificEpithet', 'value': 'sagittata'}, {'key': 'vernacular name', 'value': 'Speckled Warbler'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10722.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-12-22T12:15:50.093+11:00'}, {'key': 'speciesID', 'value': '2024'}, {'key': 'taxonID', 'value': '2024'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Passeriformes,Acanthizidae,Chthonicola,sagittata,Speckled Warbler,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10722.0,Not Listed,2011-12-22T12:15:50.093+11:00,2024,2024,Vulnerable
4028532,Drymodes brunneopygia,Southern Scrub-robin,Drymodes brunneopygia,https://biodiversity.org.au/afd/taxa/8630dfd9-fead-4239-9f89-d09e37860152,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Passeriformes'}, {'key': 'family', 'value': 'Petroicidae'}, {'key': 'genus', 'value': 'Drymodes'}, {'key': 'specificEpithet', 'value': 'brunneopygia'}, {'key': 'vernacular name', 'value': 'Southern Scrub-robin'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10252.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:02+11:00'}, {'key': 'speciesID', 'value': '2025'}, {'key': 'taxonID', 'value': '2025'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Passeriformes,Petroicidae,Drymodes,brunneopygia,Southern Scrub-robin,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10252.0,Not Listed,2011-11-11T11:23:02+11:00,2025,2025,Vulnerable
4029059,Pachycephala olivacea,Olive Whistler,Pachycephala (Timixos) olivacea,https://biodiversity.org.au/afd/taxa/2063bf6d-973d-4de1-bb0c-dec72f5d019b,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Passeriformes'}, {'key': 'family', 'value': 'Pachycephalidae'}, {'key': 'genus', 'value': 'Pachycephala'}, {'key': 'specificEpithet', 'value': 'olivacea'}, {'key': 'vernacular name', 'value': 'Olive Whistler'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10583.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:06+11:00'}, {'key': 'speciesID', 'value': '2036'}, {'key': 'taxonID', 'value': '2036'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Passeriformes,Pachycephalidae,Pachycephala,olivacea,Olive Whistler,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10583.0,Not Listed,2011-11-11T11:23:06+11:00,2036,2036,Vulnerable
4028917,Rostratula australis,Australian Painted-snipe,Rostratula australis,https://biodiversity.org.au/afd/taxa/0e647393-fbcb-470a-994f-068aebecfceb,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Charadriiformes'}, {'key': 'family', 'value': 'Rostratulidae'}, {'key': 'genus', 'value': 'Rostratula'}, {'key': 'specificEpithet', 'value': 'australis'}, {'key': 'vernacular name', 'value': 'Australian Painted Snipe'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10734.0'}, {'key': 'countryConservation', 'value': 'Endangered'}, {'key': 'dcterms_modified', 'value': '2012-10-14T16:50:43.243+11:00'}, {'key': 'speciesID', 'value': '2052'}, {'key': 'taxonID', 'value': '2052'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Aves,Charadriiformes,Rostratulidae,Rostratula,australis,Australian Painted Snipe,"Alive in NSW, Native",Endangered,True,Not Sensitive,10734.0,Endangered,2012-10-14T16:50:43.243+11:00,2052,2052,Endangered
4028799,Procelsterna cerulea,Grey Ternlet,Procelsterna cerulea,ALA_DR650_214,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Charadriiformes'}, {'key': 'family', 'value': 'Laridae'}, {'key': 'genus', 'value': 'Procelsterna'}, {'key': 'specificEpithet', 'value': 'cerulea'}, {'key': 'vernacular name', 'value': 'Grey Ternlet'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10670.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2012-08-05T13:29:13.003+10:00'}, {'key': 'speciesID', 'value': '2081'}, {'key': 'taxonID', 'value': '2081'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Charadriiformes,Laridae,Procelsterna,cerulea,Grey Ternlet,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10670.0,Not Listed,2012-08-05T13:29:13.003+10:00,2081,2081,Vulnerable
4028956,Hypotaenidia sylvestris,Lord Howe Woodhen,Hypotaenidia sylvestris,https://biodiversity.org.au/afd/taxa/955b13a7-5761-4a45-8939-8a634547e9eb,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Gruiformes'}, {'key': 'family', 'value': 'Rallidae'}, {'key': 'genus', 'value': 'Hypotaenidia'}, {'key': 'specificEpithet', 'value': 'sylvestris'}, {'key': 'vernacular name', 'value': 'Lord Howe Woodhen'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10883.0'}, {'key': 'countryConservation', 'value': 'Endangered'}, {'key': 'dcterms_modified', 'value': '2019-06-24T11:28:23.653+10:00'}, {'key': 'speciesID', 'value': '2082'}, {'key': 'taxonID', 'value': '2082'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Aves,Gruiformes,Rallidae,Hypotaenidia,sylvestris,Lord Howe Woodhen,"Alive in NSW, Native",Endangered,True,Not Sensitive,10883.0,Endangered,2019-06-24T11:28:23.653+10:00,2082,2082,Endangered
4028748,Haematopus longirostris,Pied Oystercatcher,Haematopus longirostris,https://biodiversity.org.au/afd/taxa/ec2c76c7-0cd9-4f26-935e-4d90762590fa,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Charadriiformes'}, {'key': 'family', 'value': 'Haematopodidae'}, {'key': 'genus', 'value': 'Haematopus'}, {'key': 'specificEpithet', 'value': 'longirostris'}, {'key': 'vernacular name', 'value': 'Pied Oystercatcher'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10386.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:04+11:00'}, {'key': 'speciesID', 'value': '2085'}, {'key': 'taxonID', 'value': '2085'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Aves,Charadriiformes,Haematopodidae,Haematopus,longirostris,Pied Oystercatcher,"Alive in NSW, Native",Endangered,True,Not Sensitive,10386.0,Not Listed,2011-11-11T11:23:04+11:00,2085,2085,Endangered
4028925,Anomalopus mackayi,Five-clawed Worm-skink,Anomalopus mackayi,https://biodiversity.org.au/afd/taxa/a519ba91-5523-4975-9d78-5f3de155f467,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'order', 'value': 'Squamata'}, {'key': 'family', 'value': 'Scincidae'}, {'key': 'genus', 'value': 'Anomalopus'}, {'key': 'specificEpithet', 'value': 'mackayi'}, {'key': 'vernacular name', 'value': 'Five-clawed Worm-skink'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10055.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:00+11:00'}, {'key': 'speciesID', 'value': '2090'}, {'key': 'taxonID', 'value': '2090'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Reptilia,Squamata,Scincidae,Anomalopus,mackayi,Five-clawed Worm-skink,"Alive in NSW, Native",Endangered,True,Not Sensitive,10055.0,Vulnerable,2011-11-11T11:23:00+11:00,2090,2090,Endangered
