id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,class,order,family,vernacular name,taxonID,genus,species,sourceStatus,taxonRemarks,bdbsaCreatedDate,bdbsaModifiedDate,scientificNameAuthorship,status,npwActStatusComments,epbcStatus,epbcActStatusComments,subspeciesAuthor,majorGroup,subSpecies
4032053,Antechinus minimus maritimus,Swamp Antechinus,Antechinus minimus maritimus,https://biodiversity.org.au/afd/taxa/1446dfea-f968-4b5c-bc96-f3e34e11768a,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DASYUROMORPHIA'}, {'key': 'family', 'value': 'DASYURIDAE'}, {'key': 'vernacular name', 'value': 'Swamp Antechinus (mainland)'}, {'key': 'taxonID', 'value': 'Q21020'}, {'key': 'genus', 'value': 'Antechinus'}, {'key': 'species', 'value': 'minimus maritimus'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'epbcActStatusComments', 'value': 'listed 10th May 2016'}, {'key': 'bdbsaCreatedDate', 'value': '2016-06-14 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Finlayson, 1958)'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Swamp Antechinus (mainland),Q21020,Antechinus,minimus maritimus,E,,2016-06-14 00:00:00,,"(Finlayson, 1958)",Endangered,,VU,listed 10th May 2016,,,
4032786,Phascogale calura,Red-tailed Phascogale,Phascogale calura,https://biodiversity.org.au/afd/taxa/36b436b1-3dc2-487d-8386-8bf3f3972e40,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DASYUROMORPHIA'}, {'key': 'family', 'value': 'DASYURIDAE'}, {'key': 'vernacular name', 'value': 'Red-tailed Phascogale'}, {'key': 'taxonID', 'value': 'M01018'}, {'key': 'genus', 'value': 'Phascogale'}, {'key': 'species', 'value': 'calura'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'epbcActStatusComments', 'value': 'transferred from EN to VU effective 7 Dec 2016'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Gould, 1844'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Red-tailed Phascogale,M01018,Phascogale,calura,E,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Gould, 1844",Endangered,,VU,transferred from EN to VU effective 7 Dec 2016,,,
4032532,Phascogale tapoatafa,Brush-tailed Phascogale,Phascogale tapoatafa,https://biodiversity.org.au/afd/taxa/b6930f29-3f26-415e-a760-c12c320c2931,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DASYUROMORPHIA'}, {'key': 'family', 'value': 'DASYURIDAE'}, {'key': 'vernacular name', 'value': 'Brush-tailed Phascogale'}, {'key': 'taxonID', 'value': 'A04224'}, {'key': 'genus', 'value': 'Phascogale'}, {'key': 'species', 'value': 'tapoatafa'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'bdbsaCreatedDate', 'value': '2000-03-15 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Meyer, 1793)'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Brush-tailed Phascogale,A04224,Phascogale,tapoatafa,E,,2000-03-15 00:00:00,2002-11-01 00:00:00,"(Meyer, 1793)",Endangered,,,,,,
4032173,Sminthopsis fuliginosus aitkeni,Kangaroo Island Dunnart,Sminthopsis fuliginosus aitkeni,ALA_DR653_14,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DASYUROMORPHIA'}, {'key': 'family', 'value': 'DASYURIDAE'}, {'key': 'vernacular name', 'value': 'Kangaroo Island Dunnart'}, {'key': 'taxonID', 'value': 'C01065'}, {'key': 'genus', 'value': 'Sminthopsis'}, {'key': 'species', 'value': 'fuliginosus aitkeni'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'npwActStatusComments', 'value': 'NPW Act uses the name Sminthopsis griseoventer aitkeni'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'epbcActStatusComments', 'value': 'EPBC Act uses the name Sminthopsis griseoventer aitkeni'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2020-05-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Gould, 1852)'}, {'key': 'subspeciesAuthor', 'value': 'Kitchener, Stoddart & Henry, 1984'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Kangaroo Island Dunnart,C01065,Sminthopsis,fuliginosus aitkeni,E,,1990-03-01 00:00:00,2020-05-01 00:00:00,"(Gould, 1852)",Endangered,NPW Act uses the name Sminthopsis griseoventer aitkeni,EN,EPBC Act uses the name Sminthopsis griseoventer aitkeni,"Kitchener, Stoddart & Henry, 1984",,
4032543,Sminthopsis psammophila,Sandhill Dunnart,Sminthopsis psammophila,https://biodiversity.org.au/afd/taxa/c8204326-242d-4c03-adf5-8c32d60cff6c,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DASYUROMORPHIA'}, {'key': 'family', 'value': 'DASYURIDAE'}, {'key': 'vernacular name', 'value': 'Sandhill Dunnart'}, {'key': 'taxonID', 'value': 'W01071'}, {'key': 'genus', 'value': 'Sminthopsis'}, {'key': 'species', 'value': 'psammophila'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Spencer, 1895'}, {'key': 'status', 'value': 'Vulnerable'}]",MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Sandhill Dunnart,W01071,Sminthopsis,psammophila,V,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Spencer, 1895",Vulnerable,,EN,,,,
4032710,Sminthopsis youngsoni,Lesser Hairy-footed Dunnart,Sminthopsis youngsoni,https://biodiversity.org.au/afd/taxa/c67320d3-5e2b-403b-8dc3-3c832c59b29d,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DASYUROMORPHIA'}, {'key': 'family', 'value': 'DASYURIDAE'}, {'key': 'vernacular name', 'value': 'Lesser Hairy-footed Dunnart'}, {'key': 'taxonID', 'value': 'W04215'}, {'key': 'genus', 'value': 'Sminthopsis'}, {'key': 'species', 'value': 'youngsoni'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1999-06-16 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'McKenzie and Archer, 1982'}, {'key': 'status', 'value': 'Rare'}]",MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Lesser Hairy-footed Dunnart,W04215,Sminthopsis,youngsoni,R,,1999-06-16 00:00:00,2002-11-01 00:00:00,"McKenzie and Archer, 1982",Rare,,,,,,
4032736,Macrotis lagotis,Greater Bilby,Macrotis lagotis,https://biodiversity.org.au/afd/taxa/3814d122-c95f-467f-a3a2-2b269931b74f,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'PERAMELEMORPHIA'}, {'key': 'family', 'value': 'THYLACOMYIDAE'}, {'key': 'vernacular name', 'value': 'Greater Bilby (Bilby)'}, {'key': 'taxonID', 'value': 'M01106'}, {'key': 'genus', 'value': 'Macrotis'}, {'key': 'species', 'value': 'lagotis'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'npwActStatusComments', 'value': 'Rare-Introduced'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'taxonRemarks', 'value': 'Original populations extinct in SA. Introduced to Thistle Island (2000, extant), Arid Recovery/Roxby (2000, extant) Venus Bay Conservation Park (2000, failed) and Yookamurra Sanctuary (2007, extant).'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Reid, 1837)'}, {'key': 'status', 'value': 'Vulnerable'}]",MAMMALIA,PERAMELEMORPHIA,THYLACOMYIDAE,Greater Bilby (Bilby),M01106,Macrotis,lagotis,V,"Original populations extinct in SA. Introduced to Thistle Island (2000, extant), Arid Recovery/Roxby (2000, extant) Venus Bay Conservation Park (2000, failed) and Yookamurra Sanctuary (2007, extant).",1990-03-01 00:00:00,2002-11-01 00:00:00,"(Reid, 1837)",Vulnerable,Rare-Introduced,VU,,,,
4032809,Macrotis leucura,Lesser Bilby,Macrotis leucura,https://biodiversity.org.au/afd/taxa/284d8e3c-2ffe-4c46-a6f7-74d8c78dc9a9,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'PERAMELEMORPHIA'}, {'key': 'family', 'value': 'THYLACOMYIDAE'}, {'key': 'vernacular name', 'value': 'Lesser Bilby'}, {'key': 'taxonID', 'value': 'Z01107'}, {'key': 'genus', 'value': 'Macrotis'}, {'key': 'species', 'value': 'leucura'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'epbcStatus', 'value': 'EX'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Thomas, 1887)'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,PERAMELEMORPHIA,THYLACOMYIDAE,Lesser Bilby,Z01107,Macrotis,leucura,E,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Thomas, 1887)",Endangered,,EX,,,,
4032480,Chaeropus ecaudatus,Pig-footed Bandicoot,Chaeropus ecaudatus,https://biodiversity.org.au/afd/taxa/83f8084f-9d2a-4a75-8396-e2159d6f7691,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'PERAMELEMORPHIA'}, {'key': 'family', 'value': 'CHAEROPODIDAE'}, {'key': 'vernacular name', 'value': 'Pig-footed Bandicoot'}, {'key': 'taxonID', 'value': 'E01110'}, {'key': 'genus', 'value': 'Chaeropus'}, {'key': 'species', 'value': 'ecaudatus'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'epbcStatus', 'value': 'EX'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Ogilby, 1838)'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,PERAMELEMORPHIA,CHAEROPODIDAE,Pig-footed Bandicoot,E01110,Chaeropus,ecaudatus,E,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Ogilby, 1838)",Endangered,,EX,,,,
4032399,Isoodon auratus,Golden Bandicoot,Isoodon auratus,https://biodiversity.org.au/afd/taxa/1be76afe-2bb9-4ef0-a5c2-6e1f944e0847,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'PERAMELEMORPHIA'}, {'key': 'family', 'value': 'PERAMELIDAE'}, {'key': 'vernacular name', 'value': 'Golden Bandicoot'}, {'key': 'taxonID', 'value': 'M01094'}, {'key': 'genus', 'value': 'Isoodon'}, {'key': 'species', 'value': 'auratus'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'epbcActStatusComments', 'value': '2 ssp in  EPBC Act. SA ssp,  I.a. auratus (Golden Bandicoot- mainland)'}, {'key': 'taxonRemarks', 'value': 'Although recent genetic studies by Zenger et al. (2005) place I. auratus in I. o. fusciventer this Census retains the use of I. auratus until morphological studies confirm it status.'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2012-04-17 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Ramsay, 1887)'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Golden Bandicoot,M01094,Isoodon,auratus,E,Although recent genetic studies by Zenger et al. (2005) place I. auratus in I. o. fusciventer this Census retains the use of I. auratus until morphological studies confirm it status.,1990-03-01 00:00:00,2012-04-17 00:00:00,"(Ramsay, 1887)",Endangered,,VU,"2 ssp in  EPBC Act. SA ssp,  I.a. auratus (Golden Bandicoot- mainland)",,,
4032229,Isoodon obesulus nauticus,Southern Brown Bandicoot (nuyts Archipelago),Isoodon obesulus nauticus,ALA_DR656_1021,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'PERAMELEMORPHIA'}, {'key': 'family', 'value': 'PERAMELIDAE'}, {'key': 'vernacular name', 'value': 'Southern Brown Bandicoot (Nuyts Archipelago)'}, {'key': 'taxonID', 'value': 'Q09016'}, {'key': 'genus', 'value': 'Isoodon'}, {'key': 'species', 'value': 'obesulus nauticus'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2017-11-27 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Shaw, 1797)'}, {'key': 'status', 'value': 'Vulnerable'}]",MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Southern Brown Bandicoot (Nuyts Archipelago),Q09016,Isoodon,obesulus nauticus,V,,1990-03-01 00:00:00,2017-11-27 00:00:00,"(Shaw, 1797)",Vulnerable,,VU,,,,
4032776,Isoodon obesulus obesulus,Southern Brown Bandicoot (sa Mainland And Ki),Isoodon obesulus obesulus,https://biodiversity.org.au/afd/taxa/1aa0b9a0-5c6d-4713-aea9-dd33856182f4,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'PERAMELEMORPHIA'}, {'key': 'family', 'value': 'PERAMELIDAE'}, {'key': 'vernacular name', 'value': 'Southern Brown Bandicoot (SA mainland and KI)'}, {'key': 'taxonID', 'value': 'G04375'}, {'key': 'genus', 'value': 'Isoodon'}, {'key': 'species', 'value': 'obesulus obesulus'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'bdbsaCreatedDate', 'value': '2007-09-14 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2012-04-17 00:00:00'}, {'key': 'status', 'value': 'Vulnerable'}]",MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Southern Brown Bandicoot (SA mainland and KI),G04375,Isoodon,obesulus obesulus,V,,2007-09-14 00:00:00,2012-04-17 00:00:00,,Vulnerable,,EN,,,,
4031836,Perameles bougainville,Shark Bay Bandicoot,Perameles bougainville,https://biodiversity.org.au/afd/taxa/dbd00fc7-ecd9-4ed1-9502-b8b3a2d0bc5b,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'PERAMELEMORPHIA'}, {'key': 'family', 'value': 'PERAMELIDAE'}, {'key': 'vernacular name', 'value': 'Western Barred Bandicoot'}, {'key': 'taxonID', 'value': 'W01099'}, {'key': 'genus', 'value': 'Perameles'}, {'key': 'species', 'value': 'bougainville'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'npwActStatusComments', 'value': 'Extinct; Shark Bay ssp intod. to Roxby'}, {'key': 'epbcStatus', 'value': 'ssp'}, {'key': 'epbcActStatusComments', 'value': 'Mainland and Shark Bay ssp listed seperately in EPBC Act Extinct;'}, {'key': 'taxonRemarks', 'value': 'Original populations extinct in SA. Reintroduced (Western Australian stock Perameles b. bougainville) to Arid Recovery/Roxby in 2001 (extant).'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2012-11-23 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Quoy & Gaimard, 1824'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Western Barred Bandicoot,W01099,Perameles,bougainville,E,Original populations extinct in SA. Reintroduced (Western Australian stock Perameles b. bougainville) to Arid Recovery/Roxby in 2001 (extant).,1990-03-01 00:00:00,2012-11-23 00:00:00,"Quoy & Gaimard, 1824",Endangered,Extinct; Shark Bay ssp intod. to Roxby,ssp,Mainland and Shark Bay ssp listed seperately in EPBC Act Extinct;,,,
4032028,Perameles eremiana,Desert Bandicoot,Perameles eremiana,https://biodiversity.org.au/afd/taxa/59459401-eaa5-4eb2-8192-2217b271ecf4,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'PERAMELEMORPHIA'}, {'key': 'family', 'value': 'PERAMELIDAE'}, {'key': 'vernacular name', 'value': 'Desert Bandicoot'}, {'key': 'taxonID', 'value': 'A01100'}, {'key': 'genus', 'value': 'Perameles'}, {'key': 'species', 'value': 'eremiana'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'epbcStatus', 'value': 'EX'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Spencer, 1897'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Desert Bandicoot,A01100,Perameles,eremiana,E,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Spencer, 1897",Endangered,,EX,,,,
4032444,Perameles gunnii,Eastern Barred Bandicoot,Perameles gunnii,https://biodiversity.org.au/afd/taxa/03b41280-eed3-4244-bf2e-bc8f7c30b3df,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'PERAMELEMORPHIA'}, {'key': 'family', 'value': 'PERAMELIDAE'}, {'key': 'vernacular name', 'value': 'Eastern Barred Bandicoot'}, {'key': 'taxonID', 'value': 'U01098'}, {'key': 'genus', 'value': 'Perameles'}, {'key': 'species', 'value': 'gunnii'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'epbcActStatusComments', 'value': 'referring to unnamed ssp (mainland)'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Gray, 1838'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Eastern Barred Bandicoot,U01098,Perameles,gunnii,E,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Gray, 1838",Endangered,,EN,referring to unnamed ssp (mainland),,,
4032242,Vombatus ursinus,Bare-nosed Wombat,Vombatus ursinus,https://biodiversity.org.au/afd/taxa/e079f94d-3d7f-4deb-ae29-053fec4d1b53,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DIPROTODONTIA'}, {'key': 'family', 'value': 'VOMBATIDAE'}, {'key': 'vernacular name', 'value': 'Common Wombat'}, {'key': 'taxonID', 'value': 'K01165'}, {'key': 'genus', 'value': 'Vombatus'}, {'key': 'species', 'value': 'ursinus'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Shaw, 1800)'}, {'key': 'status', 'value': 'Rare'}]",MAMMALIA,DIPROTODONTIA,VOMBATIDAE,Common Wombat,K01165,Vombatus,ursinus,R,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Shaw, 1800)",Rare,,,,,,
4031843,Cercartetus nanus,Eastern Pygmy-possum,Cercartetus nanus,https://biodiversity.org.au/afd/taxa/1cb198f0-1ec4-450c-9af3-6fa4066099cb,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DIPROTODONTIA'}, {'key': 'family', 'value': 'BURRAMYIDAE'}, {'key': 'vernacular name', 'value': 'Eastern Pygmy-possum'}, {'key': 'taxonID', 'value': 'U01150'}, {'key': 'genus', 'value': 'Cercartetus'}, {'key': 'species', 'value': 'nanus'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Desmarest, 1818)'}, {'key': 'status', 'value': 'Vulnerable'}]",MAMMALIA,DIPROTODONTIA,BURRAMYIDAE,Eastern Pygmy-possum,U01150,Cercartetus,nanus,V,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Desmarest, 1818)",Vulnerable,,,,,,
4032443,Trichosurus vulpecula,Common Brushtail Possum,Trichosurus vulpecula,https://biodiversity.org.au/afd/taxa/00b1b9a2-70c9-45be-8019-9c7fd755afc8,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DIPROTODONTIA'}, {'key': 'family', 'value': 'PHALANGERIDAE'}, {'key': 'vernacular name', 'value': 'Common Brushtail Possum'}, {'key': 'taxonID', 'value': 'K01113'}, {'key': 'genus', 'value': 'Trichosurus'}, {'key': 'species', 'value': 'vulpecula'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'taxonRemarks', 'value': 'Reintroduced to many locations, including the Flinders Ranges, along the River Murray (extant) and on Thistle Island (extant).'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Kerr, 1792)'}, {'key': 'status', 'value': 'Rare'}]",MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Common Brushtail Possum,K01113,Trichosurus,vulpecula,R,"Reintroduced to many locations, including the Flinders Ranges, along the River Murray (extant) and on Thistle Island (extant).",1990-03-01 00:00:00,2002-11-01 00:00:00,"(Kerr, 1792)",Rare,,,,,,
4032796,Petaurus australis,Yellow-bellied Glider,Petaurus australis,https://biodiversity.org.au/afd/taxa/b3a61169-1e3c-4d6e-904f-f4d643df13a6,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DIPROTODONTIA'}, {'key': 'family', 'value': 'PETAURIDAE'}, {'key': 'vernacular name', 'value': 'Yellow-bellied Glider'}, {'key': 'taxonID', 'value': 'U04222'}, {'key': 'genus', 'value': 'Petaurus'}, {'key': 'species', 'value': 'australis'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'bdbsaCreatedDate', 'value': '2000-02-22 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Shaw, 1791'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,DIPROTODONTIA,PETAURIDAE,Yellow-bellied Glider,U04222,Petaurus,australis,E,,2000-02-22 00:00:00,2002-11-01 00:00:00,"Shaw, 1791",Endangered,,,,,,
4032088,Petaurus breviceps,Sugar Glider,Petaurus breviceps,https://biodiversity.org.au/afd/taxa/284a0855-14f4-4da8-9fdc-b53009b65796,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DIPROTODONTIA'}, {'key': 'family', 'value': 'PETAURIDAE'}, {'key': 'vernacular name', 'value': 'Sugar Glider'}, {'key': 'taxonID', 'value': 'E01138'}, {'key': 'genus', 'value': 'Petaurus'}, {'key': 'species', 'value': 'breviceps'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'taxonRemarks', 'value': 'Note: the single SA Museum specimen for the Mt Lofty Ranges (M17784) is probably a captive escapee.'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Waterhouse, 1839'}, {'key': 'status', 'value': 'Rare'}]",MAMMALIA,DIPROTODONTIA,PETAURIDAE,Sugar Glider,E01138,Petaurus,breviceps,R,Note: the single SA Museum specimen for the Mt Lofty Ranges (M17784) is probably a captive escapee.,1990-03-01 00:00:00,2002-11-01 00:00:00,"Waterhouse, 1839",Rare,,,,,,
4032470,Petaurus norfolcensis,Squirrel Glider,Petaurus norfolcensis,https://biodiversity.org.au/afd/taxa/1b653e0c-0875-4751-8a68-f608891b4912,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DIPROTODONTIA'}, {'key': 'family', 'value': 'PETAURIDAE'}, {'key': 'vernacular name', 'value': 'Squirrel Glider'}, {'key': 'taxonID', 'value': 'E04226'}, {'key': 'genus', 'value': 'Petaurus'}, {'key': 'species', 'value': 'norfolcensis'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'bdbsaCreatedDate', 'value': '2000-03-21 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Kerr, 1792)'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,DIPROTODONTIA,PETAURIDAE,Squirrel Glider,E04226,Petaurus,norfolcensis,E,,2000-03-21 00:00:00,2002-11-01 00:00:00,"(Kerr, 1792)",Endangered,,,,,,
4032395,Acrobates pygmaeus,Feathertail Glider,Acrobates pygmaeus,https://biodiversity.org.au/afd/taxa/14431212-d788-4768-a785-bb7008ddb7a5,dr653,"[{'key': 'class', 'value': 'MAMMALIA'}, {'key': 'order', 'value': 'DIPROTODONTIA'}, {'key': 'family', 'value': 'ACROBATIDAE'}, {'key': 'vernacular name', 'value': 'Feathertail Glider'}, {'key': 'taxonID', 'value': 'G01147'}, {'key': 'genus', 'value': 'Acrobates'}, {'key': 'species', 'value': 'pygmaeus'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'taxonRemarks', 'value': 'Recent studies show that there is likely to be two species in SA, one along the Murray River and the other in the South East.'}, {'key': 'bdbsaCreatedDate', 'value': '1990-03-01 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2002-11-01 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': '(Shaw, 1794)'}, {'key': 'status', 'value': 'Endangered'}]",MAMMALIA,DIPROTODONTIA,ACROBATIDAE,Feathertail Glider,G01147,Acrobates,pygmaeus,E,"Recent studies show that there is likely to be two species in SA, one along the Murray River and the other in the South East.",1990-03-01 00:00:00,2002-11-01 00:00:00,"(Shaw, 1794)",Endangered,,,,,,
