id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,W A Taxon Id,status,sourceStatus,W A Status,W A Rank,E P B C Status,E P B C Desc,sensitivityZoneId,county,municipality,verbatimLocality,vernacular name,class,taxonRemarks
4039314,Diuris drummondii,Tall Donkey Orchid,Diuris drummondii,https://id.biodiversity.org.au/taxon/apni/51404213,dr2201,"[{'key': 'W A Taxon Id', 'value': '10796.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST,SCST,SWAN,SWST,WARR,WHTB'}, {'key': 'municipality', 'value': 'BLACKWOOD,ALBANY,DONNELLY,FRANKLAND,GERALDTON,PERTH HILLS,SWAN COASTAL,WELLINGTON,GREAT SOUTHERN'}, {'key': 'verbatimLocality', 'value': 'Rocky Gully, Bridgetown, Pinjarra, Lake Muir, Frankland River, Nornalup Inlet, Perth, Lake Jasper, Torndirrup NP,Capel, Cranbrook, Yerina Spring, Bunbury, Eaton'}]",10796.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,"MWST,SCST,SWAN,SWST,WARR,WHTB","BLACKWOOD,ALBANY,DONNELLY,FRANKLAND,GERALDTON,PERTH HILLS,SWAN COASTAL,WELLINGTON,GREAT SOUTHERN","Rocky Gully, Bridgetown, Pinjarra, Lake Muir, Frankland River, Nornalup Inlet, Perth, Lake Jasper, Torndirrup NP,Capel, Cranbrook, Yerina Spring, Bunbury, Eaton",,,
4037356,Anigozanthos viridis subsp. terraspectans,Dwarf Green Kangaroo Paw,Anigozanthos viridis subsp. terraspectans,https://id.biodiversity.org.au/node/apni/2902068,dr2201,"[{'key': 'W A Taxon Id', 'value': '13891.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST,SWAN'}, {'key': 'municipality', 'value': 'MOORA,SWAN COASTAL'}, {'key': 'verbatimLocality', 'value': 'Cataby, Beermullah, Cooljarloo'}]",13891.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,"MWST,SWAN","MOORA,SWAN COASTAL","Cataby, Beermullah, Cooljarloo",,,
4036788,Eucalyptus argutifolia,Wabling Hill Mallee,Eucalyptus argutifolia,https://id.biodiversity.org.au/node/apni/2900705,dr2201,"[{'key': 'W A Taxon Id', 'value': '13091.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST,SWAN'}, {'key': 'municipality', 'value': 'MOORA,SWAN COASTAL'}, {'key': 'verbatimLocality', 'value': 'Yanchep, Lancelin, Seabird, Jurien, Yalgorup'}]",13091.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,"MWST,SWAN","MOORA,SWAN COASTAL","Yanchep, Lancelin, Seabird, Jurien, Yalgorup",,,
4036954,Ptychosema pusillum,Dwarf Pea,Ptychosema pusillum,https://id.biodiversity.org.au/node/apni/2920009,dr2201,"[{'key': 'W A Taxon Id', 'value': '4161.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST,SWAN'}, {'key': 'municipality', 'value': 'MOORA,SWAN COASTAL'}, {'key': 'verbatimLocality', 'value': 'Gingin, Cataby'}]",4161.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,"MWST,SWAN","MOORA,SWAN COASTAL","Gingin, Cataby",,,
4039582,Andersonia gracilis,Slender Andersonia,Andersonia gracilis,https://id.biodiversity.org.au/node/apni/2913332,dr2201,"[{'key': 'W A Taxon Id', 'value': '6309.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST,SWAN'}, {'key': 'municipality', 'value': 'MOORA,SWAN COASTAL'}, {'key': 'verbatimLocality', 'value': 'Cannington, Kenwick, Badgingarra, Nambung, Cataby, Swan View'}]",6309.0,Vulnerable,Vulnerable,T,VU,EN,Endangered,WA,"MWST,SWAN","MOORA,SWAN COASTAL","Cannington, Kenwick, Badgingarra, Nambung, Cataby, Swan View",,,
4037070,Paracaleana dixonii,,Caleana dixonii,https://id.biodiversity.org.au/taxon/apni/51399659,dr2201,"[{'key': 'W A Taxon Id', 'value': '13867.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST,SWAN'}, {'key': 'municipality', 'value': 'MOORA,SWAN COASTAL'}, {'key': 'verbatimLocality', 'value': 'Eneabba, Coomallo Creek, Sullivan Rock, Arrowsmith, Yandanooka, Moore River NP'}]",13867.0,Vulnerable,Vulnerable,T,VU,EN,Endangered,WA,"MWST,SWAN","MOORA,SWAN COASTAL","Eneabba, Coomallo Creek, Sullivan Rock, Arrowsmith, Yandanooka, Moore River NP",,,
4036036,Spirogardnera rubescens,Spiral Bush,Spirogardnera rubescens,https://id.biodiversity.org.au/node/apni/2920958,dr2201,"[{'key': 'W A Taxon Id', 'value': '2360.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST,SWAN'}, {'key': 'municipality', 'value': 'MOORA,PERTH HILLS'}, {'key': 'verbatimLocality', 'value': 'Bindoon-Eneabba, Alexander Morrison NP, Wannamal, Badgingarra'}]",2360.0,Vulnerable,Vulnerable,T,VU,EN,Endangered,WA,"MWST,SWAN","MOORA,PERTH HILLS","Bindoon-Eneabba, Alexander Morrison NP, Wannamal, Badgingarra",,,
4038055,Eleocharis keigheryi,Keighery's Eleocharis,Eleocharis keigheryi,https://id.biodiversity.org.au/node/apni/3588334,dr2201,"[{'key': 'W A Taxon Id', 'value': '17605.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST,SWAN,SWSTWHTB'}, {'key': 'municipality', 'value': 'MOORA,PERTH HILLS,SWAN COASTAL,WELLINGTON,GREAT SOUTHERN,CENTRAL WHEATBELT'}, {'key': 'verbatimLocality', 'value': 'Kenwick, Lesueur, Cataby, Wannamal, Ellenbrook, Boyanup, Waterloo, Julimar, Lesueur, Bolgart, Beverley, Woodanilling'}]",17605.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,"MWST,SWAN,SWSTWHTB","MOORA,PERTH HILLS,SWAN COASTAL,WELLINGTON,GREAT SOUTHERN,CENTRAL WHEATBELT","Kenwick, Lesueur, Cataby, Wannamal, Ellenbrook, Boyanup, Waterloo, Julimar, Lesueur, Bolgart, Beverley, Woodanilling",,,
4035645,Banksia mimica,Summer Honeypot,Banksia mimica,https://id.biodiversity.org.au/node/apni/2913560,dr2201,"[{'key': 'W A Taxon Id', 'value': '32211.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST,SWAN,SWSTWHTB'}, {'key': 'municipality', 'value': 'BLACKWOOD,MOORA,PERTH HILLS,SWAN COASTAL,CENTRAL WHEATBELT'}, {'key': 'verbatimLocality', 'value': 'Whicher Range, Kalamunda, Mogumber, Gingin'}]",32211.0,Vulnerable,Vulnerable,T,VU,EN,Endangered,WA,"MWST,SWAN,SWSTWHTB","BLACKWOOD,MOORA,PERTH HILLS,SWAN COASTAL,CENTRAL WHEATBELT","Whicher Range, Kalamunda, Mogumber, Gingin",,,
4036477,Calectasia pignattiana,Stilted Tinsel Lily,Calectasia pignattiana,https://id.biodiversity.org.au/node/apni/2895461,dr2201,"[{'key': 'W A Taxon Id', 'value': '19310.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWSTWHTB'}, {'key': 'municipality', 'value': 'MOORA,GREAT SOUTHERN'}, {'key': 'verbatimLocality', 'value': 'Quairading, Coorow, Frankland, Toolibin'}]",19310.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,MWSTWHTB,"MOORA,GREAT SOUTHERN","Quairading, Coorow, Frankland, Toolibin",,,
4036042,Eucalyptus synandra,Jingymia Mallee,Eucalyptus synandra,https://id.biodiversity.org.au/node/apni/2920831,dr2201,"[{'key': 'W A Taxon Id', 'value': '5783.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWSTWHTB'}, {'key': 'municipality', 'value': 'GERALDTON,CENTRAL WHEATBELT'}, {'key': 'verbatimLocality', 'value': 'Paynes Find-Koorda, Morawa'}]",5783.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,MWSTWHTB,"GERALDTON,CENTRAL WHEATBELT","Paynes Find-Koorda, Morawa",,,
4038863,Eremophila vernicosa,Resinous Poverty Bush,Eremophila vernicosa,https://id.biodiversity.org.au/node/apni/2886966,dr2201,"[{'key': 'W A Taxon Id', 'value': '14520.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWSTWHTB'}, {'key': 'municipality', 'value': 'MOORA,CENTRAL WHEATBELT'}, {'key': 'verbatimLocality', 'value': 'Wubin/Dalwallinu, Coorow'}]",14520.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,MWSTWHTB,"MOORA,CENTRAL WHEATBELT","Wubin/Dalwallinu, Coorow",,,
4038329,Lepidium aschersonii,Spiny Peppercress,Lepidium aschersonii,https://id.biodiversity.org.au/node/apni/2919081,dr2201,"[{'key': 'W A Taxon Id', 'value': '3019.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY'}, {'key': 'verbatimLocality', 'value': 'Pallinup River, Corackerup, NSW, VIC'}]",3019.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ALBANY,"Pallinup River, Corackerup, NSW, VIC",,,
4036961,Stylidium galioides,Yellow Mountain Triggerplant,Stylidium galioides,https://id.biodiversity.org.au/node/apni/2890743,dr2201,"[{'key': 'W A Taxon Id', 'value': '7730.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY'}, {'key': 'verbatimLocality', 'value': 'W of Hopetoun'}]",7730.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ALBANY,W of Hopetoun,,,
4039640,Adenanthos ellipticus,Oval-leaf Adenanthos,Adenanthos ellipticus,https://id.biodiversity.org.au/node/apni/2887408,dr2201,"[{'key': 'W A Taxon Id', 'value': '1780.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY'}, {'key': 'verbatimLocality', 'value': 'Fitzgerald River NP'}]",1780.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ALBANY,Fitzgerald River NP,,,
4038885,Darwinia meeboldii,Cranbrook Bell,Darwinia meeboldii,https://id.biodiversity.org.au/node/apni/2915389,dr2201,"[{'key': 'W A Taxon Id', 'value': '5517.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY'}, {'key': 'verbatimLocality', 'value': 'Stirling Range'}]",5517.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ALBANY,Stirling Range,,,
4038369,Eremophila denticulata subsp. denticulata,Toothed Poverty Bush,Eremophila denticulata subsp. denticulata,https://id.biodiversity.org.au/node/apni/2900050,dr2201,"[{'key': 'W A Taxon Id', 'value': '14591.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY,ESPERANCE'}, {'key': 'verbatimLocality', 'value': 'W of Ravensthorpe, Cowerdup, Fitzgerald River N.P.'}]",14591.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,"ALBANY,ESPERANCE","W of Ravensthorpe, Cowerdup, Fitzgerald River N.P.",,,
4037703,Andersonia pinaster,Two Peoples Bay Andersonia,Andersonia pinaster,https://id.biodiversity.org.au/node/apni/2913692,dr2201,"[{'key': 'W A Taxon Id', 'value': '17586.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY'}, {'key': 'verbatimLocality', 'value': 'Two Peoples Bay'}]",17586.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ALBANY,Two Peoples Bay,,,
4037935,Drummondita longifolia,Peak Charles Drummondita,Drummondita longifolia,https://id.biodiversity.org.au/node/apni/2887752,dr2201,"[{'key': 'W A Taxon Id', 'value': '18041.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ESPERANCE'}, {'key': 'verbatimLocality', 'value': 'Peak Charles region'}]",18041.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ESPERANCE,Peak Charles region,,,
4036852,Eucalyptus merrickiae,Goblet Mallee,Eucalyptus merrickiae,https://id.biodiversity.org.au/node/apni/2919681,dr2201,"[{'key': 'W A Taxon Id', 'value': '5712.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ESPERANCE'}, {'key': 'verbatimLocality', 'value': 'N of Esperance'}]",5712.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ESPERANCE,N of Esperance,,,
4039276,Kunzea ericifolia subsp. subulata,,Kunzea ericifolia subsp. subulata,https://id.biodiversity.org.au/node/apni/2911944,dr2201,"[{'key': 'W A Taxon Id', 'value': '17507.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY'}, {'key': 'verbatimLocality', 'value': 'West Mt Barren'}]",17507.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ALBANY,West Mt Barren,,,
4037020,Thelymitra psammophila,Sandplain Sun Orchid,Thelymitra psammophila,https://id.biodiversity.org.au/taxon/apni/51414388,dr2201,"[{'key': 'W A Taxon Id', 'value': '1713.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY'}, {'key': 'verbatimLocality', 'value': 'Stirling Range-Ravensthorpe, Kamballup, Nalyerlup'}]",1713.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ALBANY,"Stirling Range-Ravensthorpe, Kamballup, Nalyerlup",,,
4036311,Darwinia squarrosa,Fringed Mountain Bell,Darwinia squarrosa,https://id.biodiversity.org.au/node/apni/2905648,dr2201,"[{'key': 'W A Taxon Id', 'value': '5530.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY'}, {'key': 'verbatimLocality', 'value': 'Stirling Range'}]",5530.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ALBANY,Stirling Range,,,
4037291,Eucalyptus platydisca,Jimberlana Mallee,Eucalyptus platydisca,https://id.biodiversity.org.au/node/apni/2887846,dr2201,"[{'key': 'W A Taxon Id', 'value': '13645.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ESPERANCE'}, {'key': 'verbatimLocality', 'value': 'Norseman, Mt Norcott'}]",13645.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ESPERANCE,"Norseman, Mt Norcott",,,
4037326,Verticordia crebra,Barrens Featherflower,Verticordia crebra,https://id.biodiversity.org.au/node/apni/2909340,dr2201,"[{'key': 'W A Taxon Id', 'value': '12407.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY'}, {'key': 'verbatimLocality', 'value': 'Fitzgerald River National Park'}]",12407.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ALBANY,Fitzgerald River National Park,,,
4038024,Verticordia helichrysantha,Barrens Featherflower,Verticordia helichrysantha,https://id.biodiversity.org.au/node/apni/2905661,dr2201,"[{'key': 'W A Taxon Id', 'value': '6086.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'VU'}, {'key': 'E P B C Desc', 'value': 'Vulnerable'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY'}, {'key': 'verbatimLocality', 'value': 'Cape Riche, Fitzgerald River area'}]",6086.0,Vulnerable,Vulnerable,T,VU,VU,Vulnerable,WA,SCST,ALBANY,"Cape Riche, Fitzgerald River area",,,
4038335,Ricinocarpos trichophorus,Barrens Wedding Bush,Ricinocarpos trichophorus,https://id.biodiversity.org.au/node/apni/2911972,dr2201,"[{'key': 'W A Taxon Id', 'value': '4702.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY,ESPERANCE'}, {'key': 'verbatimLocality', 'value': 'Fitzgerald River, Esperance area'}]",4702.0,Vulnerable,Vulnerable,T,VU,EN,Endangered,WA,SCST,"ALBANY,ESPERANCE","Fitzgerald River, Esperance area",,,
4039120,Adenanthos dobagii,Fitzgerald Woollybush,Adenanthos dobagii,https://id.biodiversity.org.au/node/apni/2918770,dr2201,"[{'key': 'W A Taxon Id', 'value': '1777.0'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'W A Status', 'value': 'T'}, {'key': 'W A Rank', 'value': 'VU'}, {'key': 'E P B C Status', 'value': 'EN'}, {'key': 'E P B C Desc', 'value': 'Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST'}, {'key': 'municipality', 'value': 'ALBANY'}, {'key': 'verbatimLocality', 'value': 'Fitzgerald River NP'}]",1777.0,Vulnerable,Vulnerable,T,VU,EN,Endangered,WA,SCST,ALBANY,Fitzgerald River NP,,,
