taxonID,kingdom,class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,Significant,status,Endemicity,EPBC Status,id,taxonid,taxonstatus,authority,taxonurl
12084,Plantae,Equisetopsida,Athyriaceae,Diplazium cordifolium,,Blume,V,Y,Vulnerable,Regional Endemic,Vulnerable,152763,427525,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12039,Plantae,Equisetopsida,Dryopteridaceae,Dryopteris sparsa,,(Buch.-Ham. ex D.Don) Kuntze,V,Y,Vulnerable,Regional Endemic,,152508,354686,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
13855,Plantae,Equisetopsida,Dryopteridaceae,Lastreopsis silvestris,,D.A.Sm. ex Tindale,V,Y,Vulnerable,Intranational,,152712,137524,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
41542,Plantae,Equisetopsida,Polypodiaceae,Ctenopterella blechnoides,,(Grev.) Parris,V,Y,Vulnerable,Regional Endemic,Vulnerable,152854,502076,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
41560,Plantae,Equisetopsida,Polypodiaceae,Oreogrammitis albosetosa,,(F.M.Bailey) Parris,V,Y,Vulnerable,Queensland Endemic,,152847,502770,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
41570,Plantae,Equisetopsida,Polypodiaceae,Oreogrammitis leonardii,,(Parris) Parris,V,Y,Vulnerable,Queensland Endemic,,152576,502912,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
41726,Plantae,Equisetopsida,Polypodiaceae,Oreogrammitis reinwardtii,,(Blume) Parris,V,Y,Vulnerable,Regional Endemic,Vulnerable,152503,502724,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
41541,Plantae,Equisetopsida,Polypodiaceae,Tomophyllum walleri,,(Maiden & Betche) Parris,V,Y,Vulnerable,Queensland Endemic,Vulnerable,152544,502762,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
2427,Plantae,Equisetopsida,Pteridaceae,Antrophyum austroqueenslandicum,,D.L.Jones,CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered,223098,1003032,CE,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=2427
41350,Plantae,Equisetopsida,Thelypteridaceae,Amblovenatum immersum,,(Blume) Parris,CR,Y,Critically Endangered,Regional Endemic,,152631,867578,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
11700,Plantae,Equisetopsida,Thelypteridaceae,Pneumatopteris pennigera,lime fern,(G.Forst.) Holttum,E,Y,Endangered,Not Endemic to Australia,,152896,405033,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
16042,Plantae,Equisetopsida,Thelypteridaceae,Thelypteris confluens,,(Thunb.) C.V.Morton,V,Y,Vulnerable,Not Endemic to Australia,,152729,326164,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
8486,Plantae,Equisetopsida,Psilotaceae,Tmesipteris lanceolata,,P.A.Dang.,PE,Y,Extinct in the wild,Queensland Endemic,Extinct,152837,381002,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
