Unnamed: 0,id,name,commonName,scientificName_x,lsid,dataResourceUid,kvpValues,taxonId,W A  Status,D B C A  District,Distribution,status,sourceStatus,status description,category,sensitivityZoneId,W A  Rank,taxonRemarks,scientificName_y,canonicalName,canonicalNameComplete,type,rankMarker,wa_taxonID,wa_scientificName,wa_status,new_geoprivacy,status_id,taxon_id,user_id,description,iucn,authority,geoprivacy,place_id,place_display_name,new_url,new_description,new_authority,new_place_id,new_username,new_iucn_equivalent,new_status,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,taxonRank,references
0,2820058,Leucopogon sp. Cascades (M. Hislop 3693),,Leucopogon sp. Cascades (M.Hislop 3693),https://id.biodiversity.org.au/name/apni/51347839,dr18406,"[{'key': 'taxonId', 'value': '49053'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Esperance'}, {'key': 'Distribution', 'value': 'Munglinup'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",49053,1,Esperance,Munglinup,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Leucopogon sp. Cascades (M. Hislop 3693),Leucopogon spec.,Leucopogon spec. Cascades,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818110,Leucopogon sp. Howatharra (D. & N. McFarland 1046),,Leucopogon sp. Howatharra (D. & N.McFarland 1046),https://id.biodiversity.org.au/node/apni/2907910,dr18406,"[{'key': 'taxonId', 'value': '20365'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Geraldton'}, {'key': 'Distribution', 'value': 'Moresby Ranges'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",20365,2,Geraldton,Moresby Ranges,Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Leucopogon sp. Howatharra (D. & N. McFarland 1046),Leucopogon spec.,Leucopogon spec. Howatharra,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2821498,Leucopogon sp. Ironcaps (N. Gibson & K. Brown 3070),,Leucopogon sp. Ironcaps (N.Gibson & K.Brown 3070),https://id.biodiversity.org.au/node/apni/2908313,dr18406,"[{'key': 'taxonId', 'value': '19518'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Esperance,Central Wheatbelt'}, {'key': 'Distribution', 'value': 'South Ironcap, Middle Ironcap, Hatters Hill, Frank Hann NP, Welsh NR, Holleton, Burracoppin, Wogarl, Mt Gibbs'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",19518,3,"Esperance,Central Wheatbelt","South Ironcap, Middle Ironcap, Hatters Hill, Frank Hann NP, Welsh NR, Holleton, Burracoppin, Wogarl, Mt Gibbs",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Leucopogon sp. Ironcaps (N. Gibson & K. Brown 3070),Leucopogon spec.,Leucopogon spec. Ironcaps,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818949,Leucopogon sp. Israelite Bay (G.F. Craig 2558),,Leucopogon sp. Israelite Bay (G.F.Craig 2558),https://id.biodiversity.org.au/node/apni/2896760,dr18406,"[{'key': 'taxonId', 'value': '33017'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Esperance'}, {'key': 'Distribution', 'value': 'Israelite Bay'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33017,2,Esperance,Israelite Bay,Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Leucopogon sp. Israelite Bay (G.F. Craig 2558),Leucopogon spec.,Leucopogon spec. Israelite Bay,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820050,Leucopogon sp. Lake Magenta (K.R. Newbey 3387),,Leucopogon sp. Lake Magenta (K.R.Newbey 3387),https://id.biodiversity.org.au/node/apni/2902678,dr18406,"[{'key': 'taxonId', 'value': '41769'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Great Southern'}, {'key': 'Distribution', 'value': 'Newdegate, Pingrup, Lake Magenta'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",41769,1,Great Southern,"Newdegate, Pingrup, Lake Magenta",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Leucopogon sp. Lake Magenta (K.R. Newbey 3387),Leucopogon spec.,Leucopogon spec. Lake Magenta,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819009,Leucopogon sp. Manypeaks (A.S. George 6488),,Leucopogon sp. Manypeaks (A.S.George 6488),https://id.biodiversity.org.au/node/apni/2918123,dr18406,"[{'key': 'taxonId', 'value': '36058'}, {'key': 'W A  Status', 'value': 'T'}, {'key': 'W A  Rank', 'value': 'EN'}, {'key': 'D B C A  District', 'value': 'Albany'}, {'key': 'Distribution', 'value': 'Manypeaks'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}, {'key': 'status description', 'value': 'Endangered'}, {'key': 'category', 'value': 'EN'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",36058,T,Albany,Manypeaks,Endangered,EN,Endangered,EN,WA,EN,,Leucopogon sp. Manypeaks (A.S. George 6488),Leucopogon spec.,Leucopogon spec. Manypeaks,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819514,Leucopogon sp. Moresby Range (S. Patrick 2614),,Leucopogon sp. Moresby Range (S.Patrick 2614),https://id.biodiversity.org.au/node/apni/2894799,dr18406,"[{'key': 'taxonId', 'value': '20360'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Geraldton'}, {'key': 'Distribution', 'value': 'Moresby Ranges'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",20360,3,Geraldton,Moresby Ranges,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Leucopogon sp. Moresby Range (S. Patrick 2614),Leucopogon spec.,Leucopogon spec. Moresby Range,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2821761,Leucopogon sp. Port Gregory (C. Page 33),,Leucopogon sp. Port Gregory (C.Page 33),https://id.biodiversity.org.au/node/apni/2899908,dr18406,"[{'key': 'taxonId', 'value': '30349'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Geraldton'}, {'key': 'Distribution', 'value': 'Yerina Springs'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",30349,1,Geraldton,Yerina Springs,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Leucopogon sp. Port Gregory (C. Page 33),Leucopogon spec.,Leucopogon spec. Port Gregory,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818001,Leucopogon sp. Varley (M. Hislop 3659),,Leucopogon sp. Varley (M.Hislop 3659),https://id.biodiversity.org.au/taxon/apni/51283981,dr18406,"[{'key': 'taxonId', 'value': '42440'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Esperance'}, {'key': 'Distribution', 'value': 'Frank Hann NP'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",42440,2,Esperance,Frank Hann NP,Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Leucopogon sp. Varley (M. Hislop 3659),Leucopogon spec.,Leucopogon spec. Varley,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2817636,Leucopogon sp. Yanchep (M. Hislop 1986),,Leucopogon sp. Yanchep (M.Hislop 1986),https://id.biodiversity.org.au/node/apni/2900904,dr18406,"[{'key': 'taxonId', 'value': '19460'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Swan Coastal'}, {'key': 'Distribution', 'value': 'Yanchep N.P., Gnangarra-Moore River S.F., Neerabup N.P.'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",19460,3,Swan Coastal,"Yanchep N.P., Gnangarra-Moore River S.F., Neerabup N.P.",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Leucopogon sp. Yanchep (M. Hislop 1986),Leucopogon spec.,Leucopogon spec. Yanchep,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819476,Leucopogon sp. Yanneymooning (F. Mollemans 3797),,Leucopogon sp. Yanneymooning (F.Mollemans 3797),https://id.biodiversity.org.au/node/apni/2894631,dr18406,"[{'key': 'taxonId', 'value': '14506'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Kalgoorlie,Central Wheatbelt'}, {'key': 'Distribution', 'value': 'Mukinbudin, Mt Jackson Stn., Bonnie Rock'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",14506,3,"Kalgoorlie,Central Wheatbelt","Mukinbudin, Mt Jackson Stn., Bonnie Rock",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Leucopogon sp. Yanneymooning (F. Mollemans 3797),Leucopogon spec.,Leucopogon spec. Yanneymooning,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819683,Leucopogon sp. Yellowdine (M. Hislop & F. Hort MH 3194),,Leucopogon sp. Yellowdine (M.Hislop & F.Hort MH3194),https://id.biodiversity.org.au/node/apni/2912058,dr18406,"[{'key': 'taxonId', 'value': '36059'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Kalgoorlie,Esperance,Central Wheatbelt'}, {'key': 'Distribution', 'value': 'N of Yellowdine, Holleton,Hyden-Norseman Track,'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",36059,2,"Kalgoorlie,Esperance,Central Wheatbelt","N of Yellowdine, Holleton,Hyden-Norseman Track,",Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Leucopogon sp. Yellowdine (M. Hislop & F. Hort MH 3194),Leucopogon spec.,Leucopogon spec. Yellowdine,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818667,Lindernia sp. Minute-flowered (A.S. George 12433),,Lindernia,https://id.biodiversity.org.au/taxon/apni/51288160,dr18406,"[{'key': 'taxonId', 'value': '48981'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'East Kimberley'}, {'key': 'Distribution', 'value': 'Prince Regent National Park'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",48981,2,East Kimberley,Prince Regent National Park,Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Lindernia sp. Minute-flowered (A.S. George 12433),Lindernia spec.,Lindernia spec. Minute-flowered,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818505,Lindernia sp. Pilbara (M.N. Lyons & L. Lewis FV 1069),,Lindernia sp. Pilbara (M.N.Lyons & L.Lewis FV 1069),https://id.biodiversity.org.au/name/apni/51306553,dr18406,"[{'key': 'taxonId', 'value': '48980'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Karratha'}, {'key': 'Distribution', 'value': 'Mulga Downs, Roy Hill'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",48980,1,Karratha,"Mulga Downs, Roy Hill",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lindernia sp. Pilbara (M.N. Lyons & L. Lewis FV 1069),Lindernia spec.,Lindernia spec. Pilbara,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818591,Maireana sp. Patience (C.P. Campbell 1052),,Maireana sp. Patience (C.P.Campbell 1052),https://id.biodiversity.org.au/node/apni/2904653,dr18406,"[{'key': 'taxonId', 'value': '19719'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Karratha'}, {'key': 'Distribution', 'value': 'Gibson Desert'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",19719,1,Karratha,Gibson Desert,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Maireana sp. Patience (C.P. Campbell 1052),Maireana spec.,Maireana spec. Patience,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820023,Malleostemon sp. Adelong (G.J. Keighery 11825),,Malleostemon sp. Adelong (G.J.Keighery 11825),https://id.biodiversity.org.au/node/apni/2908866,dr18406,"[{'key': 'taxonId', 'value': '16295'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Kalgoorlie'}, {'key': 'Distribution', 'value': 'Adelong Stn, Mt Manning, Johnston Range'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",16295,2,Kalgoorlie,"Adelong Stn, Mt Manning, Johnston Range",Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Malleostemon sp. Adelong (G.J. Keighery 11825),Malleostemon spec.,Malleostemon spec. Adelong,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819024,Malleostemon sp. Moonyoonooka (R.J. Cranfield 2947),,Malleostemon sp. Moonyoonooka (R.J.Cranfield 2947),https://id.biodiversity.org.au/node/apni/2915042,dr18406,"[{'key': 'taxonId', 'value': '14469'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Geraldton'}, {'key': 'Distribution', 'value': 'Kalbarri, Geraldton'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",14469,2,Geraldton,"Kalbarri, Geraldton",Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Malleostemon sp. Moonyoonooka (R.J. Cranfield 2947),Malleostemon spec.,Malleostemon spec. Moonyoonooka,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819419,Malleostemon sp. Officer Basin (D. Pearson 350),,Malleostemon sp. Officer Basin (D.Pearson 350),https://id.biodiversity.org.au/node/apni/2914956,dr18406,"[{'key': 'taxonId', 'value': '14323'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Kalgoorlie'}, {'key': 'Distribution', 'value': 'Officer Basin, Queen Victoria Spring'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",14323,2,Kalgoorlie,"Officer Basin, Queen Victoria Spring",Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Malleostemon sp. Officer Basin (D. Pearson 350),Malleostemon spec.,Malleostemon spec. Officer Basin,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2821360,Malleostemon sp. Woodacurrie Rd (S. Patrick 3364),,Malleostemon sp. Woodacurrie Rd (S.J.Patrick 3364),https://id.biodiversity.org.au/node/apni/2898039,dr18406,"[{'key': 'taxonId', 'value': '20136'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Geraldton'}, {'key': 'Distribution', 'value': 'Mullewa'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",20136,1,Geraldton,Mullewa,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Malleostemon sp. Woodacurrie Rd (S. Patrick 3364),Malleostemon spec.,Malleostemon spec. Woodacurrie Rd,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818221,Malleostemon sp. Woolgorong Station (M. Officer 100),,Malleostemon sp. Woolgorong Station (M.Officer 100),https://id.biodiversity.org.au/node/apni/2890585,dr18406,"[{'key': 'taxonId', 'value': '16724'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Geraldton'}, {'key': 'Distribution', 'value': 'Woolgorong'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",16724,1,Geraldton,Woolgorong,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Malleostemon sp. Woolgorong Station (M. Officer 100),Malleostemon spec.,Malleostemon spec. Woolgorong Station,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820967,Malleostemon sp. Yalgoo Road (Morawa Tree Committee 329),,Malleostemon sp. Yalgoo Road (Morawa Tree Committee 329),https://id.biodiversity.org.au/node/apni/2909732,dr18406,"[{'key': 'taxonId', 'value': '16726'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Geraldton'}, {'key': 'Distribution', 'value': 'Morawa, Gutha'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",16726,1,Geraldton,"Morawa, Gutha",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Malleostemon sp. Yalgoo Road (Morawa Tree Committee 329),Malleostemon spec.,Malleostemon spec. Yalgoo Road,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
