id_x,taxon_id,user_id,place_id,source_id,authority,status,url,description,geoprivacy,iucn,created_at,updated_at,place_name,place_display_name,id_y,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,scientificName,taxonRank,references,preferred_common_name,is_active,current_synonymous_taxon_ids
170156,892980,702203,6899,,"Department of Environment and Heritage, South Australia",Threatened,https://www.landscape.sa.gov.au › threatened_plants,,,30,2021-07-27 14:44:55.242696,2021-07-27 14:44:55.242696,South Australia,"South Australia, AU",892980,https://www.inaturalist.org/taxa/892980,https://www.inaturalist.org/taxa/892980,https://www.inaturalist.org/taxa/139296,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Daviesia,pectinata,,2021-07-27T12:40:15Z,Daviesia pectinata,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/585819,,,
170158,1007040,702203,6744,,Environmental Protection and Biodiversity Conservation Act 1999,EN,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=64886,,,40,2021-07-27 17:12:17.22239,2021-07-27 17:12:17.22239,Australia,Australia,1007040,https://www.inaturalist.org/taxa/1007040,https://www.inaturalist.org/taxa/1007040,https://www.inaturalist.org/taxa/53691,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Dianella,amoena,,2021-07-27T17:12:17Z,Dianella amoena,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9766711,,,
170159,1007040,702203,6829,,Threatened Species Protection Act 1995,EN,https://www.threatenedspecieslink.tas.gov.au/Pages/Dianella-amoena.aspx,,,20,2021-07-27 17:12:17.281982,2021-07-27 17:12:17.281982,Tasmania,"Tasmania, AU",1007040,https://www.inaturalist.org/taxa/1007040,https://www.inaturalist.org/taxa/1007040,https://www.inaturalist.org/taxa/53691,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Dianella,amoena,,2021-07-27T17:12:17Z,Dianella amoena,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9766711,,,
170157,1007040,702203,7830,,FFG Threatened List,CR,https://www.environment.vic.gov.au/__data/assets/pdf_file/0031/533893/20210714-FFG-Threatened-List.pdf,,,50,2021-07-27 17:12:17.097078,2021-07-27 17:12:51.87859,Victoria,"Victoria, AU",1007040,https://www.inaturalist.org/taxa/1007040,https://www.inaturalist.org/taxa/1007040,https://www.inaturalist.org/taxa/53691,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Dianella,amoena,,2021-07-27T17:12:17Z,Dianella amoena,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9766711,,,
170162,20166,702203,7830,,FFG Threatened List,CR,https://www.environment.vic.gov.au/__data/assets/pdf_file/0031/533893/20210714-FFG-Threatened-List.pdf,,obscured,50,2021-07-28 02:17:04.406899,2021-07-28 02:17:04.406899,Victoria,"Victoria, AU",20166,https://www.inaturalist.org/taxa/20166,https://www.inaturalist.org/taxa/20166,https://www.inaturalist.org/taxa/20099,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,connivens,,2021-07-28T02:17:03Z,Ninox connivens,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=2297,,,
170163,20166,702203,9994,,Atlas of Living Australia,LC,https://bie.ala.org.au/species/urn:lsid:biodiversity.org.au:afd.taxon:a64b3461-23eb-47fe-9cf1-5d639ea47670,,,10,2021-07-28 02:20:23.195842,2021-07-28 02:20:23.195842,Northern Territory,"Northern Territory, AU",20166,https://www.inaturalist.org/taxa/20166,https://www.inaturalist.org/taxa/20166,https://www.inaturalist.org/taxa/20099,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,connivens,,2021-07-28T02:17:03Z,Ninox connivens,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=2297,,,
170164,20166,702203,7308,,Atlas of Living Australia,LC,https://bie.ala.org.au/species/urn:lsid:biodiversity.org.au:afd.taxon:a64b3461-23eb-47fe-9cf1-5d639ea47670,,,10,2021-07-28 02:20:23.282435,2021-07-28 02:20:23.282435,Queensland,"Queensland, AU",20166,https://www.inaturalist.org/taxa/20166,https://www.inaturalist.org/taxa/20166,https://www.inaturalist.org/taxa/20099,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,connivens,,2021-07-28T02:17:03Z,Ninox connivens,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=2297,,,
170165,20166,702203,6899,,Atlas of Living Australia,NT,https://bie.ala.org.au/species/urn:lsid:biodiversity.org.au:afd.taxon:a64b3461-23eb-47fe-9cf1-5d639ea47670,,,20,2021-07-28 02:21:32.99264,2021-07-28 02:21:32.99264,South Australia,"South Australia, AU",20166,https://www.inaturalist.org/taxa/20166,https://www.inaturalist.org/taxa/20166,https://www.inaturalist.org/taxa/20099,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,connivens,,2021-07-28T02:17:03Z,Ninox connivens,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=2297,,,
170166,116846,702203,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered ,https://www.environment.vic.gov.au/__data/assets/pdf_file/0031/533893/20210714-FFG-Threatened-List.pdf,,obscured,50,2021-07-28 02:33:38.801447,2022-06-09 14:41:19.294683,Victoria,"Victoria, AU",116846,https://www.inaturalist.org/taxa/116846,https://www.inaturalist.org/taxa/116846,https://www.inaturalist.org/taxa/71678,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,lathami,,2022-12-11T15:26:46Z,Calyptorhynchus lathami,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=1394,,,
170155,1073279,702203,7830,,Victoria Flora and Fauna Guarantee Act 1988 ,Critically Endangered,https://www.environment.vic.gov.au/__data/assets/pdf_file/0031/533893/20210714-FFG-Threatened-List.pdf,,,50,2021-07-27 14:00:57.285715,2022-06-09 15:25:08.117186,Victoria,"Victoria, AU",1073279,https://www.inaturalist.org/taxa/1073279,https://www.inaturalist.org/taxa/1073279,https://www.inaturalist.org/taxa/51815,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,yarraensis,,2022-06-09T15:25:08Z,Eucalyptus yarraensis,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/4325849,,,
170153,25266,702203,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered ,https://www.environment.vic.gov.au/__data/assets/pdf_file/0031/533893/20210714-FFG-Threatened-List.pdf,,,50,2021-07-27 13:36:12.779717,2022-06-09 15:41:57.055432,Victoria,"Victoria, AU",25266,https://www.inaturalist.org/taxa/25266,https://www.inaturalist.org/taxa/25266,https://www.inaturalist.org/taxa/25263,Animalia,Chordata,Amphibia,Anura,Myobatrachidae,Uperoleia,martini,,2022-06-09T15:41:56Z,Uperoleia martini,species,http://research.amnh.org/vz/herpetology/amphibia/?action=names&taxon=Uperoleia+martini,,,
153344,898618,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:11:09.263285,2022-04-06 22:13:54.268021,Western Australia,"Western Australia, AU",898618,https://www.inaturalist.org/taxa/898618,https://www.inaturalist.org/taxa/898618,https://www.inaturalist.org/taxa/1372662,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,aphanoclada,,2022-04-06T22:13:54Z,Acacia aphanoclada,species,http://powo.science.kew.org/,,,
224634,781303,3669610,7308,,QLD DEHP,VU,https://apps.des.qld.gov.au/species-search/details/?id=11170,,,30,2021-12-14 09:47:34.339095,2021-12-14 09:47:34.339095,Queensland,"Queensland, AU",781303,https://www.inaturalist.org/taxa/781303,https://www.inaturalist.org/taxa/781303,https://www.inaturalist.org/taxa/273071,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Parsonsia,tenuis,,2021-12-14T09:47:34Z,Parsonsia tenuis,species,,,,
170230,38629,58320,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=83079,,obscured,40,2021-07-28 08:38:21.754064,2021-07-28 08:38:21.754064,Australia,Australia,38629,https://www.inaturalist.org/taxa/38629,https://www.inaturalist.org/taxa/38629,https://www.inaturalist.org/taxa/89552,Animalia,Chordata,Reptilia,Squamata,Scincidae,Liopholis,guthega,,2022-04-07T23:56:23Z,Liopholis guthega,species,http://reptile-database.reptarium.cz/search.php?genus=Liopholis&species=guthega&submit=Search,,,
170231,38629,58320,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,obscured,50,2021-07-28 08:38:21.808461,2021-07-28 08:38:21.808461,Victoria,"Victoria, AU",38629,https://www.inaturalist.org/taxa/38629,https://www.inaturalist.org/taxa/38629,https://www.inaturalist.org/taxa/89552,Animalia,Chordata,Reptilia,Squamata,Scincidae,Liopholis,guthega,,2022-04-07T23:56:23Z,Liopholis guthega,species,http://reptile-database.reptarium.cz/search.php?genus=Liopholis&species=guthega&submit=Search,,,
170232,39441,58320,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,obscured,50,2021-07-28 09:18:05.79466,2021-07-28 09:18:05.79466,Victoria,"Victoria, AU",39441,https://www.inaturalist.org/taxa/39441,https://www.inaturalist.org/taxa/39441,https://www.inaturalist.org/taxa/39393,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,rosenbergi,,2021-07-28T09:18:05Z,Varanus rosenbergi,species,http://www.iucnredlist.org/apps/redlist/details/178031/0,,,
264918,4192,3249428,6744,,Environment Protection and Biodiversity Conservation Act 1999,Vulnerable,https://www.environment.gov.au/epbc/about/epbc-act-lists#species,,obscured,30,2022-06-11 06:05:47.568684,2022-06-11 06:05:47.568684,Australia,Australia,4192,https://www.inaturalist.org/taxa/4192,https://www.inaturalist.org/taxa/4192,https://www.inaturalist.org/taxa/4190,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Phoebetria,fusca,,2022-06-11T06:05:47Z,Phoebetria fusca,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=3967,,,
170236,628014,58320,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,obscured,50,2021-07-28 09:26:06.057371,2021-07-28 09:26:06.057371,Victoria,"Victoria, AU",628014,https://www.inaturalist.org/taxa/628014,https://www.inaturalist.org/taxa/628014,https://www.inaturalist.org/taxa/140474,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Prasophyllum,correctum,,2022-06-10T05:24:28Z,Prasophyllum correctum,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9720137,,,
170237,963500,58320,6744,,Environment Protection and Biodiversity Conservation Act 1999,Endangered,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=64956,,obscured,40,2021-07-28 09:31:03.233315,2021-07-28 09:31:03.233315,Australia,Australia,963500,https://www.inaturalist.org/taxa/963500,https://www.inaturalist.org/taxa/963500,https://www.inaturalist.org/taxa/140474,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Prasophyllum,suaveolens,,2021-11-03T04:34:08Z,Prasophyllum suaveolens,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9720206,,,
170238,963500,58320,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,obscured,50,2021-07-28 09:31:03.316204,2021-07-28 09:31:03.316204,Victoria,"Victoria, AU",963500,https://www.inaturalist.org/taxa/963500,https://www.inaturalist.org/taxa/963500,https://www.inaturalist.org/taxa/140474,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Prasophyllum,suaveolens,,2021-11-03T04:34:08Z,Prasophyllum suaveolens,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9720206,,,
170240,1184562,58320,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,obscured,50,2021-07-28 09:37:33.066623,2021-07-28 09:37:33.066623,Victoria,"Victoria, AU",1184562,https://www.inaturalist.org/taxa/1184562,https://www.inaturalist.org/taxa/1184562,https://www.inaturalist.org/taxa/893933,Animalia,Arthropoda,Insecta,Plecoptera,Eustheniidae,Thaumatoperla,flaveola,,2021-07-28T09:37:33Z,Thaumatoperla flaveola,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/7634634,,,
170241,32175,58320,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,obscured,50,2021-07-28 09:43:49.500717,2021-07-28 09:43:49.500717,Victoria,"Victoria, AU",32175,https://www.inaturalist.org/taxa/32175,https://www.inaturalist.org/taxa/32175,https://www.inaturalist.org/taxa/50238,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Morelia,spilota,spilota,2021-07-28T09:43:49Z,Morelia spilota spilota,subspecies,http://reptile-database.reptarium.cz/search.php?genus=Morelia&species=spilota&subspecies=spilota&submit=Search,,,
170239,964260,58320,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,obscured,50,2021-07-28 09:34:09.879988,2021-07-28 13:05:25.102656,Victoria,"Victoria, AU",964260,https://www.inaturalist.org/taxa/964260,https://www.inaturalist.org/taxa/964260,https://www.inaturalist.org/taxa/140474,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Prasophyllum,roseum,,2022-11-01T02:06:14Z,Prasophyllum roseum,species,https://eol.org/pages/51504608,,,
170243,720261,702203,7830,,FFG Threatened List,EN,https://www.environment.vic.gov.au/__data/assets/pdf_file/0031/533893/20210714-FFG-Threatened-List.pdf,,obscured,40,2021-07-28 13:55:46.125486,2021-07-28 13:55:46.125486,Victoria,"Victoria, AU",720261,https://www.inaturalist.org/taxa/720261,https://www.inaturalist.org/taxa/720261,https://www.inaturalist.org/taxa/116844,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,banksii,graptogyne,2021-09-16T20:01:13Z,Calyptorhynchus banksii graptogyne,subspecies,,,,
170244,720261,702203,6744,,Environmental Protection and Biodiversity Conservation Act 1999,EN,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=25982,,obscured,20,2021-07-28 13:55:46.451371,2021-07-28 13:55:46.451371,Australia,Australia,720261,https://www.inaturalist.org/taxa/720261,https://www.inaturalist.org/taxa/720261,https://www.inaturalist.org/taxa/116844,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,banksii,graptogyne,2021-09-16T20:01:13Z,Calyptorhynchus banksii graptogyne,subspecies,,,,
170247,4925,702203,7830,,FFG Threatened List,CR,https://www.environment.vic.gov.au/__data/assets/pdf_file/0031/533893/20210714-FFG-Threatened-List.pdf,,obscured,50,2021-07-28 17:07:40.899984,2021-07-28 17:07:40.899984,Victoria,"Victoria, AU",4925,https://www.inaturalist.org/taxa/4925,https://www.inaturalist.org/taxa/4925,https://www.inaturalist.org/taxa/4921,Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,grallarius,,2021-07-28T17:07:40Z,Burhinus grallarius,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=3085,,,
224633,135828,702203,6744,,Environmental Protection and Biodiversity Conservation Act 1999,EN,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=55406,,obscured,40,2021-12-14 03:26:40.299253,2021-12-14 03:26:40.299253,Australia,Australia,135828,https://www.inaturalist.org/taxa/135828,https://www.inaturalist.org/taxa/135828,https://www.inaturalist.org/taxa/129824,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Macrozamia,lomandroides,,2021-12-14T03:23:32Z,Macrozamia lomandroides,species,,,,
170248,4925,702203,6825,,Atlas of Living Australia,EN,https://bie.ala.org.au/species/urn:lsid:biodiversity.org.au:afd.taxon:9e797cd8-e8a0-40ed-a2a6-6abecff8e21f,,obscured,40,2021-07-28 17:12:14.009845,2021-07-28 17:12:14.009845,New South Wales,"New South Wales, AU",4925,https://www.inaturalist.org/taxa/4925,https://www.inaturalist.org/taxa/4925,https://www.inaturalist.org/taxa/4921,Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,grallarius,,2021-07-28T17:07:40Z,Burhinus grallarius,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=3085,,,
170249,4925,702203,7308,,Atlas of Living Australia,LC,https://bie.ala.org.au/species/urn:lsid:biodiversity.org.au:afd.taxon:9e797cd8-e8a0-40ed-a2a6-6abecff8e21f,,,10,2021-07-28 17:12:14.223459,2021-07-28 17:12:14.223459,Queensland,"Queensland, AU",4925,https://www.inaturalist.org/taxa/4925,https://www.inaturalist.org/taxa/4925,https://www.inaturalist.org/taxa/4921,Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,grallarius,,2021-07-28T17:07:40Z,Burhinus grallarius,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=3085,,,
170250,4925,702203,6899,,Atlas of Living Australia,NT,https://bie.ala.org.au/species/urn:lsid:biodiversity.org.au:afd.taxon:9e797cd8-e8a0-40ed-a2a6-6abecff8e21f,,,20,2021-07-28 17:12:14.37007,2021-07-28 17:12:14.37007,South Australia,"South Australia, AU",4925,https://www.inaturalist.org/taxa/4925,https://www.inaturalist.org/taxa/4925,https://www.inaturalist.org/taxa/4921,Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,grallarius,,2021-07-28T17:07:40Z,Burhinus grallarius,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=3085,,,
170251,4925,702203,6827,,Atlas of Living Australia,NT,https://bie.ala.org.au/species/urn:lsid:biodiversity.org.au:afd.taxon:9e797cd8-e8a0-40ed-a2a6-6abecff8e21f,,,20,2021-07-28 17:12:14.519339,2021-07-28 17:12:14.519339,Western Australia,"Western Australia, AU",4925,https://www.inaturalist.org/taxa/4925,https://www.inaturalist.org/taxa/4925,https://www.inaturalist.org/taxa/4921,Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,grallarius,,2021-07-28T17:07:40Z,Burhinus grallarius,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=3085,,,
264919,19252,3249428,7830,,Victoria Flora and Fauna Guarantee Act 1988,Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,obscured,40,2022-06-11 06:15:36.264914,2022-06-11 06:19:12.247507,Victoria,"Victoria, AU",19252,https://www.inaturalist.org/taxa/19252,https://www.inaturalist.org/taxa/19252,https://www.inaturalist.org/taxa/19249,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Polytelis,swainsonii,,2022-12-09T22:10:50Z,Polytelis swainsonii,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=1456,,,
