id,taxonid,taxonname,taxonstatus,authority,taxonurl,user_id,taxonID,kingdom,class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,Significant,status,Endemicity,EPBC Status
152504.0,702907.0,Selenotypus plumipes,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,29185.0,Animalia,Arachnida,Theraphosidae,Selenotypus plumipes,,"Pocock, 1895",C,N,Least concern,Queensland Endemic,
152506.0,460952.0,Hypochrysops apollo,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152507.0,136191.0,Cycas desolata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,6326.0,Plantae,Equisetopsida,Cycadaceae,Cycas desolata,,P.I.Forst.,V,Y,Vulnerable,Queensland Endemic,
152508.0,354686.0,Dryopteris sparsa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12039.0,Plantae,Equisetopsida,Dryopteridaceae,Dryopteris sparsa,,(Buch.-Ham. ex D.Don) Kuntze,V,Y,Vulnerable,Regional Endemic,
152509.0,543010.0,Pachystoma pubescens,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,8553.0,Plantae,Equisetopsida,Orchidaceae,Pachystoma pubescens,,Blume,V,Y,Vulnerable,Queensland Endemic,
152500.0,353959.0,Lyperanthus suaveolens,LC Sensitive Species,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12782,708886.0,12782.0,Plantae,Equisetopsida,Orchidaceae,Lyperanthus suaveolens,brown beaks,R.Br.,SL,Y,Special least concern,Intranational,
152511.0,142476.0,Pachystoma,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,21210.0,Plantae,Equisetopsida,Orchidaceae,Pachystoma,,,C,N,Least concern,Unknown,
152513.0,899197.0,Phlegmariurus filiformis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152515.0,906512.0,Sarcochilus hirticalcar,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,8224.0,Plantae,Equisetopsida,Orchidaceae,Sarcochilus hirticalcar,harlequin orchid,(Dockrill) M.A.Clem. & B.J.Wallace,V,Y,Vulnerable,Queensland Endemic,Vulnerable
152517.0,138100.0,Asplenium wildii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152518.0,136035.0,Cycas scratchleyana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,30730.0,Plantae,Equisetopsida,Cycadaceae,Cycas scratchleyana,,F.Muell.,SL,Y,Special least concern,Regional Endemic,
152521.0,24780.0,Cophixalus zweifeli,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,19463.0,Animalia,Amphibia,Microhylidae,Cophixalus zweifeli,Cape Melville boulderfrog,"Davies & McDonald, 1998",V,Y,Vulnerable,Queensland Endemic,
152537.0,427506.0,Didymoplexis pallens,Near threatened,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12844,708886.0,12844.0,Plantae,Equisetopsida,Orchidaceae,Didymoplexis pallens,crystal bells,Griff.,NT,Y,Near Threatened,Regional Endemic,
152523.0,140673.0,Hetaeria,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,20840.0,Plantae,Equisetopsida,Orchidaceae,Hetaeria,,,,N,,Unknown,
152522.0,534394.0,Dendrobium teretifolium,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=5671,708886.0,,,,,,,,,,,,
152525.0,882604.0,Chiloglottis sphyrnoides,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,7979.0,Plantae,Equisetopsida,Orchidaceae,Chiloglottis sphyrnoides,,D.L.Jones,V,Y,Vulnerable,Intranational,
152526.0,882561.0,Dendrobium brevicaudum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152524.0,784021.0,Dendrobium johannis,Vulnerable,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=17451,708886.0,17451.0,Plantae,Equisetopsida,Orchidaceae,Dendrobium johannis,brown antelope orchid,Rchb.f.,V,Y,Vulnerable,Regional Endemic,Vulnerable
152520.0,135851.0,Macrozamia platyrhachis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,16709.0,Plantae,Equisetopsida,Zamiaceae,Macrozamia platyrhachis,,F.M.Bailey,E,Y,Endangered,Queensland Endemic,Endangered
152546.0,337634.0,Gastrodia sesamoides,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12806,708886.0,12806.0,Plantae,Equisetopsida,Orchidaceae,Gastrodia sesamoides,cinnamon bells,R.Br.,SL,Y,Special least concern,Intranational,
152529.0,136040.0,Cycas tuckeri,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,5937.0,Plantae,Equisetopsida,Cycadaceae,Cycas tuckeri,,K.D.Hill,V,Y,Vulnerable,Queensland Endemic,
152547.0,802831.0,Phaius australis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12722.0,Plantae,Equisetopsida,Orchidaceae,Phaius australis,,F.Muell.,E,Y,Endangered,Not Endemic to Australia,Endangered
152531.0,816357.0,Aponogeton elongatus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12437.0,Plantae,Equisetopsida,Aponogetonaceae,Aponogeton elongatus,,F.Muell. ex Benth.,NT,Y,Near Threatened,Unknown,
152533.0,576988.0,Papillilabium,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,21217.0,Plantae,Equisetopsida,Orchidaceae,Papillilabium,,,C,N,Least concern,Unknown,
152536.0,517097.0,Ranoidea myola,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152540.0,831562.0,Selenocosmia strenua,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,29182.0,Animalia,Arachnida,Theraphosidae,Selenocosmia strenua,,"(Thorell, 1881)",C,N,Least concern,Queensland Endemic,
152543.0,129782.0,Cycas,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,18759.0,Plantae,Equisetopsida,Cycadaceae,Cycas,,,,N,,Unknown,
152544.0,502762.0,Tomophyllum walleri,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,41541.0,Plantae,Equisetopsida,Polypodiaceae,Tomophyllum walleri,,(Maiden & Betche) Parris,V,Y,Vulnerable,Queensland Endemic,Vulnerable
152548.0,480695.0,Phlegmariurus phlegmarioides,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,34782.0,Plantae,Equisetopsida,Lycopodiaceae,Phlegmariurus phlegmarioides,,(Gaudich.) A.R.Field & Bostock,V,Y,Vulnerable,Not Endemic to Australia,
152550.0,22055.0,Philoria kundagungan,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,687.0,Animalia,Amphibia,Limnodynastidae,Philoria kundagungan,red-and-yellow mountainfrog,"(Ingram & Corben, 1975)",E,Y,Endangered,Intranational,Endangered
152554.0,702929.0,Apostasia wallichii,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=15686,708886.0,15686.0,Plantae,Equisetopsida,Orchidaceae,Apostasia wallichii,,R.Br.,SL,Y,Special least concern,Regional Endemic,
152552.0,553194.0,Thelymitra media,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,20037.0,Plantae,Equisetopsida,Orchidaceae,Thelymitra media,,,,N,,,
152553.0,39474.0,Varanus semiremex,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,70.0,Animalia,Reptilia,Varanidae,Varanus semiremex,rusty monitor,"Peters, 1869",C,N,Least concern,Queensland Endemic,
152562.0,369241.0,Dendrobium tetragonum,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12831,708886.0,12831.0,Plantae,Equisetopsida,Orchidaceae,Dendrobium tetragonum,tree spider orchid,A.Cunn.,SL,Y,Special least concern,Intranational,
152556.0,559037.0,Phlegmariurus phlegmaria,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,34778.0,Plantae,Equisetopsida,Lycopodiaceae,Phlegmariurus phlegmaria,,(L.) T.Sen & U.Sen,C,N,Least concern,,
152558.0,364208.0,Archontophoenix myolensis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,6523.0,Plantae,Equisetopsida,Arecaceae,Archontophoenix myolensis,,Dowe,E,Y,Endangered,Queensland Endemic,Endangered
152560.0,106503.0,Nannoperca oxleyana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,18167.0,Animalia,Actinopterygii,Percichthyidae,Nannoperca oxleyana,Oxleyan pygmy perch,"Whitley, 1940",V,Y,Vulnerable,Intranational,Endangered
152551.0,896830.0,Pterostylis ophioglossa,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9322,708886.0,9322.0,Plantae,Equisetopsida,Orchidaceae,Pterostylis ophioglossa,,R.Br.,SL,Y,Special least concern,Not Endemic to Australia,
152539.0,140380.0,Pterostylis mutica,SL,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=14295,708886.0,14295.0,Plantae,Equisetopsida,Orchidaceae,Pterostylis mutica,midget greenhood,R.Br.,SL,Y,Special least concern,Intranational,
152579.0,140425.0,Pterostylis erecta,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12693,708886.0,12693.0,Plantae,Equisetopsida,Orchidaceae,Pterostylis erecta,,T.E.Hunt,SL,Y,Special least concern,Queensland Endemic,
152565.0,33534.0,Uvidicolus sphyrurus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,398.0,Animalia,Reptilia,Carphodactylidae,Uvidicolus sphyrurus,border thick-tailed gecko,"(Ogilby, 1892)",C,Y,Least concern,Intranational,Vulnerable
152566.0,365641.0,Livistona lanuginosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,2224.0,Plantae,Equisetopsida,Arecaceae,Livistona lanuginosa,,Rodd,V,Y,Vulnerable,Queensland Endemic,Vulnerable
152567.0,739107.0,Acianthus saxatilis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,35341.0,Plantae,Equisetopsida,Orchidaceae,Acianthus saxatilis,,D.L.Jones & M.A.Clem.,E,Y,Endangered,Queensland Endemic,
152570.0,33932.0,Phyllurus amnicola,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,22412.0,Animalia,Reptilia,Carphodactylidae,Phyllurus amnicola,Mount Elliot broad-tailed gecko,"Hoskin, Couper, Schneider & Covacevich 2000",V,Y,Vulnerable,Queensland Endemic,
152571.0,418415.0,Hymenophyllum digitatum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,29896.0,Plantae,Equisetopsida,Hymenophyllaceae,Hymenophyllum digitatum,,(Sw.) Fosberg,V,Y,Vulnerable,Regional Endemic,
152573.0,142491.0,Pomatocalpa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,21333.0,Plantae,Equisetopsida,Orchidaceae,Pomatocalpa,,,,N,,Unknown,
152575.0,467454.0,Caladenia filamentosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,19764.0,Plantae,Equisetopsida,Orchidaceae,Caladenia filamentosa,,R.Br.,C,N,Least concern,Intranational,
152576.0,502912.0,Oreogrammitis leonardii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,41570.0,Plantae,Equisetopsida,Polypodiaceae,Oreogrammitis leonardii,,(Parris) Parris,V,Y,Vulnerable,Queensland Endemic,
152577.0,517112.0,Ranoidea subglandulosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152578.0,39652.0,Elseya irwini,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,18454.0,Animalia,Reptilia,Chelidae,Elseya irwini,Irwin's turtle,"Cann, 1997",C,N,Least concern,Queensland Endemic,
152580.0,370000.0,Habenaria xanthantha,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12816.0,Plantae,Equisetopsida,Orchidaceae,Habenaria xanthantha,,F.Muell.,NT,Y,Near Threatened,Queensland Endemic,
152581.0,631112.0,Trichomanes endlicherianum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152583.0,136192.0,Cycas couttsiana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,8439.0,Plantae,Equisetopsida,Cycadaceae,Cycas couttsiana,,K.D.Hill,V,Y,Vulnerable,Queensland Endemic,
152584.0,97552.0,Chlamydogobius micropterus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,18163.0,Animalia,Actinopterygii,Gobiidae,Chlamydogobius micropterus,Elizabeth Springs goby,"Larson, 1995",E,Y,Endangered,Queensland Endemic,Endangered
152572.0,829441.0,Dipodium elegantulum,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,8446.0,Plantae,Equisetopsida,Orchidaceae,Dipodium elegantulum,,D.L.Jones,SL,Y,Special least concern,Intranational,
152618.0,140980.0,Appendicula,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=20195,708886.0,20195.0,Plantae,Equisetopsida,Orchidaceae,Appendicula,,,,N,,Unknown,
152588.0,136041.0,Cycas yorkiana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,5938.0,Plantae,Equisetopsida,Cycadaceae,Cycas yorkiana,,K.D.Hill,SL,Y,Special least concern,Queensland Endemic,
152589.0,32164.0,Morelia viridis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,520.0,Animalia,Reptilia,Boidae,Morelia viridis,green python,"(Schlegel, 1872)",NT,Y,Near Threatened,Not Endemic to Australia,
152590.0,132672.0,Spathoglottis plicata,Vulnerable,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12667,708886.0,12667.0,Plantae,Equisetopsida,Orchidaceae,Spathoglottis plicata,New Guinea ground orchid,Blume,V,Y,Vulnerable,Regional Endemic,
152594.0,136178.0,Cycas badensis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,5934.0,Plantae,Equisetopsida,Cycadaceae,Cycas badensis,,K.D.Hill,SL,Y,Special least concern,Queensland Endemic,
152611.0,365647.0,Livistona nitida,NT,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=3322,708886.0,3322.0,Plantae,Equisetopsida,Arecaceae,Livistona nitida,,Rodd,NT,Y,Near Threatened,Queensland Endemic,
152598.0,427535.0,Dipodium pictum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152602.0,40664.0,Rhinolophus philippinensis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,969.0,Animalia,Mammalia,Rhinolophidae,Rhinolophus philippinensis,greater large-eared horseshoe bat,"Waterhouse, 1843",E,Y,Endangered,Regional Endemic,Vulnerable
152606.0,340741.0,Didymoglossum exiguum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,8513.0,Plantae,Equisetopsida,Hymenophyllaceae,Didymoglossum exiguum,,(Bedd.) Copel.,PE,Y,Extinct in the wild,Queensland Endemic,Extinct
152607.0,33840.0,Orraya occultus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,389.0,Animalia,Reptilia,Carphodactylidae,Orraya occultus,McIlwraith leaf-tailed gecko,"(Couper, Covacevich & Moritz, 1993)",CR,Y,Critically Endangered,Queensland Endemic,
152608.0,517092.0,Ranoidea lorica,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152609.0,347765.0,Myrmecodia,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,21120.0,Plantae,Equisetopsida,Rubiaceae,Myrmecodia,,,,N,,Unknown,
152612.0,22064.0,Mixophyes fleayi,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,675.0,Animalia,Amphibia,Myobatrachidae,Mixophyes fleayi,Fleay's barred frog,"Corben & Ingram, 1987",E,Y,Endangered,Intranational,Endangered
152603.0,369227.0,Corymborkis veratrifolia,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=17607,708886.0,17607.0,Plantae,Equisetopsida,Orchidaceae,Corymborkis veratrifolia,cinnamon orchid,Thouars ex Blume,SL,Y,Special least concern,Regional Endemic,
152616.0,140424.0,Pterostylis concinna,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,,,,,,,,,,,,
152617.0,364242.0,Arenga australasica,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,708886.0,12864.0,Plantae,Equisetopsida,Arecaceae,Arenga australasica,,(H.Wendl. & Drude) S.T.Blake ex H.E. Moore,V,Y,Vulnerable,Intranational,
