vba_taxonID,vba_name,vba_status,vba_geoprivacy,lsid,scientificName,type,genusOrAbove,specificEpithet,parsed,parsedPartially,canonicalName,canonicalNameComplete,canonicalNameWithMarker,rankMarker,infraSpecificEpithet,infraGeneric,sensu,bracketAuthorship,remarks,notho,authorship,vba_scientificName,new_geoprivacy,status_id,scientificName_x,taxon_id,user_id,description,iucn,authority,status,geoprivacy,place_id,place_display_name,new_url,new_description,new_authority,new_place_id,new_username,new_iucn_equivalent,new_status,id,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,infraspecificEpithet,modified,scientificName_y,taxonRank,references
60196,,Endangered,,ALA_DR655_1554,,,,,,,,,,,,,,,,,,Dupetor flavicollis,open,,,,,,,,,,,,https://bie.ala.org.au/species/ALA_DR655_1554,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
10111,,Endangered,,ALA_DR655_1560,,,,,,,,,,,,,,,,,,Gelochelidon macrotarsa,open,,,,,,,,,,,,https://bie.ala.org.au/species/ALA_DR655_1560,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
15203,,Endangered,,ALA_DR655_1561,,,,,,,,,,,,,,,,,,Geminoropa scindocataracta,open,,,,,,,,,,,,https://bie.ala.org.au/species/ALA_DR655_1561,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
11826,,Extinct,,https://biodiversity.org.au/afd/taxa/a65f8ea5-d828-4912-806f-8ff80e37974c,,,,,,,,,,,,,,,,,,Isoodon auratus auratus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/a65f8ea5-d828-4912-806f-8ff80e37974c,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Extinct,,,,,,,,,,,,,,,
13207,,Vulnerable,,https://biodiversity.org.au/afd/taxa/6e63311a-159e-44d5-ae3f-a63dfc0a829a,,,,,,,,,,,,,,,,,,Litoria raniformis,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/6e63311a-159e-44d5-ae3f-a63dfc0a829a,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
11438,,Vulnerable,,https://biodiversity.org.au/afd/taxa/70e10fcf-b3e9-47d3-b5be-70c323570043,,,,,,,,,,,,,,,,,,Mastacomys fuscus mordicus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/70e10fcf-b3e9-47d3-b5be-70c323570043,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
61342,,Critically Endangered,,https://biodiversity.org.au/afd/taxa/57842363-1c36-40d7-b3f6-a3baeb2fa50f,,,,,,,,,,,,,,,,,,Miniopterus orianae oceanensis,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/57842363-1c36-40d7-b3f6-a3baeb2fa50f,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
11201,,Extinct,,https://biodiversity.org.au/afd/taxa/e60b796d-665b-4856-8fe4-3c140b65cd08,,,,,,,,,,,,,,,,,,Onychogalea fraenata,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/e60b796d-665b-4856-8fe4-3c140b65cd08,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Extinct,,,,,,,,,,,,,,,
65014,,Critically Endangered,,https://biodiversity.org.au/afd/taxa/454d91be-d89f-4c90-bd34-916e561e6a0d,,,,,,,,,,,,,,,,,,Oreixenica latialis theddora,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/454d91be-d89f-4c90-bd34-916e561e6a0d,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
61266,,Endangered,,https://biodiversity.org.au/afd/taxa/ac230727-2d19-4526-be5e-c48f5c208fce,,,,,,,,,,,,,,,,,,Osphranter robustus robustus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/ac230727-2d19-4526-be5e-c48f5c208fce,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
61099,,Extinct,,https://biodiversity.org.au/afd/taxa/b3e8c3b1-b04e-43ef-bc51-afe027f032b7,,,,,,,,,,,,,,,,,,Perameles notina,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/b3e8c3b1-b04e-43ef-bc51-afe027f032b7,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Extinct,,,,,,,,,,,,,,,
15222,,Endangered,,ALA_DR655_1589,,,,,,,,,,,,,,,,,,Pernagera gatliffi,open,,,,,,,,,,,,https://bie.ala.org.au/species/ALA_DR655_1589,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
11175,,Vulnerable,,https://biodiversity.org.au/afd/taxa/d1200656-bc79-4dc7-b44e-36395f2e580f,,,,,,,,,,,,,,,,,,Potorous tridactylus trisulcatus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/d1200656-bc79-4dc7-b44e-36395f2e580f,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
11303,,Endangered,,https://biodiversity.org.au/afd/taxa/18202c57-710c-4908-a9d1-4ca0354ad612,,,,,,,,,,,,,,,,,,Rhinolophus megaphyllus megaphyllus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/18202c57-710c-4908-a9d1-4ca0354ad612,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
75231,,Vulnerable,,https://biodiversity.org.au/afd/taxa/ba53a695-0dd5-4884-9872-7ebb9235690f,,,,,,,,,,,,,,,,,,Temognatha flavocincta,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/ba53a695-0dd5-4884-9872-7ebb9235690f,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
75237,,Vulnerable,,https://biodiversity.org.au/afd/taxa/bb3bc0eb-7251-4a6b-9c29-0cdd378d9b35,,,,,,,,,,,,,,,,,,Temognatha tricolorata,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/bb3bc0eb-7251-4a6b-9c29-0cdd378d9b35,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
10089,,Endangered,,https://biodiversity.org.au/afd/taxa/8368ea93-a998-4886-8e5a-ae309de20f3a,,,,,,,,,,,,,,,,,,Thalassarche carteri,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/8368ea93-a998-4886-8e5a-ae309de20f3a,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
15028,,Endangered,,https://biodiversity.org.au/afd/taxa/e2b6ac59-33d2-4f55-b347-e6ecdcdbd84f,,,,,,,,,,,,,,,,,,Theclinesthes albocinctus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/e2b6ac59-33d2-4f55-b347-e6ecdcdbd84f,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
75139,,Endangered,,https://biodiversity.org.au/afd/taxa/fcc2ac7b-819b-4b76-96e7-fe09f6301eff,,,,,,,,,,,,,,,,,,Trapezites luteus luteus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/fcc2ac7b-819b-4b76-96e7-fe09f6301eff,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
15160,,Extinct,,https://biodiversity.org.au/afd/taxa/09992614-4f27-4e08-bb48-53bb1daf6e19,,,,,,,,,,,,,,,,,,Xylocopa aeratus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/09992614-4f27-4e08-bb48-53bb1daf6e19,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Extinct,,,,,,,,,,,,,,,
