wildnetTaxonID,name,status,wildnet_geoprivacy,lsid,scientificName,canonicalName,canonicalNameComplete,type,rankMarker,new_geoprivacy,status_id,taxon_id,user_id,description,iucn,authority,status_inat,geoprivacy,place_id,place_display_name,new_authority,new_description,new_url,new_place_id,new_username,new_iucn_equivalent,new_status,id,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,taxonRank,references
803,,Endangered,,https://biodiversity.org.au/afd/taxa/a4ef7496-ba95-481c-b3a5-a6ed66f37394,Dasyurus maculatus maculatus,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=803,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
8899,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2912382,Daviesia quoquoversus,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=8899,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
30797,,Near Threatened,,https://id.biodiversity.org.au/taxon/apni/51402089,Demorchis queenslandica,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=30797,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
41710,,Special least concern,,ALA_DR652_1422,Demorchis umbrosa,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41710,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
40376,,,,https://id.biodiversity.org.au/taxon/apni/51402918,Dendrobium bigibbum albomarginatum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=40376,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
40377,,,,https://id.biodiversity.org.au/taxon/apni/51402830,Dendrobium bigibbum macranthum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=40377,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
8944,,Vulnerable,,https://id.biodiversity.org.au/taxon/apni/51402834,Dendrobium callitrophilum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=8944,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
37192,,,,ALA_DR493_347,Dendrobium chalmersii,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=37192,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
39953,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51406761,Dendrobium complanatum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39953,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
13976,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51305036,Dendrobium delicatum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=13976,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
39947,,,,https://id.biodiversity.org.au/taxon/apni/51405050,Dendrobium eriaeoides,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39947,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
39948,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51402850,Dendrobium giddinsii,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39948,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
9133,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51402862,Dendrobium gracillimum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=9133,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
39949,,,,ALA_DR493_359,Dendrobium grantii,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39949,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
39950,,,,https://id.biodiversity.org.au/taxon/apni/51406113,Dendrobium keffordii,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39950,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
6226,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51316785,Dendrobium kingianum carnarvonense,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=6226,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
14633,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51305059,Dendrobium kingianum kingianum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=14633,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
40319,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51316787,Dendrobium kingianum pallidum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=40319,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
8900,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51402870,Dendrobium lavarackianum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=8900,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
39682,,,,ALA_DR493_376,Dendrobium paragnomus,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39682,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
40365,,,,https://id.biodiversity.org.au/taxon/apni/51402830,Dendrobium phalaenopsis compactum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=40365,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
8172,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51402892,Dendrobium prenticei,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=8172,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
9065,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51402894,Dendrobium ruppiosum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=9065,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
7930,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51402900,Dendrobium schneiderae majus,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=7930,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
12839,,Near Threatened,,https://id.biodiversity.org.au/taxon/apni/51402898,Dendrobium schneiderae schneiderae,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=12839,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
40381,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51305036,Dendrobium speciosum delicatum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=40381,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
40382,,,,https://id.biodiversity.org.au/taxon/apni/51402862,Dendrobium speciosum nitidum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=40382,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
39205,,,,ALA_DR493_395,Dendrobium strianopsis,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39205,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
9134,,Vulnerable,,https://id.biodiversity.org.au/taxon/apni/51402918,Dendrobium superbiens,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=9134,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
40412,,,,https://id.biodiversity.org.au/taxon/apni/51404568,Dendrobium teretifolium album,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=40412,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
39951,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51402888,Dendrobium tofftii,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39951,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
39952,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51396661,Dendrobium uniflos,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39952,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
32035,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51402922,Dendrobium vinicolor,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=32035,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
41173,,Special least concern,,ALA_DR652_1782,Dendroconche scandens,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41173,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
41329,,Endangered,,ALA_DR652_613,Denhamia megacarpa,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41329,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
33355,,Special least concern,,https://id.biodiversity.org.au/node/apni/7408065,Didymoglossum motleyi,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=33355,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
32462,,Critically Endangered,,https://id.biodiversity.org.au/node/apni/2907748,Digitaria basaltica,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=32462,7308,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
33018,,Critically Endangered,,https://id.biodiversity.org.au/node/apni/2896436,Digitaria veldkampiana,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=33018,7308,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
3491,,Endangered,,https://id.biodiversity.org.au/node/apni/2895266,Dinosperma longifolium,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=3491,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
8189,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2916392,Dioclea hexandra,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=8189,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
27767,,Vulnerable,,https://biodiversity.org.au/afd/taxa/bc1f4f49-e073-4d2c-9fcf-84e5eee70aa5,Diomedea antipodensis antipodensis,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=27767,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
27768,,Vulnerable,,https://biodiversity.org.au/afd/taxa/d483ac45-e8c0-4d0e-96ad-7a0c4935ae60,Diomedea antipodensis gibsoni,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=27768,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
34491,,Vulnerable,,https://id.biodiversity.org.au/taxon/apni/51283759,Diospyros areolifolia,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=34491,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
35533,,Near Threatened,,https://id.biodiversity.org.au/taxon/apni/51283790,Diospyros granitica,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=35533,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
34929,,Critically Endangered,,https://id.biodiversity.org.au/taxon/apni/51294679,Diplazium squamuligerum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=34929,7308,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
