,Name ID,Taxon, WA Status,WA Rank,WA IUCN Criteria,EPBC,DBCA Region,DBCA District,Distribution,Flowering Period,Recovery Plan,Notes
2410,3020,Lepidium biplicatum,3,,,,MWST,"GERALDTON,SHARK BAY","Carnarvon, Shark Bay",Sep,,
2411,3022,Lepidium catapycnon,4,,,,PILB,KARRATHA,"Wittenoom Gorge, Hamersley Range, Weeli Wolli, Newman",Oct-Jan?,,
2412,3023,Lepidium desvauxii,2,,,,SCST,ALBANY,Bald Is.,,,
2413,3024,Lepidium drummondii,X,EX,,EX,UKN,Unknown,Southwest Western Australia,-,,
2414,3026,Lepidium fasciculatum,3,,,,"GOLD,MWST,SCST","KALGOORLIE,ESPERANCE,GERALDTON","Salmon Gums, Kalgoorlie, Esperance, Mingenew",Oct-Feb,,
2415,3028,Lepidium genistoides,3,,,,"GOLD,WHTB","KALGOORLIE,CENTRAL WHEATBELT","Walyahmoning Rock, Boorabbin, (Cowcowing), Marvel Loch, (Mukinbudin), Koorda, Ennuin Stn, Merredin",Oct-Dec,,
2416,3031,Lepidium merrallii,2,,,,"GOLD,MWST,WHTB","KALGOORLIE,GERALDTON,CENTRAL WHEATBELT","Marvel Loch, Mt Jackson, Koolyanobbing, Burnabinmah",Aug-Sep,,
2417,3040,Lepidium pseudohyssopifolium,1,,,,SWAN,SWAN COASTAL,"Perth, Herdsman's Lake, Eastern States",,,
2418,3042,Lepidium pseudotasmanicum,4,,,,"SCST,SWAN,WARR,WHTB","ALBANY,ESPERANCE,FRANKLAND,SWAN COASTAL,CENTRAL WHEATBELT","Yanchep, Wongan Hills, Denmark, Albany, Porongurup R, Jerramungup, Munglinup, Stirling Range, Lake Clifton",,,
2419,3043,Lepidium puberulum,4,,,,"MWST,SWAN","GERALDTON,SHARK BAY,SWAN COASTAL","Rottnest Is, Abrolhos Islands, Dorre Is, Boullanger Is, Garden Is., Zuytdorp Cliffs, Dirk Hartog Is, Shark Bay",Aug,,
2420,3045,Lepidium sagittulatum,1,,,,MWST,GERALDTON,"Mingenew, Eastern States",,,
2421,3046,Lepidium scandens,3,,,,MWST,GERALDTON,"Sanford River, Murgoo Stn, Jingemarra Stn, Bush Bay, Wooramel","Aug,Sep",,
2422,49565,Lepidium sp. Stirling Range (S. Barrett 1359) PN,2,,,,SCST,ALBANY,Stirling Range N.P.,,,
2423,3047,Lepidium xylodes,1,,,,"GOLD,MWST","KALGOORLIE,GERALDTON","Belele Stn, Moorarie Stn, Lake Wells","Aug,Sep",,
2424,17620,Lepidobolus basiflorus,2,,,,MWST,GERALDTON,"Geraldton-Mullewa, Indarra Spring N.R.",Apr-May,,
2425,13774,Lepidobolus densus,4,,,,"MWST,WHTB","MOORA,GERALDTON,SHARK BAY,CENTRAL WHEATBELT","Coorow, Dirk Hartog Is., Shark Bay, Kalbarri NP, Three Springs, Morawa, Marchagee, Alexander Morrison N.P., North Wallambin,Billeranga Hills",Oct,,
2426,41652,Lepidobolus eurardyensis,1,,,,MWST,GERALDTON,Eurardy Stn.,,,
2427,13775,Lepidobolus quadratus,3,,,,MWST,MOORA,"Eneabba, Gairdner Range, Regans Ford, Badgingarra",Aug-Sep,,
2428,17623,Lepidobolus spiralis,2,,,,SCST,ESPERANCE,Frank Hann NP,May-Sep,,
2429,31772,Lepidosperma amantiferrum,1,,,,WHTB,CENTRAL WHEATBELT,Forrestania,,,
2430,31771,Lepidosperma bungalbin,T,VU,D2,,GOLD,KALGOORLIE,Helena-Aurora Range,Jul,,
2431,31770,Lepidosperma ferricola,3,,,,GOLD,KALGOORLIE,"Mt Jackson, Die Hardy Ranges, Koolyanobbing Range, Helena and Aurora Range. Parker Range",,,
2432,31755,Lepidosperma ferriculmen,1,,,,WHTB,CENTRAL WHEATBELT,Forrestania,July,,
2433,31764,Lepidosperma gibsonii,T,EN,"B1ab(iii,v) + B2ab(iii,v)",,MWST,GERALDTON,Mt Gibson,,IRP,
2434,31766,Lepidosperma jacksonense,1,,,,GOLD,KALGOORLIE,Mount Jackson,,,
2435,31763,Lepidosperma lyonsii,1,,,,GOLD,KALGOORLIE,"Jaurdi, Erayinia Hill",,,
2436,942,Lepidosperma rostratum,T,EN,B1ab(iii)+2ab(iii),EN,SWAN,SWAN COASTAL,"Cannington, Kenwick, Forrestdale Lake NR",Aug,,
2437,943,Lepidosperma rupestre,4,,,,MWST,GERALDTON,Kalbarri N.P.,-,,
2438,33098,Lepidosperma sp. Archer Drive (S. Kern & R. Jasper LCH 18300),1,,,,SCST,ALBANY,Ravensthorpe Range,,,
2439,33281,Lepidosperma sp. Billyacatting (S.D. Hopper 8630),2,,,,WHTB,CENTRAL WHEATBELT,Billyacatting N.R.,,,
2440,33280,Lepidosperma sp. Blue Hills (A. Markey & S. Dillon 3468),1,,,,MWST,GERALDTON,"Karara, Blue Hills Range",,,
2441,33096,Lepidosperma sp. Elverdton (R. Jasper et al. LCH 16844),1,,,,SCST,ALBANY,Raventhorpe Range,,,
2442,33097,Lepidosperma sp. Hopetoun Road (S. Kern et al. LCH 16552),1,,,,SCST,ALBANY,"Ravensthorpe Range, Bandalup Hill",,,
2443,30437,Lepidosperma sp. Kambalda (A.A. Mitchell 5156) PN,2,,,,GOLD,KALGOORLIE,Kambalda,December,,
2444,30435,Lepidosperma sp. Koolanooka (K.R. Newbey 9336),1,,,,MWST,GERALDTON,"Koolanooka, Perenjori",,,
2445,33177,"Lepidosperma sp. Maydon (S. Kern, R. Jasper, H. Hughes LCH 17844)",1,,,,SCST,ALBANY,Ravensthorpe Range,,,
2446,41680,Lepidosperma sp. Meckering (R. Davis WW 27-32),3,,,,WHTB,CENTRAL WHEATBELT,"Wongan Hills, Calingiri, Goomalling, Beverley",,,
2447,29147,Lepidosperma sp. Moresby Range (R.J. Cranfield 2751),1,,,,MWST,GERALDTON,Moresby Range,,,
2448,30475,Lepidosperma sp. Mt Caudan (N. Gibson & M. Lyons 2081),1,,,,WHTB,CENTRAL WHEATBELT,Parker Range,,,
2449,33099,Lepidosperma sp. Mt Chester (S. Kern et al. LCH 16596),1,,,,SCST,ALBANY,"Ravensthorpe Range, Bandalup Hill",,,
2450,33100,Lepidosperma sp. Mt Short (S. Kern et al. LCH 17510),1,,,,SCST,ALBANY,"Ravensthorpe Range, Bandalup Hill, Fitzgerald River N.P.",,,
2451,30438,Lepidosperma sp. Parker Range (N. Gibson & M. Lyons 2094),1,,,,WHTB,CENTRAL WHEATBELT,Parker Range,,,
2452,29138,Lepidosperma sp. Pigeon Rocks (H. Pringle 30237),3,,,,"GOLD,WHTB","KALGOORLIE,GREAT SOUTHERN,CENTRAL WHEATBELT","Pigeon Rocks, Moorine Rocks, Dragon Rocks N.R.",,,
2453,34436,Lepidosperma sp. Shoemaker Levy (L. Ang & O. Davies 10815),3,,,,SCST,ALBANY,"Ravensthorpe Range, Bandalup Hill, Fitzgerald River N.P., Kundip N.R.",,,
2454,33176,"Lepidosperma sp. Steere River (S. Kern, R. Jasper, H. Hughes LCH 17764)",4,,,,SCST,ALBANY,"Racensthorpe Range, Bandalup Hill, Fitgerald River NP, Kundip",Nov to Jan,,
2455,8100,Leptinella drummondii,3,,,,"SWST,WARR","BLACKWOOD,DONNELLY,FRANKLAND","Frankland River, Tone River, Blackwood River",Dec,,
2456,2343,Leptomeria dielsiana,X,EX,,VU,SWST,BLACKWOOD,Scott River,-,,
2457,17702,Leptomeria furtiva,2,,,,SWST,BLACKWOOD,"Cowaramup, Scott River, Ambergate, Busselton","Jan, Aug-Oct",,
2458,12689,Leptospermum confertum,2,,,,SCST,ALBANY,East Mt Barren,-,,
2459,12690,Leptospermum exsertum,1,,,,MWST,GERALDTON,"Tardun, Mullewa, Perenjori, Bowgada",Sep,,
2460,12687,Leptospermum macgillivrayi,3,,,,GOLD,KALGOORLIE,"Mt Jackson, Diemals",-,,
2461,13347,Leptospermum madidum subsp. sativum,3,,,,KIMB,EAST KIMBERLEY,"Osmond Range, Purnululu N.P., Bedford Downs Stn., Prince Regent N.R.",Jul,,
2462,23998,Lepturus copeanus,1,,,,KIMB,EAST KIMBERLEY,Weaber Plain,,,
2463,473,Lepturus repens,3,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Ashmore Reef, Cassine Is., High Cliffy Is.",Oct,,
2464,474,Lepturus xerophilus,1,,,,KIMB,EAST KIMBERLEY,Carlton Hill Stn.,Mar,,
2465,19241,Lepyrodia curvescens,2,,,,"MWST,SWAN","MOORA,SWAN COASTAL","Hazelmere, Regans Ford, Mt Lesueur, Jurien",,,
2466,17954,Lepyrodia extensa,2,,,,"SWST,WARR","BLACKWOOD,DONNELLY,FRANKLAND","Augusta, Denmark, Mt Frankland N.P, Kodjinup",,,
2467,13777,Lepyrodia fortunata,2,,,,SCST,ESPERANCE,Cape Le Grande N.P.,,,
2468,1086,Lepyrodia heleocharoides,3,,,,"SWAN,SWST,WARR","BLACKWOOD,FRANKLAND,PERTH HILLS","Alexander Bridge, Scott River, Chester Block, (Parkerville),Mt Lindesay",Dec,,
2469,6353,Leucopogon acicularis,2,,,,SCST,ALBANY,Stirling Range NP,Aug,,
2470,6355,Leucopogon alternifolius,3,,,,"SCST,WARR","ALBANY,FRANKLAND","Cape Howe, Albany, Marbellup, Mt Frankland NP, Walpole-Nornalup NP",Sep-Nov,,
2471,33379,Leucopogon altissimus,3,,,,SCST,ALBANY,"Waychinicup, Mt Manypeaks, Two Peoples Bay NR",Aug-Oct,,
2472,6356,Leucopogon amplectens,2,,,,WHTB,CENTRAL WHEATBELT,"Tammin, North of Kellerberrin",Apr-Sep,,
2473,6357,Leucopogon apiculatus,3,,,,SCST,ESPERANCE,"Cape Le Grand, Pt Malcolm, Middle Island, Wharton, Sandy Hook Island, Cape Arid",-,,
2474,44220,Leucopogon audax,2,,,,WHTB,GREAT SOUTHERN,"Tutanning, Weam, Pingelly, Popanyinning",Aug-Oct,,
2475,31794,Leucopogon borealis,2,,,,MWST,GERALDTON,"Northampton, Howatharra",Jul,,
2476,6362,Leucopogon bossiaea,2,,,,SCST,ESPERANCE,Israelite Bay,,,
2477,6363,Leucopogon bracteolaris,2,,,,SCST,ALBANY,"Stirling Range N.P., Albany",Jan-May,,
2478,6371,Leucopogon compactus,4,,,,SCST,ALBANY,"Cape Arid,  Fitzgerald River N.P., East Mt Barren","Jun,Jul",,
2479,44222,Leucopogon corymbiformis,2,,,,SCST,ESPERANCE,"Esperance, Cape Arid N.P.",Jul-Sep,,
2480,6381,Leucopogon cryptanthus,X,EX,,EX,UKN,Unknown,South-west Western Australia,-,,
2481,44224,Leucopogon darlingensis subsp. rectus,2,,,,WHTB,GREAT SOUTHERN,"Williams, Dryandra, Highbury",Aug-Sept,,
2482,35501,Leucopogon elegans subsp. psorophyllus,3,,,,SCST,ALBANY,"Wellstead, Cape Riche,",,,
2483,41160,Leucopogon extremus,2,,,,SWST,WELLINGTON,Collie,Oct,,
2484,6393,Leucopogon florulentus,3,,,,"SCST,SWAN,WHTB","ALBANY,ESPERANCE,PERTH HILLS,GREAT SOUTHERN","Ongerup, Esperance, Cordering, Wagin, Bannister, Jerramungup, Lake Magenta Nature Reserve",Apr-Jul,,
2485,48179,Leucopogon foliosus,3,,,,MWST,MOORA,"Mt Lesueur, Coomallo N.R., Badgingarra, Cataby",Oct-Dec,,
2486,6398,Leucopogon gnaphalioides,T,CR,"A1ae; B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C1",EN,SCST,ALBANY,Stirling Range,"Aug,Sep",IRP,
2487,48180,Leucopogon grammatus,3,,,,MWST,MOORA,"Eneabba, Burma Road, Allanooka",Jun-Aug,,
2488,45055,Leucopogon incisus,2,,,,SWST,BLACKWOOD,Blackwood River N.P.,Sep-Oct,,
2489,6406,Leucopogon interruptus,3,,,,SCST,ESPERANCE,"Cape Le Grand NP, Cape Arid NP, Recherche Archipelago NR, Merivale","Apr, Aug",,
2490,49922,Leucopogon kirupensis,2,,,,SWST,BLACKWOOD,Kirup,Aug-Sept,,
2491,6408,Leucopogon lasiophyllus,4,,,,SCST,ALBANY,"Mt Barker, Stirling Range N.P.",Oct-Dec,,
2492,40801,Leucopogon maritimus,1,,,,SWAN,SWAN COASTAL,"Burns Beach, Yanchep, Two Rocks",Apr,,
2493,41352,Leucopogon navicularis,1,,,,MWST,GERALDTON,Dongara,June,,
2494,41261,Leucopogon newbeyi,3,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Nyabing, Ongerup",,,
2495,40802,Leucopogon nitidus,T,EN,D,EN,MWST,GERALDTON,Geraldton,Jul,IRP,
2496,6426,Leucopogon ozothamnoides,1,,,,WHTB,GREAT SOUTHERN,"Kojonup, Arthur River","May,Sep",,
2497,6432,Leucopogon plumuliflorus,2,,,,MWST,MOORA,"Gairdner Range, Mt Lesueur",Aug-Oct,,
2498,6437,Leucopogon psammophilus,1,,,,MWST,GERALDTON,"Burma Road, Port Gregory",,,
2499,34769,Leucopogon remotus,1,,,,SCST,ESPERANCE,N of Bonnie Hill,Sep-Oct,,
2500,34770,Leucopogon rugulosus,1,,,,SCST,ESPERANCE,"NW of Roberts Swamp, Mt Beaumont, Sth of Peak Charles",Nov,,
2501,20084,Leucopogon sp. Brookton (K. Kershaw & L. Kerrigan KK 2192),1,,,,WHTB,GREAT SOUTHERN,Brookton,Jul,,
2502,29492,Leucopogon sp. Busselton (D. Cooper 243),2,,,,SWST,BLACKWOOD,"Capel, Ruabon N.R., Dardanup",Aug-Sep,,
2503,49053,Leucopogon sp. Cascades (M. Hislop 3693),1,,,,SCST,ESPERANCE,Munglinup,,,
2504,20365,Leucopogon sp. Howatharra (D. & N. McFarland 1046),2,,,,MWST,GERALDTON,Moresby Ranges,"Jun,Oct",,
2505,19518,Leucopogon sp. Ironcaps (N. Gibson & K. Brown 3070),3,,,,"SCST,WHTB","ESPERANCE,CENTRAL WHEATBELT","South Ironcap, Middle Ironcap, Hatters Hill, Frank Hann NP, Welsh NR, Holleton, Burracoppin, Wogarl, Mt Gibbs",Aug,,
2506,33017,Leucopogon sp. Israelite Bay (G.F. Craig 2558),2,,,,SCST,ESPERANCE,Israelite Bay,,,
2507,41769,Leucopogon sp. Lake Magenta (K.R. Newbey 3387),1,,,,WHTB,GREAT SOUTHERN,"Newdegate, Pingrup, Lake Magenta",Nov,,
2508,36058,Leucopogon sp. Manypeaks (A.S. George 6488),T,EN,"B1ab(iii,v)+B2ab(iii,v); C1",,SCST,ALBANY,Manypeaks,Dec,,
2509,20360,Leucopogon sp. Moresby Range (S. Patrick 2614),3,,,,MWST,GERALDTON,Moresby Ranges,"Jun,Jul",,
2510,30349,Leucopogon sp. Port Gregory (C. Page 33),1,,,,MWST,GERALDTON,Yerina Springs,Jul,,
2511,42440,Leucopogon sp. Varley (M. Hislop 3659),2,,,,SCST,ESPERANCE,Frank Hann NP,Oct,,
2512,19460,Leucopogon sp. Yanchep (M. Hislop 1986),3,,,,SWAN,SWAN COASTAL,"Yanchep N.P., Gnangarra-Moore River S.F., Neerabup N.P.","Apr-Jun, Sep",,
2513,14506,Leucopogon sp. Yanneymooning (F. Mollemans 3797),3,,,,"GOLD,WHTB","KALGOORLIE,CENTRAL WHEATBELT","Mukinbudin, Mt Jackson Stn., Bonnie Rock",May,,
2514,36059,Leucopogon sp. Yellowdine (M. Hislop & F. Hort MH 3194),2,,,,"GOLD,SCST,WHTB","KALGOORLIE,ESPERANCE,CENTRAL WHEATBELT","N of Yellowdine, Holleton,Hyden-Norseman Track,","Jan, May, Aug",,
2515,31795,Leucopogon spectabilis,T,VU,D2,CR,GOLD,KALGOORLIE,Helena & Aurora Range,Sep,IRP,
2516,40804,Leucopogon squarrosus subsp. trigynus,2,,,,SWAN,SWAN COASTAL,"Gingin, Moore River N.P.",Apr-Oct,,
2517,40800,Leucopogon stokesii,T,CR,"B1ab(iiii,v)+B2ab(iii,v)",,MWST,GERALDTON,Arrino,Sep,,
2518,44225,Leucopogon subsejunctus,2,,,,"SWST,WHTB","WELLINGTON,GREAT SOUTHERN",Darkan,Aug-Sep,,
2519,31798,Leucopogon validus,1,,,,WHTB,CENTRAL WHEATBELT,Parker Range,Jun-Sep,,
2520,33397,Leucopogon wheelerae,3,,,,"SWST,WARR","BLACKWOOD,DONNELLY","Augusta, Scott NP, Lake Jasper",Aug-Oct,,
2521,7674,Levenhookia preissii,1,,,,"MWST,SWAN","MOORA,PERTH HILLS,SWAN COASTAL","Cataby, Ellenbrook, Bayswter, Cannington, Leeming, Wandering","Sep-Dec, Jan",,
2522,7675,Levenhookia pulcherrima,3,,,,SCST,ESPERANCE,"Mt Gibbs, Ravensthorpe",Oct-Nov,,
2523,16985,Lilaeopsis polyantha,2,,,,"SWST,WARR","BLACKWOOD,DONNELLY","Lake Muir, ACT, Qualeup Lake",-,,
2524,46915,Limnophila aromatica,3,,,,KIMB,EAST KIMBERLEY,"Doongan Stn., Drysdale River Stn. Mt Elizabeth Stn., NT, QLD.",Feb-Jun,,
2525,12482,Lindernia eremophiloides,2,,,,KIMB,EAST KIMBERLEY,Purnululu N.P.,"Apr-Jul, Dec",,
2526,12484,Lindernia macrosiphonia,3,,,,KIMB,EAST KIMBERLEY,"Kalumburu Mission, King Edward River, Mitchell Plateau, Roe River, Prince Regent River, King George River",Feb,,
2527,48981,Lindernia sp. Minute-flowered (A.S. George 12433),2,,,,KIMB,EAST KIMBERLEY,Prince Regent National Park,,,
2528,48980,Lindernia sp. Pilbara (M.N. Lyons & L. Lewis FV 1069),1,,,,PILB,KARRATHA,"Mulga Downs, Roy Hill",,,
2529,60,Lindsaea orbiculata,2,,,,KIMB,EAST KIMBERLEY,"Purnululu N.P., Drysdale River N.P.",Aug,,
2530,36203,Liparophyllum congestiflorum,4,,,,MWST,"MOORA,GERALDTON","Kalbarri, Hutt River, Eneabba",-,,
2531,20645,Lissanthe scabra,2,,,,"GOLD,WHTB","KALGOORLIE,CENTRAL WHEATBELT","Jaurdi Stn, Marvel Loch, Southern Cross, Frog Rock Nature Reserve","Aug,Sep",,
2532,29539,Lissanthe synandra,1,,,,SCST,ALBANY,"Bremer Bay, Groper Bluff",Mar-Sep,,
2533,1039,Livistona alfredii,4,,,,PILB,"EXMOUTH,KARRATHA","Millstream, Cave Creek, Cape Range",Nov-Dec,,
2534,36862,Lobelia archeri,1,,,,SCST,ESPERANCE,Merivale,,,
2535,25904,Lobelia leucotos,1,,,,KIMB,EAST KIMBERLEY,Mt Elizabeth Stn.,Jan-Jun,,
2536,16799,Logania archeri,1,,,,SCST,ESPERANCE,E Grass Patch,Oct,,
2537,16727,Logania nanophylla,2,,,,SCST,ESPERANCE,Norseman,Aug,,
2538,38000,Logania sylvicola,2,,,,"SWST,WHTB","WELLINGTON,GREAT SOUTHERN","Collie, Kojonup, Quindanning",Aug-Sept,,
2539,20278,Lomandra acicularis,2,,,,KIMB,EAST KIMBERLEY,Prince Regent N.P.,,,
2540,1237,Lomandra ordii,4,,,,WARR,"DONNELLY,FRANKLAND","Northcliffe, Walpole, Inlet River, Shannon, Gardner River, Broke Inlet",Nov-Mar,,
2541,33298,Lomandra whicherensis,3,,,,SWST,BLACKWOOD,"Whicher Range, Dardanup",Dec,,
2542,11425,Lophostemon grandiflorus subsp. grandiflorus,3,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Dampier Peninsula, Edgar Range",Jan-Dec,,
2543,17625,Loxocarya albipes,4,,,,WHTB,CENTRAL WHEATBELT,Wongan Hills,Aug-Sep,,
2544,17837,Loxocarya gigas,2,,,,MWST,MOORA,"Warradarge Hill, Alexander Morrison N.P.",Sep-Dec,,
2545,13779,Loxocarya magna,3,,,,SWST,BLACKWOOD,"Scott River, Ruabon, Whicher, Fish Road, Treeton, Carbunup, Tutunup",-,,
2546,37320,Loxocarya striata subsp. implexa,1,,,,SWST,BLACKWOOD,Whicher Range,,,
2547,19245,Lyginia excelsa,2,,,,MWST,MOORA,"Cataby, Badgingarra N.P., Tathra N.P.",,,
2548,19,Lygodium flexuosum,3,,,,KIMB,EAST KIMBERLEY,"Osborne Is., Naturalist Is., Drysdale River N.P., Prince Regent N.R.",March/Jun-Aug,,
2549,51107,Lysiandra baeckeoides,3,,,,GOLD,KALGOORLIE,"Laverton, Merolia Stn, White Cliffs Stn, Windimurra Station, Cashmere Downs Stn, Leinster, Banjawarn Stn",Jul-Sep,,
2550,51110,Lysiandra fuernrohrii,3,,,,GOLD,KALGOORLIE,"Wingellina Hills, NT, SA, QLD, NSW",,,
2551,51112,Lysiandra indigoferoides,1,,,,KIMB,WEST KIMBERLEY,West Kimberley,-,,
2552,6460,Lysinema lasianthum,4,,,,"SCST,WARR","ALBANY,FRANKLAND","Porongurup Range, Albany, Collis Block, Millbrook, Nornalup, Cheyne Beach, West Cape Howe","July-Sep,Jan",,
2553,17740,Lysiosepalum abollatum,T,CR,B1ab(iii; iv; v)+B2ab(iii; iv; v); C2a(ii),CR,WHTB,CENTRAL WHEATBELT,Wongan Hills,"Aug,Sep",IRP,
2554,19136,Lysiosepalum aromaticum,2,,,,WHTB,GREAT SOUTHERN,Highbury SF,Nov,,
2555,17847,Lythrum paradoxum,3,,,,GOLD,KALGOORLIE,Giles,,,
2556,2840,Macarthuria georgeana,1,,,,MWST,GERALDTON,Eurardy,Aug-Sep,,
2557,2841,Macarthuria intricata,3,,,,MWST,"GERALDTON,SHARK BAY","Shark Bay, Kalbarri",,,
2558,17106,Macarthuria keigheryi,T,EN,B2ab(iii),EN,"MWST,SWAN","MOORA,SWAN COASTAL","Mullering Brook, Cooljarloo, Kewdale, Forrestfield","Se-De,Fe-Mar",IRP,
2559,51282,Machaerina ascendens,2,,,,SWST,BLACKWOOD,"Margaret River, Blackwood River NP, Leeuwin Naturaliste NP, Gingilup Swamps NR",Aug to Oct,,
2560,12963,Macrothelypteris torresiana,1,,,,KIMB,EAST KIMBERLEY,Doon Doon Stn.,,,
2561,2552,Maireana murrayana,3,,,,MWST,GERALDTON,"Mt Narryer, Dairy Creek Station",Nov,,
2562,2559,Maireana prosthecochaeta,3,,,,"GOLD,KIMB,MWST,PILB","KALGOORLIE,KARRATHA,EAST KIMBERLEY,GERALDTON","Meekatharra, Cue, Mt Phillips Station, Marymia, Bulloo Downs, Lake Way Stn.",Jul,,
2563,19719,Maireana sp. Patience (C.P. Campbell 1052),1,,,,PILB,KARRATHA,Gibson Desert,Feb,,
2564,20442,Malaccotristicha australis,2,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Mitchell Falls, Sale River, Prince Regent River, Berkeley River",,,
2565,46593,Malleostemon costatus,2,,,,MWST,GERALDTON,"Yerina Spring, Kalbarri NP, Binnu",,,
2566,42021,Malleostemon decipiens,1,,,,MWST,MOORA,Mingenew,Sep,,
2567,46825,Malleostemon microphyllus,2,,,,MWST,GERALDTON,Nerren Nerren,Sep,,
2568,46596,Malleostemon nephroideus,3,,,,MWST,GERALDTON,"Erangy Springs, Indarra NR",Dec,,
2569,46595,Malleostemon nerrenensis,1,,,,MWST,GERALDTON,Nerren Nerren,Sep,,
2570,46597,Malleostemon pentagonus,3,,,,MWST,GERALDTON,"Nerren Nerren, Kalbarri, Mullewa",Oct,,
2571,46598,Malleostemon pustulatus,2,,,,MWST,GERALDTON,Kalbarri N.P.,Sep-Oct,,
2572,16295,Malleostemon sp. Adelong (G.J. Keighery 11825),2,,,,GOLD,KALGOORLIE,"Adelong Stn, Mt Manning, Johnston Range",Oct,,
2573,14469,Malleostemon sp. Moonyoonooka (R.J. Cranfield 2947),2,,,,MWST,GERALDTON,"Kalbarri, Geraldton","Aug,Sep",,
2574,14323,Malleostemon sp. Officer Basin (D. Pearson 350),2,,,,GOLD,KALGOORLIE,"Officer Basin, Queen Victoria Spring",Dec,,
2575,20136,Malleostemon sp. Woodacurrie Rd (S. Patrick 3364),1,,,,MWST,GERALDTON,Mullewa,Dec,,
2576,16724,Malleostemon sp. Woolgorong Station (M. Officer 100),1,,,,MWST,GERALDTON,Woolgorong,Sep,,
2577,16726,Malleostemon sp. Yalgoo Road (Morawa Tree Committee 329),1,,,,MWST,GERALDTON,"Morawa, Gutha",Sep,,
2578,13812,Margaritaria dubium-traceyi,1,,,,KIMB,EAST KIMBERLEY,"Bouganville Peninsula, NT, QLD",,,
2579,35522,Marianthus aquilonaris,T,CR,"B1ab(iii,v)+2ab(iii,v)",,SCST,ESPERANCE,"Bremer Range, Ravensthorpe Range",Sep,IRP,
2580,25808,Marianthus dryandra,2,,,,WHTB,GREAT SOUTHERN,Dryandra SF,Oct,,
2581,17638,Marianthus granulatus,4,,,,SCST,ALBANY,Porongurup Range,Oct-Dec,,
2582,25807,Marianthus mollis,4,,,,SCST,"ALBANY,ESPERANCE","Ravensthorpe, Carlingup",Aug-Sep,IRP,
2583,25819,Marianthus paralius,T,EN,B1ab(v)+B2ab(v); C2a(i); D,EN,SWAN,SWAN COASTAL,Seabird,Sep,IRP,
2584,33638,Meionectes tenuifolia,3,,,,"MWST,SWAN,SWST","MOORA,PERTH HILLS,SWAN COASTAL,WELLINGTON","Ruabon, Maddington, Harvey, Pinjarra, Upper Swan, Gingin, Cooljarloo, (Woorooloo, Midland, Byfields Mill), Mt Helena",Nov-Dec,,
2585,5871,Melaleuca agathosmoides,1,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Hatter Hill, Lake King",Sep-Oct,,
2586,12385,Melaleuca apostiba,3,,,,GOLD,KALGOORLIE,"Carnegie Hstd - Giles, Lake Minigwal",Jun,,
2587,18275,Melaleuca barlowii,3,,,,MWST,GERALDTON,"Latham, Koolanooka Hills, Yandanooka, Morawa",,,
2588,5877,Melaleuca basicephala,4,,,,"SWST,WARR","BLACKWOOD,FRANKLAND","Scott River, Jangardup, D'Entrecasteaux, Gingilup, D'Enrecasteau NP, Pingerup Plains",Dec,,
2589,19382,Melaleuca boeophylla,2,,,,MWST,GERALDTON,"Kalbarri, Overlander Roadhouse",,,
2590,5891,Melaleuca coccinea,3,,,,"GOLD,SCST","KALGOORLIE,ALBANY,ESPERANCE","Karonie, Boulder, Widgiemooltha, Erayinia Hill, Norseman, Ravensthorpe",Oct-Nov,,
2591,15693,Melaleuca dempta,3,,,,SCST,ESPERANCE,"Scaddan, Fleming, Dalyup",Aug,,
2592,15781,Melaleuca eximia,2,,,,SCST,ESPERANCE,"Mt Burdett, Wittenoom Hill",Aug,,
2593,13269,Melaleuca fissurata,4,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Mt Ney - Lake King, Scaddan, Truslove, Mt Ridley",-,,
2594,37645,Melaleuca genialis,2,,,,WHTB,GREAT SOUTHERN,Dongolocking N.R.,Oct,,
2595,19450,Melaleuca grieveana,1,,,,WHTB,CENTRAL WHEATBELT,"Cowcowing, Narembeen, Parker Range, Wyalkatchem",,,
2596,13270,Melaleuca huegelii subsp. pristicensis,3,,,,MWST,SHARK BAY,"Shark Bay, Dirk Hartog Island, Tamala","Sep,Oct",,
2597,19451,Melaleuca huttensis,3,,,,MWST,"MOORA,GERALDTON","Hutt River, Coronation Beach, Kalbarri N.P., Gerladton, Northampton, Howatharra",,,
2598,16006,Melaleuca incana subsp. Gingilup (N. Gibson & M. Lyons 593),2,,,,SWST,BLACKWOOD,Gingilup Swamp,,,
2599,14701,Melaleuca macronychia subsp. trygonoides,3,,,,"GOLD,SCST","KALGOORLIE,ESPERANCE","Lake View Rock, McDermid Rock, Queen Victoria Rock, Cave Hill","Feb,Jul,Aug",,
2600,19521,Melaleuca manglesii,1,,,,"SWAN,WHTB","PERTH HILLS,CENTRAL WHEATBELT","Meckering, Kellerberrin, Cowcowing, Tammin",,,
