id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,scientificNameAuthority,primaryDiscipline,speciesGroup,ffgactstatus,vicadvisorystatus,modified,extractDate,status,sourceStatus,epbcactStatus,restrictedFlag,establishmentMeans
4077572,Deyeuxia decipiens,Trickery Bentgrass,Deyeuxia decipiens,https://id.biodiversity.org.au/node/apni/2895432,dr655,"[{'key': 'taxonID', 'value': '501015'}, {'key': 'scientificNameAuthority', 'value': '(R. Br.) Vickery'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-02-27'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",501015,(R. Br.) Vickery,Flora,Monocotyledons,Endangered,Vulnerable,2017-02-27,2022-06-05,Endangered,Endangered,,,
4077909,Deyeuxia mesathera,Swamp Bent-grass,Deyeuxia mesathera,https://id.biodiversity.org.au/node/apni/2897427,dr655,"[{'key': 'taxonID', 'value': '528681'}, {'key': 'scientificNameAuthority', 'value': 'Stapf ex Vickery'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Extinct'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2018-02-20'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Extinct'}, {'key': 'sourceStatus', 'value': 'Extinct'}]",528681,Stapf ex Vickery,Flora,Monocotyledons,Extinct,Rare,2018-02-20,2022-06-05,Extinct,Extinct,,,
4077829,Deyeuxia pungens,Narrow-leaf Bent-grass,Deyeuxia pungens,https://id.biodiversity.org.au/node/apni/2896056,dr655,"[{'key': 'taxonID', 'value': '501026'}, {'key': 'scientificNameAuthority', 'value': 'N.G. Walsh'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-02-27'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",501026,N.G. Walsh,Flora,Monocotyledons,Critically Endangered,Vulnerable,2017-02-27,2022-06-05,Critically Endangered,Critically Endangered,Vulnerable,,
4076927,Deyeuxia ramosa,Climbing Bent-grass,Deyeuxia ramosa,https://id.biodiversity.org.au/node/apni/2886436,dr655,"[{'key': 'taxonID', 'value': '504611'}, {'key': 'scientificNameAuthority', 'value': 'C.M. Weiller & N.G. Walsh'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-02-27'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",504611,C.M. Weiller & N.G. Walsh,Flora,Monocotyledons,Vulnerable,Vulnerable,2017-02-27,2022-06-05,Vulnerable,Vulnerable,,,
4076295,Deyeuxia talariata,Skirted Bent-grass,Deyeuxia talariata,https://id.biodiversity.org.au/node/apni/2913997,dr655,"[{'key': 'taxonID', 'value': '503785'}, {'key': 'scientificNameAuthority', 'value': 'N.G. Walsh'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-02-27'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503785,N.G. Walsh,Flora,Monocotyledons,Endangered,Vulnerable,2017-02-27,2022-06-05,Endangered,Endangered,,,
4076526,Dianella amoena,Grassland Flaxlily,Dianella amoena,https://id.biodiversity.org.au/node/apni/2921201,dr655,"[{'key': 'taxonID', 'value': '505084'}, {'key': 'scientificNameAuthority', 'value': 'G.W. Carr & P.F. Horsfall'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'epbcactStatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",505084,G.W. Carr & P.F. Horsfall,Flora,Monocotyledons,Critically Endangered,Endangered,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,Endangered,,
4076109,Dianella callicarpa,Swamp Flax-lily,Dianella callicarpa,https://id.biodiversity.org.au/node/apni/2909868,dr655,"[{'key': 'taxonID', 'value': '505086'}, {'key': 'scientificNameAuthority', 'value': 'G.W. Carr & P.F. Horsfall'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'establishmentMeans', 'value': 'Native but some stands may be alien'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",505086,G.W. Carr & P.F. Horsfall,Flora,Monocotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,Native but some stands may be alien
4076547,Dianella longifolia var. grandis s.l.,Glaucous Flax-lily,Dianella longifolia var. grandis s.l.,ALA_DR655_202,dr655,"[{'key': 'taxonID', 'value': '504419'}, {'key': 'scientificNameAuthority', 'value': 'sensu Conran (1994)'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'modified', 'value': '2021-02-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",504419,sensu Conran (1994),Flora,Monocotyledons,Critically Endangered,,2021-02-09,2022-06-05,Critically Endangered,Critically Endangered,,,
4077060,Dianella porracea,Pale Flax-lily,Dianella porracea,https://id.biodiversity.org.au/node/apni/2913090,dr655,"[{'key': 'taxonID', 'value': '504266'}, {'key': 'scientificNameAuthority', 'value': '(R.J.F. Hend.) P.F. Horsfall & G.W. Carr'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-02-27'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",504266,(R.J.F. Hend.) P.F. Horsfall & G.W. Carr,Flora,Monocotyledons,Critically Endangered,Vulnerable,2017-02-27,2022-06-05,Critically Endangered,Critically Endangered,,,
4077682,Dianella sp. aff. longifolia (Benambra),Pale Flax-lily,Dianella longifolia var. grandis,https://id.biodiversity.org.au/node/apni/2915435,dr655,"[{'key': 'taxonID', 'value': '505560'}, {'key': 'scientificNameAuthority', 'value': 'sensu Ross & Walsh (2003)'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2021-02-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",505560,sensu Ross & Walsh (2003),Flora,Monocotyledons,Critically Endangered,Vulnerable,2021-02-09,2022-06-05,Critically Endangered,Critically Endangered,,,
4076177,Dianella tarda,Late-flowered Flax-lily,Dianella tarda,https://id.biodiversity.org.au/node/apni/2921256,dr655,"[{'key': 'taxonID', 'value': '505085'}, {'key': 'scientificNameAuthority', 'value': 'P.F. Horsfall & G.W. Carr'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",505085,P.F. Horsfall & G.W. Carr,Flora,Monocotyledons,Critically Endangered,Vulnerable,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,,,
4078073,Dichelachne robusta,Tall Plume-grass,Dichelachne robusta,https://id.biodiversity.org.au/node/apni/2915982,dr655,"[{'key': 'taxonID', 'value': '902374'}, {'key': 'scientificNameAuthority', 'value': 'B.K. Simon'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2018-02-20'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",902374,B.K. Simon,Flora,Monocotyledons,Vulnerable,Vulnerable,2018-02-20,2022-06-05,Vulnerable,Vulnerable,,,
4077955,Dichondra sp. 1,,Dichondra sp. Inglewood (J.M.Dalby 86/93),https://id.biodiversity.org.au/node/apni/2902718,dr655,"[{'key': 'taxonID', 'value': '505786'}, {'key': 'scientificNameAuthority', 'value': 'sensu Jeanes (1999)'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2017-04-13'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",505786,sensu Jeanes (1999),Flora,Dicotyledons,Endangered,Rare,2017-04-13,2022-06-05,Endangered,Endangered,,,
4077884,Dicranoloma diaphanoneuron,Diaphanous Fork-moss,Dicranoloma diaphanoneuron,https://id.biodiversity.org.au/node/ausmoss/10070703,dr655,"[{'key': 'taxonID', 'value': '506202'}, {'key': 'scientificNameAuthority', 'value': '(Hampe) Paris'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Mosses'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",506202,(Hampe) Paris,Flora,Mosses,Critically Endangered,Endangered,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,,,
4078017,Dicranoloma platycaulon,Wavy Fork-moss,Dicranoloma platycaulon,https://id.biodiversity.org.au/node/ausmoss/10071027,dr655,"[{'key': 'taxonID', 'value': '506754'}, {'key': 'scientificNameAuthority', 'value': 'Dixon'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Mosses'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",506754,Dixon,Flora,Mosses,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076376,Digitaria ammophila,Silky Umbrella Grass,Digitaria ammophila,https://id.biodiversity.org.au/node/apni/2893136,dr655,"[{'key': 'taxonID', 'value': '501041'}, {'key': 'scientificNameAuthority', 'value': '(Benth.) Hughes'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2016-04-22'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",501041,(Benth.) Hughes,Flora,Monocotyledons,Endangered,Vulnerable,2016-04-22,2022-06-05,Endangered,Endangered,,,
4076762,Digitaria diffusa,Open Summer-grass,Digitaria diffusa,https://id.biodiversity.org.au/node/apni/2900700,dr655,"[{'key': 'taxonID', 'value': '501044'}, {'key': 'scientificNameAuthority', 'value': 'Vickery'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2017-02-27'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",501044,Vickery,Flora,Monocotyledons,Endangered,Endangered,2017-02-27,2022-06-05,Endangered,Endangered,,,
4077324,Digitaria divaricatissima var. divaricatissima,Umbrella Grass,Digitaria divaricatissima var. divaricatissima,https://id.biodiversity.org.au/node/apni/2920975,dr655,"[{'key': 'taxonID', 'value': '501045'}, {'key': 'scientificNameAuthority', 'value': '(R. Br.) Hughes'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2021-02-26'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",501045,(R. Br.) Hughes,Flora,Monocotyledons,Endangered,Vulnerable,2021-02-26,2022-06-05,Endangered,Endangered,,,
4076866,Dillwynia oreodoxa,Grampians Parrot-pea,Dillwynia oreodoxa,https://id.biodiversity.org.au/node/apni/2891538,dr655,"[{'key': 'taxonID', 'value': '501054'}, {'key': 'scientificNameAuthority', 'value': 'Blakely'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2018-05-18'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",501054,Blakely,Flora,Dicotyledons,Vulnerable,Rare,2018-05-18,2022-06-05,Vulnerable,Vulnerable,,,
4077215,Dillwynia prostrata,Matted Parrot-pea,Dillwynia prostrata,https://id.biodiversity.org.au/node/apni/2906430,dr655,"[{'key': 'taxonID', 'value': '501055'}, {'key': 'scientificNameAuthority', 'value': 'Blakely'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-02-27'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",501055,Blakely,Flora,Dicotyledons,Endangered,Vulnerable,2017-02-27,2022-06-05,Endangered,Endangered,,,
4076689,Dillwynia sieberi,Sieber's Parrot-pea,Dillwynia sieberi,https://id.biodiversity.org.au/node/apni/2902322,dr655,"[{'key': 'taxonID', 'value': '504605'}, {'key': 'scientificNameAuthority', 'value': 'Steud.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",504605,Steud.,Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4078036,Dillwynia uncinata,Black,Dillwynia uncinata,https://id.biodiversity.org.au/node/apni/2913982,dr655,"[{'key': 'taxonID', 'value': '501059'}, {'key': 'scientificNameAuthority', 'value': '(Turcz.) J.M. Black'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2018-05-18'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",501059,(Turcz.) J.M. Black,Flora,Dicotyledons,Vulnerable,Rare,2018-05-18,2022-06-05,Vulnerable,Vulnerable,,,
4076139,Dinckleria pleurata,Delicate Featherwort,Dinckleria pleurata,https://id.biodiversity.org.au/node/ausmoss/2915570,dr655,"[{'key': 'taxonID', 'value': '506832'}, {'key': 'scientificNameAuthority', 'value': '(Hook. f. & Taylor) Trevis.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Liverworts'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2016-02-11'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",506832,(Hook. f. & Taylor) Trevis.,Flora,Liverworts,Critically Endangered,Endangered,2016-02-11,2022-06-05,Critically Endangered,Critically Endangered,,,
4076340,Diplachne fusca subsp. fusca,Brown Beetle-grass,Diplachne fusca subsp. fusca,https://id.biodiversity.org.au/node/apni/7924175,dr655,"[{'key': 'taxonID', 'value': '501060'}, {'key': 'scientificNameAuthority', 'value': '(L.) P. Beauv. ex Roem. & Schult.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'establishmentMeans', 'value': 'Native but some stands may be alien'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2017-10-23'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",501060,(L.) P. Beauv. ex Roem. & Schult.,Flora,Monocotyledons,Endangered,Rare,2017-10-23,2022-06-05,Endangered,Endangered,,,Native but some stands may be alien
4076218,Diplaspis nivis,Stiff Diplaspis,Diplaspis nivis,https://id.biodiversity.org.au/node/apni/2895531,dr655,"[{'key': 'taxonID', 'value': '501064'}, {'key': 'scientificNameAuthority', 'value': 'Van den Borre & Henwood'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",501064,Van den Borre & Henwood,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076458,Dipodium campanulatum,Bell-flower Hyacinth Orchid,Dipodium campanulatum,https://id.biodiversity.org.au/taxon/apni/51403385,dr655,"[{'key': 'taxonID', 'value': '504500'}, {'key': 'scientificNameAuthority', 'value': 'D.L. Jones'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'epbcactStatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2017-02-27'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",504500,D.L. Jones,Flora,Monocotyledons,Endangered,Endangered,2017-02-27,2022-06-05,Endangered,Endangered,Endangered,,
4077363,Dipodium interaneum,Yellow Hyacinth-orchid,Dipodium interaneum,https://id.biodiversity.org.au/name/apni/51284779,dr655,"[{'key': 'taxonID', 'value': '501067'}, {'key': 'scientificNameAuthority', 'value': 'D.L. Jones'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2019-09-08'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",501067,D.L. Jones,Flora,Monocotyledons,Endangered,Endangered,2019-09-08,2022-06-05,Endangered,Endangered,,,
