id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,status,Threatened  Species  Listed  Name,Threatened  Species  Date  Effective,Recovery  Plan,Recovery  Plan  Decisions,Taxon  Group,Norfolk  Island,sourceStatus,Conservation  Advice,Queensland,Western  Australia,iucn Red List,iucn Red List Listed Names,South  Australia,Tasmania,New  South  Wales,Victoria,Finalised  Priority  Assessment  List,Listed  Name,Northern  Territory,Christmas  Island,Marine  Status,Listed  Name  Marine,Ashmore and  Cartier  Islands,Commonwealth  Marine  Area,Australian  Capital  Territory,Jervis  Bay  Territory,Heard and  Mc Donald  Islands,Australian  Antarctic  Territory,Act  Migratory,Bonn,Cetacean,Cocos   Keeling   Islands,Coral  Sea  Islands,Camba,Jamba,Rokamba
4074176,Eucalyptus brevipes,Mukinbudin Mallee,Eucalyptus brevipes,https://id.biodiversity.org.au/node/apni/2908443,dr656,"[{'key': 'taxonID', 'value': '7495'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus brevipes'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus brevipes'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",7495,Endangered,Eucalyptus brevipes,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,01-Oct-08,,Endemic,Endangered,Eucalyptus brevipes,,,,,,,,,,,,,,,,,,,,,,,,
4075252,Eucalyptus burdettiana,Burdetts Mallee,Eucalyptus burdettiana,https://id.biodiversity.org.au/node/apni/2890002,dr656,"[{'key': 'taxonID', 'value': '13505'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus burdettiana'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '16-Dec-08'}, {'key': 'Recovery  Plan', 'value': '22-Mar-13'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Least Concern'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus burdettiana'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",13505,Endangered,Eucalyptus burdettiana,2000-07-16,22-Mar-13,Recovery Plan required,dicots (two seed leaves),,Endangered,16-Dec-08,,Endemic,Least Concern,Eucalyptus burdettiana,,,,,,,,,,,,,,,,,,,,,,,,
4075402,Eucalyptus cadens,Wangaratta Gum,Eucalyptus cadens,https://id.biodiversity.org.au/node/apni/2914627,dr656,"[{'key': 'taxonID', 'value': '21845'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus cadens'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Apr-16'}, {'key': 'Recovery  Plan', 'value': '22-Dec-06'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Vulnerable'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus cadens'}, {'key': 'Victoria', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",21845,Vulnerable,Eucalyptus cadens,2000-07-16,22-Dec-06,Recovery Plan required,dicots (two seed leaves),,Vulnerable,01-Apr-16,,,Vulnerable,Eucalyptus cadens,,,,Endemic,,,,,,,,,,,,,,,,,,,,
4075638,Eucalyptus caleyi subsp. ovendenii,Ovenden's Ironbark,Eucalyptus caleyi subsp. ovendenii,https://id.biodiversity.org.au/node/apni/2888204,dr656,"[{'key': 'taxonID', 'value': '56193'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus caleyi subsp. ovendenii'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '03-Jul-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'New  South  Wales', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",56193,Vulnerable,Eucalyptus caleyi subsp. ovendenii,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,03-Jul-08,,,,,,,Endemic,,,,,,,,,,,,,,,,,,,,,
4074410,Eucalyptus camfieldii,Camfield's Stringybark,Eucalyptus camfieldii,https://id.biodiversity.org.au/node/apni/2886929,dr656,"[{'key': 'taxonID', 'value': '15460'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus camfieldii'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '03-Jul-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Vulnerable'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus camfieldii'}, {'key': 'New  South  Wales', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",15460,Vulnerable,Eucalyptus camfieldii,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,03-Jul-08,,,Vulnerable,Eucalyptus camfieldii,,,Endemic,,,,,,,,,,,,,,,,,,,,,
4075091,Eucalyptus canobolensis,Silver-leaf Candlebark,Eucalyptus canobolensis,https://id.biodiversity.org.au/node/apni/2915939,dr656,"[{'key': 'taxonID', 'value': '64896'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus canobolensis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2010-08-19'}, {'key': 'Conservation  Advice', 'value': '03-Jul-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Data Deficient'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus canobolensis'}, {'key': 'New  South  Wales', 'value': 'Present, Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",64896,Endangered,Eucalyptus canobolensis,2010-08-19,,Recovery Plan not required,dicots (two seed leaves),,Endangered,03-Jul-08,,,Data Deficient,Eucalyptus canobolensis,,,"Present, Endemic",,,,,,,,,,,,,,,,,,,,,
4075745,Eucalyptus ceracea,Seppelt Range Yellowjacket,Eucalyptus ceracea,https://id.biodiversity.org.au/node/apni/2900234,dr656,"[{'key': 'taxonID', 'value': '3889'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus ceracea'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '16-Dec-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Least Concern'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus ceracea'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",3889,Vulnerable,Eucalyptus ceracea,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,16-Dec-08,,Endemic,Least Concern,Eucalyptus ceracea,,,,,,,,,,,,,,,,,,,,,,,,
4074049,Eucalyptus conglomerata,Swamp Stringybark,Eucalyptus conglomerata,https://id.biodiversity.org.au/node/apni/2895822,dr656,"[{'key': 'taxonID', 'value': '3160'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus conglomerata'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus conglomerata'}, {'key': 'Queensland', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",3160,Endangered,Eucalyptus conglomerata,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,01-Oct-08,Endemic,,Endangered,Eucalyptus conglomerata,,,,,,,,,,,,,,,,,,,,,,,,
4075527,Eucalyptus copulans,,Eucalyptus copulans,https://id.biodiversity.org.au/node/apni/2891931,dr656,"[{'key': 'taxonID', 'value': '56225'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus copulans'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '29-Apr-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Data Deficient'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus copulans'}, {'key': 'New  South  Wales', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",56225,Endangered,Eucalyptus copulans,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,29-Apr-14,,,Data Deficient,Eucalyptus copulans,,,Endemic,,,,,,,,,,,,,,,,,,,,,
4075699,Eucalyptus coronata,Crowned Mallee,Eucalyptus coronata,https://id.biodiversity.org.au/node/apni/2894498,dr656,"[{'key': 'taxonID', 'value': '2308'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus coronata'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '16-Dec-08'}, {'key': 'Recovery  Plan', 'value': '22-Mar-13'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Least Concern'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus coronata'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",2308,Vulnerable,Eucalyptus coronata,2000-07-16,22-Mar-13,Recovery Plan required,dicots (two seed leaves),,Vulnerable,16-Dec-08,,Endemic,Least Concern,Eucalyptus coronata,,,,,,,,,,,,,,,,,,,,,,,,
4075080,Eucalyptus crenulata,Silver Gum,Eucalyptus crenulata,https://id.biodiversity.org.au/node/apni/2889454,dr656,"[{'key': 'taxonID', 'value': '7193'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus crenulata'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Apr-16'}, {'key': 'Recovery  Plan', 'value': '22-Dec-06'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Critically Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus crenulata'}, {'key': 'Victoria', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",7193,Endangered,Eucalyptus crenulata,2000-07-16,22-Dec-06,Recovery Plan required,dicots (two seed leaves),,Endangered,01-Apr-16,,,Critically Endangered,Eucalyptus crenulata,,,,Endemic,,,,,,,,,,,,,,,,,,,,
4075225,Eucalyptus crispata,Yandanooka Mallee,Eucalyptus crispata,https://id.biodiversity.org.au/node/apni/2909251,dr656,"[{'key': 'taxonID', 'value': '24268'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus crispata'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Data Deficient'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus crispata'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",24268,Vulnerable,Eucalyptus crispata,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,01-Oct-08,,Endemic,Data Deficient,Eucalyptus crispata,,,,,,,,,,,,,,,,,,,,,,,,
4075428,Eucalyptus crucis subsp. crucis,Silver Mallee,Eucalyptus crucis subsp. crucis,https://id.biodiversity.org.au/node/apni/2899782,dr656,"[{'key': 'taxonID', 'value': '4474'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus crucis subsp. crucis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '16-Dec-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",4474,Vulnerable,Eucalyptus crucis subsp. crucis,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,16-Dec-08,,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,
4074253,Eucalyptus crucis subsp. praecipua,,Eucalyptus crucis subsp. praecipua,https://id.biodiversity.org.au/taxon/apni/51289876,dr656,"[{'key': 'taxonID', 'value': '64650'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus crucis subsp. praecipua'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-15'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",64650,Endangered,Eucalyptus crucis subsp. praecipua,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,01-Oct-15,,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,
4075121,Eucalyptus cuprea,Mallee Box,Eucalyptus cuprea,https://id.biodiversity.org.au/node/apni/2894506,dr656,"[{'key': 'taxonID', 'value': '56773'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus cuprea'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '13-Jul-17'}, {'key': 'Recovery  Plan', 'value': '14-Jul-01'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus cuprea'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",56773,Endangered,Eucalyptus cuprea,2000-07-16,14-Jul-01,Recovery Plan required,dicots (two seed leaves),,Endangered,13-Jul-17,,Endemic,Endangered,Eucalyptus cuprea,,,,,,,,,,,,,,,,,,,,,,,,
4075323,Eucalyptus dolorosa,Mount Misery Mallee,Eucalyptus dolorosa,https://id.biodiversity.org.au/node/apni/2890457,dr656,"[{'key': 'taxonID', 'value': '56709'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus dolorosa'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-15'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Critically Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus dolorosa'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",56709,Endangered,Eucalyptus dolorosa,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,01-Oct-15,,Endemic,Critically Endangered,Eucalyptus dolorosa,,,,,,,,,,,,,,,,,,,,,,,,
4075395,Eucalyptus glaucina,Slaty Red Gum,Eucalyptus glaucina,https://id.biodiversity.org.au/node/apni/2890884,dr656,"[{'key': 'taxonID', 'value': '5670'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus glaucina'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '03-Jul-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Vulnerable'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus glaucina'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",5670,Vulnerable,Eucalyptus glaucina,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,03-Jul-08,Present,,Vulnerable,Eucalyptus glaucina,,,Present,,,,,,,,,,,,,,,,,,,,,
4075214,Eucalyptus gunnii subsp. divaricata,,Eucalyptus gunnii subsp. divaricata,https://id.biodiversity.org.au/node/apni/7635790,dr656,"[{'key': 'taxonID', 'value': '68394'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus gunnii subsp. divaricata'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2003-05-01'}, {'key': 'Conservation  Advice', 'value': '01-Oct-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Tasmania', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",68394,Endangered,Eucalyptus gunnii subsp. divaricata,2003-05-01,,Recovery Plan not required,dicots (two seed leaves),,Endangered,01-Oct-08,,,,,,Endemic,,,,,,,,,,,,,,,,,,,,,,
4075112,Eucalyptus hallii,Goodwood Gum,Eucalyptus hallii,https://id.biodiversity.org.au/node/apni/2916850,dr656,"[{'key': 'taxonID', 'value': '20433'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus hallii'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Near Threatened'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus hallii'}, {'key': 'Queensland', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",20433,Vulnerable,Eucalyptus hallii,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,01-Oct-08,Endemic,,Near Threatened,Eucalyptus hallii,,,,,,,,,,,,,,,,,,,,,,,,
4075706,Eucalyptus imlayensis,Mount Imlay Mallee,Eucalyptus imlayensis,https://id.biodiversity.org.au/node/apni/2899202,dr656,"[{'key': 'taxonID', 'value': '12623'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus imlayensis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Finalised  Priority  Assessment  List', 'value': '30/04/2023'}, {'key': 'Listed  Name', 'value': 'Eucalyptus imlayensis'}, {'key': 'Conservation  Advice', 'value': '03-Jul-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Critically Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus imlayensis'}, {'key': 'New  South  Wales', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",12623,Endangered,Eucalyptus imlayensis,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,03-Jul-08,,,Critically Endangered,Eucalyptus imlayensis,,,Endemic,,30/04/2023,Eucalyptus imlayensis,,,,,,,,,,,,,,,,,,
4074700,Eucalyptus impensa,Eneabba Mallee,Eucalyptus x impensa,https://id.biodiversity.org.au/node/apni/2908082,dr656,"[{'key': 'taxonID', 'value': '56711'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Eucalyptus impensa'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-15'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'iucn Red List', 'value': 'Critically Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Eucalyptus impensa'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",56711,Endangered,Eucalyptus impensa,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,01-Oct-15,,Endemic,Critically Endangered,Eucalyptus impensa,,,,,,,,,,,,,,,,,,,,,,,,
