id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,sourceOrigin,scientificNameAuthorship,sourceStatus,epbcStatus,status
4242047,Dromaius ater,Black Emu,Dromaius minor,https://biodiversity.org.au/afd/taxa/dadd0369-f5fe-4de0-8d37-6334f51e47f5,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Vieillot'}, {'key': 'sourceStatus', 'value': 'x'}, {'key': 'epbcStatus', 'value': 'EX'}, {'key': 'status', 'value': 'Presumed Extinct'}]",,Vieillot,x,EX,Presumed Extinct
4241645,Dromaius novaehollandiae diemenensis,Tasmanian Emu,Dromaius novaehollandiae diemenensis,ALA_DR654_8,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Le Souef'}, {'key': 'sourceStatus', 'value': 'x'}, {'key': 'epbcStatus', 'value': 'EX'}, {'key': 'status', 'value': 'Presumed Extinct'}]",,Le Souef,x,EX,Presumed Extinct
4241929,Eretmochelys imbricata ,Hawksbill Turtle,Eretmochelys imbricata,https://biodiversity.org.au/afd/taxa/96133221-771a-40d0-8368-ad428a55aaaa,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Linnaeus'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,Linnaeus,v,VU,Vulnerable
4242053,Eubalaena australis,Southern Right Whale,Eubalaena australis,https://biodiversity.org.au/afd/taxa/99e19958-7c6e-4f22-ad50-44027af1e418,dr654,"[{'key': 'sourceOrigin', 'value': 'mig'}, {'key': 'scientificNameAuthorship', 'value': 'Desmoulins'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",mig,Desmoulins,e,EN,Endangered
4242189,Galaxias auratus ,Golden Mountain Trout,Galaxias auratus,https://biodiversity.org.au/afd/taxa/6dc47706-d939-403a-97ec-ad4af84bc462,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Johnston'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Rare'}]",end,Johnston,r,EN,Rare
4241492,Galaxias fontanus ,Swan Galaxias,Galaxias fontanus,https://biodiversity.org.au/afd/taxa/e34d1659-1a1b-4d85-842e-3665edf32938,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Fulton'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,Fulton,e,EN,Endangered
4241843,Galaxias johnstoni ,Clarence Galaxias,Galaxias johnstoni,https://biodiversity.org.au/afd/taxa/0a02d098-7006-43a3-bc9d-1dbd846cf5ce,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Scott'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,Scott,e,EN,Endangered
4242098,Galaxias parvus ,Swamp Galaxias,Galaxias parvus,https://biodiversity.org.au/afd/taxa/976e8b1e-5f47-4c29-99d2-711a1e68bda4,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Frankenburg'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Frankenburg,v,VU,Vulnerable
4241598,Galaxias pedderensis,Pedder Galaxias,Galaxias pedderensis,https://biodiversity.org.au/afd/taxa/f57c715a-65ce-42ab-b2dd-3372632b7af0,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Frankenberg'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EW'}, {'key': 'status', 'value': 'Endangered'}]",end,Frankenberg,e,EW,Endangered
4241634,Galaxias tanycephalus ,Saddled Galaxias,Galaxias tanycephalus,https://biodiversity.org.au/afd/taxa/6e30b504-27d6-4e6a-8c6e-67da1bdc12f4,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Fulton'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Fulton,v,VU,Vulnerable
4241777,Galaxiella pusilla ,Striped Galaxias,Galaxiella pusilla,https://biodiversity.org.au/afd/taxa/142a28c4-46f2-48c3-9f3f-de6f29193196,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Mack'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,Mack,v,VU,Vulnerable
4242112,Galeorhinus galeus,School Shark,Galeorhinus galeus,https://biodiversity.org.au/afd/taxa/b7bd8014-7231-4782-90a8-c62ea495536b,dr654,"[{'key': 'epbcStatus', 'value': 'CD'}]",,,,CD,
4241731,Gallirallus philippensis macquariensis,Macquarie Island Rail,Gallirallus philippensis macquariensis,ALA_DR654_5,dr654,"[{'key': 'sourceOrigin', 'value': 'eMI'}, {'key': 'scientificNameAuthorship', 'value': 'Hutton'}, {'key': 'sourceStatus', 'value': 'x'}, {'key': 'epbcStatus', 'value': 'EX'}, {'key': 'status', 'value': 'Presumed Extinct'}]",eMI,Hutton,x,EX,Presumed Extinct
4241521,Haliaeetus leucogaster,White-bellied Sea-eagle,Haliaeetus (Pontoaetus) leucogaster,https://biodiversity.org.au/afd/taxa/dc420306-4746-4663-9c2d-cf367587f728,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Gmelin)'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,(Gmelin),v,,Vulnerable
4241997,Halobaena caerulea,Blue Petrel,Halobaena caerulea,https://biodiversity.org.au/afd/taxa/aecd711c-3d66-42a5-b574-8f20b974fc1a,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gmelin'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,Gmelin,v,VU,Vulnerable
4241947,Hirundapus caudacutus,White-throated Needletail,Hirundapus caudacutus,https://biodiversity.org.au/afd/taxa/6485cd0c-f104-4950-8cdf-be4d09fc6bbc,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Latham'}, {'key': 'epbcStatus', 'value': 'VU'}]",,Latham,,VU,
4242085,Hoplostethus atlanticus,Deepsea Perch,Hoplostethus atlanticus,https://biodiversity.org.au/afd/taxa/340484bd-33f6-4b46-a63c-751f0b159ed1,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Collett'}, {'key': 'epbcStatus', 'value': 'CD'}]",,Collett,,CD,
4241709,Lathamus discolor,Swift Parrot,Lathamus discolor,https://biodiversity.org.au/afd/taxa/4cb195fd-b127-44cb-ad85-a62d224e9a96,dr654,"[{'key': 'sourceOrigin', 'value': 'br end'}, {'key': 'scientificNameAuthorship', 'value': 'Shaw'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",br end,Shaw,e,CR,Endangered
4241713,Leucocarbo atriceps purpurascens,,Leucocarbo atriceps purpurascens,https://biodiversity.org.au/afd/taxa/92d9e655-49c1-4ba7-a8b3-4e5cc0adda6c,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Brant'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,Brant,v,VU,Vulnerable
4241667,Limnodynastes peroni,Striped Marsh Frog,Limnodynastes peronii,https://biodiversity.org.au/afd/taxa/475b04bd-e644-41ab-947a-02884d11aab4,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Dumeril & Bibron'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,Dumeril & Bibron,e,,Endangered
4242059,Limosa lapponica baueri,Eastern Bar-tailed Godwit,Limosa lapponica baueri,https://biodiversity.org.au/afd/taxa/0ba19a99-7771-4774-a5fb-857cee1cc65f,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Naumann'}, {'key': 'epbcStatus', 'value': 'VU'}]",,Naumann,,VU,
4241502,Limosa lapponica menzbieri,Bar-tailed Godwit (northern Siberian),Limosa lapponica menzbieri,https://biodiversity.org.au/afd/taxa/585f6243-c390-4f82-a844-f020c7b02675,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Portenko'}, {'key': 'epbcStatus', 'value': 'CR'}]",,Portenko,,CR,
4242049,Litoria raniformis ,Southern Bell Frog,Litoria raniformis,https://biodiversity.org.au/afd/taxa/6e63311a-159e-44d5-ae3f-a63dfc0a829a,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Keferstein'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,Keferstein,v,VU,Vulnerable
4242011,Macronectes giganteus,Southern Giant-petrel,Macronectes giganteus,https://biodiversity.org.au/afd/taxa/c927f294-dc00-4574-89bc-68a48f6585a4,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gmelin'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Vulnerable'}]",,Gmelin,v,EN,Vulnerable
4242029,Macronectes halli,Northern Giant-petrel,Macronectes halli,https://biodiversity.org.au/afd/taxa/bace8af8-7a67-4b7c-b738-063cb4050593,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Mathews'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Rare'}]",,Mathews,r,VU,Rare
4242196,Megaptera novaeangliae,Humpback Whale,Megaptera novaeangliae,https://biodiversity.org.au/afd/taxa/f99d2ad9-23dc-4c67-893e-254fc9c614a6,dr654,"[{'key': 'sourceOrigin', 'value': 'mig'}, {'key': 'scientificNameAuthorship', 'value': 'Borowski'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Endangered'}]",mig,Borowski,e,VU,Endangered
4242023,Mirounga leonina,Southern Elephant Seal,Mirounga leonina,https://biodiversity.org.au/afd/taxa/3b127a18-0d9e-408e-b622-6dadbdc9f2f3,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gray'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Endangered'}]",,Gray,e,VU,Endangered
4241704,Neophema chrysogaster,Orange-bellied Parrot,Neophema (Neonanodes) chrysogaster,https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8,dr654,"[{'key': 'sourceOrigin', 'value': 'br end'}, {'key': 'scientificNameAuthorship', 'value': 'Latham'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",br end,Latham,e,CR,Endangered
4242028,Numenius madagascariensis,Far Eastern Curlew,Numenius (Numenius) madagascariensis,https://biodiversity.org.au/afd/taxa/5ff29bca-f02f-468f-9f96-9ae956015e01,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Linnaeus'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",,Linnaeus,e,CR,Endangered
4241681,Oceanites oceanicus ,Wilson's Storm Petrel,Oceanites oceanicus,https://biodiversity.org.au/afd/taxa/969b52dd-639c-40b0-af21-85a16754848e,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Kuhl'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Kuhl,r,,Rare
4242100,Pachyptila turtur subantarctica ,,Pachyptila turtur subantarctica,https://biodiversity.org.au/afd/taxa/c200be43-c3ad-4bdf-849d-3d3a055a74c0,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Kuhl'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Endangered'}]",,Kuhl,e,VU,Endangered
4241772,Paragalaxias dissimilis,Shannon Galaxias,Paragalaxias dissimilis,https://biodiversity.org.au/afd/taxa/39d7a0d1-5bbf-458d-b7a9-88167ed3aec1,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Regan'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Regan,v,VU,Vulnerable
4242081,Paragalaxias eleotroides ,Great Lake Galaxias,Paragalaxias eleotroides,https://biodiversity.org.au/afd/taxa/013aaec6-a6ea-42fb-ac55-46928493aa50,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'McDowall and Fulton'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",end,McDowall and Fulton,v,VU,Vulnerable
4241923,Paragalaxias julianus ,Julian Galaxias,Paragalaxias julianus,https://biodiversity.org.au/afd/taxa/1081581c-18fb-45a4-bee7-eb8b388dd425,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'McDowall and Fulton'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,McDowall and Fulton,r,,Rare
4241550,Paragalaxias mesotes ,Arthur's Paragalaxias,Paragalaxias mesotes,https://biodiversity.org.au/afd/taxa/730ed01d-22d8-4568-9a27-4f410bddc423,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'McDowall and Fulton'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,McDowall and Fulton,e,EN,Endangered
4242179,Pardalotus quadragintus ,Forty-spotted Pardalote,Pardalotus (Pardalotus) quadragintus,https://biodiversity.org.au/afd/taxa/021abcd8-5f6c-4149-9759-182a96065bc8,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Gould'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,Gould,e,EN,Endangered
4241577,Perameles gunnii gunnii ,Eastern Barred Bandicoot (tasmania),Perameles gunnii gunnii,ALA_DR656_1354,dr654,"[{'key': 'epbcStatus', 'value': 'VU'}]",,,,VU,
4241707,Phoebetria fusca ,Sooty Albatross,Phoebetria fusca,https://biodiversity.org.au/afd/taxa/7816ab3c-2c19-4575-b60f-a6153e5ffa69,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Hilsenberg'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Rare'}]",,Hilsenberg,r,VU,Rare
4241721,Phoebetria palpebrata ,Light-mantled Sooty Albatross,Phoebetria palpebrata,https://biodiversity.org.au/afd/taxa/6670d817-7e3b-4fe2-b576-8bc3dfd7cddb,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Forster'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,Forster,v,,Vulnerable
4242058,Platycercus caledonicus brownii,,Platycercus (Platycercus) caledonicus brownii,https://biodiversity.org.au/afd/taxa/343baa6c-e0f2-46c7-80d9-85e843499472,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Kuhl)'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",end,(Kuhl),v,VU,Vulnerable
4241960,Podiceps cristatus,Crested Grebe,Podiceps cristatus,https://biodiversity.org.au/afd/taxa/91f0535a-f513-417d-9826-8294ae640785,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Linne'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,Linne,v,,Vulnerable
4241930,Procellaria cinerea,Grey Petrel,Procellaria (Adamastor) cinerea,https://biodiversity.org.au/afd/taxa/f7f1e758-e91b-49d9-888b-d6bea21cde3d,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gmelin'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,Gmelin,e,,Endangered
4241817,Prototroctes maraena,Cucumber Fish,Prototroctes maraena,https://biodiversity.org.au/afd/taxa/8cd45a27-ba23-4dbc-b9be-d10ef2269b27,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gunther'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,Gunther,v,VU,Vulnerable
4241984,Pseudemoia pagenstecheri ,Tussock Skink,Pseudemoia pagenstecheri,https://biodiversity.org.au/afd/taxa/32509547-85d6-4d13-86fc-df94d9df1e2f,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Lindholm'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,Lindholm,v,,Vulnerable
4241608,Pseudemoia rawlinsoni ,Glossy Grass Skink,Pseudemoia rawlinsoni,https://biodiversity.org.au/afd/taxa/e8b0a2a3-b85b-4201-a671-1d4038e6b7ed,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Hutchinson & Donnellan'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Hutchinson & Donnellan,r,,Rare
4241551,Pseudomys novaehollandiae,New Holland Mouse,Pseudomys novaehollandiae,https://biodiversity.org.au/afd/taxa/47a50ee8-7678-4d8e-8f8a-e11d12a46ec5,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Waterhouse'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Endangered'}]",,Waterhouse,e,VU,Endangered
4241927,Pterodroma lessonii ,White-headed Fulmar,Pterodroma (Pterodroma) lessonii,https://biodiversity.org.au/afd/taxa/8406eef5-11ba-402b-9f97-be73bd96b15f,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Garnot'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,Garnot,v,,Vulnerable
4241505,Pterodroma mollis ,Soft-plumaged Petrel,Pterodroma mollis,https://biodiversity.org.au/afd/taxa/82286ba5-3882-4b4e-903c-35f6dda60565,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gould'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Endangered'}]",,Gould,e,VU,Endangered
4241965,Rexea solandri (eastern Australian population),Eastern Gemfish,Rexea solandri (eastern Australian population),ALA_DR656_1648,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Cuvier'}, {'key': 'epbcStatus', 'value': 'CD'}]",,Cuvier,,CD,
4242177,Rhincodon typus,Whale Shark,Rhincodon typus,https://biodiversity.org.au/afd/taxa/8de73d05-82cb-480c-a921-19461e178add,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Smith)'}, {'key': 'epbcStatus', 'value': 'VU'}]",,(Smith),,VU,
4241666,Sarcophilus harrisii,Tasmanian Devil,Sarcophilus harrisii,https://biodiversity.org.au/afd/taxa/5c2a733c-9f1a-4ec5-8dd6-951118f3fbfc,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Thomas)'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,(Thomas),e,EN,Endangered
4241864,Seriolella brama,Blue Warehou,Seriolella brama,https://biodiversity.org.au/afd/taxa/88398d84-527f-4095-bf73-138fed671907,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Günther)'}, {'key': 'epbcStatus', 'value': 'CD'}]",,(Günther),,CD,
4241928,Sterna striata ,White-fronted Tern,Sterna (Sterna) striata,https://biodiversity.org.au/afd/taxa/28e4f4fa-de2f-405b-a990-32d250b10d87,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gmelin'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,Gmelin,v,,Vulnerable
4242071,Sterna vittata bethunei ,New Zealand Antarctic Tern,Sterna (Sterna) vittata bethunei,https://biodiversity.org.au/afd/taxa/91271b6f-e398-49f9-a742-c4f568981d6e,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Buller'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",,Buller,e,EN,Endangered
4241549,Sternula albifrons sinensis ,Little Tern,Sternula albifrons sinensis,https://biodiversity.org.au/afd/taxa/1764e580-6131-4ec9-a7c9-5ffd96b84df8,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gmelin'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,Gmelin,e,,Endangered
4242144,Sternula nereis nereis,Fairy Tern,Sternula nereis nereis,https://biodiversity.org.au/afd/taxa/5603b0c9-01b3-4e76-97ec-ab9761794b42,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gould'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,Gould,v,VU,Vulnerable
4242166,Strepera fuliginosa colei,,Strepera (Strepera) fuliginosa colei,https://biodiversity.org.au/afd/taxa/84ea0e40-1fd9-48a6-8f41-e0d5a0dbee14,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Mathews'}, {'key': 'epbcStatus', 'value': 'VU'}]",,Mathews,,VU,
4242121,Thalassarche bulleri,Buller's Albatross,Thalassarche bulleri,https://biodiversity.org.au/afd/taxa/9e7fbb23-849f-47c9-8611-95286534e729,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Rothschild)'}, {'key': 'epbcStatus', 'value': 'VU'}]",,(Rothschild),,VU,
4242005,Thalassarche bulleri platei,Pacific Albatross,Thalassarche bulleri platei,ALA_DR656_1799,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Reichenow)'}, {'key': 'epbcStatus', 'value': 'VU'}]",,(Reichenow),,VU,
4241669,Thalassarche cauta,Shy Albatross,Thalassarche cauta,https://biodiversity.org.au/afd/taxa/c22e8df8-9018-4433-a563-9e237c69ad7d,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gould'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'EN (sensu stricto)'}, {'key': 'status', 'value': 'Vulnerable'}]",,Gould,v,EN (sensu stricto),Vulnerable
4241716,Thalassarche steadi,White-capped Albatross,Thalassarche steadi,https://biodiversity.org.au/afd/taxa/da128cd4-ffc0-40b5-8783-2d70fc11dc88,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Falla)'}, {'key': 'sourceStatus', 'value': '*'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': '*'}]",,(Falla),*,VU,*
4241503,Thalassarche chrysostoma,Grey-headed Albatross,Thalassarche chrysostoma,https://biodiversity.org.au/afd/taxa/9428a314-0c46-4070-8c42-f29335b51a4f,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Forster'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",,Forster,e,EN,Endangered
4241885,Thalassarche eremita,Chatham Albatross,Thalassarche eremita,ALA_DR18987_104,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Chatham  Albatross'}, {'key': 'sourceStatus', 'value': '*'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': '*'}]",,Chatham  Albatross,*,EN,*
