dcterms_rightsHolder,dcterms_rights,dcterms_language,dcterms_type,dcterms_modified,dcterms_available,speciesID,taxonRank,kingdomID,kingdom,classID,class,orderID,order,familyID,family,sortOrder,genusID,genus,parentSpeciesID,specificEpithet,infraspecificEpithet,scientificNameAuthorship,scientificNameID,speciesCode_Synonym,scientificName,scientificNameHTML,vernacularName,otherVernacularNames,taxonID,currentScientificNameCode,currentScientificName,currentVernacularName,isCurrent,generalTypeID,generalType,establishmentMeans,primaryGrowthForm,primaryGrowthFormGroup,secondaryGrowthForms,secondaryGrowthFormGroups,stateConservation,protectedInNSW,sensitivityClass,TSProfileID,countryConservation,highThreatWeed,widelyCultivatedNativeSpecies,CAMBA,JAMBA,ROKAMBA,status
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2018-10-26T23:43:20.3+11:00,1995-12-15T14:06:06+11:00,11986,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13072,2641.0,Eucalyptus,11986.0,macarthurii,,H. Deane & Maiden,11986,4119,Eucalyptus macarthurii,<em>Eucalyptus macarthurii</em>,"Paddys River Box, Camden Woollybutt",,11986,4119,Eucalyptus macarthurii,"Paddys River Box, Camden Woollybutt",true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Endangered,false,Not Sensitive,20037.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:39:33.38+11:00,1995-12-15T14:06:06+11:00,11987,Species,139,Plantae,38,Flora,137,Flora,201,Thymelaeaceae,17942,3469.0,Pimelea,11987.0,spicata,,R. Br.,11987,6190,Pimelea spicata,<em>Pimelea spicata</em>,Spiked Rice-flower,,11987,6190,Pimelea spicata,Spiked Rice-flower,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),Forb,Forb (FG),Endangered,false,Not Sensitive,10632.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2018-10-26T23:43:20.55+11:00,1995-12-15T14:06:08+11:00,11990,Species,139,Plantae,38,Flora,137,Flora,182,Rhamnaceae,16650,3535.0,Pomaderris,11990.0,brunnea,,N.A. Wakef.,11990,5573,Pomaderris brunnea,<em>Pomaderris brunnea</em>,Brown Pomaderris,,11990,5573,Pomaderris brunnea,Brown Pomaderris,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10647.0,Vulnerable,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:40:17.96+11:00,1995-12-15T14:06:08+11:00,11991,Species,139,Plantae,38,Flora,137,Flora,183,Rutaceae,17003,1817.0,Acronychia,11991.0,littoralis,,T. Hartley & J. Williams,11991,6457,Acronychia littoralis,<em>Acronychia littoralis</em>,Scented Acronychia,,11991,6457,Acronychia littoralis,Scented Acronychia,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Endangered,false,Not Sensitive,10030.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:34:33.157+11:00,1995-12-15T14:06:09+11:00,11993,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,12938,2641.0,Eucalyptus,11993.0,camfieldii,,Maiden,11993,4067,Eucalyptus camfieldii,<em>Eucalyptus camfieldii</em>,Camfield's Stringybark,,11993,4067,Eucalyptus camfieldii,Camfield's Stringybark,true,176.0,Mallees,"Alive in NSW, Native",Tree,Tree (TG),Mallee tree,Tree (TG),Vulnerable,false,Not Sensitive,10287.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:34:24.327+11:00,1995-12-15T14:06:10+11:00,11995,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,12852,2450.0,Darwinia,11995.0,biflora,,(Cheel) B. Briggs,11995,4024,Darwinia biflora,<em>Darwinia biflora</em>,,,11995,4024,Darwinia biflora,,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10202.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:29:08.367+11:00,1995-12-15T14:06:10+11:00,11996,Species,139,Plantae,38,Flora,137,Flora,268,Cunoniaceae,8870,1818.0,Acrophyllum,11996.0,australe,,(Cunn.) Hoogl.,11996,2265,Acrophyllum australe,<em>Acrophyllum australe</em>,,,11996,2265,Acrophyllum australe,,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10031.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:31:21.713+11:00,1995-12-15T14:06:14+11:00,12008,Species,139,Plantae,38,Flora,137,Flora,421,Fabaceae (Faboideae),10450,3597.0,Pultenaea,12008.0,glabra,,Benth.,12008,2995,Pultenaea glabra,<em>Pultenaea glabra</em>,Smooth Bush-Pea,,12008,2995,Pultenaea glabra,Smooth Bush-Pea,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10712.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:05.093+11:00,1996-03-28T14:50:29+11:00,12047,Species,139,Plantae,38,Flora,137,Flora,192,Euphorbiaceae,9748,1795.0,Acalypha,12047.0,eremorum,,Muell. Arg.,12047,9466,Acalypha eremorum,<em>Acalypha eremorum</em>,Acalypha,,12047,9466,Acalypha eremorum,Acalypha,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10029.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2020-01-22T14:48:18.73+11:00,1996-03-28T15:31:46+11:00,12048,Variety,139,Plantae,38,Flora,137,Flora,192,Euphorbiaceae,9762,1901.0,Amperea,3398.0,xiphoclada,pedicellata,R.J.F. Hend.,12048,9501,Amperea xiphoclada var. pedicellata,<em>Amperea xiphoclada </em>var.<em> pedicellata</em>,,,12048,9501,Amperea xiphoclada var. pedicellata,,true,184.0,Shrubs,"Extinct in NSW, Native",Shrub,Shrub (SG),,,Extinct,false,Not Sensitive,20224.0,Extinct,,,false,false,false,Extinct
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:13.61+11:00,1996-03-29T11:13:21+11:00,12051,Species,139,Plantae,38,Flora,137,Flora,170,Orchidaceae,13770,2147.0,Caladenia,12051.0,concolor,,Fitzg.,12051,9523,Caladenia concolor,<em>Caladenia concolor</em>,Crimson Spider Orchid,,12051,9523,Caladenia concolor,Crimson Spider Orchid,true,179.0,Orchids,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,true,Category 2,10122.0,Vulnerable,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2020-01-22T14:49:05.617+11:00,1996-03-29T11:19:25+11:00,12052,Species,139,Plantae,38,Flora,137,Flora,170,Orchidaceae,13803,2147.0,Caladenia,12052.0,rosella,,G.W. Carr,12052,9477,Caladenia rosella,<em>Caladenia rosella</em>,Rosella Spider Orchid,,12052,9477,Caladenia rosella,Rosella Spider Orchid,true,179.0,Orchids,"Extinct in NSW, Native",Forb,Forb (FG),,,Extinct,true,Category 2,10123.0,Endangered,,,false,false,false,Extinct
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:04.64+11:00,1996-03-29T11:24:21+11:00,12053,Species,139,Plantae,38,Flora,137,Flora,165,Asteraceae,6723,2173.0,Calotis,12053.0,moorei,,P. Short,12053,9457,Calotis moorei,<em>Calotis moorei</em>,A burr-daisy,,12053,9457,Calotis moorei,A burr-daisy,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,false,Not Sensitive,10136.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:10.11+11:00,1996-03-29T11:29:46+11:00,12054,Subspecies,139,Plantae,38,Flora,137,Flora,404,Pteridaceae,16453,2265.0,Cheilanthes,13156.0,sieberi,pseudovellea,H. Quirk & T.C. Chambers,12054,9498,Cheilanthes sieberi subsp. pseudovellea,<em>Cheilanthes sieberi </em>subsp.<em> pseudovellea</em>,,,12054,9498,Cheilanthes sieberi subsp. pseudovellea,,true,171.0,Ferns and Cycads,"Alive in NSW, Native",Fern and fern allies,Fern (EG),,,Endangered,false,Category 3,10163.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:07.86+11:00,1996-03-29T12:01:35+11:00,12056,Species,139,Plantae,38,Flora,137,Flora,241,Rubiaceae,16891,2468.0,Dentella,12056.0,minutissima,,C. White & Francis,12056,9485,Dentella minutissima,<em>Dentella minutissima</em>,,,12056,9485,Dentella minutissima,,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,false,Not Sensitive,10215.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:12.437+11:00,1996-03-29T14:42:03+11:00,12060,Subspecies,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,12928,2641.0,Eucalyptus,6934.0,caleyi,ovendenii,L. Johnson & K. Hill,12060,9517,Eucalyptus caleyi subsp. ovendenii,<em>Eucalyptus caleyi </em>subsp.<em> ovendenii</em>,Ovenden's Ironbark,,12060,9517,Eucalyptus caleyi subsp. ovendenii,Ovenden's Ironbark,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Vulnerable,false,Not Sensitive,10286.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2018-10-26T23:43:21.033+11:00,1996-03-29T14:47:54+11:00,12061,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13059,2641.0,Eucalyptus,12061.0,langleyi,,L. Johnson & Blaxell,12061,9518,Eucalyptus langleyi,<em>Eucalyptus langleyi</em>,Albatross Mallee,,12061,9518,Eucalyptus langleyi,Albatross Mallee,true,176.0,Mallees,"Alive in NSW, Native",Mallee tree,Tree (TG),Mallee shrub,Shrub (SG),Vulnerable,false,Not Sensitive,10298.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:12.89+11:00,1996-03-29T15:00:35+11:00,12063,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13142,2641.0,Eucalyptus,12063.0,parvula,,L.A.S. Johnson & K.D. Hill,12063,9519,Eucalyptus parvula,<em>Eucalyptus parvula</em>,Small-leaved Gum,,12063,9519,Eucalyptus parvula,Small-leaved Gum,true,176.0,Mallees,"Alive in NSW, Native",Tree,Tree (TG),,,Endangered,false,Not Sensitive,10307.0,Vulnerable,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:13.127+11:00,1996-03-29T15:57:39+11:00,12064,Subspecies,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13189,2641.0,Eucalyptus,12618.0,robertsonii,hemisphaerica,L. Johnson & K. Hill,12064,9520,Eucalyptus robertsonii subsp. hemisphaerica,<em>Eucalyptus robertsonii </em>subsp.<em> hemisphaerica</em>,Robertson's Peppermint,,12064,9520,Eucalyptus robertsonii subsp. hemisphaerica,Robertson's Peppermint,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Vulnerable,false,Not Sensitive,10311.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:05.767+11:00,1996-04-01T10:17:46+10:00,12069,Species,139,Plantae,38,Flora,137,Flora,298,Grammitidaceae,11292,2778.0,Grammitis,12069.0,stenophylla,,B.S. Parris,12069,9471,Grammitis stenophylla,<em>Grammitis stenophylla</em>,Narrow-leaf Finger Fern,,12069,9471,Grammitis stenophylla,Narrow-leaf Finger Fern,true,171.0,Ferns and Cycads,"Alive in NSW, Native",Fern and fern allies,Fern (EG),,,Endangered,false,Category 3,10356.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:06.92+11:00,1996-04-01T10:39:55+10:00,12070,Species,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16128,2780.0,Grevillea,12070.0,guthrieana,,P. Olde & N. Marriott,12070,9480,Grevillea guthrieana,<em>Grevillea guthrieana</em>,Guthrie's Grevillea,,12070,9480,Grevillea guthrieana,Guthrie's Grevillea,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10364.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:07.14+11:00,1996-04-01T11:26:29+10:00,12071,Species,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16170,2780.0,Grevillea,12071.0,masonii,,P. Olde & N. Marriott,12071,9481,Grevillea masonii,<em>Grevillea masonii</em>,Mason's Grevillea,,12071,9481,Grevillea masonii,Mason's Grevillea,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Category 3,10369.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:07.36+11:00,1996-04-01T11:42:01+10:00,12072,Species,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16233,2780.0,Grevillea,12072.0,wilkinsonii,,R. Makinson,12072,9482,Grevillea wilkinsonii,<em>Grevillea wilkinsonii</em>,Tumut Grevillea,,12072,9482,Grevillea wilkinsonii,Tumut Grevillea,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Critically Endangered,false,Not Sensitive,10381.0,Endangered,,,false,false,false,Critically Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:12.203+11:00,1996-04-01T12:11:21+10:00,12075,Subspecies,139,Plantae,38,Flora,137,Flora,231,Haloragaceae,11338,2805.0,Haloragis,3759.0,exalata,exalata,F. Muell.,12075,9512,Haloragis exalata subsp. exalata,<em>Haloragis exalata </em>subsp.<em> exalata</em>,Square Raspwort,,12075,9512,Haloragis exalata subsp. exalata,Square Raspwort,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),Forb,Forb (FG),Vulnerable,false,Not Sensitive,10392.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:13.377+11:00,1996-04-01T14:54:48+10:00,12077,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13361,2876.0,Homoranthus,12077.0,prolixus,,Craven & S.R. Jones,12077,9522,Homoranthus prolixus,<em>Homoranthus prolixus</em>,Granite Homoranthus,,12077,9522,Homoranthus prolixus,Granite Homoranthus,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10411.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:05.547+11:00,1996-04-01T15:37:28+10:00,12078,Species,139,Plantae,38,Flora,137,Flora,421,Fabaceae (Faboideae),10278,2929.0,Indigofera,12078.0,longibractea,,J. Black,12078,9468,Indigofera longibractea,<em>Indigofera longibractea</em>,Showy Indigo,,12078,9468,Indigofera longibractea,Showy Indigo,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10432.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2020-01-22T14:50:55.86+11:00,1996-04-01T15:46:43+10:00,12079,Species,139,Plantae,38,Flora,137,Flora,155,Brassicaceae,7881,3023.0,Lepidium,12079.0,foliosum,,Desv.,12079,9500,Lepidium foliosum,<em>Lepidium foliosum</em>,Leafy Peppercress,,12079,9500,Lepidium foliosum,Leafy Peppercress,true,184.0,Shrubs,"Extinct in NSW, Native",Shrub,Shrub (SG),,,Extinct,false,Not Sensitive,20218.0,Not Listed,,,false,false,false,Extinct
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:11.47+11:00,1996-04-01T16:23:04+10:00,12080,Species,139,Plantae,38,Flora,137,Flora,165,Asteraceae,7265,3353.0,Ozothamnus,12080.0,tesselatus,,(Maiden & R. Baker) Anderberg,12080,9507,Ozothamnus tesselatus,<em>Ozothamnus tesselatus</em>,,,12080,9507,Ozothamnus tesselatus,,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10581.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:11.233+11:00,1996-04-02T09:22:12+10:00,12081,Species,139,Plantae,38,Flora,137,Flora,220,Apocynaceae,6250,3384.0,Parsonsia,12081.0,dorrigoensis,,J.B. Williams,12081,9505,Parsonsia dorrigoensis,<em>Parsonsia dorrigoensis</em>,Milky Silkpod,,12081,9505,Parsonsia dorrigoensis,Milky Silkpod,true,170.0,Epiphytes and Climbers,"Alive in NSW, Native",Vine,Other (OG),,,Vulnerable,false,Not Sensitive,10587.0,Endangered,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:13.813+11:00,1996-04-02T09:37:01+10:00,12082,Species,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16323,3416.0,Persoonia,12082.0,bargoensis,,P.H. Weston & L.A.S. Johnson,12082,9527,Persoonia bargoensis,<em>Persoonia bargoensis</em>,Bargo Geebung,,12082,9527,Persoonia bargoensis,Bargo Geebung,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,true,Not Sensitive,10592.0,Vulnerable,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2020-01-22T14:51:45.543+11:00,1996-04-02T09:48:05+10:00,12083,Species,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16350,3416.0,Persoonia,12083.0,laxa,,L. Johnson & P. Weston,12083,9502,Persoonia laxa,<em>Persoonia laxa</em>,,,12083,9502,Persoonia laxa,,true,184.0,Shrubs,"Extinct in NSW, Native",Shrub,Shrub (SG),,,Extinct,true,Not Sensitive,20230.0,Extinct,,,false,false,false,Extinct
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:07.627+11:00,1996-04-02T10:26:59+10:00,12084,Species,139,Plantae,38,Flora,137,Flora,182,Rhamnaceae,16659,3535.0,Pomaderris,12084.0,elachophylla,,F. Muell.,12084,9484,Pomaderris elachophylla,<em>Pomaderris elachophylla</em>,Lacy Pomaderris,,12084,9484,Pomaderris elachophylla,Lacy Pomaderris,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10650.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-11-30T17:23:33.87+11:00,1996-04-02T10:31:17+10:00,12085,Variety,139,Plantae,38,Flora,137,Flora,182,Rhamnaceae,16664,3535.0,Pomaderris,2930.0,gilmourii,cana,N. Walsh,12085,9528,Pomaderris gilmourii var. cana,<em>Pomaderris gilmourii </em>var.<em> cana</em>,Grey Deua Pomaderris,,12085,9528,Pomaderris gilmourii var. cana,Grey Deua Pomaderris,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10651.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:06.453+11:00,1996-04-02T11:02:59+10:00,12086,Species,139,Plantae,38,Flora,137,Flora,170,Orchidaceae,14135,3553.0,Prasophyllum,12086.0,petilum,,D.L. Jones & R.J. Bates,12086,9478,Prasophyllum petilum,<em>Prasophyllum petilum</em>,Tarengo Leek Orchid,,12086,9478,Prasophyllum petilum,Tarengo Leek Orchid,true,179.0,Orchids,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,true,Category 2,10666.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:05.313+11:00,1996-04-02T12:20:28+10:00,12089,Species,139,Plantae,38,Flora,137,Flora,192,Euphorbiaceae,9890,3563.0,Pseudanthus,12089.0,ovalifolius,,F. Muell.,12089,9467,Pseudanthus ovalifolius,<em>Pseudanthus ovalifolius</em>,Oval-leafed Pseudanthus,,12089,9467,Pseudanthus ovalifolius,Oval-leafed Pseudanthus,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),Forb,Forb (FG),Endangered,false,Not Sensitive,10682.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:06.687+11:00,1996-04-02T12:27:08+10:00,12090,Species,139,Plantae,38,Flora,137,Flora,170,Orchidaceae,14274,3589.0,Pterostylis,12090.0,sp. Botany Bay,,(A. Bishop J221/1-13),12090,9479,Pterostylis sp. Botany Bay,<em>Pterostylis sp. Botany Bay</em>,Botany Bay Bearded Orchid,,12090,9479,Pterostylis sp. Botany Bay,Botany Bay Bearded Orchid,true,179.0,Orchids,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,true,Category 2,10706.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2011-11-11T11:23:08+11:00,1996-04-02T14:37:47+10:00,12093,Species,139,Plantae,38,Flora,137,Flora,181,Goodeniaceae,11262,3722.0,Scaevola,12093.0,collaris,,F. Muell.,12093,9470,Scaevola collaris,<em>Scaevola collaris</em>,Fan Flower,,12093,9470,Scaevola collaris,Fan Flower,true,184.0,Shrubs,"Alive in NSW, Native",,,,,Endangered,false,Not Sensitive,10902.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:04.877+11:00,1996-04-02T15:12:24+10:00,12094,Species,139,Plantae,38,Flora,137,Flora,165,Asteraceae,7454,3764.0,Senecio,12094.0,spathulatus,,A. Rich.,12094,9458,Senecio spathulatus,<em>Senecio spathulatus</em>,Coast Groundsel,,12094,9458,Senecio spathulatus,Coast Groundsel,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,false,Not Sensitive,10751.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:11.983+11:00,1996-04-02T15:20:46+10:00,12095,Species,139,Plantae,38,Flora,137,Flora,421,Fabaceae (Faboideae),10547,3852.0,Swainsona,12095.0,pyrophila,,J. Thompson,12095,9511,Swainsona pyrophila,<em>Swainsona pyrophila</em>,Yellow Swainson-pea,,12095,9511,Swainsona pyrophila,Yellow Swainson-pea,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),Shrub,Shrub (SG),Vulnerable,false,Not Sensitive,10781.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:04.407+11:00,1996-04-02T15:27:14+10:00,12096,Species,139,Plantae,38,Flora,137,Flora,220,Apocynaceae,6288,3993.0,Tylophora,12096.0,linearis,,P.I. Forst.,12096,9456,Tylophora linearis,<em>Tylophora linearis</em>,,,12096,9456,Tylophora linearis,,true,170.0,Epiphytes and Climbers,"Alive in NSW, Native",Vine,Other (OG),,,Vulnerable,false,Not Sensitive,10815.0,Endangered,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:10.33+11:00,1996-04-02T16:21:44+10:00,12097,Species,139,Plantae,38,Flora,137,Flora,244,Violaceae,18135,4035.0,Viola,12097.0,cleistogamoides,,(L. Adams) Seppelt,12097,9499,Viola cleistogamoides,<em>Viola cleistogamoides</em>,Hidden Violet,,12097,9499,Viola cleistogamoides,Hidden Violet,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,false,Category 3,10830.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:47:05.983+11:00,1996-04-02T16:28:06+10:00,12098,Species,139,Plantae,38,Flora,137,Flora,161,Lamiaceae,11929,4052.0,Westringia,12098.0,kydrensis,,Conn,12098,9473,Westringia kydrensis,<em>Westringia kydrensis</em>,Kydra Westringia,,12098,9473,Westringia kydrensis,Kydra Westringia,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10836.0,Endangered,,,false,false,false,Endangered
