,Taxon_Id,Kingdom,Class,Family,Scientific_name,Common_name,Taxon_author,NCA_status,EPBC_status,Significant,Confidential,Endemicity
11000,36243,plants,land plants,Convolvulaceae,Decalobanthus peltatus,,(L.) A.R.Simoes & Staples,C,,N,N,QI
11001,17422,plants,land plants,Convolvulaceae,Dichondra repens,kidney weed,J.R.Forst. & G.Forst.,C,,N,N,QAI
11002,7047,plants,land plants,Convolvulaceae,Dichondra sp. (Inglewood J.M.Dalby 86/93),,,C,,N,N,QA
11003,36244,plants,land plants,Convolvulaceae,Distimake davenportii,,(F.Muell.) A.R.Simoes & Staples,C,,N,N,QA
11004,36245,plants,land plants,Convolvulaceae,Distimake dissectus,,(L.) A.R.Simoes & Staples,,,N,N,IU
11005,36248,plants,land plants,Convolvulaceae,Distimake quinatus,,(R.Br.) A.R.Simoes & Staples,C,,N,N,QAI
11006,36246,plants,land plants,Convolvulaceae,Distimake quinquefolius,,(L.) A.R.Simoes & Staples,,,N,N,IU
11007,36240,plants,land plants,Convolvulaceae,Distimake tuberosus,,(L.) A.R.Simoes & Staples,,,N,N,IU
11008,33078,plants,land plants,Convolvulaceae,Duperreya halfordii,,R.W.Johnson,C,,N,N,QA
11009,11589,plants,land plants,Convolvulaceae,Erycibe coccinea,,(F.M.Bailey) Hoogland,C,,N,N,QAI
11010,40283,plants,land plants,Convolvulaceae,Erycibe paniculata var. coccinea,,,C,,N,N,Q
11011,17176,plants,land plants,Convolvulaceae,Evolvulus alsinoides,,(L.) L.,C,,N,N,QAI
11012,17175,plants,land plants,Convolvulaceae,Evolvulus alsinoides var. decumbens,,(R.Br.) Ooststr.,C,,N,N,QAI
11013,10539,plants,land plants,Convolvulaceae,Evolvulus alsinoides var. sericeus,,Benth.,C,,N,N,QAI
11014,10540,plants,land plants,Convolvulaceae,Evolvulus alsinoides var. villosicalyx,,Ooststr.,C,,N,N,QA
11015,31172,plants,land plants,Convolvulaceae,Evolvulus nummularius,,(L.) L.,,,N,N,IU
11016,12269,plants,land plants,Convolvulaceae,Ipomoea abrupta,,R.Br.,C,,N,N,QA
11017,10292,plants,land plants,Convolvulaceae,Ipomoea aculeata,,Blume,C,,N,N,Q
11018,14465,plants,land plants,Convolvulaceae,Ipomoea alba,moon flower,L.,,,N,N,IU
11019,9922,plants,land plants,Convolvulaceae,Ipomoea antonschmidii,,R.W.Johnson,NT,,Y,N,Q
11020,10496,plants,land plants,Convolvulaceae,Ipomoea aquatica,,Forssk.,C,,N,N,QAI
11021,14466,plants,land plants,Convolvulaceae,Ipomoea argillicola,,R.W.Johnson,C,,N,N,QA
11022,10500,plants,land plants,Convolvulaceae,Ipomoea batatas,sweet potato,(L.) Lam.,,,N,N,IU
11023,10492,plants,land plants,Convolvulaceae,Ipomoea brassii,,C.T.White,C,,N,N,QA
11024,9866,plants,land plants,Convolvulaceae,Ipomoea brownii,,Roem. & Schult.,C,,N,N,Q
11025,14467,plants,land plants,Convolvulaceae,Ipomoea cairica,,(L.) Sweet,,,N,N,IU
11026,9633,plants,land plants,Convolvulaceae,Ipomoea calobra,,W.Hill & F.Muell.,C,,N,N,QA
11027,19894,plants,land plants,Convolvulaceae,Ipomoea carnea,,,,,N,N,IU
11028,9209,plants,land plants,Convolvulaceae,Ipomoea carnea subsp. fistulosa,,(Mart. ex Choisy) D.F.Austin,,,N,N,IU
11029,16903,plants,land plants,Convolvulaceae,Ipomoea coptica,,(L.) Roth ex Roem. & Schult.,C,,N,N,QAI
11030,41976,plants,land plants,Convolvulaceae,Ipomoea corymbosa,,(L.) Roth,,,N,N,IU
11031,10493,plants,land plants,Convolvulaceae,Ipomoea costata,,F.Muell. ex Benth.,C,,N,N,QA
11032,34708,plants,land plants,Convolvulaceae,Ipomoea densivestita,,R.W.Johnson,C,,N,N,Q
11033,16904,plants,land plants,Convolvulaceae,Ipomoea diamantinensis,desert cowvine,J.M.Black ex Eardley,C,,N,N,QA
11034,10497,plants,land plants,Convolvulaceae,Ipomoea diversifolia,,R.Br.,C,,N,N,QAI
11035,16905,plants,land plants,Convolvulaceae,Ipomoea eriocarpa,,R.Br.,C,,N,N,QAI
11036,34718,plants,land plants,Convolvulaceae,Ipomoea funicularis,,R.W.Johnson,C,,N,N,Q
11037,10706,plants,land plants,Convolvulaceae,Ipomoea gracilis,,R.Br.,C,,N,N,QA
11038,16906,plants,land plants,Convolvulaceae,Ipomoea graminea,,R.Br.,C,,N,N,QAI
11039,10494,plants,land plants,Convolvulaceae,Ipomoea hederacea,,Jacq.,,,N,N,IU
11040,16907,plants,land plants,Convolvulaceae,Ipomoea hederifolia,,L.,,,N,N,IU
11041,33744,plants,land plants,Convolvulaceae,Ipomoea imperati,,(Vahl) Griseb.,V,,Y,N,QAI
11042,11029,plants,land plants,Convolvulaceae,Ipomoea indica,blue morning-glory,(Burm.) Merr.,,,N,N,IU
11043,34715,plants,land plants,Convolvulaceae,Ipomoea limosa,,R.W.Johnson,C,,N,N,QA
11044,16908,plants,land plants,Convolvulaceae,Ipomoea littoralis,,Blume,C,,N,N,QI
11045,14468,plants,land plants,Convolvulaceae,Ipomoea lonchophylla,,J.M.Black,C,,N,N,QA
11046,10707,plants,land plants,Convolvulaceae,Ipomoea mauritiana,,Jacq.,C,,N,N,QAI
11047,16910,plants,land plants,Convolvulaceae,Ipomoea muelleri,poison morning-glory,Benth.,C,,N,N,QA
11048,16911,plants,land plants,Convolvulaceae,Ipomoea nil,,(L.) Roth,,,N,N,IU
11049,21956,plants,land plants,Convolvulaceae,Ipomoea obscura,,(L.) Ker Gawl.,,,N,N,IU
11050,10495,plants,land plants,Convolvulaceae,Ipomoea ochracea,,(Lindl.) Sweet,,,N,N,IU
11051,19895,plants,land plants,Convolvulaceae,Ipomoea pes-caprae,,(L.) R.Br.,C,,N,N,QA
11052,16861,plants,land plants,Convolvulaceae,Ipomoea pes-caprae subsp. brasiliensis,goatsfoot,(L.) Ooststr.,C,,N,N,QAI
11053,16862,plants,land plants,Convolvulaceae,Ipomoea plebeia,bellvine,R.Br.,C,,N,N,QAI
11054,16863,plants,land plants,Convolvulaceae,Ipomoea polpha,,R.W.Johnson,C,,N,N,Q
11055,31066,plants,land plants,Convolvulaceae,Ipomoea polpha subsp. polpha,,R.W.Johnson,C,,N,N,QA
11056,31110,plants,land plants,Convolvulaceae,Ipomoea polpha subsp. weirana,,R.W.Johnson,C,,N,N,Q
11057,12268,plants,land plants,Convolvulaceae,Ipomoea polymorpha,,Roem. & Schult.,C,,N,N,QAI
11058,12267,plants,land plants,Convolvulaceae,Ipomoea purpurea,common morning glory,(L.) Roth,,,N,N,IU
11059,16864,plants,land plants,Convolvulaceae,Ipomoea quamoclit,star of Bethlehem,L.,,,N,N,IU
11060,9582,plants,land plants,Convolvulaceae,Ipomoea racemigera,,F.Muell. & Tate,C,,N,N,QA
11061,10979,plants,land plants,Convolvulaceae,Ipomoea saintronanensis,,R.W.Johnson,V,,Y,N,Q
11062,10502,plants,land plants,Convolvulaceae,Ipomoea tiliacea,,(Willd.) Choisy,C,,N,N,QI
11063,16865,plants,land plants,Convolvulaceae,Ipomoea triloba,,L.,,,N,N,IU
11064,34730,plants,land plants,Convolvulaceae,Ipomoea violacea,,L.,C,,N,N,QAI
11065,16879,plants,land plants,Convolvulaceae,Jacquemontia browniana,,Ooststr.,C,,N,N,QA
11066,16882,plants,land plants,Convolvulaceae,Jacquemontia paniculata,,(Burm.f.) Hallier f.,C,,N,N,QAI
11067,16880,plants,land plants,Convolvulaceae,Jacquemontia paniculata var. paniculata,,(Burm.f.) Hallier f.,C,,N,N,Q
11068,16881,plants,land plants,Convolvulaceae,Jacquemontia paniculata var. tomentosa,,(Warb.) Ooststr.,C,,N,N,QAI
11069,22050,plants,land plants,Convolvulaceae,Jacquemontia sp. (Fairview R.W.Johnson 4026),,,C,,N,N,Q
11070,11309,plants,land plants,Convolvulaceae,Lepistemon urceolatus,,(R.Br.) F.Muell.,C,,N,N,QI
11071,10512,plants,land plants,Convolvulaceae,Merremia gemella,,(Burm.f.) Hallier f.,C,,N,N,QAI
11072,12224,plants,land plants,Convolvulaceae,Merremia hederacea,,(Burm.f.) Hallier f.,C,,N,N,QAI
11073,10509,plants,land plants,Convolvulaceae,Merremia hirta,,(L.) Merr.,C,,N,N,QI
11074,31903,plants,land plants,Convolvulaceae,Merremia incisa,,(R.Br.) Hallier f.,C,,N,N,QA
11075,14335,plants,land plants,Convolvulaceae,Operculina aequisepala,,(Domin) R.W.Johnson,C,,N,N,QA
11076,41400,plants,land plants,Convolvulaceae,Operculina codonantha,,(Benth.) Hallier f.,C,,N,N,QA
11077,10635,plants,land plants,Convolvulaceae,Operculina riedeliana,,(Oliv.) Ooststr.,C,,N,N,QI
11078,11000,plants,land plants,Convolvulaceae,Operculina turpethum,,(L.) Silva Manso,C,,N,N,QAI
11079,10967,plants,land plants,Convolvulaceae,Polymeria ambigua,,R.Br.,C,,N,N,QA
11080,16395,plants,land plants,Convolvulaceae,Polymeria calycina,pink bindweed,R.Br.,C,,N,N,QA
11081,7569,plants,land plants,Convolvulaceae,Polymeria lanata,,R.Br.,C,,N,N,QA
11082,16396,plants,land plants,Convolvulaceae,Polymeria longifolia,polymeria,Lindl.,C,,N,N,QA
11083,16397,plants,land plants,Convolvulaceae,Polymeria marginata,,Benth.,C,,N,N,QA
11084,35615,plants,land plants,Convolvulaceae,Polymeria mollis,,(Benth.) Domin,C,,N,N,QA
11085,16398,plants,land plants,Convolvulaceae,Polymeria pusilla,,R.Br.,C,,N,N,QA
11086,31607,plants,land plants,Convolvulaceae,Polymeria quadrivalvis,,R.Br.,C,,N,N,Q
11087,31116,plants,land plants,Convolvulaceae,Polymeria sp. (Aurukun J.R.Clarkson 4320),,,C,,N,N,Q
11088,31327,plants,land plants,Convolvulaceae,Polymeria sp. (Chillagoe K.R.McDonald KRM328),,,C,,N,N,Q
11089,31389,plants,land plants,Convolvulaceae,Polymeria sp. (Greenvale A.R.Bean 18928),,,C,,N,N,Q
11090,31606,plants,land plants,Convolvulaceae,Polymeria sp. (Rockhampton E.R.Anderson 3944),,,C,,N,N,Q
11091,31117,plants,land plants,Convolvulaceae,Polymeria subhirsuta,,Domin,C,,N,N,Q
11092,29760,plants,land plants,Convolvulaceae,Stictocardia queenslandica,,(Domin) R.W.Johnson,V,,Y,N,Q
11093,14176,plants,land plants,Convolvulaceae,Stictocardia tiliifolia,,(Desr.) Hallier f.,C,,N,N,QAI
11094,15888,plants,land plants,Convolvulaceae,Xenostegia tridentata,,(L.) D.F.Austin & Staples,C,,N,N,QAI
11095,40969,plants,land plants,Cornaceae,Alangium polyosmoides subsp. polyosmoides,,(F.Muell.) Baill.,C,,N,N,QA
11096,40968,plants,land plants,Cornaceae,Alangium polyosmoides subsp. tomentosum,,(F.Muell.) W.J.de Wilde & Dufyjes,C,,N,N,Q
11097,40986,plants,land plants,Cornaceae,Alangium solomonense,,(Bloemb.) W.J. de Wilde & Duyfjes,C,,N,N,QI
11098,32527,plants,land plants,Corsiaceae,Corsia dispar,,D.L.Jones & B.Gray,NT,,Y,N,Q
11099,39945,plants,land plants,Corynocarpaceae,Corynocarpus australasicus,,,C,,N,N,Q
11100,17608,plants,land plants,Corynocarpaceae,Corynocarpus cribbianus,cribwood,(F.M.Bailey) L.S.Sm.,C,,N,N,QI
11101,19384,plants,land plants,Corynocarpaceae,Corynocarpus rupestris,,Guymer,V,,Y,N,U
11102,9895,plants,land plants,Corynocarpaceae,Corynocarpus rupestris subsp. arborescens,southern corynocarpus,Guymer,V,,Y,N,QA
11103,34731,plants,land plants,Costaceae,Cheilocostus potierae,,(F.Muell.) M.G.Harr. & Zich,E,,Y,N,QI
11104,18747,plants,land plants,Costaceae,Costus dubius,,(Afzel.) K.Schum.,,,N,N,IU
11105,15017,plants,land plants,Costaceae,Tapeinochilos ananassae,,(Hassk.) K.Schum.,C,,N,N,QI
11106,9107,plants,land plants,Crassulaceae,Bryophyllum beauverdii,,(Raym.-Hamet) A.Berger,,,N,N,IU
11107,10551,plants,land plants,Crassulaceae,Bryophyllum daigremontianum,,(Raym.-Hamet & H.Perrier) A.Berger,,,N,N,IU
11108,21934,plants,land plants,Crassulaceae,Bryophyllum delagoense,,(Eckl. & Zeyh.) Schinz,,,N,N,IU
11109,10550,plants,land plants,Crassulaceae,Bryophyllum fedtschenkoi,,(Raym.-Hamet & H.Perrier) Lauz.-March.,,,N,N,IU
11110,17769,plants,land plants,Crassulaceae,Bryophyllum pinnatum,resurrection plant,(Lam.) Oken,,,N,N,IU
11111,17770,plants,land plants,Crassulaceae,Bryophyllum proliferum,,Bowie ex Hook.,,,N,N,IU
11112,31058,plants,land plants,Crassulaceae,Bryophyllum x houghtonii,,(D.B.Ward) P.I.Forst.,,,N,N,IU
11113,8881,plants,land plants,Crassulaceae,Crassula colorata var. acuminata,,(Reader) Toelken,C,,N,N,Q
11114,9806,plants,land plants,Crassulaceae,Crassula peduncularis,,(Sm.) F.Meigen,C,,N,N,QA
11115,27801,plants,land plants,Crassulaceae,Crassula sarmentosa,,Harv.,,,N,N,IU
11116,9267,plants,land plants,Crassulaceae,Crassula sieberiana,,(Schult. & Schult.f.) Druce,C,,N,N,QAI
11117,27828,plants,land plants,Crassulaceae,Crassula tetramera,,(Toelken) A.P.Druce & Sykes,C,,N,N,QA
11118,19873,plants,land plants,Crassulaceae,Graptopetalum paraguayense,,,,,N,N,IU
11119,19901,plants,land plants,Crassulaceae,Kalanchoe lateritia,,,,,N,N,IU
11120,26497,plants,land plants,Cryphaeaceae,Cryphaea ovalifolia,,(Muell.Hal.) A.Jaeger,C,,N,N,Q
11121,24620,plants,land plants,Cryphaeaceae,Cryphaea sp. (Locality Unknown 810),,,C,,N,N,U
11122,24622,plants,land plants,Cryphaeaceae,Cryphaea sp. (Pimpama C.J.Wild 465),,,C,,N,N,Q
11123,24630,plants,land plants,Cryphaeaceae,Cryphaea tenella,,(Schwaegr.) Hornsch. ex Muell.Hal.,C,,N,N,QAI
11124,26496,plants,land plants,Cryphaeaceae,Cyptodon muelleri,,(Hampe) M.Fleisch.,C,,N,N,QA
11125,25185,plants,land plants,Cryphaeaceae,Schoenobryum concavifolium,,(Griff.) Gangulee,C,,N,N,Q
11126,32068,plants,land plants,Cucurbitaceae,Austrobryonia argillicola,,I.Telford,C,,N,N,Q
11127,32067,plants,land plants,Cucurbitaceae,Austrobryonia micrantha,,(F.Muell.) I.Telford,C,,N,N,QA
11128,40468,plants,land plants,Cucurbitaceae,Citrullus amarus,,Schrad.,,,N,N,IU
11129,17658,plants,land plants,Cucurbitaceae,Citrullus colocynthis,colocynth,(L.) Schrad.,,,N,N,IU
11130,10413,plants,land plants,Cucurbitaceae,Coccinia grandis,,(L.) Voigt,,,N,N,IU
11131,33902,plants,land plants,Cucurbitaceae,Cucumis althaeoides,,(Ser.) P.Sebastian & I.Telford,C,,N,N,QAI
11132,19806,plants,land plants,Cucurbitaceae,Cucumis anguria,,L.,,,N,N,II
11133,8914,plants,land plants,Cucurbitaceae,Cucumis anguria var. anguria,West Indian gherkin,L.,,,N,N,IU
11134,33903,plants,land plants,Cucurbitaceae,Cucumis argenteus,,(Domin) P.Sebastian & I.Telford,C,,N,N,QA
11135,34053,plants,land plants,Cucurbitaceae,Cucumis costatus,,I.Telford,NT,,Y,N,Q
11136,10568,plants,land plants,Cucurbitaceae,Cucumis dipsaceus,,Ehrenb. ex Spach,,,N,N,IU
11137,17546,plants,land plants,Cucurbitaceae,Cucumis melo,,L.,C,,N,N,QAI
11138,10569,plants,land plants,Cucurbitaceae,Cucumis metuliferus,prickly cucumber,E.Mey. ex Naudin,,,N,N,IU
11139,21833,plants,land plants,Cucurbitaceae,Cucumis myriocarpus,,Naudin,,,N,N,IU
11140,11495,plants,land plants,Cucurbitaceae,Cucumis myriocarpus subsp. myriocarpus,prickly pademelon,Naudin,,,N,N,IU
11141,33901,plants,land plants,Cucurbitaceae,Cucumis picrocarpus,,F.Muell.,C,,N,N,QA
11142,32974,plants,land plants,Cucurbitaceae,Cucumis queenslandicus,,I.Telford,C,,N,N,Q
11143,9896,plants,land plants,Cucurbitaceae,Cucurbita pepo,,L.,,,N,N,IU
11144,18824,plants,land plants,Cucurbitaceae,Diplocyclos palmatus,,(L.) C.Jeffrey,C,,N,N,QAI
11145,8859,plants,land plants,Cucurbitaceae,Diplocyclos palmatus subsp. affinis,,(Endl.) P.S.Green,C,,N,N,QA
11146,17401,plants,land plants,Cucurbitaceae,Diplocyclos palmatus subsp. palmatus,,(L.) C.Jeffrey,C,,N,N,QAI
11147,10504,plants,land plants,Cucurbitaceae,Lagenaria siceraria,bottle gourd,(Molina) Standl.,,,N,N,IU
11148,27803,plants,land plants,Cucurbitaceae,Luffa aegyptiaca,,Mill.,C,,N,N,QAI
11149,10514,plants,land plants,Cucurbitaceae,Momordica balsamina,balsam apple,L.,,,N,N,IU
11150,10629,plants,land plants,Cucurbitaceae,Momordica charantia,balsam pear,L.,,,N,N,IU
11151,35624,plants,land plants,Cucurbitaceae,Momordica sphaeroidea,,Blanco,NT,,Y,N,Q
11152,9849,plants,land plants,Cucurbitaceae,Muellerargia timorensis,,Cogn.,C,,N,N,QAI
11153,10632,plants,land plants,Cucurbitaceae,Neoalsomitra capricornica,,(F.Muell.) Hutch.,C,,N,N,Q
11154,27838,plants,land plants,Cucurbitaceae,Neoalsomitra clavigera,,(Wall.) Hutch.,C,,N,N,QI
11155,29701,plants,land plants,Cucurbitaceae,Neoalsomitra sp. (Claudie River B.P.Hyland 10923 at QRS),,,C,,N,N,Q
11156,16586,plants,land plants,Cucurbitaceae,Nothoalsomitra suberosa,,(F.M.Bailey) I.Telford,NT,,Y,N,Q
11157,9850,plants,land plants,Cucurbitaceae,Sechium edule,choko,(Jacq.) Sw.,,,N,N,IU
11158,14202,plants,land plants,Cucurbitaceae,Sicyos australis,star cucumber,Endl.,C,,N,N,QA
11159,34673,plants,land plants,Cucurbitaceae,Sicyos undara,,I.Telford & P.Sebastian,C,,N,N,Q
11160,20045,plants,land plants,Cucurbitaceae,Trichosanthes cucumerina,,L.,C,,N,N,QAI
11161,8607,plants,land plants,Cucurbitaceae,Trichosanthes cucumerina var. cucumerina,,L.,C,,N,N,QA
11162,33798,plants,land plants,Cucurbitaceae,Trichosanthes odontosperma,,W.E.Cooper & A.J.Ford,C,,N,N,Q
11163,15970,plants,land plants,Cucurbitaceae,Trichosanthes pentaphylla,,F.Muell. ex Benth.,C,,N,N,Q
11164,34209,plants,land plants,Cucurbitaceae,Trichosanthes pilosa,,Lour.,C,,N,N,QAI
11165,9844,plants,land plants,Cucurbitaceae,Trichosanthes subvelutina,silky cucumber,F.Muell. ex Cogn.,C,,N,N,QA
11166,14124,plants,land plants,Cucurbitaceae,Zehneria cunninghamii,slender cucumber,F.Muell.,C,,N,N,QA
11167,39793,plants,land plants,Cucurbitaceae,Zehneria ejecta,,,C,,N,N,Q
11168,34513,plants,land plants,Cucurbitaceae,Zehneria erythrobacca,,W.J.de Wilde & Duyfjes,C,,N,N,QAI
11169,35575,plants,land plants,Cunoniaceae,Ackama australiensis,,(Schltr.) C.T.White,C,,N,N,Q
11170,18675,plants,land plants,Cunoniaceae,Ackama paniculosa,,(F.Muell.) Heslewood,C,,N,N,QA
11171,5780,plants,land plants,Cunoniaceae,Ackama sp. (Bellenden Ker W.Sayer 45),,,C,,N,N,Q
11172,15619,plants,land plants,Cunoniaceae,Bauera capitata,clustered bauera,Ser. ex DC.,C,,N,N,QA
11173,32972,plants,land plants,Cunoniaceae,Bauera microphylla - Bauera rubioides,,,C,,N,N,Q
11174,11231,plants,land plants,Cunoniaceae,Bauera rubioides,,Andrews,C,,N,N,QA
11175,40731,plants,land plants,Cunoniaceae,Betchea australiensis,,,C,,N,N,Q
11176,17744,plants,land plants,Cunoniaceae,Callicoma serratifolia,callicoma,Andrews,C,,N,N,QA
11177,11483,plants,land plants,Cunoniaceae,Ceratopetalum apetalum,coachwood,D.Don,C,,N,N,QA
11178,40356,plants,land plants,Cunoniaceae,Ceratopetalum apetalum var. microphyllum,,,C,,N,N,Q
11179,11099,plants,land plants,Cunoniaceae,Ceratopetalum corymbosum,,C.T.White,V,,Y,N,Q
11180,27962,plants,land plants,Cunoniaceae,Ceratopetalum hylandii,,Rozefelds & R.W.Barnes,C,,N,N,Q
11181,27813,plants,land plants,Cunoniaceae,Ceratopetalum iugumensis,,Rozefelds & R.W.Barnes,C,,N,N,Q
11182,17669,plants,land plants,Cunoniaceae,Ceratopetalum macrophyllum,,Hoogland,NT,,Y,N,Q
11183,17670,plants,land plants,Cunoniaceae,Ceratopetalum succirubrum,,C.T.White,C,,N,N,QI
11184,17671,plants,land plants,Cunoniaceae,Ceratopetalum virchowii,,F.Muell.,C,,N,N,Q
11185,22362,plants,land plants,Cunoniaceae,Davidsonia johnsonii,smooth davidsonia,J.B.Williams & G.Harden,E,E,Y,N,QA
11186,17498,plants,land plants,Cunoniaceae,Davidsonia pruriens,,F.Muell.,C,,N,N,QA
11187,19354,plants,land plants,Cunoniaceae,Eucryphia jinksii,Springbrook leatherwood,P.I.Forst.,CR,,Y,N,QA
11188,18195,plants,land plants,Cunoniaceae,Eucryphia wilkiei,Wilkie's leatherwood,B.Hyland,CR,V,Y,N,Q
11189,17087,plants,land plants,Cunoniaceae,Gillbeea adenopetala,,F.Muell.,C,,N,N,Q
11190,26505,plants,land plants,Cunoniaceae,Gillbeea whypallana,,Rozefelds & Pellow,C,,N,N,Q
11191,35001,plants,land plants,Cunoniaceae,Karrabina benthamiana,,(F.Muell.) Rozefelds & H.C.Hopkins,C,,N,N,QA
11192,34998,plants,land plants,Cunoniaceae,Karrabina biagiana,,(F.Muell.) Rozefelds & H.C.Hopkins,C,,N,N,Q
11193,4422,plants,land plants,Cunoniaceae,Pseudoweinmannia apetala,,(F.M.Bailey) Engl.,C,,N,N,Q
11194,16377,plants,land plants,Cunoniaceae,Pseudoweinmannia lachnocarpa,rose marara,(F.Muell.) Engl.,C,,N,N,QA
11195,16311,plants,land plants,Cunoniaceae,Pullea stutzeri,hard alder,(F.Muell.) Gibbs,C,,N,N,Q
11196,16207,plants,land plants,Cunoniaceae,Schizomeria ovata,white cherry,D.Don,C,,N,N,QA
11197,9928,plants,land plants,Cunoniaceae,Schizomeria whitei,white birch,Mattf.,C,,N,N,QA
11198,33256,plants,land plants,Cunoniaceae,Spiraeanthemum davidsonii,,F.Muell.,C,,N,N,Q
11199,39794,plants,land plants,Cunoniaceae,Weinmannia apetala,,,C,,N,N,Q
11200,40278,plants,land plants,Cunoniaceae,Weinmannia lachnocarpa var. parvifolia,,,C,,N,N,Q
11201,14766,plants,land plants,Cupressaceae,Callitris baileyi,Bailey's cypress,C.T.White,NT,,Y,N,QA
11202,17756,plants,land plants,Cupressaceae,Callitris columellaris,,F.Muell.,C,,N,N,QA
11203,17757,plants,land plants,Cupressaceae,Callitris endlicheri,black cypress pine,(Parl.) F.M.Bailey,C,,N,N,QA
11204,31059,plants,land plants,Cupressaceae,Callitris endlicheri - Callitris glaucophylla,,,C,,N,N,Q
11205,8221,plants,land plants,Cupressaceae,Callitris glaucophylla,white cypress pine,Joy Thomps. & L.A.S.Johnson,C,,N,N,QA
11206,21843,plants,land plants,Cupressaceae,Callitris glaucophylla x Callitris verrucosa,,,C,,N,N,Q
11207,8466,plants,land plants,Cupressaceae,Callitris intratropica,coast cypress pine,R.T.Baker & H.G.Sm.,C,,N,N,QA
11208,14030,plants,land plants,Cupressaceae,Callitris macleayana,stringybark pine,(F.Muell.) F.Muell.,C,,N,N,QA
11209,12064,plants,land plants,Cupressaceae,Callitris monticola,steelhead,J.Garden,C,,N,N,QA
11210,12065,plants,land plants,Cupressaceae,Callitris rhomboidea,dune cypress pine,R.Br. ex Rich.,C,,N,N,QAI
11211,41609,plants,land plants,Cyatheaceae,Alsophila australis,,R.Br.,C,,N,N,QA
11212,40762,plants,land plants,Cyatheaceae,Alsophila baileyana,,Domin,C,,N,Y,Q
11213,41744,plants,land plants,Cyatheaceae,Alsophila cunninghamii,,(Hook.f.) R.M.Tryon,NT,,Y,Y,QAI
11214,41582,plants,land plants,Cyatheaceae,Alsophila exilis,,(Holttum) A.R.Field,E,,Y,Y,Q
11215,40763,plants,land plants,Cyatheaceae,Alsophila rebeccae,,F.Muell.,C,,N,N,Q
11216,41605,plants,land plants,Cyatheaceae,Alsophila woollsiana,,F.Muell.,C,,N,N,Q
11217,17501,plants,land plants,Cyatheaceae,Cyathea robertsiana,lacy tree fern,(F.Muell.) Domin,C,,N,N,Q
11218,41581,plants,land plants,Cyatheaceae,Sphaeropteris australis,,(C.Presl) R.M.Tryon,C,,N,N,QA
11219,41745,plants,land plants,Cyatheaceae,Sphaeropteris celebica,,(Blume) R.M.Tryon,NT,,Y,Y,QI
11220,41593,plants,land plants,Cyatheaceae,Sphaeropteris cooperi,,(Hook. ex F.Muell.) R.M.Tryon,C,,N,N,QA
11221,41592,plants,land plants,Cyatheaceae,Sphaeropteris felina,,(Roxb.) Pic.Serm.,E,,Y,Y,QI
11222,12076,plants,land plants,Cycadaceae,Cycas angulata,,R.Br.,SL,,Y,Y,QA
11223,5934,plants,land plants,Cycadaceae,Cycas badensis,,K.D.Hill,SL,,Y,Y,Q
11224,8338,plants,land plants,Cycadaceae,Cycas brunnea,,K.D.Hill,V,,Y,Y,Q
11225,12077,plants,land plants,Cycadaceae,Cycas cairnsiana,,F.Muell.,V,V,Y,Y,Q
11226,27956,plants,land plants,Cycadaceae,Cycas candida,,K.D.Hill,SL,,Y,Y,Q
11227,8439,plants,land plants,Cycadaceae,Cycas couttsiana,,K.D.Hill,V,,Y,Y,Q
11228,27451,plants,land plants,Cycadaceae,Cycas cupida,,P.I.Forst.,V,,Y,Y,Q
11229,6326,plants,land plants,Cycadaceae,Cycas desolata,,P.I.Forst.,V,,Y,Y,Q
11230,36662,plants,land plants,Cycadaceae,Cycas distans,,P.I.Forster & B.Gray,E,,Y,Y,Q
