WATaxonId,scientificName,vernacularName,class,Status,WAStatus,WARank,EPBCStatus,EPBCDesc,county,municipality,verbatimLocality,taxonRemarks
7282,Eremophila viscida,,,Endangered,T,EN,EN,Endangered,MWSTWHTB,"GERALDTON,CENTRAL WHEATBELT","Between Mullewa and Lake Hope, Ballidu",
5048,Lasiopetalum rotundifolium,,,Endangered,T,EN,EN,Endangered,MWSTWHTB,"MOORA,GREAT SOUTHERN","Brookton, (New Norcia)",
23471,Stylidium coroniforme subsp. coroniforme,,,Endangered,T,EN,EN,Endangered,MWSTWHTB,"GERALDTON,CENTRAL WHEATBELT","Wongan Hills, Latham",
18505,Philotheca wonganensis,,,Endangered,T,EN,EN,Endangered,MWSTWHTB,"GERALDTON,CENTRAL WHEATBELT","Wongan Hills, Northampton",
37720,Pityrodia sp. Marble Bar (G. Woodman & D. Coultas GWDC Opp 4),,,Endangered,T,EN,EN,Endangered,PILB,KARRATHA,Marble Bar,
19448,Aluta quadrata,,,Endangered,T,EN,,,PILB,KARRATHA,"Mt Channar, Paraburdoo",
34764,Darwinia nubigena,,,Endangered,T,EN,VU,Vulnerable,SCST,ALBANY,"Mt Success, Stirling Range",
12738,Myoporum cordifolium,,,Endangered,T,EN,VU,Vulnerable,SCST,ALBANY,Ongerup-Jacup,
25891,Apium prostratum subsp. Porongurup Range (G.J. Keighery 8631),,,Endangered,T,EN,VU,Vulnerable,SCST,ALBANY,Porongurups,
17482,Xyris exilis,,,Endangered,T,EN,VU,Vulnerable,SCST,ALBANY,Stirling Range National Park,
5606,Eucalyptus coronata,,,Endangered,T,EN,VU,Vulnerable,SCST,ALBANY,Fitzgerald River NP,
3825,Daviesia obovata,,,Endangered,T,EN,EN,Endangered,SCST,ALBANY,"Stirling Range NP, Fitzgerald River NP",
5521,Darwinia oxylepis,,,Endangered,T,EN,EN,Endangered,SCST,ALBANY,"Mondurup, Stirling Range",
4408,Boronia clavata,,,Endangered,T,EN,EN,Endangered,SCST,"ALBANY,ESPERANCE","Bremer River, Jerramungup, Cape Arid N.P.",
5535,Darwinia wittwerorum,,,Endangered,T,EN,EN,Endangered,SCST,ALBANY,Stirling Range,
13631,Daviesia megacalyx,,,Endangered,T,EN,EN,Endangered,SCST,ALBANY,Ravensthorpe Range,
32091,Banksia rufa subsp. pumila,,,Endangered,T,EN,EN,Endangered,SCST,ALBANY,Stirling Range N.P.,
19351,Gastrolobium humile,,,Endangered,T,EN,EN,Endangered,SCST,ALBANY,"South Stirling, Pallinup River",
14592,Eremophila denticulata subsp. trisulcata,,,Endangered,T,EN,EN,Endangered,SCST,ESPERANCE,"Junana Rock, Ponier Rock, Mt Buraminya, Cape Arid NP",
32141,Banksia pseudoplumosa,,,Endangered,T,EN,EN,Endangered,SCST,ALBANY,"Stirling Range, Woogenilup, Toompup",
36201,Ornduffia calthifolia,,,Endangered,T,EN,EN,Endangered,SCST,ALBANY,Porongurup Range,
12447,Verticordia pityrhops,,,Endangered,T,EN,EN,Endangered,SCST,ALBANY,East Mt Barren,
1781,Adenanthos eyrei,,,Endangered,T,EN,EN,Endangered,SCST,ESPERANCE,Nullarbor Plain,
13856,Caladenia granitora,,,Endangered,T,EN,EN,Endangered,SCST,ALBANY,"Mount Manypeak N.R., Waychinocup N.P.",
7417,Coopernookia georgei,,,Endangered,T,EN,EN,Endangered,SCST,ALBANY,Fitzgerald River Nat.Pk.,
14334,Eremophila ciliata,,,Endangered,T,EN,EN,Endangered,SCST,ESPERANCE,Mt Newmont,
31151,Kunzea similis subsp. mediterranea,,,Endangered,T,EN,,,SCST,ALBANY,Bandalup Hill,
14521,Myoporum velutinum,,,Endangered,T,EN,,,SCST,ESPERANCE,"Mungliginup Ck, Saddleback Hill",
18522,Hypocalymma sp. Cascade (R. Bruhn 20896),,,Endangered,T,EN,,,SCST,ESPERANCE,Cascade,
40907,Androcalva perlaria,,,Endangered,T,EN,,,SCST,ALBANY,Mt Groper,
44538,Eucalyptus insularis subsp. continentalis,,,Endangered,T,EN,,,SCST,ESPERANCE,E of Esperance,
13635,Drakaea micrantha,,,Endangered,T,EN,VU,Vulnerable,"SCST,SWAN,SWSTWARR","BLACKWOOD,ALBANY,FRANKLAND,SWAN COASTAL,WELLINGTON","Perth-Augusta-Albany, Denmark, Margaret River",
15336,Caladenia bryceana subsp. bryceana,,,Endangered,T,EN,EN,Endangered,"SCST,SWST","ALBANY,WELLINGTON","Jerramungup-Boyup Brook, Wild Horse Swamp N.R.",
12424,Verticordia fimbrilepis subsp. australis,,,Endangered,T,EN,VU,Vulnerable,"SCST,WARR","ALBANY,FRANKLAND","Kent River, Albany",
6468,Sphenotoma drummondii,,,Endangered,T,EN,EN,Endangered,"SCST,WARR","ALBANY,FRANKLAND","Stirling Range N.P., Mt Frankland, Porongurup R.",
12021,Adenanthos pungens subsp. pungens,,,Endangered,T,EN,VU,Vulnerable,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Stirling Range, Chinocup",
19686,Hibbertia priceana,,,Endangered,T,EN,CR,Critically Endangered,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Ongerup, Dongolocking",
3764,Chorizema varium,,,Endangered,T,EN,EN,Endangered,SWAN,SWAN COASTAL,"Breton Bay, (Fremantle)",
5505,Darwinia apiculata,,,Endangered,T,EN,EN,Endangered,SWAN,PERTH HILLS,Kalamunda,
30751,Synaphea sp. Pinjarra Plain (A.S. George 17182),,,Endangered,T,EN,EN,Endangered,SWAN,SWAN COASTAL,"Mundijong, Serpentine",
942,Lepidosperma rostratum,,,Endangered,T,EN,EN,Endangered,SWAN,SWAN COASTAL,"Cannington, Kenwick, Forrestdale Lake NR",
4452,Diplolaena andrewsii,,,Endangered,T,EN,EN,Endangered,SWAN,PERTH HILLS,"Swan View, Woorooloo Brook, John Forrest N.P.",
19601,Hypocalymma sylvestre,,,Endangered,T,EN,EN,Endangered,SWAN,PERTH HILLS,Chittering,
25819,Marianthus paralius,,,Endangered,T,EN,EN,Endangered,SWAN,SWAN COASTAL,Seabird,
14409,Grevillea curviloba subsp. incurva,,,Endangered,T,EN,EN,Endangered,SWAN,"PERTH HILLS,SWAN COASTAL","Muchea, Gingin",
34773,Darwinia foetida,,,Endangered,T,EN,CR,Critically Endangered,SWAN,SWAN COASTAL,Muchea,
33022,Melaleuca sp. Wanneroo (G.J. Keighery 16705),,,Endangered,T,EN,,,SWAN,SWAN COASTAL,Wanneroo,
40700,Stylidium asymmetricum,,,Endangered,T,EN,,,SWAN,PERTH HILLS,Wandoo N.P.,
38480,Austrostipa bronwenae,,,Endangered,T,EN,EN,Endangered,"SWAN,SWST","SWAN COASTAL,WELLINGTON","Kenwick, Kemerton, Bunbury",
1637,Diuris purdiei,,,Endangered,T,EN,EN,Endangered,"SWAN,SWST","BLACKWOOD,SWAN COASTAL","Perth-Waroona, Busselton",
10850,Caladenia dorrienii,,,Endangered,T,EN,EN,Endangered,"SWAN,SWSTWARR,WHTB","BLACKWOOD,DONNELLY,PERTH HILLS,GREAT SOUTHERN","Frankland-Brookton, Boyup Brook, Perup",
44901,Caladenia hopperiana,,,Endangered,T,EN,EN,Endangered,"SWAN,WHTB","PERTH HILLS,GREAT SOUTHERN",Quindanning,
14059,Acacia chapmanii subsp. australis,,,Endangered,T,EN,EN,Endangered,"SWAN,WHTB","PERTH HILLS,CENTRAL WHEATBELT","Bolgart, Wyening",
14010,Grevillea brachystylis subsp. australis,,,Endangered,T,EN,VU,Vulnerable,SWST,BLACKWOOD,Scott River,
14526,Grevillea elongata,,,Endangered,T,EN,VU,Vulnerable,SWST,BLACKWOOD,"Ruabon, Abba SF, Whicher Range, Butler SF",
32204,Banksia nivea subsp. uliginosa,,,Endangered,T,EN,EN,Endangered,SWST,BLACKWOOD,"Whicher Range, Scott River, Tutunup",
14418,Grevillea rara,,,Endangered,T,EN,EN,Endangered,SWST,WELLINGTON,Collie,
44903,Caladenia leucochila,,,Endangered,T,EN,EN,Endangered,SWST,WELLINGTON,Collie,
12453,Verticordia plumosa var. vassensis,,,Endangered,T,EN,EN,Endangered,SWST,BLACKWOOD,"Ambergate, Ruabon, Tutanup",
34774,Darwinia ferricola,,,Endangered,T,EN,EN,Endangered,SWST,BLACKWOOD,Scott River plains,
16318,Boronia exilis,,,Endangered,T,EN,EN,Endangered,SWST,BLACKWOOD,"Scott River Plain, Chester Block",
19186,Lambertia orbifolia subsp. Scott River Plains (L.W. Sage 684),,,Endangered,T,EN,EN,Endangered,SWST,BLACKWOOD,Scott River,
13619,Caladenia excelsa,,,Endangered,T,EN,EN,Endangered,SWST,BLACKWOOD,"Yallingup-Witchcliffe, Margaret River, Cowaramup, Gracetown",
33518,Kennedia lateritia,,,Endangered,T,EN,EN,Endangered,SWST,BLACKWOOD,Augusta,
12412,Verticordia densiflora var. pedunculata,,,Endangered,T,EN,EN,Endangered,"SWST,WARR","BLACKWOOD,DONNELLY","Busselton, Perup, Ruabon, Manjimup",
958,Reedia spathacea,,,Endangered,T,EN,CR,Critically Endangered,"SWST,WARR","BLACKWOOD,DONNELLY,FRANKLAND","Warren, Careys Flat, Blackwood River, Walpole-Nornalup",
19373,Jacksonia velveta,,,Endangered,T,EN,EN,Endangered,"SWST,WHTB","WELLINGTON,GREAT SOUTHERN","Collie Basin, Woodanilling, Narrogin",
13864,Caladenia winfieldii,,,Endangered,T,EN,EN,Endangered,WARR,DONNELLY,Strachan,
25873,Bossiaea sp. Frankland (E.M. Sandiford EMS 896),,,Endangered,T,EN,,,WARR,DONNELLY,Frankland,
19444,Grevillea acropogon,,,Endangered,T,EN,,,WARR,DONNELLY,Unicup,
13617,Caladenia christineae,,,Endangered,T,EN,VU,Vulnerable,"WARR,WHTB","DONNELLY,FRANKLAND,GREAT SOUTHERN","Manjimup-Mount Barker, Bridgetown, Lake Muir, Nuniup Lake",
2125,Hakea aculeata,,,Endangered,T,EN,VU,Vulnerable,WHTB,"GREAT SOUTHERN,CENTRAL WHEATBELT",Cunderdin-Brookton,
3295,Acacia depressa,,,Endangered,T,EN,VU,Vulnerable,WHTB,GREAT SOUTHERN,W of Lake Grace,
12526,Goodenia integerrima,,,Endangered,T,EN,VU,Vulnerable,WHTB,GREAT SOUTHERN,Lake King,
1433,Conostylis drummondii,,,Endangered,T,EN,EN,Endangered,WHTB,GREAT SOUTHERN,"Arthur River- Wagin, Kojonup, Bokal",
1796,Adenanthos velutinus,,,Endangered,T,EN,EN,Endangered,WHTB,GREAT SOUTHERN,Cranbrook,
6089,Verticordia hughanii,,,Endangered,T,EN,EN,Endangered,WHTB,CENTRAL WHEATBELT,Dowerin-Goomalling,
11748,Conostylis seorsiflora subsp. trichophylla,,,Endangered,T,EN,EN,Endangered,WHTB,GREAT SOUTHERN,"Tincurrin, Kukerin",
7280,Eremophila virens,,,Endangered,T,EN,EN,Endangered,WHTB,CENTRAL WHEATBELT,"Mukinbudin, Westonia,",
12263,Acacia lobulata,,,Endangered,T,EN,EN,Endangered,WHTB,CENTRAL WHEATBELT,Warralakkin,
14750,Jacksonia quairading,,,Endangered,T,EN,EN,Endangered,WHTB,CENTRAL WHEATBELT,Quairading,
1462,Conostylis wonganensis,,,Endangered,T,EN,EN,Endangered,WHTB,CENTRAL WHEATBELT,Wongan Hills and Manmanning,
1812,Banksia cuneata,,,Endangered,T,EN,EN,Endangered,WHTB,"GREAT SOUTHERN,CENTRAL WHEATBELT",Beverley-Quairading,
11152,Banksia oligantha,,,Endangered,T,EN,EN,Endangered,WHTB,GREAT SOUTHERN,"Wagin, Harrismith, Wangeling Gully N.R.",
5208,Frankenia parvula,,,Endangered,T,EN,EN,Endangered,WHTB,CENTRAL WHEATBELT,Mortlock River,
14687,Acacia ataxiphylla subsp. magna,,,Endangered,T,EN,EN,Endangered,WHTB,CENTRAL WHEATBELT,"Charles Gardner Reserve, Cunderdin",
7262,Eremophila resinosa,,,Endangered,T,EN,EN,Endangered,WHTB,CENTRAL WHEATBELT,"Yellowdine, Wyalkatchem",
2024,Grevillea involucrata,,,Endangered,T,EN,EN,Endangered,WHTB,GREAT SOUTHERN,"Hyden-Lake Magenta, Dragon Rocks",
13611,Acacia pygmaea,,,Endangered,T,EN,EN,Endangered,WHTB,CENTRAL WHEATBELT,Wongan Hills,
5567,Eucalyptus brevipes,,,Endangered,T,EN,EN,Endangered,WHTB,CENTRAL WHEATBELT,NE of Mukinbudin,
5962,Melaleuca sciotostyla,,,Endangered,T,EN,EN,Endangered,WHTB,CENTRAL WHEATBELT,"Wongan Hills, Cadoux",
44466,Duma horrida subsp. abdita,,,Endangered,T,EN,CR,Critically Endangered,WHTB,GREAT SOUTHERN,"Pingrup, Lake Bryde",
18517,Philotheca falcata,,,Endangered,T,EN,CR,Critically Endangered,WHTB,CENTRAL WHEATBELT,Yellowdine,
23472,Stylidium coroniforme subsp. amblyphyllum,,,Endangered,T,EN,,,WHTB,CENTRAL WHEATBELT,Quairading,
20716,Caladenia graniticola,,,Endangered,T,EN,,,WHTB,GREAT SOUTHERN,Pingaring,
23988,Tetratheca paynterae subsp. paynterae,,,Critically Endangered,T,CR,EN,Endangered,GOLD,KALGOORLIE,Windarling Range,
31795,Leucopogon spectabilis,,,Critically Endangered,T,CR,CR,Critically Endangered,GOLD,KALGOORLIE,Helena & Aurora Range,
46817,Seringia exastia,,,Critically Endangered,T,CR,,,KIMB,WEST KIMBERLEY,Broome,
5516,Darwinia masonii,,,Critically Endangered,T,CR,VU,Vulnerable,MWST,GERALDTON,"Ninghan, Mt Gibson",
12389,Verticordia albida,,,Critically Endangered,T,CR,EN,Endangered,MWST,"MOORA,GERALDTON","Three Springs, Eneabba, Wicherina",
7244,Eremophila nivea,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,W of Three Springs,
7266,Eremophila scaberula,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,Moora,
12462,Verticordia spicata subsp. squamosa,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,"Three Springs, Morawa",
12221,Grevillea calliantha,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,Cataby-Dandaragan,
6835,Hemiandra gardneri,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,Coorow-Moora,
37460,Pterostylis sinuata,,,Critically Endangered,T,CR,EN,Endangered,MWST,GERALDTON,NW of Northampton,
20439,Acacia splendens,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,Dandaragan,
15987,Grevillea humifusa,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,"Eragilga Hills, Jurien",
14248,Thomasia sp. Green Hill (S. Paust 1322),,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,New Norcia,
14118,Acacia imitans,,,Critically Endangered,T,CR,EN,Endangered,MWST,GERALDTON,"Mt Singleton, Mt Gibson, Ningham",
13093,Eucalyptus absita,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,Badgingarra,
13618,Caladenia elegans,,,Critically Endangered,T,CR,EN,Endangered,MWST,GERALDTON,N of Northampton,
14049,Acacia aprica,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,Carnamah - Coorow,
14062,Acacia cochlocarpa subsp. cochlocarpa,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,Watheroo,
33558,Grevillea althoferorum subsp. althoferorum,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,Eneabba,
14744,Jacksonia pungens,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,Sth of Marchagee,
13630,Daviesia bursarioides,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,Three Springs,
13115,Chorizema humile,,,Critically Endangered,T,CR,EN,Endangered,MWST,"MOORA,GERALDTON","Strawberry, Carnamah, Geraldton, Kojarena, Coorow",
1960,Grevillea batrachioides,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,Mt Lesueur,
13546,Eucalyptus dolorosa,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,W of Dandaragan,
13532,Eucalyptus impensa,,,Critically Endangered,T,CR,EN,Endangered,MWST,MOORA,S of Eneabba,
5217,Hybanthus cymulosus,,,Critically Endangered,T,CR,CR,Critically Endangered,MWST,GERALDTON,"Mt Singleton, Ninghan",
31192,Eremophila rostrata subsp. rostrata,,,Critically Endangered,T,CR,CR,Critically Endangered,MWST,GERALDTON,Cue,
31354,Grevillea sp. Gillingarra (R.J. Cranfield 4087),,,Critically Endangered,T,CR,CR,Critically Endangered,MWST,MOORA,Gillingarra,
12271,Acacia unguicula,,,Critically Endangered,T,CR,CR,Critically Endangered,MWST,GERALDTON,Mt Singleton,
31191,Eremophila rostrata subsp. trifida,,,Critically Endangered,T,CR,CR,Critically Endangered,MWST,GERALDTON,Perenjori,
32083,Banksia serratuloides subsp. perissa,,,Critically Endangered,T,CR,CR,Critically Endangered,MWST,MOORA,"Badgingarra, Coomallo, Alexander Morrison NP, Tootbardi",
33579,Grevillea bracteosa subsp. howatharra,,,Critically Endangered,T,CR,CR,Critically Endangered,MWST,"MOORA,GERALDTON","Geraldton, Howatharra",
48294,Styphelia longissima,,,Critically Endangered,T,CR,CR,Critically Endangered,MWST,MOORA,Eneabba,
20190,Eremophila koobabbiensis,,,Critically Endangered,T,CR,CR,Critically Endangered,MWST,MOORA,Coorow,
40911,Androcalva bivillosa,,,Critically Endangered,T,CR,CR,Critically Endangered,MWST,GERALDTON,"Binnu, Northampton, Hutt River",
32520,Banksia fuscobractea,,,Critically Endangered,T,CR,CR,Critically Endangered,MWST,MOORA,Gillingarra,
2063,Grevillea phanerophlebia,,,Critically Endangered,T,CR,,,MWST,GERALDTON,"Mullewa, Mingenew, Eradu",
48632,Eremophila subangustifolia,,,Critically Endangered,T,CR,,,MWST,MOORA,"Lake Logue, Eneabba",
23470,Stylidium amabile,,,Critically Endangered,T,CR,,,MWST,GERALDTON,Latham,
13090,Eucalyptus x balanites,,,Critically Endangered,T,CR,EN,Endangered,"MWST,SWAN","MOORA,SWAN COASTAL","Badgingarra, Armadale",
1639,Drakaea elastica,,,Critically Endangered,T,CR,EN,Endangered,"MWST,SWAN,SWST","BLACKWOOD,MOORA,PERTH HILLS,SWAN COASTAL,WELLINGTON","Gingin-Busselton, Lake Guraga",
41022,Dasymalla axillaris,,,Critically Endangered,T,CR,CR,Critically Endangered,"MWST,SWAN,WHTB","GERALDTON,SWAN COASTAL,CENTRAL WHEATBELT","Pithara, Morawa, Lake Moore, Gnangara, Wongan Hills, Maya, Caron, Buntine, Latham, Perenjori",
5507,Darwinia carnea,,,Critically Endangered,T,CR,EN,Endangered,MWSTWHTB,"MOORA,GREAT SOUTHERN","Narrogin, Mogumber",
19217,Caladenia drakeoides,,,Critically Endangered,T,CR,EN,Endangered,MWSTWHTB,"MOORA,CENTRAL WHEATBELT",Meckering-Coorow,
3904,Gastrolobium hamulosum,,,Critically Endangered,T,CR,EN,Endangered,MWSTWHTB,"MOORA,CENTRAL WHEATBELT","Wongan Hills, Calingiri",
3594,Acacia vassalii,,,Critically Endangered,T,CR,EN,Endangered,MWSTWHTB,"MOORA,CENTRAL WHEATBELT",Wongan Hills-Watheroo,
40902,Androcalva adenothalia,,,Critically Endangered,T,CR,,,MWSTWHTB,"GERALDTON,CENTRAL WHEATBELT","Canna, Morawa.",
12249,Acacia awestoniana,,,Critically Endangered,T,CR,VU,Vulnerable,SCST,ALBANY,Stirling Range N.P.,
6398,Leucopogon gnaphalioides,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Stirling Range,
1806,Banksia brownii,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Albany-Stirling Range,
5509,Darwinia collina,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Stirling Range,
2246,Lambertia fairallii,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Stirling Range NP,
6302,Andersonia axilliflora,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Stirling Range N.P.,
13647,Lambertia echinata subsp. echinata,,,Critically Endangered,T,CR,EN,Endangered,SCST,ESPERANCE,E of Esperance,
14565,Persoonia micranthera,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Stirling Range N.P.,
2242,Isopogon uncinatus,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Albany,
12331,Daviesia pseudaphylla,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Stirling Range,
2038,Grevillea maxwellii,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Pallinup River,
32210,Banksia montana,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Stirling Range,
14140,Acacia rhamphophylla,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Kundip,
32218,Banksia ionthocarpa subsp. ionthocarpa,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Kamballup,
19187,Lambertia orbifolia subsp. orbifolia,,,Critically Endangered,T,CR,EN,Endangered,SCST,ALBANY,Narrikup,
12327,Daviesia microcarpa,,,Critically Endangered,T,CR,EN,Endangered,SCST,ESPERANCE,"NE of Norseman, Southern Cross",
7229,Eremophila lactea,,,Critically Endangered,T,CR,EN,Endangered,SCST,ESPERANCE,West of Grass Patch,
32686,Banksia anatona,,,Critically Endangered,T,CR,CR,Critically Endangered,SCST,ALBANY,Stirling Range,
46534,Hibbertia abyssus,,,Critically Endangered,T,CR,CR,Critically Endangered,SCST,ALBANY,"Ravensthorpe Range, Bandalup Hill",
31882,Latrobea colophona,,,Critically Endangered,T,CR,CR,Critically Endangered,SCST,ALBANY,Stirling Range,
3828,Daviesia ovata,,,Critically Endangered,T,CR,CR,Critically Endangered,SCST,ALBANY,Mt Manypeaks,
20492,Gastrolobium vestitum,,,Critically Endangered,T,CR,CR,Critically Endangered,SCST,ALBANY,Stirling Range,
31892,Kunzea similis subsp. similis,,,Critically Endangered,T,CR,CR,Critically Endangered,SCST,ALBANY,Fitzgerald River NP,
15067,Daviesia glossosema,,,Critically Endangered,T,CR,CR,Critically Endangered,SCST,ALBANY,Stirling Range NP,
20493,Gastrolobium luteifolium,,,Critically Endangered,T,CR,CR,Critically Endangered,SCST,ALBANY,"Stirling Range, Mt Trio",
1213,Calectasia cyanea,,,Critically Endangered,T,CR,CR,Critically Endangered,SCST,ALBANY,Albany,
7622,Scaevola macrophylla,,,Critically Endangered,T,CR,CR,Critically Endangered,SCST,ALBANY,Cape Riche,
48612,Rhizanthella johnstonii,,,Critically Endangered,T,CR,,,SCST,ESPERANCE,Munglinup,
35522,Marianthus aquilonaris,,,Critically Endangered,T,CR,,,SCST,ESPERANCE,"Bremer Range, Ravensthorpe Range",
47077,Hibbertia sp. Toolbrunup (J.R. Wheeler 2504),,,Critically Endangered,T,CR,,,SCST,ALBANY,Stirling Range N.P.,
33657,Calochilus pruinosus,,,Critically Endangered,T,CR,,,SCST,"ALBANY,ESPERANCE","Hopetoun, Eyre",
28351,Eremophila glabra subsp. Scaddan (C. Turley s.n. 10/11/2005),,,Critically Endangered,T,CR,,,SCST,ESPERANCE,Scadden,
13634,Drakaea confluens,,,Critically Endangered,T,CR,EN,Endangered,"SCST,SWST","BLACKWOOD,ALBANY,WELLINGTON","Boyup Brook, Stirling Range, Muja Conservation Park, Haddleton N.R.",
1854,Banksia verticillata,,,Critically Endangered,T,CR,VU,Vulnerable,"SCST,WARR","ALBANY,FRANKLAND",Albany-Walpole,
40871,Commersonia apella,,,Critically Endangered,T,CR,CR,Critically Endangered,"SCST,WARR","ESPERANCE,DONNELLY,FRANKLAND","Denmark, Pemberton, Walpole, Cape Le Grand N.P.",
1699,Rhizanthella gardneri,,,Critically Endangered,T,CR,EN,Endangered,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN,CENTRAL WHEATBELT",Wubin-Munglinup,
13687,Thelymitra dedmaniarum,,,Critically Endangered,T,CR,EN,Endangered,SWAN,"PERTH HILLS,SWAN COASTAL","Gidgegannup, Red Hill, Boonanarring NR",
16749,Synaphea stenoloba,,,Critically Endangered,T,CR,EN,Endangered,SWAN,"PERTH HILLS,SWAN COASTAL",Pinjarra,
14408,Grevillea curviloba subsp. curviloba,,,Critically Endangered,T,CR,EN,Endangered,SWAN,"PERTH HILLS,SWAN COASTAL","Bullsbrook, Muchea",
13653,Calytrix breviseta subsp. breviseta,,,Critically Endangered,T,CR,EN,Endangered,SWAN,"PERTH HILLS,SWAN COASTAL","Kenwick (Gosnells, Bellevue)",
33559,Grevillea althoferorum subsp. fragilis,,,Critically Endangered,T,CR,EN,Endangered,SWAN,PERTH HILLS,Bullsbrook,
17000,Lasiopetalum pterocarpum,,,Critically Endangered,T,CR,EN,Endangered,SWAN,PERTH HILLS,Serpentine Falls,
2107,Grevillea thelemanniana,,,Critically Endangered,T,CR,CR,Critically Endangered,SWAN,SWAN COASTAL,Kenwick,
17410,Stylidium semaphorum,,,Critically Endangered,T,CR,CR,Critically Endangered,SWAN,PERTH HILLS,Wannamal,
19055,Synaphea sp. Pinjarra (R. Davis 6578),,,Critically Endangered,T,CR,CR,Critically Endangered,SWAN,SWAN COASTAL,Dandalup,
2753,Ptilotus pyramidatus,,,Critically Endangered,T,CR,CR,Critically Endangered,SWAN,SWAN COASTAL,Kenwick,
19424,"Leucopogon sp. Flynn (F. Hort, J. Hort & A. Lowrie 859)",,,Critically Endangered,T,CR,CR,Critically Endangered,SWAN,PERTH HILLS,"Wandoo CP, York",
12448,Verticordia plumosa var. ananeotes,,,Critically Endangered,T,CR,EN,Endangered,"SWAN,SWST","BLACKWOOD,SWAN COASTAL","Busselton, Serpentine - Blackwood",
1596,Caladenia huegelii,,,Critically Endangered,T,CR,EN,Endangered,"SWAN,SWST","BLACKWOOD,SWAN COASTAL,WELLINGTON",Perth - Capel,
28354,Synaphea sp. Serpentine (G.R. Brand 103),,,Critically Endangered,T,CR,CR,Critically Endangered,"SWAN,SWST","SWAN COASTAL,WELLINGTON","Serpentine, Mundijong, Byford, Yarloop",
18590,Synaphea sp. Fairbridge Farm (D. Papenfus 696),,,Critically Endangered,T,CR,CR,Critically Endangered,"SWAN,SWST","SWAN COASTAL,WELLINGTON","Pinjarra, Dardanup, Serpentine, Kooljerrenup N.R., Dardanup",
38481,Austrostipa jacobsiana,,,Critically Endangered,T,CR,CR,Critically Endangered,"SWAN,SWST","SWAN COASTAL,WELLINGTON","Gosnells, Bunbury",
32658,Trithuria occidentalis,,,Critically Endangered,T,CR,EN,Endangered,"SWAN,WHTB","SWAN COASTAL,CENTRAL WHEATBELT","Ellenbrook N.R.,  (Midland), Gillingarra",
40921,Commersonia erythrogyna,,,Critically Endangered,T,CR,EN,Endangered,SWST,"BLACKWOOD,WELLINGTON",West Arthur,
14085,Petrophile latericola,,,Critically Endangered,T,CR,EN,Endangered,SWST,BLACKWOOD,"Ruabon, Williamson",
17734,Lambertia echinata subsp. occidentalis,,,Critically Endangered,T,CR,EN,Endangered,SWST,BLACKWOOD,"Busselton, Whicher Range",
34765,Darwinia whicherensis,,,Critically Endangered,T,CR,EN,Endangered,SWST,"BLACKWOOD,WELLINGTON","Williamson (below Whicher Range), Boyanup",
13616,Caladenia caesarea subsp. maritima,,,Critically Endangered,T,CR,EN,Endangered,SWST,BLACKWOOD,Dunsborough,
17112,Grevillea maccutcheonii,,,Critically Endangered,T,CR,EN,Endangered,SWST,BLACKWOOD,Tutunup,
20509,Gastrolobium papilio,,,Critically Endangered,T,CR,EN,Endangered,SWST,BLACKWOOD,"Williamson (below Whicher Range), Busselton, Abba Block",
13622,Caladenia viridescens,,,Critically Endangered,T,CR,EN,Endangered,SWST,BLACKWOOD,Dunsborough,
13615,Caladenia busselliana,,,Critically Endangered,T,CR,EN,Endangered,SWST,BLACKWOOD,"Marybrook, Capel",
